r_cm,r_mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm
0.049899799599198394,0.4989979959919839,0.3772247757226443,2.0833340086922143e+18,0.8243919372147175
0.05020040080160321,0.5020040080160321,0.37697221184830587,2.0777601785260867e+18,0.8221863280185021
0.05050100200400801,0.5050100200400801,0.3767173681616228,2.0721473789607148e+18,0.8199652983191887
0.050801603206412825,0.5080160320641283,0.376460226184716,2.0664954944758505e+18,0.817728802404491
0.05110220440881763,0.5110220440881763,0.37620076713978445,2.0608044082411192e+18,0.8154767940436947
0.051402805611222444,0.5140280561122245,0.375938971943116,2.0550740020987587e+18,0.8132092264808279
0.05170340681362725,0.5170340681362725,0.37567482119893575,2.049304156545921e+18,0.8109260524276575
0.05200400801603206,0.5200400801603207,0.37540829519309604,2.0434947507166769e+18,0.8086272240565681
0.052304609218436875,0.5230460921843687,0.37513937388659363,2.0376456623635361e+18,0.8063126929932497
0.05260521042084168,0.5260521042084167,0.37486803690891507,2.0317567678386107e+18,0.8039824103092437
0.05290581162324649,0.5290581162324649,0.37459426355120357,2.0258279420743736e+18,0.8016363265143287
0.0532064128256513,0.532064128256513,0.3743180327592374,2.0198590585639316e+18,0.799274391548715
0.05350701402805611,0.5350701402805611,0.3740393231262192,2.013849989340892e+18,0.796896554775077
0.05380761523046092,0.5380761523046091,0.37375811288536737,2.007800604958792e+18,0.7945027649704137
0.05410821643286573,0.5410821643286573,0.37347437990230253,2.001710774470021e+18,0.7920929703177078
0.054408817635270536,0.5440881763527053,0.3731881016672234,1.9955803654042957e+18,0.7896671183974078
0.05470941883767535,0.5470941883767535,0.37289925528686274,1.989409243746587e+18,0.7872251561786948
0.05501002004008016,0.5501002004008017,0.3726078174762226,1.9831972739146447e+18,0.7847670300105876
0.05531062124248497,0.5531062124248497,0.37231376455007037,1.9769443187358715e+18,0.7822926856127914
0.05561122244488978,0.5561122244488979,0.3720170724141972,1.9706502394237266e+18,0.7798020680663619
0.055911823647294585,0.5591182364729459,0.37171771655642855,1.9643148955536074e+18,0.77729512180416
0.0562124248496994,0.5621242484969939,0.37141567203737247,1.9579381450380634e+18,0.7747717906010448
0.056513026052104204,0.565130260521042,0.3711109134809053,1.9515198441015183e+18,0.7722320175638702
0.056813627254509017,0.5681362725450901,0.370803415064378,1.9450598472543122e+18,0.7696757451212136
0.05711422845691382,0.5711422845691382,0.3704931505085404,1.9385580072662057e+18,0.7671029150128912
0.057414829659318635,0.5741482965931863,0.3701800930671635,1.9320141751391027e+18,0.7645134682791642
0.05771543086172344,0.5771543086172344,0.36986421551636317,1.925428200079295e+18,0.7619073452497558
0.05801603206412825,0.5801603206412825,0.36954549014359933,1.9187999294688532e+18,0.7592844855325299
0.058316633266533066,0.5831663326653307,0.3692238887363506,1.91212920883642e+18,0.7566448280019346
0.05861723446893787,0.5861723446893787,0.36889938257044647,1.9054158818272364e+18,0.7539883107871405
0.058917835671342685,0.5891783567134269,0.3685719423980463,1.8986597901724155e+18,0.7513148712598828
0.05921843687374749,0.5921843687374749,0.3682415384352524,1.891860773657455e+18,0.748624446022001
0.0595190380761523,0.5951903807615231,0.3679081403493448,1.8850186700899773e+18,0.7459169708926733
0.05981963927855711,0.5981963927855711,0.3675717172456196,1.8781333152665912e+18,0.743192380895304
0.06012024048096192,0.6012024048096192,0.3672322376538204,1.871204542938943e+18,0.7404506102440894
0.06042084168336673,0.6042084168336672,0.36688966951414637,1.8642321847788946e+18,0.7376915923302383
0.06072144288577154,0.6072144288577154,0.3665439801628181,1.8572160703427548e+18,0.7349152597078182
0.06102204408817635,0.6102204408817635,0.3661951363171889,1.850156027034621e+18,0.7321215440792493
0.06132264529058116,0.6132264529058116,0.3658431040603822,1.8430518800687572e+18,0.7293103762804177
0.06162324649298597,0.6162324649298597,0.3654878488254322,1.8359034524309046e+18,0.7264816862653645
0.06192384769539078,0.6192384769539078,0.3651293353789176,1.8287105648386368e+18,0.723635403090599
0.06222444889779559,0.6222444889779559,0.364767527804061,1.8214730357006257e+18,0.7207714548989798
0.0625250501002004,0.625250501002004,0.3644023894832754,1.814190681074783e+18,0.7178897689031506
0.0628256513026052,0.628256513026052,0.36403388308013496,1.8068633146252557e+18,0.7149902713685234
0.06312625250501001,0.6312625250501002,0.36366197052075,1.7994907475782802e+18,0.7120728875958096
0.06342685370741483,0.6342685370741483,0.36328661297451814,1.7920727886767772e+18,0.7091375419030524
0.06372745490981964,0.6372745490981964,0.3629077708342301,1.7846092441337188e+18,0.7061841576071743
