r_cm,r_mm,T_hev_z0.5mm,flux_raw_z0.5mm,flux_norm_z0.5mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm,T_hev_z1.5mm,flux_raw_z1.5mm,flux_norm_z1.5mm
0.08513513513513513,0.8513513513513513,0.5714913899137858,1.0974805549846153e+19,0.9644252184116692,0.40183734137849386,2.6826204724763126e+18,0.7223982205312556,0.0,0.0,0.0
0.08528528528528528,0.8528528528528528,0.5714719151029393,1.0973309664931043e+19,0.9642937655918975,0.40169030261500394,2.6786961707112305e+18,0.7213414521061245,0.0,0.0,0.0
0.08543543543543543,0.8543543543543543,0.5714523975767523,1.0971810652423932e+19,0.9641620379309375,0.401542756468512,2.6747626568787507e+18,0.72028220297932,0.0,0.0,0.0
0.08558558558558559,0.8558558558558559,0.5714328372853275,1.0970308509491067e+19,0.9640300351797694,0.4013947007800802,2.670819915057134e+18,0.7192204688633044,0.0,0.0,0.0
0.08573573573573573,0.8573573573573573,0.5714132341786262,1.0968803233291481e+19,0.9638977570887397,0.40124613337499315,2.666867929249281e+18,0.7181562454502465,0.0,0.0,0.0
0.08588588588588589,0.8588588588588588,0.5713935882064681,1.0967294820976982e+19,0.9637652034075599,0.401097052062607,2.662906683382252e+18,0.7170895284118922,0.0,0.0,0.0
0.08603603603603603,0.8603603603603603,0.57137389931853,1.0965783269692094e+19,0.9636323738853011,0.40094745463619536,2.6589361613067484e+18,0.7160203133994248,0.0,0.0,0.0
0.08618618618618618,0.8618618618618618,0.5713541674643466,1.0964268576574116e+19,0.9634992682704,0.4007973388727938,2.654956346796596e+18,0.7149485960433262,0.0,0.0,0.0
0.08633633633633633,0.8633633633633633,0.5713343925933092,1.0962750738753022e+19,0.9633658863106492,0.4006467025330414,2.6509672235482143e+18,0.7138743719532331,0.0,0.0,0.0
0.08648648648648648,0.8648648648648648,0.5713145746546658,1.0961229753351516e+19,0.9632322277532027,0.40049554336102294,2.6469687751801196e+18,0.7127976367178044,0.0,0.0,0.0
0.08663663663663664,0.8663663663663663,0.571294713597521,1.0959705617485e+19,0.9630982923445728,0.4003438590841064,2.6429609852323835e+18,0.7117183859045744,0.0,0.0,0.0
0.08678678678678678,0.8678678678678677,0.571274809370835,1.0958178328261532e+19,0.9629640798306259,0.40019164741277846,2.6389438371660616e+18,0.7106366150597992,0.0,0.0,0.0
0.08693693693693694,0.8693693693693694,0.5712548619234233,1.0956647882781835e+19,0.962829589956585,0.40003890604048126,2.634917314362718e+18,0.7095523197083295,0.0,0.0,0.0
0.08708708708708708,0.8708708708708708,0.5712348712039573,1.0955114278139296e+19,0.9626948224670271,0.3998856326434425,2.63088140012382e+18,0.7084654953534458,0.0,0.0,0.0
0.08723723723723724,0.8723723723723724,0.5712148371609628,1.0953577511419927e+19,0.962559777105882,0.3997318248805067,2.6268360776702044e+18,0.7073761374767167,0.0,0.0,0.0
0.08738738738738738,0.8738738738738738,0.5711947597428199,1.0952037579702354e+19,0.9624244536164304,0.399577480392964,2.622781330141551e+18,0.7062842415378555,0.0,0.0,0.0
0.08753753753753753,0.8753753753753752,0.5711746388977631,1.0950494480057821e+19,0.9622888517413037,0.39942259680437425,2.6187171405957596e+18,0.7051898029745535,0.0,0.0,0.0
0.08768768768768768,0.8768768768768769,0.5711544745738805,1.0948948209550148e+19,0.9621529712224814,0.3992671717203918,2.614643492008412e+18,0.7040928172023346,0.0,0.0,0.0
0.08783783783783783,0.8783783783783783,0.5711342667191136,1.0947398765235753e+19,0.9620168118012926,0.39911120272858824,2.610560367272234e+18,0.7029932796144106,0.0,0.0,0.0
0.08798798798798799,0.8798798798798799,0.5711140152812568,1.0945846144163588e+19,0.96188037321841,0.39895468739826806,2.6064677491964124e+18,0.7018911855814972,0.0,0.0,0.0
0.08813813813813813,0.8813813813813813,0.5710937202079573,1.0944290343375184e+19,0.9617436552138543,0.3987976232802894,2.602365620506117e+18,0.7007865304516853,0.0,0.0,0.0
0.08828828828828829,0.8828828828828829,0.5710733814467143,1.0942731359904571e+19,0.9616066575269872,0.39864000790687604,2.598253963841837e+18,0.6996793095502621,0.0,0.0,0.0
0.08843843843843843,0.8843843843843844,0.5710529989448787,1.0941169190778313e+19,0.9614693798965139,0.39848183879143007,2.5941327617587937e+18,0.6985695181795536,0.0,0.0,0.0
0.08858858858858859,0.8858858858858859,0.5710325726496535,1.093960383301549e+19,0.9613318220604825,0.39832311342834287,2.59000199672637e+18,0.6974571516187701,0.0,0.0,0.0
0.08873873873873873,0.8873873873873873,0.5710121025080922,1.0938035283627657e+19,0.9611939837562793,0.39816382929280003,2.585861651127431e+18,0.6963422051238242,0.0,0.0,0.0
0.08888888888888888,0.8888888888888888,0.5709915884670993,1.0936463539618836e+19,0.961055864720629,0.39800398384058855,2.5817117072577756e+18,0.6952246739271818,0.0,0.0,0.0
0.08903903903903904,0.8903903903903904,0.5709710304734296,1.0934888597985522e+19,0.9609174646895946,0.3978435745078964,2.5775521473254374e+18,0.6941045532376754,0.0,0.0,0.0
0.08918918918918918,0.8918918918918918,0.5709504284736877,1.0933310455716643e+19,0.9607787833985745,0.39768259871111494,2.5733829534501217e+18,0.6929818382403513,0.0,0.0,0.0
