z_cm,r_cm,T_vert_HeV
0.0,0.0,1.618890644278834
0.0,0.00012578616352201257,1.618890644278834
0.0,0.0003773584905660377,1.618890644278834
0.0,0.0006289308176100629,1.6188905072271929
0.0,0.000880503144654088,1.6188902605130333
0.0,0.001132075471698113,1.6188899080157584
0.0,0.0013836477987421384,1.6188894509890799
0.0,0.0016352201257861633,1.6188888899596214
0.0,0.0018867924528301887,1.6188882251650436
0.0,0.0021383647798742136,1.6188874567000517
0.0,0.002389937106918239,1.618886584576472
0.0,0.002641509433962264,1.618885608751665
0.0,0.0028930817610062893,1.6188845291433518
0.0,0.003144654088050314,1.6188833456379457
0.0,0.0033962264150943396,1.6188820580954917
0.0,0.0036477987421383645,1.6188806663527215
0.0,0.00389937106918239,1.6188791702249943
0.0,0.004150943396226415,1.6188775695075521
0.0,0.004402515723270439,1.6188758639763325
0.0,0.004654088050314465,1.6188740533884858
0.0,0.004905660377358491,1.6188721374826878
0.0,0.005157232704402515,1.6188701159793069
0.0,0.005408805031446541,1.6188679885804635
0.0,0.0056603773584905665,1.618865754970006
0.0,0.005911949685534591,1.6188634148134238
0.0,0.006163522012578616,1.618860967757706
0.0,0.00641509433962264,1.6188584134311574
0.0,0.006666666666666666,1.6188557514431756
0.0,0.006918238993710692,1.618852981383995
0.0,0.007169811320754716,1.6188501028243987
0.0,0.007421383647798742,1.6188471153154047
0.0,0.007672955974842768,1.6188440183879198
0.0,0.007924528301886792,1.6188408115523727
0.0,0.008176100628930818,1.6188374942983164
0.0,0.008427672955974842,1.6188340660940084
0.0,0.008679245283018867,1.6188305263859626
0.0,0.008930817610062893,1.6188268745984764
0.0,0.009182389937106917,1.6188231101331312
0.0,0.009433962264150943,1.6188192323682646
0.0,0.009685534591194967,1.6188152406584158
0.0,0.009937106918238993,1.6188111343337424
0.0,0.010188679245283019,1.6188069126994062
0.0,0.010440251572327044,1.618802575034929
0.0,0.010691823899371069,1.6187981205935158
0.0,0.010943396226415094,1.6187935486013452
0.0,0.011194968553459118,1.6187888582568242
0.0,0.011446540880503144,1.6187840487298073
0.0,0.01169811320754717,1.6187791191607777
0.0,0.011949685534591194,1.618774068659987
0.0,0.01220125786163522,1.6187688963065547
0.0,0.012452830188679244,1.6187636011475246
0.0,0.01270440251572327,1.6187581821968733
0.0,0.012955974842767295,1.6187526384344715
0.0,0.01320754716981132,1.618746968804994
0.0,0.013459119496855345,1.6187411722167786
0.0,0.01371069182389937,1.6187352475406236
0.0,0.013962264150943395,1.6187291936085313
0.0,0.014213836477987421,1.6187230092123877
0.0,0.014465408805031447,1.6187166931025723
0.0,0.01471698113207547,1.6187102439865042
0.0,0.014968553459119497,1.6187036605271103
0.0,0.01522012578616352,1.6186969413412169
0.0,0.015471698113207547,1.6186900849978587
0.0,0.015723270440251572,1.6186830900165012
0.0,0.015974842767295598,1.6186759548651692
0.0,0.01622641509433962,1.6186686779584787
0.0,0.01647798742138365,1.6186612576555635
0.0,0.016729559748427672,1.6186536922578916
0.0,0.016981132075471694,1.6186459800069644
0.0,0.017232704402515724,1.61863811908189
0.0,0.017484276729559746,1.6186301075968255
0.0,0.017735849056603775,1.618621943598275
0.0,0.017987421383647798,1.6186136250622387
0.0,0.01823899371069182,1.6186051498912004
