time_ns,detector_mm,flux_raw,flux_normalised,temperature_hev,arrival_time_ns
1.3455627018146954,0.5,875521283984.1826,0.9823801449988118,1.436215671537846,0.8272149836975091
1.365503355704698,0.5,871361168542.424,0.977712280395579,1.4345065472376257,0.8272149836975091
1.3854154765181812,0.5,859830408021.2502,0.9647741709515808,1.4297370916492673,0.8272149836975091
1.4053691275167786,0.5,855831987274.7448,0.9602877361560227,1.428072028828189,0.8272149836975091
1.4253020134228187,0.5,847014552125.4414,0.9503941180579312,1.4243794593315726,0.8272149836975091
1.445097760732042,0.5,844596778474.214,0.9476812510225822,1.4233619090354754,0.8272149836975091
1.4650977607320481,0.5,838856593126.6757,0.9412404662955982,1.4209373001570225,0.8272149836975091
1.4850977607320544,0.5,828566670163.0963,0.9296946407424066,1.416559591665589,0.8272149836975091
1.50503355704698,0.5,825476543054.3092,0.9262273583670647,1.415236980981936,0.8272149836975091
1.524917960290246,0.5,822723935266.2177,0.9231387901192606,1.414055701768066,0.8272149836975091
1.5448877921610367,0.5,816376066106.4655,0.9160161527377764,1.4113201761065013,0.8272149836975091
1.564812103009293,0.5,813726363020.1827,0.9130430488855652,1.4101736029198162,0.8272149836975091
1.5847127251820983,0.5,809973551222.3008,0.9088322000283224,1.4085448940684382,0.8272149836975091
1.6045127251821043,0.5,805274206029.3527,0.9035592917661274,1.4064973923199822,0.8272149836975091
1.6246308724832215,0.5,799075278639.2902,0.8966037747505105,1.4037827712039888,0.8272149836975091
1.6445618092853858,0.5,795415695242.5017,0.8924975329791942,1.4021727518755107,0.8272149836975091
1.6644624671944535,0.5,786638856470.2922,0.8826494661150309,1.3982886515129687,0.8272149836975091
1.6844295302013423,0.5,783825173427.3236,0.8794923682736697,1.3970366064139348,0.8272149836975091
1.7042132995089192,0.5,774071381726.7512,0.8685481097155082,1.392670053497346,0.8272149836975091
1.7242132995089254,0.5,767256389569.7615,0.860901336180908,1.3895945837830073,0.8272149836975091
1.7442038675510199,0.5,764084861632.172,0.8573427178672347,1.3881563467992684,0.8272149836975091
1.7641610738255034,0.5,761246237661.563,0.8541576350156174,1.3868652744180079,0.8272149836975091
1.7840320382753079,0.5,758714798396.5262,0.8513172292850727,1.385710867491089,0.8272149836975091
1.80394710770268,0.5,753142800422.9287,0.8450651594869218,1.3831596671483735,0.8272149836975091
1.8239471077026863,0.5,743853400376.5823,0.8346419723738069,1.378874761233831,0.8272149836975091
1.8438926174496644,0.5,737559753615.7499,0.8275801753272036,1.3759488414138479,0.8272149836975091
1.8638224184383958,0.5,720725591747.288,0.808691375386194,1.3680295237232922,0.8272149836975091
1.8837583892617449,0.5,706271360420.4174,0.7924729805550363,1.3611183317921383,0.8272149836975091
1.903652533911998,0.5,701286257532.8602,0.7868794373858439,1.3587101394488144,0.8272149836975091
1.9236241610738256,0.5,696769579353.446,0.7818114909567014,1.3565171212235179,0.8272149836975091
1.9435311514677445,0.5,689996578598.1744,0.7742118339457806,1.3532085045517683,0.8272149836975091
1.963489932885906,0.5,682994702801.5979,0.7663553673056974,1.349762375567161,0.8272149836975091
1.9834228187919465,0.5,681735951488.2926,0.7649429832548437,1.3491400461975602,0.8272149836975091
2.0033557046979866,0.5,678520250245.7133,0.7613348002092158,1.3475462742512538,0.8272149836975091
2.023155704697993,0.5,675637776876.0177,0.7581005160648137,1.3461128352639669,0.8272149836975091
2.0431557046979987,0.5,673027032069.4463,0.755171125416578,1.3448105616256918,0.8272149836975091
2.0631543624161073,0.5,670690319255.1245,0.7525492128310749,1.343641761705597,0.8272149836975091
2.083056104686203,0.5,665611471219.6555,0.7468504827593099,1.3410908015942782,0.8272149836975091
2.103020134228188,0.5,660256256533.5983,0.7408416550174548,1.3383851692896362,0.8272149836975091
2.122887293496283,0.5,651662663979.9594,0.7311991998843401,1.3340087988277252,0.8272149836975091
2.1428738819906097,0.5,645829216886.7694,0.7246537706571115,1.3310133342611892,0.8272149836975091
2.162673881990616,0.5,642890485615.5753,0.7213563622386996,1.3294966086969264,0.8272149836975091
2.1826738819906217,0.5,640219817246.2555,0.7183597342550176,1.3281137179527627,0.8272149836975091
2.2026340459953158,0.5,635177477043.9382,0.7127019678595005,1.325490919010143,0.8272149836975091
2.222604024846151,0.5,632609167533.6254,0.7098201918075677,1.3241489928782562,0.8272149836975091
2.2425503355704697,0.5,630326708121.4542,0.7072591543441734,1.3229529881730666,0.8272149836975091
2.262455168773399,0.5,628284086901.8717,0.7049672277324757,1.3218799010341113,0.8272149836975091
2.2824063073456498,0.5,626447137251.7551,0.7029060752549197,1.32091262613764,0.8272149836975091
2.3023489932885908,0.5,624802506169.3799,0.7010607141532214,1.3200448130957827,0.8272149836975091
2.322261808072907,0.5,625958892108.6257,0.7023582389621001,1.3206551751432658,0.8272149836975091
2.3421102697743095,0.5,617104618334.5875,0.6924232860225027,1.3159599841063727,0.8272149836975091
2.3621102697743157,0.5,609662329649.5493,0.6840726533522603,1.3119742901472031,0.8272149836975091
2.381910269774322,0.5,604480270129.2227,0.6782581146584609,1.3091774519368888,0.8272149836975091
2.402013422818792,0.5,598107066472.0615,0.6711070506610927,1.3057129685367912,0.8272149836975091
2.421888900346335,0.5,593659872843.6196,0.6661170694904859,1.30327903143346,0.8272149836975091
2.441835452016746,0.5,588449729668.6343,0.660271019484237,1.3004100767780005,0.8272149836975091
2.4617690466486954,0.5,585516017475.13,0.656979242730479,1.2987862413229874,0.8272149836975091
2.481744966442953,0.5,580416380452.3312,0.6512571863401413,1.2959489655819711,0.8272149836975091
2.501677852348993,0.5,575201682967.349,0.6454060261626187,1.2930282733062668,0.8272149836975091
2.52152407202658,0.5,569904877446.6134,0.639462736524003,1.2900411914578012,0.8272149836975091
2.54154123802175,0.5,558428103793.5784,0.6265852031371724,1.2834968315829844,0.8272149836975091
2.561476510067114,0.5,544778124719.9002,0.611269220913863,1.2755805817612231,0.8272149836975091
2.5812765100671204,0.5,527891722038.32996,0.5923218040797007,1.2655788173016937,0.8272149836975091
2.6012765100671262,0.5,517179900865.19336,0.5803025869232878,1.25910919029267,0.8272149836975091
2.621275167785235,0.5,506692741054.6505,0.5685354514306767,1.2526771480353454,0.8272149836975091
2.6410751677852407,0.5,492769759833.72894,0.5529131466839747,1.2439817135741058,0.8272149836975091
2.661075167785247,0.5,480457428911.17566,0.5390980748425119,1.2361373032905922,0.8272149836975091
2.6810738255033555,0.5,467932615003.3037,0.5250445861061711,1.228001262781086,0.8272149836975091
2.7008738255033617,0.5,454037793451.8344,0.5094538779644469,1.2187818702482687,0.8272149836975091
2.7208587967295057,0.5,438808817209.47205,0.49236617928386783,1.20843089666579,0.8272149836975091
2.740858796729512,0.5,430498420824.1796,0.4830414848928533,1.2026683303080385,0.8272149836975091
2.7608037846558444,0.5,423057159901.72046,0.47469200542535983,1.197437201804593,0.8272149836975091
2.7806858977605673,0.5,414737354499.00024,0.465356753630346,1.1915061066322346,0.8272149836975091
2.8006421276306357,0.5,406803855130.8972,0.4564549571781585,1.1857666982718646,0.8272149836975091
2.820604026845637,0.5,395880487537.5637,0.4441983740013546,1.1777253098607905,0.8272149836975091
2.840505300568834,0.5,388946846110.6687,0.43641846985176463,1.1725342780155568,0.8272149836975091
2.860469798657718,0.5,378699278550.40106,0.4249201692508591,1.1647335988787686,0.8272149836975091
2.8804026845637587,0.5,371244549453.5855,0.4165555777954345,1.1589588222288205,0.8272149836975091
2.9001784956274554,0.5,364234731673.31805,0.40869019983905025,1.1534488042448914,0.8272149836975091
2.9201784956274617,0.5,357505659529.13635,0.4011398330008774,1.1480841322382014,0.8272149836975091
2.940178495627468,0.5,352203051285.334,0.39519003240698053,1.1438030828900274,0.8272149836975091
2.9601342281879193,0.5,346240414214.7579,0.38849964534601483,1.1389310260583179,0.8272149836975091
2.9798939704025535,0.5,338472668547.3581,0.3797838331154672,1.1324887216088166,0.8272149836975091
3.0,0.5,333530256893.90436,0.37423819171807154,1.128331710636281,0.8272149836975091
0.03,1.0,6.709639262709997e-12,7.52856214048344e-24,2.389614126981456e-06,1.4053632492709356
0.04986155546212653,1.0,6.6921829946607034e-12,7.508975305244706e-24,2.388058361388082e-06,1.4053632492709356
0.06979575404262248,1.0,6.674652905495914e-12,7.489305638897839e-24,2.386492950623846e-06,1.4053632492709356
0.0897897679000163,1.0,6.657125027235079e-12,7.469638453299515e-24,2.384924651323169e-06,1.4053632492709356
0.10972980675626992,1.0,6.639777841291949e-12,7.450174013823432e-24,2.3833694672040153e-06,1.4053632492709356
0.12965627130600368,1.0,6.6225517621630205e-12,7.430845462454092e-24,2.381822121957929e-06,1.4053632492709356
0.14959174424896288,1.0,6.605239022115198e-12,7.411419673053393e-24,2.380263947889204e-06,1.4053632492709356
0.16953020134228186,1.0,6.5880950847416355e-12,7.392183288980297e-24,2.3787179450000898e-06,1.4053632492709356
0.18946308724832212,1.0,6.57101011402957e-12,7.373013068549969e-24,2.377174254898816e-06,1.4053632492709356
0.2093650337515821,1.0,6.5541457241359855e-12,7.354090351201986e-24,2.3756475400508963e-06,1.4053632492709356
0.2293120252314153,1.0,6.5371043125166665e-12,7.334969006325723e-24,2.3741018038474464e-06,1.4053632492709356
0.24922661326863357,1.0,6.520292310667151e-12,7.316105071071642e-24,2.372573911945307e-06,1.4053632492709356
0.2691946308724832,1.0,6.503467386636456e-12,7.297226636462202e-24,2.371041884733328e-06,1.4053632492709356
0.28908403256710974,1.0,6.486785747849567e-12,7.278508975304147e-24,2.3695199671002832e-06,1.4053632492709356
0.30906040268456375,1.0,6.4700367348160375e-12,7.259715716758117e-24,2.3679889466652067e-06,1.4053632492709356
0.328993288590604,1.0,6.453505216160949e-12,7.24116649814914e-24,2.3664748896529997e-06,1.4053632492709356
0.34890157144367456,1.0,6.436985390999981e-12,7.222630400245115e-24,2.364958995048321e-06,1.4053632492709356
0.3688212145717426,1.0,6.420647976903495e-12,7.204298976986076e-24,2.3634569665188503e-06,1.4053632492709356
0.3887885669991677,1.0,6.404185904576133e-12,7.185827680747175e-24,2.3619405750225426e-06,1.4053632492709356
0.4087193655577823,1.0,6.387816531788739e-12,7.167460398184676e-24,2.3604298209128297e-06,1.4053632492709356
0.4286114306973674,1.0,6.371709780966967e-12,7.149387791045135e-24,2.358940467835267e-06,1.4053632492709356
0.4485756952389944,1.0,6.3554713366314076e-12,7.131167416974583e-24,2.3574360762455325e-06,1.4053632492709356
0.46851349177762697,1.0,6.3393106304433124e-12,7.113034269124541e-24,2.3559360217269977e-06,1.4053632492709356
0.4884513211324723,1.0,6.323219426968283e-12,7.094979106911841e-24,2.3544395662410863e-06,1.4053632492709356
0.5083892617449665,1.0,6.307208747377307e-12,7.077014296660128e-24,2.352947761944586e-06,1.4053632492709356
0.5283221476510068,1.0,6.291345632763314e-12,7.059215061941686e-24,2.3514669034319844e-06,1.4053632492709356
0.5482486982480287,1.0,6.27553635619585e-12,7.04147623629487e-24,2.349988282042029e-06,1.4053632492709356
0.5681879194630872,1.0,6.259675455956076e-12,7.023679486218783e-24,2.3485020222883876e-06,1.4053632492709356
0.5880787013995873,1.0,6.2440067609498715e-12,7.006098400351754e-24,2.3470309974013782e-06,1.4053632492709356
0.6080471075716297,1.0,6.228305669951636e-12,6.988480964506796e-24,2.345554151320631e-06,1.4053632492709356
0.6279407700157754,1.0,6.212717494647562e-12,6.97099022590842e-24,2.3440851612983635e-06,1.4053632492709356
0.6479036922223758,1.0,6.19714183662415e-12,6.953513532346087e-24,2.342614587246544e-06,1.4053632492709356
0.6678523489932886,1.0,6.181634508223517e-12,6.936113508153147e-24,2.341147708096668e-06,1.4053632492709356
0.687785234899329,1.0,6.1662197221007095e-12,6.918817321180356e-24,2.339686844992311e-06,1.4053632492709356
0.7076882796621118,1.0,6.150892928199362e-12,6.901619866029231e-24,2.338231602829122e-06,1.4053632492709356
0.7276299741116706,1.0,6.1356037180925535e-12,6.884464581838658e-24,2.3367772169951512e-06,1.4053632492709356
0.7475779919813047,1.0,6.120376979916646e-12,6.86737939438435e-24,2.33532606980532e-06,1.4053632492709356
0.7674833270189482,1.0,6.1052330319357e-12,6.850387101809033e-24,2.33388012458138e-06,1.4053632492709356
0.7874496644295301,1.0,6.090091732270851e-12,6.833397780781294e-24,2.3324317404325567e-06,1.4053632492709356
0.8073825503355705,1.0,6.07503073225232e-12,6.81649856010821e-24,2.330988355789234e-06,1.4053632492709356
0.8273014954310999,1.0,6.0601095903215255e-12,6.799756267440214e-24,2.3295557256193292e-06,1.4053632492709356
0.847248322147651,1.0,6.045037505151367e-12,6.782844608653902e-24,2.328105914510272e-06,1.4053632492709356
0.8671812080536914,1.0,6.030166839862589e-12,6.766158953387887e-24,2.3266728189003346e-06,1.4053632492709356
0.8870886904241577,1.0,6.015396599483092e-12,6.749585980062045e-24,2.325246775127867e-06,1.4053632492709356
0.9070333552816676,1.0,6.000661881207111e-12,6.733052864372836e-24,2.323821541882773e-06,1.4053632492709356
0.9269798657718121,1.0,5.985925102095307e-12,6.71651743631929e-24,2.3223934815653563e-06,1.4053632492709356
0.9469127516778524,1.0,5.9713184481357845e-12,6.70012801541406e-24,2.3209754265974376e-06,1.4053632492709356
0.9668456375838925,1.0,5.956662288138368e-12,6.683683046174857e-24,2.319549948221062e-06,1.4053632492709356
0.9867785234899329,1.0,5.942157508470839e-12,6.667407933492137e-24,2.3181366010582386e-06,1.4053632492709356
1.0067114093959733,1.0,5.927714629657171e-12,6.651202276767717e-24,2.3167267122375344e-06,1.4053632492709356
1.0266370287872122,1.0,5.913253885785604e-12,6.63497657452471e-24,2.3153124959146916e-06,1.4053632492709356
1.046572019835933,1.0,5.8989121233677505e-12,6.618884375624102e-24,2.3139073513848186e-06,1.4053632492709356
1.066510067114094,1.0,5.8846305283398015e-12,6.6028596876456156e-24,2.3125055533894903e-06,1.4053632492709356
1.086438310367009,1.0,5.870331788031811e-12,6.586815761776513e-24,2.3110995140306333e-06,1.4053632492709356
1.1063233264144072,1.0,5.856222600910794e-12,6.570984524383076e-24,2.309709594031805e-06,1.4053632492709356
1.1263087248322148,1.0,5.8420179567717305e-12,6.5550461792802726e-24,2.3083077310202007e-06,1.4053632492709356
1.1462416107382551,1.0,5.827904939755515e-12,6.539210644546418e-24,2.306912376692233e-06,1.4053632492709356
1.1661744966442953,1.0,5.81395963610368e-12,6.5235632928781634e-24,2.3055311126889694e-06,1.4053632492709356
1.1861073825503357,1.0,5.799893909029306e-12,6.507780819903941e-24,2.304135401511775e-06,1.4053632492709356
1.2060366948360612,1.0,5.786022612190113e-12,6.4922165077056156e-24,2.302756494769534e-06,1.4053632492709356
1.2259049098716197,1.0,5.772256644094932e-12,6.4767703798035586e-24,2.30138560512535e-06,1.4053632492709356
1.2459060402684563,1.0,5.758281108466126e-12,6.461089106294153e-24,2.2999913350082425e-06,1.4053632492709356
1.2658346361561852,1.0,5.744552551544926e-12,6.4456849556634564e-24,2.298619231470787e-06,1.4053632492709356
1.285749017883718,1.0,5.730898288561949e-12,6.4303641666724365e-24,2.2972521116819048e-06,1.4053632492709356
1.305635591415987,1.0,5.717309015462351e-12,6.415116299690538e-24,2.2958890712567537e-06,1.4053632492709356
1.325630666573679,1.0,5.703561786036284e-12,6.399691197544014e-24,2.2945077127899555e-06,1.4053632492709356
1.3455627018146954,1.0,5.690008248941196e-12,6.384483428206724e-24,2.2931433703046817e-06,1.4053632492709356
1.365503355704698,1.0,5.676496622074494e-12,6.369322684312439e-24,2.2917808183832997e-06,1.4053632492709356
1.3854362416107384,1.0,5.663051387337611e-12,6.3542364358202755e-24,2.2904225449572334e-06,1.4053632492709356
1.4053632492709356,1.0,25179997358.90041,0.02825325884019648,0.5914484585894119,1.4053632492709356
1.4253020134228187,1.0,266848256778.511,0.2994175401354261,1.0671342937526405,1.4053632492709356
1.4450964182998811,1.0,352654221262.0753,0.39569626844632994,1.1441692082666661,1.4053632492709356
1.4650964182998871,1.0,404908060248.1244,0.45432777730726914,1.1843827944341878,1.4053632492709356
1.4850964182998934,1.0,439947166085.758,0.4936434655755912,1.2092138570905933,1.4053632492709356
1.50503355704698,1.0,467437771538.4607,0.5244893461552563,1.227676478020535,1.4053632492709356
1.524917960290246,1.0,489151491200.236,0.5488532622130455,1.2416918474486804,1.4053632492709356
1.5448877921610367,1.0,505671413483.21674,0.567389469092988,1.252045423022467,1.4053632492709356
1.564812103009293,1.0,519985812233.165,0.5834509645435075,1.2608135215934517,1.4053632492709356
1.5847127251820983,1.0,531846138509.2992,0.5967588638030902,1.267942288863603,1.4053632492709356
1.6045127251821043,1.0,540575372363.1705,0.6065535154877082,1.2731132797823055,1.4053632492709356
1.6246308724832215,1.0,547553895681.5411,0.6143837794399234,1.2772023311120682,1.4053632492709356
1.6445618092853858,1.0,554243822543.3018,0.6218902232474124,1.2810857475135158,1.4053632492709356
1.6644624671944535,1.0,557075497893.252,0.6250675093874075,1.2827189138451212,1.4053632492709356
1.6844295302013423,1.0,561342436461.6105,0.6298552350614309,1.2851681472315548,1.4053632492709356
1.7042132995089192,1.0,562222627319.4985,0.6308428547097664,1.2856716405728026,1.4053632492709356
1.7242132995089254,1.0,563169766303.8956,0.631905593617257,1.2862127701694128,1.4053632492709356
1.7442038675510199,1.0,564818392303.5118,0.6337554372226365,1.2871530550043282,1.4053632492709356
1.7641610738255034,1.0,566131478591.9779,0.6352287879247338,1.2879004950589368,1.4053632492709356
1.7840320382753079,1.0,567167457642.2554,0.6363912099791652,1.2884892820166518,1.4053632492709356
1.80394710770268,1.0,566847559290.9915,0.6360322674903321,1.2883075575534149,1.4053632492709356
1.8239471077026863,1.0,564521775575.0221,0.6334226179182139,1.2869840332693399,1.4053632492709356
1.8438926174496644,1.0,562874987442.664,0.6315748364949154,1.2860444271570373,1.4053632492709356
1.8638224184383958,1.0,556576954247.9608,0.624508117642731,1.2824318315330065,1.4053632492709356
1.8837583892617449,1.0,550443908369.4232,0.617626523089113,1.2788842877437965,1.4053632492709356
1.903652533911998,1.0,547523136148.85236,0.6143492656539816,1.277184393620071,1.4053632492709356
1.9236241610738256,1.0,544671601027.2695,0.6111496958234663,1.2755182217323013,1.4053632492709356
1.9435311514677445,1.0,541160856392.0801,0.6072104588376144,1.2734578593635635,1.4053632492709356
1.963489932885906,1.0,537127295197.6146,0.6026845946426873,1.2710782572592072,1.4053632492709356
1.9834228187919465,1.0,534835360453.00226,0.6001129253664201,1.2697201520021115,1.4053632492709356
2.0033557046979866,1.0,532225057687.04663,0.5971840307106089,1.268168068137741,1.4053632492709356
2.023155704697993,1.0,529707399758.3015,0.5943590883518772,1.2666656525697755,1.4053632492709356
2.0431557046979987,1.0,527295820267.2994,0.5916531714845386,1.2652215091250705,1.4053632492709356
2.0631543624161073,1.0,525015851074.4707,0.5890949281759905,1.2638516161960038,1.4053632492709356
2.083056104686203,1.0,521755086351.02277,0.5854361815750505,1.2618846489269449,1.4053632492709356
2.103020134228188,1.0,518260685779.40704,0.5815152834735147,1.2597664862771072,1.4053632492709356
2.122887293496283,1.0,513476508357.9263,0.5761471890650877,1.2568490727376467,1.4053632492709356
2.1428738819906097,1.0,509486703269.6792,0.5716704214835243,1.254400440274431,1.4053632492709356
2.162673881990616,1.0,506583169825.7396,0.5684125068470164,1.2526094203497942,1.4053632492709356
2.1826738819906217,1.0,503809642016.7523,0.5653004652542041,1.2508913891584665,1.4053632492709356
2.2026340459953158,1.0,500331663919.3931,0.5613979940178245,1.2487269402053203,1.4053632492709356
2.222604024846151,1.0,497538640220.72473,0.5582640770288544,1.246980574152233,1.4053632492709356
2.2425503355704697,1.0,494974216414.8915,0.5553866609382383,1.2453706559234416,1.4053632492709356
2.262455168773399,1.0,492566801741.7353,0.5526854172118435,1.243853603460383,1.4053632492709356
2.2824063073456498,1.0,490297837808.84735,0.5501395223739199,1.2424186979435936,1.4053632492709356
2.3023489932885908,1.0,488169554221.1793,0.5477514781564938,1.2410682256852847,1.4053632492709356
2.322261808072907,1.0,487047667584.29785,0.5464926633484786,1.240354570264651,1.4053632492709356
2.3421102697743095,1.0,482792332625.8649,0.5417179575246971,1.2376364041092682,1.4053632492709356
2.3621102697743157,1.0,478491527892.95166,0.5368922322631657,1.2348708740824867,1.4053632492709356
2.381910269774322,1.0,474931081140.2447,0.5328972269318641,1.2325672732599908,1.4053632492709356
2.402013422818792,1.0,471130163157.05444,0.5286324004476202,1.2300937495214292,1.4053632492709356
2.421888900346335,1.0,467401157656.53094,0.5244482634867969,1.2276524366803059,1.4053632492709356
2.441835452016746,1.0,463754076026.07086,0.5203560493436412,1.2252505867734325,1.4053632492709356
2.4617690466486954,1.0,460717335221.71204,0.5169486691619348,1.2232398550690051,1.4053632492709356
2.481744966442953,1.0,457049266204.1025,0.5128329060853515,1.2207978007544857,1.4053632492709356
2.501677852348993,1.0,453288935691.61804,0.5086136208416079,1.218279016015423,1.4053632492709356
