time_ns,front_position_mm,front_position_cm
0.02998056147749888,0.0,0.0
0.09052970892040461,0.018867924528301886,0.0018867924528301887
0.1511229900229588,0.03773584905660377,0.0037735849056603774
0.21182263539235668,0.05660377358490566,0.0056603773584905665
0.27239093451823365,0.07547169811320754,0.007547169811320755
0.3330612244897959,0.09433962264150943,0.009433962264150943
0.3936648248837768,0.09433962264150943,0.009433962264150943
0.45428023431338505,0.11320754716981132,0.011320754716981133
0.5148151912142465,0.1320754716981132,0.013207547169811321
0.5754858300404941,0.1509433962264151,0.01509433962264151
0.6361224489795918,0.1509433962264151,0.01509433962264151
0.696734693877551,0.16981132075471697,0.016981132075471698
0.7573469387755102,0.18867924528301885,0.018867924528301886
0.8179591836734694,0.18867924528301885,0.018867924528301886
0.8785714285714287,0.20754716981132074,0.020754716981132074
0.9391836734693877,0.22641509433962265,0.022641509433962266
0.9995069282385773,0.22641509433962265,0.022641509433962266
1.0604081632653062,0.24528301886792453,0.024528301886792454
1.1209242172017908,0.24528301886792453,0.024528301886792454
1.1814341365044447,0.2641509433962264,0.026415094339622643
1.2420858048011092,0.2830188679245283,0.02830188679245283
1.302857142857143,0.2830188679245283,0.02830188679245283
1.363469387755102,0.3018867924528302,0.03018867924528302
1.4239092312542418,0.3018867924528302,0.03018867924528302
1.4846938775510203,0.32075471698113206,0.03207547169811321
1.5451067049695688,0.32075471698113206,0.03207547169811321
1.6059183673469386,0.32075471698113206,0.03207547169811321
1.6663097066107717,0.33962264150943394,0.033962264150943396
1.727142857142857,0.33962264150943394,0.033962264150943396
1.7877551020408164,0.33962264150943394,0.033962264150943396
1.8481603275864358,0.3584905660377358,0.035849056603773584
1.9086130423395522,0.3584905660377358,0.035849056603773584
1.9695918367346936,0.3584905660377358,0.035849056603773584
2.0301802687814825,0.3773584905660377,0.03773584905660377
2.0906509591019713,0.3773584905660377,0.03773584905660377
2.1506853816903586,0.3773584905660377,0.03773584905660377
2.211940666631341,0.3773584905660377,0.03773584905660377
2.2725128345167778,0.3773584905660377,0.03773584905660377
2.333265306122449,0.3962264150943396,0.03962264150943396
2.3938775510204082,0.3962264150943396,0.03962264150943396
2.4544897959183674,0.3962264150943396,0.03962264150943396
2.514585518487573,0.3962264150943396,0.03962264150943396
2.5757142857142856,0.3962264150943396,0.03962264150943396
2.6363265306122448,0.4150943396226415,0.04150943396226415
2.6969387755102043,0.4150943396226415,0.04150943396226415
2.7575510204081635,0.4150943396226415,0.04150943396226415
2.818044723521887,0.4150943396226415,0.04150943396226415
2.8787755102040813,0.4150943396226415,0.04150943396226415
2.9384952166497635,0.4150943396226415,0.04150943396226415
3.0,0.43396226415094336,0.04339622641509434
