r_cm,z_F_radial_cm
0.0,0.06511590257560175
8.008008008008008e-05,0.06511589739988828
0.00016016016016016016,0.06511588187274919
0.00024024024024024023,0.06511585599418813
0.0003203203203203203,0.06511581976421128
0.0004004004004004004,0.0651157731828273
0.00048048048048048047,0.06511571625004726
0.0005605605605605605,0.06511564896588479
0.0006406406406406406,0.06511557133035586
0.0007207207207207207,0.06511548334347905
0.0008008008008008008,0.06511538500527532
0.0008808808808808808,0.06511527631576809
0.0009609609609609609,0.06511515727498333
0.001041041041041041,0.06511502788294937
0.001121121121121121,0.06511488813969711
0.0012012012012012011,0.06511473804525984
0.0012812812812812813,0.06511457759967337
0.0013613613613613614,0.06511440680297596
0.0014414414414414415,0.06511422565520834
0.0015215215215215216,0.06511403415641366
0.0016016016016016017,0.06511383230663764
0.0016816816816816816,0.0651136201059284
0.0017617617617617617,0.06511339755433652
0.0018418418418418418,0.06511316465191509
0.0019219219219219219,0.06511292139871962
0.002002002002002002,0.06511266779480814
0.002082082082082082,0.06511240384024113
0.002162162162162162,0.06511212953508146
0.002242242242242242,0.06511184487939464
0.0023223223223223224,0.06511154987324848
0.0024024024024024023,0.06511124451671335
0.0024824824824824826,0.06511092880986206
0.0025625625625625625,0.06511060275276988
0.0026426426426426424,0.06511026634551456
0.0027227227227227227,0.06510991958817634
0.0028028028028028026,0.0651095624808379
0.002882882882882883,0.06510919502358437
0.002962962962962963,0.0651088172165034
0.003043043043043043,0.06510842905968502
0.003123123123123123,0.0651080305532219
0.0032032032032032033,0.06510762169720895
0.0032832832832832832,0.0651072024917437
0.003363363363363363,0.06510677293692614
0.0034434434434434434,0.06510633303285866
0.0035235235235235233,0.0651058827796462
0.0036036036036036037,0.06510542217739608
0.0036836836836836835,0.06510495122621815
0.003763763763763764,0.06510446992622469
0.0038438438438438438,0.06510397827753052
0.003923923923923924,0.06510347628025281
0.004004004004004004,0.06510296393451132
0.004084084084084084,0.06510244124042816
0.004164164164164164,0.065101908198128
0.004244244244244244,0.06510136480773797
0.004324324324324324,0.06510081106938757
0.004404404404404405,0.0651002469832089
0.004484484484484484,0.06509967254933645
