time_ns,E_marshak,E_gold_loss,E_wall_gold_loss,E_vacuum_loss,E_Be_loss,E_Be_wall_loss,E_Cu_loss,E_Cu_wall_loss
0.0548948948948949,0.07099718131163811,0.06862574822056688,0.00011513767083337831,0.0685948923727719,0.06841297325712799,0.00041320608822228527,0.06854052293678024,0.00023490901508573398
0.057887887887887894,0.07514724611242177,0.07271556963810945,0.0001208114837639196,0.07267785919712763,0.07249196483754737,0.00043617449949467755,0.072626614558827,0.0002467184094329241
0.06088088088088089,0.08008963039149505,0.07760201848846228,0.00012639018369820513,0.07755718646710481,0.07736779895605068,0.0004589097569698607,0.07750943674023572,0.0002583423888262622
0.06387387387387387,0.08575339879526458,0.08320819491557074,0.00013218097589074348,0.08315568394538822,0.08296280760114674,0.0004831810263015518,0.08311188414744948,0.0002704629458586022
0.06686686686686687,0.09119362195429742,0.08858026089385938,0.00013828875155386068,0.08851905098842196,0.08832217771298864,0.0005096600749229243,0.08847987332646823,0.0002833165524944781
0.06985985985985986,0.09645082117063607,0.09373459649282252,0.0001973007739597029,0.09369021121076684,0.09348937918344243,0.0005366733504941027,0.093656401938196,0.000296279220283376
0.07285285285285285,0.10161986765353835,0.09879282684745883,0.00022561007519322657,0.09877344862956064,0.09856941350167799,0.0005635982156946343,0.09874563248116265,0.00030912846186465057
0.07584584584584585,0.1070680411258377,0.10416568619456532,0.0002316142243590372,0.10414015128497722,0.10393366825204639,0.000590375164511244,0.10411881252183285,0.00032184725963634004
0.07883883883883884,0.11277111813014905,0.10980042179980846,0.0002526837053904321,0.10976435882773419,0.10955584771746374,0.0006176445506418051,0.10974995741054869,0.00033466827166547656
0.08183183183183183,0.11835208533802527,0.11530324699287477,0.0002725305314309102,0.11526564901701657,0.11505527641446506,0.000645659529944557,0.11525872456947131,0.00034768160032337355
0.08482482482482483,0.12382457039456095,0.12069791327902005,0.00029131547367091727,0.12065789289434661,0.12044595251704084,0.000673888083958645,0.12065898234061918,0.00036070132149170316
0.08781781781781782,0.12922495321635993,0.126024024442939,0.0003092101075832941,0.12597982683326645,0.12576682566055128,0.000702097202134293,0.1259253045789557,0.0005018174881303356
0.09081081081081081,0.13500042397261872,0.13172930787671702,0.00032637803010045197,0.13167971578687995,0.13146618115515077,0.0007302324379634311,0.13154851406161688,0.0005682860577146654
0.0938038038038038,0.1411217912200536,0.1377825416991443,0.00034322973174585343,0.13771778362152648,0.13751289164666944,0.0007589641732491599,0.13759354417630135,0.0005812236338495493
0.0967967967967968,0.14710820141544906,0.14369979610666325,0.0003599696010215415,0.1436104858317889,0.1434228532521358,0.0007886092289203572,0.14351235272341964,0.0006315579642772006
0.09978978978978979,0.15297171620306868,0.14949332588994582,0.000376430320748136,0.14937987849362236,0.1492085136962517,0.0008186101138678056,0.1492847414269401,0.0006783457024331935
0.10278278278278279,0.15875498728511211,0.1552080310909831,0.00039255240422905215,0.15507104343567224,0.15491512279446612,0.0008486808712100779,0.154979021510329,0.0007223356790994151
0.10577577577577578,0.16447803539202926,0.16083108058325568,0.0004764173709121623,0.1607045211531158,0.16056401698846567,0.0008787283980563577,0.1606184602775241,0.000764134022530218
0.10876876876876877,0.17085475430202848,0.16709905490844404,0.0005203470661674679,0.16699413808449684,0.16670098482968285,0.0012454513635343906,0.166916270900176,0.0008041812533348395
0.11176176176176177,0.1778361565779182,0.17401153447918968,0.0005358733906647394,0.17388811613287736,0.1733834321255411,0.0014209898880528297,0.17382021024987196,0.0008437297425032896
0.11475475475475476,0.1846363439050763,0.18074523460951694,0.0005715098574976335,0.18059615978605636,0.1800166108769835,0.00157011242255905,0.18053993275557748,0.0008834348814341965
0.11774774774774775,0.19126692944776214,0.18729482901565947,0.0006052616357452844,0.18713014766027583,0.18650862189423015,0.0017052811132285451,0.1870872325349146,0.0009227167377241711
