r_cm,z_F_radial_cm
0.0,0.06309259389570063
0.00016032064128256515,0.06309253200279251
0.0003206412825651303,0.06309234632425033
0.0004809619238476954,0.06309203686062051
0.0006412825651302606,0.0630916036128138
0.0008016032064128258,0.06309104658210521
0.0009619238476953908,0.06309036577013406
0.001122244488977956,0.063089561178904
0.0012825651302605212,0.06308863281078285
0.0014428857715430862,0.06308758066850273
0.0016032064128256515,0.06308640475516004
0.0017635270541082166,0.0630851050742155
0.0019238476953907816,0.06308368162949392
0.0020841683366733467,0.06308213442518439
0.002244488977955912,0.06308046346584029
0.0024048096192384773,0.06307866875637907
0.0025651302605210423,0.06307675030208246
0.0027254509018036074,0.06307470810859629
0.0028857715430861725,0.06307254218193058
0.003046092184368738,0.06307025252845942
0.003206412825651303,0.06306783915492105
0.003366733466933868,0.06306530206841778
0.003527054108216433,0.06306264127641595
0.0036873747494989982,0.06305985678674597
0.0038476953907815633,0.06305694860760226
0.004008016032064129,0.0630539167475432
0.004168336673346693,0.0630507612154911
0.004328657314629259,0.06304748202073224
0.004488977955911824,0.06304407917291675
0.004649298597194389,0.06304055268205873
0.0048096192384769546,0.06303690255853592
0.004969939879759519,0.06303312881309005
0.005130260521042085,0.06302923145682648
0.00529058116232465,0.06302521050121435
0.005450901803607215,0.06302106595808644
0.00561122244488978,0.06301679783963927
0.005771543086172345,0.06301240615843286
0.0059318637274549104,0.06300789092739086
0.006092184368737476,0.06300325215980047
0.006252505010020041,0.06299848986931225
0.006412825651302606,0.06299360406994035
0.006573146292585171,0.0629885947760622
0.006733466933867736,0.06298346200241861
0.006893787575150302,0.06297820576411374
0.007054108216432866,0.06297282607661489
0.007214428857715432,0.06296732295575261
0.0073747494989979965,0.0629616964177206
0.007535070140280562,0.0629559464790757
0.007695390781563127,0.06295007315673765
0.007855711422845692,0.06294407646798927
0.008016032064128258,0.06293795643047632
0.008176352705410823,0.06293171306220735
0.008336673346693387,0.06292534638155381
0.008496993987975952,0.06291885640724983
0.008657314629258518,0.06291224315839222
0.008817635270541083,0.06290550665444047
0.008977955911823649,0.06289864691521659
0.009138276553106213,0.06289166396090512
0.009298597194388778,0.06288455781205297
0.009458917835671344,0.06287732848956946
0.009619238476953909,0.06286997601472624
0.009779559118236475,0.0628625004091571
0.009939879759519038,0.06285490169485802
0.010100200400801604,0.06284717989418709
0.01026052104208417,0.06283933502986436
0.010420841683366735,0.06283136712497185
0.0105811623246493,0.06282327620295344
0.010741482965931864,0.06281506228761478
0.01090180360721443,0.06280672540312324
0.011062124248496995,0.06279826557400776
0.01122244488977956,0.06278968282515891
0.011382765531062126,0.06278097718182868
0.01154308617234469,0.06277214866963043
0.011703406813627255,0.06276319731453885
0.011863727454909821,0.0627541231428898
0.012024048096192386,0.0627449261813803
0.012184368737474952,0.06273560645706845
0.012344689378757516,0.0627261639973732
0.012505010020040081,0.06271659883007442
0.012665330661322647,0.06270691098331276
0.012825651302605212,0.06269710048558956
0.012985971943887778,0.0626871673657667
0.013146292585170341,0.06267711165306653
0.013306613226452907,0.06266693337707191
0.013466933867735472,0.06265663256772587
0.013627254509018038,0.06264620925533175
0.013787575150300603,0.0626356634705529
0.013947895791583167,0.06262499524441273
0.014108216432865733,0.06261420460829453
0.014268537074148298,0.06260329159394136
0.014428857715430864,0.06259225623345605
0.01458917835671343,0.06258109855930094
0.014749498997995993,0.06256981860429792
0.014909819639278558,0.06255841640162818
0.015070140280561124,0.06254689198483226
0.01523046092184369,0.06253524538780977
