r_cm,z_F_radial_cm
0.0,0.12457888136055734
0.00016032064128256515,0.12457877358380161
0.0003206412825651303,0.12457845025381421
0.0004809619238476954,0.1245779113714343
0.0006412825651302606,0.12457715693806044
0.0008016032064128258,0.12457618695565073
0.0009619238476953908,0.1245750014267226
0.001122244488977956,0.12457360035435298
0.0012825651302605212,0.12457198374217816
0.0014428857715430862,0.12457015159439389
0.0016032064128256515,0.12456810391575528
0.0017635270541082166,0.1245658407115768
0.0019238476953907816,0.12456336198773234
0.0020841683366733467,0.1245606677506551
0.002244488977955912,0.12455775800733758
0.0024048096192384773,0.12455463276533166
0.0025651302605210423,0.12455129203274837
0.0027254509018036074,0.12454773581825825
0.0028857715430861725,0.12454396413109081
0.003046092184368738,0.12453997698103493
0.003206412825651303,0.12453577437843866
0.003366733466933868,0.1245313563342091
0.003527054108216433,0.12452672285981267
0.0036873747494989982,0.12452187396727461
0.0038476953907815633,0.1245168096691795
0.004008016032064129,0.12451152997867067
0.004168336673346693,0.12450603490945064
0.004328657314629259,0.1245003244757808
0.004488977955911824,0.12449439869248136
0.004649298597194389,0.12448825757493148
0.0048096192384769546,0.12448190113906918
0.004969939879759519,0.12447532940139104
0.005130260521042085,0.12446854237895258
0.00529058116232465,0.12446154008936787
0.005450901803607215,0.1244543225508097
0.00561122244488978,0.12444688978200925
0.005771543086172345,0.12443924180225636
0.0059318637274549104,0.1244313786313993
0.006092184368737476,0.12442330028984473
0.006252505010020041,0.12441500679855766
0.006412825651302606,0.1244064981790613
0.006573146292585171,0.1243977744534372
0.006733466933867736,0.12438883564432499
0.006893787575150302,0.12437968177492237
0.007054108216432866,0.12437031286898514
0.007214428857715432,0.12436072895082702
0.0073747494989979965,0.12435093004531962
0.007535070140280562,0.1243409161778923
0.007695390781563127,0.12433068737453225
0.007855711422845692,0.12432024366178424
0.008016032064128258,0.12430958506675066
0.008176352705410823,0.12429871161709151
0.008336673346693387,0.12428762334102399
0.008496993987975952,0.12427632026732288
0.008657314629258518,0.1242648024253201
0.008817635270541083,0.1242530698449048
0.008977955911823649,0.12424112255652318
0.009138276553106213,0.12422896059117841
0.009298597194388778,0.12421658398043074
0.009458917835671344,0.12420399275639708
0.009619238476953909,0.12419118695175117
0.009779559118236475,0.12417816659972335
