time_ns,foam_energy_hJ,gold_energy_hJ
0.14956893989154973,0.0068962798605821845,0.00037505108592042897
0.45296427606076933,0.022522572641894077,0.0004179799662065149
0.7561224489795918,0.0490128055687304,0.0006922656987523171
1.0591836734693876,0.08980645346399259,0.0014490326960523838
1.3622448979591835,0.14885495304334326,0.0032053826080575363
1.665290795599855,0.2304136160291125,0.006774111683839089
1.9683673469387752,0.3312178816036166,0.012849821521491748
2.271285839511586,0.46563814674429976,0.023370228753616572
2.574470729668884,0.6481210783852862,0.04175488226630345
2.877547080139906,0.8540073183220397,0.06892661999258434
3.180612244897959,1.0669489172124609,0.10622484859697551
3.483639848882359,1.2896148630167947,0.15274548232640373
3.78673469387755,1.5213995256684392,0.20871459890911293
4.089795918367346,1.737968702657859,0.2729641140264077
4.392834436159121,2.0139249689777143,0.355335874316458
4.695918367346938,2.2513250899406936,0.4464952658099156
4.998979591836734,2.5487686255658617,0.5581258801065547
5.30204081632653,2.8157075396599582,0.681521542915817
5.60507104062367,3.0794946406998216,0.8177588971868686
5.908163265306122,3.3370906760798706,0.9640523328930206
6.211224489795917,3.628273965104535,1.1277888119687762
6.5140912396636015,3.979643239423182,1.324420786784235
6.817194271622906,4.334244937482117,1.5564412090155577
7.120263495261904,4.684353395078565,1.816621961288939
7.423421588296838,4.969796440822784,2.082349225937969
7.726530612244896,5.219906016119458,2.3397655954958516
8.029495836898889,5.435303135813999,2.591645362650153
8.33265306122449,5.642458439515765,2.8393235399128436
8.635678745012113,5.870914868877364,3.091207158696016
8.93859571694349,6.119005766073722,3.365285661438631
9.241691685044954,6.417171288413301,3.663948173199928
9.544897959183672,6.705143766406428,3.9951002540170175
9.847959183673469,6.977368868267895,4.338210277828239
10.150751471521112,7.2162629542681005,4.687822299246824
10.453824490094169,7.437103855351252,5.029064880178708
10.757142857142854,7.6955269613120185,5.389850044679098
11.060204081632651,7.948714702752705,5.769692326413801
11.362990398323246,8.181785186639198,6.1543674244476145
11.666151677941064,8.392029085731723,6.540618967565474
11.96938775510204,8.543216948613432,6.908276946511246
12.272249933486314,8.551250671605493,7.212044966393973
12.575510204081631,8.484190803930009,7.440786908822158
12.878444983553377,8.411238863881328,7.623738797845318
13.181632653061223,8.328882411383905,7.770327184633795
13.484674001485429,8.237021049899347,7.89876393500519
13.787755102040816,8.158167110480422,8.010678922585521
14.09081632653061,8.058453178324937,8.108057684589768
14.393634826992288,7.951576942663742,8.193327795725052
14.696938775510203,7.850869067002973,8.265456806479964
14.999999999999998,7.717465371022919,8.322080223465681
