time_ns,E_marshak_hJ,E_foam_gold_loss_hJ,E_wall_gold_loss_hJ,E_foam_gold_loss_lam_eff_hJ,E_wall_gold_loss_lam_eff_hJ,E_foam_gold_loss_lam_eff_power_1_hJ,E_wall_gold_loss_lam_eff_power_1_hJ,E_foam_gold_loss_lam_eff_power_2_hJ,E_wall_gold_loss_lam_eff_power_2_hJ
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012992992992992993,2.5467020962541675e-05,2.5467020962541675e-05,0.0,2.5467020962541675e-05,0.0,2.5467020962541675e-05,0.0,2.5467020962541675e-05,0.0
0.01598598598598599,7.438325793291924e-05,7.351720886579502e-05,1.7320981342484368e-06,7.083199635366304e-05,3.1685046767719298e-06,7.083199616672803e-05,3.168504774283701e-06,7.083199635366304e-05,3.1685046767719365e-06
0.01897897897897898,0.00011866378123579608,0.00011625834407103615,3.213739162633246e-06,0.00010913424408212199,5.084891254828399e-06,0.00010884784377462535,5.154788656190744e-06,0.0001090919682500085,5.095226498743083e-06
0.021971971971971975,0.00016247369204936836,0.00015894337329109005,4.401480241406699e-06,0.00014941163285013887,6.401290446555978e-06,0.00014817317780797356,6.6006834877042555e-06,0.0001492042254776006,6.435631740276988e-06
0.024964964964964968,0.00020736872691530357,0.00020290888623678122,5.600937124052447e-06,0.0001918658138572327,7.742104674453206e-06,0.00018922768262024634,8.061146502840383e-06,0.00019139637601306209,7.799224532838529e-06
0.02795795795795796,0.0002504739267546206,0.00024508180827205516,6.771482056225111e-06,0.00023237329700241498,9.02988800162706e-06,0.00022817434078669348,9.467599264444609e-06,0.00023160647857555078,9.109811081849121e-06
0.030950950950950955,0.00029593307418574757,0.0002896703649054523,7.892980143359051e-06,0.0002755422686918669,1.0231733019605143e-05,0.00026955110458083334,1.0795022170605076e-05,0.0002744070549924263,1.0339124496299041e-05
0.03394394394394395,0.0003436736149751988,0.00033657645097952504,9.027045969422305e-06,0.00032123865598894367,1.1437675803122465e-05,0.00031317064784231716,1.2133193071178937e-05,0.00031964209461089727,1.15750926704716e-05
0.03693693693693694,0.00038985450599822577,0.00038097725921801436,1.2059900773972047e-05,0.00036461687333258025,1.4176317966810243e-05,0.00035432167824289376,1.4735622406051923e-05,0.0003624901829176178,1.431416183060451e-05
