r_cm,r_mm,T_hev_z0.2mm,flux_raw_z0.2mm,flux_norm_z0.2mm,T_hev_z0.5mm,flux_raw_z0.5mm,flux_norm_z0.5mm,T_hev_z0.8mm,flux_raw_z0.8mm,flux_norm_z0.8mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm
0.0028857715430861725,0.028857715430861724,1.4751574251495947,4.8720478599125605e+20,0.9994654246536198,0.90168610690775,6.801106569331715e+19,0.9907144727067035,0.0,0.0,0.0,0.0,0.0,0.0
0.003046092184368738,0.03046092184368738,1.475134885813311,4.871750101296511e+20,0.9994043416244314,0.9014444727980483,6.79381924907083e+19,0.9896529316800913,0.0,0.0,0.0,0.0,0.0,0.0
0.003206412825651303,0.03206412825651303,1.4751111240789396,4.8714362088222143e+20,0.9993399488507684,0.9011895081705704,6.786136251888507e+19,0.9885337525546508,0.0,0.0,0.0,0.0,0.0,0.0
0.003366733466933868,0.03366733466933868,1.4750861393049177,4.871106176355807e+20,0.999272245074313,0.900921169829793,6.7780572968458895e+19,0.9873568944061312,0.0,0.0,0.0,0.0,0.0,0.0
0.003527054108216433,0.03527054108216433,1.4750599308164731,4.870759997446865e+20,0.9992012289718074,0.9006394121856796,6.769582088123677e+19,0.9861223141426534,0.0,0.0,0.0,0.0,0.0,0.0
0.0036873747494989982,0.036873747494989985,1.4750324979055753,4.870397665328065e+20,0.999126899154984,0.9003441872257131,6.76071031494894e+19,0.9848299664940491,0.0,0.0,0.0,0.0,0.0,0.0
0.0038476953907815633,0.038476953907815636,1.475003839830888,4.870019172914892e+20,0.9990492541705058,0.9000354444853138,6.751441651518359e+19,0.9834798040006791,0.0,0.0,0.0,0.0,0.0,0.0
0.004008016032064129,0.04008016032064129,1.4749739558177175,4.8696245128053e+20,0.9989682924998965,0.8997131310165801,6.741775756917157e+19,0.9820717770016243,0.0,0.0,0.0,0.0,0.0,0.0
0.004168336673346693,0.04168336673346693,1.4749428450579587,4.8692136772793585e+20,0.998884012559468,0.8993771913553125,6.731712275033741e+19,0.9806058336222513,0.0,0.0,0.0,0.0,0.0,0.0
0.004328657314629259,0.04328657314629259,1.4749105067100392,4.868786658298887e+20,0.9987964127002459,0.8990275674862793,6.721250834470139e+19,0.9790819197611661,0.0,0.0,0.0,0.0,0.0,0.0
0.004488977955911824,0.04488977955911824,1.4748769398988615,4.8683434475070875e+20,0.9987054912078932,0.8986641988066844,6.710391048448386e+19,0.9774999790765776,0.0,0.0,0.0,0.0,0.0,0.0
0.004649298597194389,0.04649298597194389,1.474842143715741,4.867884036228133e+20,0.9986112463026268,0.8982870220877535,6.699132514711877e+19,0.9758599529719268,0.0,0.0,0.0,0.0,0.0,0.0
0.0048096192384769546,0.048096192384769546,1.474806117218344,4.867408415466763e+20,0.9985136761391339,0.8978959714344227,6.68747481542268e+19,0.9741617805809294,0.0,0.0,0.0,0.0,0.0,0.0
0.004969939879759519,0.04969939879759519,1.4747688594306225,4.866916575907882e+20,0.99841277880649,0.8974909782430501,6.675417517054135e+19,0.9724053987519302,0.0,0.0,0.0,0.0,0.0,0.0
0.005130260521042085,0.05130260521042085,1.4747303693427447,4.866408507916074e+20,0.9983085523280592,0.8970719711570805,6.6629601702783525e+19,0.9705907420315156,0.0,0.0,0.0,0.0,0.0,0.0
0.00529058116232465,0.0529058116232465,1.4746906459110265,4.8658842015351865e+20,0.9982009946614085,0.8966388760206252,6.65010230984933e+19,0.9687177426474863,0.0,0.0,0.0,0.0,0.0,0.0
0.005450901803607215,0.05450901803607215,1.4746496880578583,4.8653436464878486e+20,0.9980901036982097,0.8961916158298625,6.636843454480763e+19,0.9667863304910592,0.0,0.0,0.0,0.0,0.0,0.0
0.00561122244488978,0.0561122244488978,1.4746074946716292,4.86478683217497e+20,0.9979758772641361,0.8957301106822011,6.623183106718913e+19,0.964796433098347,0.0,0.0,0.0,0.0,0.0,0.0
0.005771543086172345,0.05771543086172345,1.474564064606651,4.864213747675265e+20,0.9978583131187645,0.895254277723121,6.609120752810131e+19,0.9627479756310611,0.0,0.0,0.0,0.0,0.0,0.0
0.0059318637274549104,0.059318637274549106,1.474519396683076,4.863624381744706e+20,0.9977374089554639,0.8947640310906215,6.594655862563187e+19,0.9606408808564575,0.0,0.0,0.0,0.0,0.0,0.0
0.006092184368737476,0.06092184368737476,1.4744734896868175,4.8630187228160144e+20,0.997613162401291,0.894259281857172,6.579787889205771e+19,0.9584750691264323,0.0,0.0,0.0,0.0,0.0,0.0
0.006252505010020041,0.0625250501002004,1.4744263423694624,4.862396758998104e+20,0.9974855710168751,0.8937399379690981,6.56451626923561e+19,0.956250458355835,0.0,0.0,0.0,0.0,0.0,0.0
0.006412825651302606,0.06412825651302606,1.4743779534481856,4.861758478075516e+20,0.9973546322963031,0.8932059041832991,6.548840422265839e+19,0.9539669639999433,0.0,0.0,0.0,0.0,0.0,0.0
0.006573146292585171,0.0657314629258517,1.4743283216056589,4.861103867507832e+20,0.9972203436669986,0.8926570820011795,6.532759750863962e+19,0.9516244990310043,0.0,0.0,0.0,0.0,0.0,0.0
0.006733466933867736,0.06733466933867736,1.4742774454899603,4.860432914429102e+20,0.9970827024896052,0.8920933695997124,6.516273640384921e+19,0.9492229739139184,0.0,0.0,0.0,0.0,0.0,0.0
0.006893787575150302,0.06893787575150302,1.4742253237144776,4.8597456056472e+20,0.9969417060578533,0.8915146617595169,6.499381458797927e+19,0.9467622965810136,0.0,0.0,0.0,0.0,0.0,0.0
0.007054108216432866,0.07054108216432867,1.474171954857812,4.859041927643226e+20,0.9967973515984384,0.8909208497898187,6.482082556506485e+19,0.9442423724058283,0.0,0.0,0.0,0.0,0.0,0.0
0.007214428857715432,0.07214428857715433,1.4741173374636785,4.858321866570848e+20,0.9966496362708854,0.8903118214501776,6.464376266161679e+19,0.9416631041759128,0.0,0.0,0.0,0.0,0.0,0.0
0.0073747494989979965,0.07374749498997997,1.4740614700408026,4.8575854082556474e+20,0.9964985571674148,0.889687460868859,6.44626190246874e+19,0.9390243920646526,0.0,0.0,0.0,0.0,0.0,0.0
0.007535070140280562,0.07535070140280561,1.4740043510628156,4.8568325381944345e+20,0.9963441113128019,0.8890476484576892,6.427738761986115e+19,0.9363261336019979,0.0,0.0,0.0,0.0,0.0,0.0
0.007695390781563127,0.07695390781563127,1.4739459789681482,4.8560632415545786e+20,0.9961862956642397,0.8883922608232692,6.408806122917347e+19,0.9335682236441476,0.0,0.0,0.0,0.0,0.0,0.0
0.007855711422845692,0.07855711422845692,1.4738863521599186,4.855277503173276e+20,0.9960251071111885,0.8877211706743727,6.38946324489508e+19,0.9307505543420852,0.0,0.0,0.0,0.0,0.0,0.0
0.008016032064128258,0.08016032064128258,1.4738254690058215,4.854475307556845e+20,0.9958605424752316,0.8870342467253802,6.36970936875728e+19,0.9278730151089811,0.0,0.0,0.0,0.0,0.0,0.0
0.008176352705410823,0.08176352705410823,1.4737633278380111,4.853656638879974e+20,0.9956925985099204,0.8863313535955607,6.349543716315076e+19,0.9249354925863739,0.0,0.0,0.0,0.0,0.0,0.0
0.008336673346693387,0.08336673346693386,1.4736999269529847,4.8528214809849745e+20,0.995521271900622,0.8856123517040337,6.328965490112312e+19,0.921937870609144,0.0,0.0,0.0,0.0,0.0,0.0
0.008496993987975952,0.08496993987975952,1.4736352646114605,4.851969817380996e+20,0.9953465592643573,0.884877097160201,6.307973873176075e+19,0.9188800301691744,0.0,0.0,0.0,0.0,0.0,0.0
0.008657314629258518,0.08657314629258518,1.4735693390382565,4.85110163124326e+20,0.9951684571496449,0.8841254416494545,6.286568028758214e+19,0.9157618493776968,0.0,0.0,0.0,0.0,0.0,0.0
0.008817635270541083,0.08817635270541083,1.4735021484221615,4.850216905412223e+20,0.9949869620363283,0.8833572323139394,6.264747100067385e+19,0.9125832034262588,0.0,0.0,0.0,0.0,0.0,0.0
0.008977955911823649,0.08977955911823648,1.473433690915809,4.849315622392778e+20,0.9948020703354123,0.8825723116281421,6.24251020999127e+19,0.9093439645462599,0.0,0.0,0.0,0.0,0.0,0.0
0.009138276553106213,0.09138276553106213,1.4733639646355448,4.848397764353411e+20,0.9946137783888911,0.8817705172690606,6.2198564608086204e+19,0.9060440019670051,0.0,0.0,0.0,0.0,0.0,0.0
0.009298597194388778,0.09298597194388777,1.473292967661292,4.8474633131253334e+20,0.9944220824695688,0.8809516819806964,6.196784933890647e+19,0.9026831818722061,0.0,0.0,0.0,0.0,0.0,0.0
0.009458917835671344,0.09458917835671343,1.473220698036416,4.846512250201623e+20,0.9942269787808837,0.8801156334326008,6.173294689391527e+19,0.8992613673548983,0.0,0.0,0.0,0.0,0.0,0.0
0.009619238476953909,0.09619238476953909,1.4731471537675827,4.845544556736328e+20,0.9940284634567254,0.8792621940721815,6.149384765927427e+19,0.8957784183706831,0.0,0.0,0.0,0.0,0.0,0.0
0.009779559118236475,0.09779559118236475,1.4730723328246174,4.84456021354356e+20,0.9938265325612472,0.8783911809704639,6.125054180243679e+19,0.8922341916892463,0.0,0.0,0.0,0.0,0.0,0.0
0.009939879759519038,0.09939879759519038,1.4729962331403588,4.84355920109657e+20,0.9936211820886777,0.877502405660981,6.1003019268695876e+19,0.8886285408440744,0.0,0.0,0.0,0.0,0.0,0.0
0.010100200400801604,0.10100200400801604,1.4729188526105115,4.842541499526816e+20,0.9934124079631289,0.8765956739714438,6.0751269777602855e+19,0.8849613160802826,0.0,0.0,0.0,0.0,0.0,0.0
0.01026052104208417,0.1026052104208417,1.4728401890934935,4.841507088622983e+20,0.9932002060383956,0.8756707858478331,6.0495282819253715e+19,0.8812323643005198,0.0,0.0,0.0,0.0,0.0,0.0
0.010420841683366735,0.10420841683366736,1.472760240410284,4.840455947830032e+20,0.9929845720977603,0.8747275351705078,6.0235047650433065e+19,0.8774415290087971,0.0,0.0,0.0,0.0,0.0,0.0
0.0105811623246493,0.105811623246493,1.472679004344266,4.839388056248199e+20,0.9927655018537869,0.8737657095619358,5.99705532906157e+19,0.8735886502522435,0.0,0.0,0.0,0.0,0.0,0.0
0.010741482965931864,0.10741482965931864,1.472596478641065,4.838303392631965e+20,0.9925429909481109,0.8727850901855834,5.970178851781322e+19,0.8696735645606029,0.0,0.0,0.0,0.0,0.0,0.0
0.01090180360721443,0.1090180360721443,1.472512661008389,4.8372019353890574e+20,0.9923170349512337,0.8717854515355123,5.942874186426374e+19,0.8656961048834463,0.0,0.0,0.0,0.0,0.0,0.0
0.011062124248496995,0.11062124248496995,1.472427549115861,4.83608366257939e+20,0.9920876293623049,0.8707665612161777,5.915140161195581e+19,0.8616561005249703,0.0,0.0,0.0,0.0,0.0,0.0
0.01122244488977956,0.1122244488977956,1.4723411405948497,4.834948551913987e+20,0.9918547696089021,0.8697281797118888,5.886975578797782e+19,0.8575533770762506,0.0,0.0,0.0,0.0,0.0,0.0
0.011382765531062126,0.11382765531062126,1.4722534330383,4.833796580753923e+20,0.9916184510468133,0.8686700601453793,5.858379215968807e+19,0.8533877563448846,0.0,0.0,0.0,0.0,0.0,0.0
0.01154308617234469,0.1154308617234469,1.472164424000556,4.832627726109207e+20,0.991378668959808,0.8675919480248773,5.829349822969623e+19,0.8491590562818876,0.0,0.0,0.0,0.0,0.0,0.0
0.011703406813627255,0.11703406813627255,1.4720741109971853,4.831441964637676e+20,0.99113541855941,0.8664935809790149,5.79988612306432e+19,0.8448670909056504,0.0,0.0,0.0,0.0,0.0,0.0
0.011863727454909821,0.11863727454909821,1.4719824915047952,4.830239272643838e+20,0.9908886949846605,0.8653746884789119,5.769986811977626e+19,0.8405116702229161,0.0,0.0,0.0,0.0,0.0,0.0
0.012024048096192386,0.12024048096192386,1.4718895629608513,4.829019626077743e+20,0.9906384933018856,0.8642349915466914,5.73965055733077e+19,0.8360926001466021,0.0,0.0,0.0,0.0,0.0,0.0
0.012184368737474952,0.12184368737474952,1.4717953227634892,4.827783000533796e+20,0.9903848085044542,0.8630742024496229,5.708875998054185e+19,0.8316096824102494,0.0,0.0,0.0,0.0,0.0,0.0
0.012344689378757516,0.12344689378757516,1.471699768271324,4.826529371249562e+20,0.9901276355125314,0.8618920243790786,5.677661743776635e+19,0.8270627144790359,0.0,0.0,0.0,0.0,0.0,0.0
0.012505010020040081,0.1250501002004008,1.4716028968032564,4.825258713104562e+20,0.9898669691728323,0.8606881511133854,5.646006374189097e+19,0.8224514894571149,0.0,0.0,0.0,0.0,0.0,0.0
0.012665330661322647,0.12665330661322646,1.4715047056382762,4.8239710006190336e+20,0.9896028042583678,0.8594622666636129,5.613908438382332e+19,0.817775795991118,0.0,0.0,0.0,0.0,0.0,0.0
0.012825651302605212,0.12825651302605212,1.4714051920152627,4.8226662079527014e+20,0.9893351354681922,0.8582140449012617,5.581366454156639e+19,0.8130354181696078,0.0,0.0,0.0,0.0,0.0,0.0
0.012985971943887778,0.12985971943887778,1.47130435313278,4.8213443089034884e+20,0.9890639574271385,0.8569431491667541,5.548378907302724e+19,0.8082301354183224,0.0,0.0,0.0,0.0,0.0,0.0
0.013146292585170341,0.1314629258517034,1.4712021861488718,4.8200052769062434e+20,0.9887892646855578,0.8556492318575232,5.514944250851757e+19,0.8033597223909311,0.0,0.0,0.0,0.0,0.0,0.0
0.013306613226452907,0.13306613226452907,1.4710986881808494,4.818649085031426e+20,0.9885110517190497,0.8543319339944249,5.481060904293034e+19,0.7984239488550722,0.0,0.0,0.0,0.0,0.0,0.0
0.013466933867735472,0.13466933867735473,1.4709938563050802,4.817275705983789e+20,0.9882293129281912,0.8529908847651204,5.446727252758098e+19,0.7934225795735036,0.0,0.0,0.0,0.0,0.0,0.0
0.013627254509018038,0.13627254509018039,1.4708876875567687,4.815885112101023e+20,0.9879440426382593,0.8516257010429137,5.411941646168455e+19,0.7883553741799514,0.0,0.0,0.0,0.0,0.0,0.0
0.013787575150300603,0.13787575150300604,1.4707801789297381,4.814477275352405e+20,0.9876552350989536,0.8502359868794995,5.37670239834614e+19,0.7832220870495461,0.0,0.0,0.0,0.0,0.0,0.0
0.013947895791583167,0.13947895791583168,1.470671327376205,4.8130521673374e+20,0.9873628844841097,0.8488213329698594,5.341007786083727e+19,0.7780224671633513,0.0,0.0,0.0,0.0,0.0,0.0
0.014108216432865733,0.14108216432865733,1.4705611298065528,4.8116097592842676e+20,0.9870669848914129,0.8473813160875115,5.304856048172945e+19,0.7727562579668631,0.0,0.0,0.0,0.0,0.0,0.0
0.014268537074148298,0.142685370741483,1.4704495830891,4.8101500220486274e+20,0.9867675303421038,0.8459154984880585,5.268245384387897e+19,0.7674231972218951,0.0,0.0,0.0,0.0,0.0,0.0
0.014428857715430864,0.14428857715430865,1.4703366840498668,4.808672926112029e+20,0.986464514780686,0.8444234272789521,5.23117395442218e+19,0.7620230168517503,0.0,0.0,0.0,0.0,0.0,0.0
0.01458917835671343,0.14589178356713428,1.470222429472336,4.8071784415804726e+20,0.9861579320746209,0.8429046337530777,5.1936398767753585e+19,0.7565554427790127,0.0,0.0,0.0,0.0,0.0,0.0
0.014749498997995993,0.14749498997995994,1.4701068160972108,4.805666538182921e+20,0.9858477760140242,0.8413586326836762,5.155641227586863e+19,0.7510201947556832,0.0,0.0,0.0,0.0,0.0,0.0
0.014909819639278558,0.1490981963927856,1.469989840622171,4.804137185269812e+20,0.9855340403113595,0.8397849215778821,5.117176039414236e+19,0.7454169861852059,0.0,0.0,0.0,0.0,0.0,0.0
0.015070140280561124,0.15070140280561123,1.4698714997016216,4.802590351811511e+20,0.9852167186011214,0.8381829798858895,5.0782422999516226e+19,0.7397455239357923,0.0,0.0,0.0,0.0,0.0,0.0
0.01523046092184369,0.1523046092184369,1.4697517899464412,4.801026006396772e+20,0.9848958044395197,0.8365522681625575,5.038837950685386e+19,0.7340055081445848,0.0,0.0,0.0,0.0,0.0,0.0
0.015390781563126253,0.15390781563126255,1.4696307079237254,4.799444117231179e+20,0.9845712913041597,0.8348922271779646,4.998960885482813e+19,0.7281966320120732,0.0,0.0,0.0,0.0,0.0,0.0
0.015551102204408819,0.15551102204408818,1.4695082501565242,4.797844652135526e+20,0.9842431725937096,0.8332022769731114,4.958608949109409e+19,0.7223185815861115,0.0,0.0,0.0,0.0,0.0,0.0
0.015711422845691384,0.15711422845691383,1.46938441312358,4.796227578544243e+20,0.983911441627578,0.8314818158566619,4.9177799356707135e+19,0.7163710355349361,0.0,0.0,0.0,0.0,0.0,0.0
0.015871743486973948,0.1587174348697395,1.4692591932590569,4.794592863503728e+20,0.9835760916455717,0.8297302193382082,4.876471586973191e+19,0.7103536649083982,0.0,0.0,0.0,0.0,0.0,0.0
0.016032064128256515,0.16032064128256515,1.4691325869522687,4.792940473670711e+20,0.9832371158075595,0.8279468389931559,4.834681590798975e+19,0.7042661328866463,0.0,0.0,0.0,0.0,0.0,0.0
0.01619238476953908,0.16192384769539078,1.4690045905474038,4.7912703753105795e+20,0.9828945071931293,0.826131001253894,4.7924075790892196e+19,0.6981080945154959,0.0,0.0,0.0,0.0,0.0,0.0
0.016352705410821646,0.16352705410821647,1.468875200343243,4.789582534295669e+20,0.9825482588012374,0.8242820061213552,4.749647126028939e+19,0.6918791964274488,0.0,0.0,0.0,0.0,0.0,0.0
0.01651302605210421,0.1651302605210421,1.468744412592875,4.787876916103541e+20,0.9821983635498548,0.8223991257905793,4.706397746027225e+19,0.6855790765474716,0.0,0.0,0.0,0.0,0.0,0.0
0.016673346693386774,0.16673346693386773,1.4686122235034083,4.786153485815249e+20,0.9818448142756119,0.8204816031832505,4.6626568915854156e+19,0.6792073637824537,0.0,0.0,0.0,0.0,0.0,0.0
0.01683366733466934,0.16833667334669342,1.4684786292356777,4.7844122081135677e+20,0.981487603733435,0.8185286503794823,4.618421951045026e+19,0.6727636776931486,0.0,0.0,0.0,0.0,0.0,0.0
0.016993987975951905,0.16993987975951905,1.4683436259039477,4.782653047281209e+20,0.9811267245961807,0.8165394469403813,4.5736902462068965e+19,0.6662476281473563,0.0,0.0,0.0,0.0,0.0,0.0
0.017154308617234472,0.1715430861723447,1.468207209575609,4.780875967198989e+20,0.980762169454259,0.8145131381120637,4.5284590298121495e+19,0.6596588149529752,0.0,0.0,0.0,0.0,0.0,0.0
0.017314629258517036,0.17314629258517036,1.4680693762708752,4.7790809313440255e+20,0.9803939308152647,0.8124488329008523,4.482725482874722e+19,0.6529968274694335,0.0,0.0,0.0,0.0,0.0,0.0
0.0174749498997996,0.174749498997996,1.4679301219624707,4.777267902787855e+20,0.9800220011035902,0.810345602008309,4.436486711854139e+19,0.6462612441958481,0.0,0.0,0.0,0.0,0.0,0.0
0.017635270541082167,0.17635270541082165,1.467789442575317,4.775436844194563e+20,0.9796463726600421,0.8082024756135749,4.389739745656256e+19,0.6394516323341236,0.0,0.0,0.0,0.0,0.0,0.0
0.01779559118236473,0.1779559118236473,1.4676473339862126,4.7735877178188694e+20,0.9792670377414492,0.8060184409891608,4.342481532448699e+19,0.6325675473250592,0.0,0.0,0.0,0.0,0.0,0.0
0.017955911823647298,0.17955911823647297,1.4675037920235097,4.771720485504209e+20,0.9788839885202675,0.8037924399348212,4.294708936276348e+19,0.6256085323553273,0.0,0.0,0.0,0.0,0.0,0.0
0.01811623246492986,0.1811623246492986,1.4673588124667865,4.769835108680775e+20,0.97849721708418,0.8015233660124346,4.24641873346027e+19,0.6185741178329077,0.0,0.0,0.0,0.0,0.0,0.0
0.018276553106212425,0.18276553106212426,1.4672123910465134,4.767931548363545e+20,0.9781067154356908,0.7992100615629489,4.197607608763034e+19,0.6114638208284903,0.0,0.0,0.0,0.0,0.0,0.0
0.018436873747494992,0.18436873747494992,1.467064523443715,4.766009765150259e+20,0.977712475491711,0.7968513144842354,4.148272151300225e+19,0.6042771444799069,0.0,0.0,0.0,0.0,0.0,0.0
0.018597194388777556,0.18597194388777555,1.4669152052896293,4.764069719219428e+20,0.9773144890831496,0.7944458547463165,4.098408850177533e+19,0.5970135773565883,0.0,0.0,0.0,0.0,0.0,0.0
0.018757515030060123,0.18757515030060123,1.4667644321653583,4.762111370328246e+20,0.9769127479544859,0.7919923506175615,4.048014089828482e+19,0.5896725927804128,0.0,0.0,0.0,0.0,0.0,0.0
0.018917835671342687,0.18917835671342687,1.4666121996015182,4.760134677810544e+20,0.9765072437633489,0.7894894045723851,3.9970841450275095e+19,0.5822536480992629,0.0,0.0,0.0,0.0,0.0,0.0
0.01907815631262525,0.1907815631262525,1.4664585030778807,4.758139600574671e+20,0.9760979680800832,0.7869355488473228,3.945615175549001e+19,0.5747561839090101,0.0,0.0,0.0,0.0,0.0,0.0
0.019238476953907818,0.19238476953907818,1.4663033380230115,4.756126097101366e+20,0.9756849123873126,0.7843292406082362,3.893603220439648e+19,0.5671796232191706,0.0,0.0,0.0,0.0,0.0,0.0
0.019398797595190382,0.1939879759519038,1.4661466998139032,4.7540941254416105e+20,0.9752680680794986,0.7816688566867214,3.841044191868499e+19,0.5595233705570455,0.0,0.0,0.0,0.0,0.0,0.0
0.01955911823647295,0.1955911823647295,1.4659885837756046,4.7520436432144656e+20,0.9748474264624979,0.7789526878383756,3.787933868514979e+19,0.5517868110045556,0.0,0.0,0.0,0.0,0.0,0.0
0.019719438877755513,0.19719438877755513,1.4658289851808404,4.749974607604825e+20,0.9744229787531008,0.7761789324692818,3.734267888449123e+19,0.5439693091611082,0.0,0.0,0.0,0.0,0.0,0.0
0.019879759519038077,0.19879759519038076,1.4656678992496315,4.747886975361227e+20,0.9739947160785823,0.7733456897700043,3.6800417414554624e+19,0.5360702080254206,0.0,0.0,0.0,0.0,0.0,0.0
0.020040080160320644,0.20040080160320645,1.4655053211489064,4.745780702793578e+20,0.9735626294762353,0.770450952187929,3.6252507607432348e+19,0.5280888277879497,0.0,0.0,0.0,0.0,0.0,0.0
0.020200400801603208,0.20200400801603208,1.4653412459921067,4.743655745770857e+20,0.9731267098928996,0.767492597159226,3.5698901139805745e+19,0.5200244645248461,0.0,0.0,0.0,0.0,0.0,0.0
0.020360721442885775,0.20360721442885776,1.4651756688387907,4.741512059718828e+20,0.9726869481844928,0.7644683780104318,3.5139547935816237e+19,0.5118763887830816,0.0,0.0,0.0,0.0,0.0,0.0
0.02052104208416834,0.2052104208416834,1.4650085846942273,4.739349599617679e+20,0.9722433351155254,0.7613759139265395,3.4574396061664686e+19,0.5036438440450821,0.0,0.0,0.0,0.0,0.0,0.0
0.020681362725450902,0.20681362725450902,1.4648399885089884,4.737168319999673e+20,0.97179586135862,0.7582126788671135,3.4003391611031118e+19,0.49532604505964134,0.0,0.0,0.0,0.0,0.0,0.0
0.02084168336673347,0.2084168336673347,1.4646698751785316,4.734968174946738e+20,0.9713445174940154,0.754975989293896,3.3426478580284748e+19,0.4869221760241106,0.0,0.0,0.0,0.0,0.0,0.0
0.021002004008016033,0.21002004008016034,1.4644982395427808,4.732749118088053e+20,0.9708892940090729,0.7516629905521227,3.2843598732317598e+19,0.47843138860086803,0.0,0.0,0.0,0.0,0.0,0.0
0.0211623246492986,0.211623246492986,1.4643250763856985,4.730511102597598e+20,0.9704301812977726,0.7482706417225586,3.225469144766357e+19,0.46985279974857663,0.0,0.0,0.0,0.0,0.0,0.0
0.021322645290581164,0.21322645290581166,1.464150380434854,4.7282540811916666e+20,0.9699671696602039,0.7447956987313442,3.1659693561368904e+19,0.46118548934588216,0.0,0.0,0.0,0.0,0.0,0.0
0.021482965931863728,0.2148296593186373,1.4639741463609839,4.725978006126367e+20,0.9695002493020521,0.7412346954691581,3.105853918386351e+19,0.45242849758205356,0.0,0.0,0.0,0.0,0.0,0.0
0.021643286573146295,0.21643286573146295,1.4637963687775493,4.723682829195084e+20,0.9690294103340783,0.7375839226284957,3.0451159503810105e+19,0.4435808220850939,0.0,0.0,0.0,0.0,0.0,0.0
