r_cm,r_mm,T_hev_z0.2mm,flux_raw_z0.2mm,flux_norm_z0.2mm,T_hev_z0.5mm,flux_raw_z0.5mm,flux_norm_z0.5mm,T_hev_z0.8mm,flux_raw_z0.8mm,flux_norm_z0.8mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm
0.04937875751503006,0.49378757515030064,1.4781559471257826,4.911782048716577e+20,0.9408591894031669,1.2894397157721038,2.844213792941808e+20,0.8144386865009144,0.8668799868471391,5.810238696401026e+19,0.348749186661844,0.0,0.0,0.0
0.04953907815631263,0.4953907815631263,1.4779838844279314,4.909495451233841e+20,0.9404211882392797,1.288891155861515,2.839376881867205e+20,0.8130536403021731,0.8636754483339809,5.724800592155108e+19,0.3436209172528522,0.0,0.0,0.0
0.0496993987975952,0.49699398797595196,1.4778108951894335,4.9071973455681664e+20,0.9399809826657578,1.2883390582296934,2.834515008775488e+20,0.8116614462467971,0.8604135608104018,5.63880470963022e+19,0.3384591682002015,0.0,0.0,0.0
0.04985971943887776,0.4985971943887776,1.4776369746571698,4.9048876813871566e+20,0.9395385630413556,1.2877833964639238,2.8296280562950734e+20,0.810262070725513,0.8570923814824353,5.552244805505555e+19,0.3332635647597262,0.0,0.0,0.0
0.050020040080160325,0.5002004008016032,1.477462118038641,4.902566407988693e+20,0.9390939196540066,1.287224143842613,2.824715906116903e+20,0.8088554798606026,0.8537098617645278,5.465114439269322e+19,0.3280337203512242,0.0,0.0,0.0
0.05018036072144289,0.501803607214429,1.4772863205015916,4.900233474297941e+20,0.9386470427202498,1.286661273330713,2.8197784389856202e+20,0.8074416395033754,0.85026383926466,5.377406962006672e+19,0.32276923588547274,0.0,0.0,0.0
0.05034068136272546,0.5034068136272546,1.4771095771736313,4.8978888288643396e+20,0.9381979223846534,1.286094757575059,2.814815534690647e+20,0.8060205152316142,0.846752028984196,5.2891155042752225e+19,0.3174696990364781,0.0,0.0,0.0
0.05050100200400802,0.5050100200400802,1.4769318831418494,4.8955324198585506e+20,0.9377465487192302,1.2855245688996197,2.8098270720571385e+20,0.8045920723469844,0.8431720136373667,5.200232962972389e+19,0.31213468345321105,0.0,0.0,0.0
0.05066132264529059,0.5066132264529059,1.476753233452426,4.893164195069381e+20,0.9372929117228483,1.284950679300656,2.8048129289368125e+20,0.8031562758724086,0.8395212329814971,5.1107519870866055e+19,0.3067637479043488,0.0,0.0,0.0
0.050821643286573154,0.5082164328657315,1.476573623110238,4.8907841019006675e+20,0.9368370013206339,1.2843730604417893,2.7997729821986924e+20,0.8017130905494151,0.8357969720329391,5.0206649622104695e+19,0.3013564353487048,0.0,0.0,0.0
0.050981963927855714,0.5098196392785571,1.47639304707846,4.8883920873681296e+20,0.936378807363369,1.283791683648975,2.7947071077196998e+20,0.8002624808354449,0.8319963480246779,4.929963993676832e+19,0.2959122719230024,0.0,0.0,0.0
0.05114228456913828,0.5114228456913829,1.4762115002781624,4.885988098096205e+20,0.9359183196268849,1.2832065199053768,2.7896151803751337e+20,0.798804410901125,0.8281162959392476,4.838640888160172e+19,0.29043076583753,0.0,0.0,0.0
0.05130260521042085,0.5130260521042085,1.4760289775878996,4.883572080314812e+20,0.9354555278114419,1.2826175398461477,2.7844970740290395e+20,0.7973388446275104,0.8241535524241753,4.746687133563499e+19,0.28491140616888916,0.0,0.0,0.0
0.05146292585170341,0.5146292585170341,1.4758454738433004,4.881143979856139e+20,0.9349904215411152,1.282024713753105,2.7793526615244446e+20,0.7958657456032885,0.8201046378658065,4.654093876984865e+19,0.2793536615374729,0.0,0.0,0.0
0.051623246492985976,0.5162324649298597,1.4756609838366468,4.8787037421513415e+20,0.9345229903631609,1.281428011549303,2.7741818146734535e+20,0.7943850771219425,0.8159658363599909,4.560851900526672e+19,0.2737569786554632,0.0,0.0,0.0
0.05178356713426854,0.5178356713426855,1.4754755023164514,4.8762513122272405e+20,0.9340532237473843,1.280827402793504,2.7689844042472473e+20,0.7928968021788878,0.811733173273489,4.466951594676644e+19,0.26812078072907164,0.0,0.0,0.0
0.05194388777555111,0.5194388777555111,1.4752890239870287,4.873786634702976e+20,0.933581111085499,1.280222856674533,2.763760299965907e+20,0.7914008834685584,0.8074023900361867,4.3723829289447326e+19,0.26244446569607155,0.0,0.0,0.0
0.05210420841683367,0.5210420841683367,1.4751015435080597,4.871309653786609e+20,0.9331066416904759,1.2796143420055297,2.758509370488145e+20,0.7898972833814658,0.8029689157395494,4.277135419392484e+19,0.2567274042768069,0.0,0.0,0.0
0.05226452905811624,0.5226452905811624,1.474913055494154,4.868820313271725e+20,0.9326298047958921,1.279001827218082,2.7532314834008788e+20,0.7883859640012137,0.7984278350381678,4.181198092629938e+19,0.2509689378131702,0.0,0.0,0.0
0.052424849699398805,0.524248496993988,1.4747235545144046,4.8663185565339727e+20,0.9321505895552686,1.2783852803562452,2.7479265052086675e+20,0.7868668871014735,0.7937738517556264,4.084559445784069e+19,0.24516837586577997,0.0,0.0,0.0
0.052585170340681366,0.5258517034068136,1.4745330350919363,4.863804326527564e+20,0.9316689850413996,1.277764669070441,2.7425943013230127e+20,0.78534001414292,0.7890012474788372,3.987207401857203e+19,0.2393249935344495,0.0,0.0,0.0
0.05274549098196393,0.5274549098196393,1.4743414917034505,4.8612775657817506e+20,0.9311849802456773,1.277139960611236,2.7372347360515175e+20,0.7838053062701276,0.7841038342807748,3.889129259789604e+19,0.23343802846078268,0.0,0.0,0.0
0.0529058116232465,0.529058116232465,1.4741489187787642,4.858738216397274e+20,0.9306985640774121,1.2765111218229954,2.7318476725869042e+20,0.7822627243084254,0.7790749005330058,3.790311638414281e+19,0.2275066774641621,0.0,0.0,0.0
0.05306613226452906,0.5306613226452906,1.4739553107003407,4.856186220042734e+20,0.9302097253631375,1.2758781191374065,2.726432972995859e+20,0.7807122287607026,0.7739071485469508,3.690740413337941e+19,0.22153009275314037,0.0,0.0,0.0
