time_ns,front_position (Marshak),front_position (HR),front_position (gold loss),front_position (ablation_varying_rho),front_position (ablation_varying_rho_lam_eff)
0.01,0.0,0.0013865774396155115,0.0,0.0,0.0
0.015995995995995996,0.00011615765381033147,0.0018483869197362713,0.00011615765381033147,0.00010250139145897799,0.00010250079183575864
0.02199199199199199,0.00027634477763994363,0.002233658290380574,0.0002760476830097802,0.00025770591192067314,0.00025593609377676853
0.02798798798798799,0.0004435055145303687,0.0025770999291305644,0.0004427110415183206,0.0004197014073775336,0.00041185256183380717
0.03398398398398399,0.0005898202499259945,0.0029437210825177485,0.0005884315212275553,0.0005593755951142736,0.000547057047474962
0.039979979979979985,0.0007326618753693164,0.003282208385214061,0.0007308465947105172,0.0006991591726106415,0.0006805615830739088
0.045975975975975976,0.0008670909548767986,0.0036009942682775093,0.0008648749164136499,0.0008304907833035192,0.000805324694301042
0.051971971971971974,0.0010085441019030037,0.0039053717338339293,0.0010059581869887857,0.0009686667407337919,0.000936430440567191
0.05796796796796797,0.0011547259122258312,0.004198921452878434,0.001151795364761639,0.0011125684941844924,0.001072088356824185
0.06396396396396396,0.0012929646329660634,0.004478923433909973,0.0012896809715992384,0.0012487679569449868,0.001199795244234117
0.06995995995995996,0.0014227394276631357,0.004754157565927136,0.001419108825915612,0.0013759030877272293,0.001318734832891442
0.07595595595595596,0.0015611935318728528,0.005039146480593697,0.001557252590607796,0.0015114298622261573,0.0014454789411487657
0.08195195195195194,0.0017075815349497918,0.00526776433522405,0.0017033490202105225,0.0016549694959909977,0.0015792822614981617
0.08794794794794794,0.0018546718435939822,0.005653253952104924,0.001850357510481728,0.0017985685898816968,0.0017129462066732453
0.09394394394394394,0.0020447928150911215,0.006249327823035786,0.0020391281394976438,0.0019847034161268504,0.0018867980021007964
0.09993993993993994,0.002262956154750215,0.006811437305054341,0.0022551365576539877,0.002196985117380695,0.0020839264655617535
0.10593593593593593,0.0024824153526627336,0.007347978151831414,0.0024732154731093884,0.002411074899900798,0.0022815347508171294
0.11193193193193193,0.002708092409547482,0.007864757178001702,0.0026983070584316545,0.0026317433267740815,0.0024845893727806208
0.11792792792792793,0.0029282054122867747,0.008358275733434867,0.0029164574438325557,0.0028478602612915264,0.0026821806309532646
0.12392392392392393,0.0031421917454799225,0.008848753153799863,0.003127017142917001,0.0030549471632072348,0.002870439171471762
0.12991991991991994,0.0033411778390662235,0.009337992551213065,0.0033234314320133604,0.0032472739260214017,0.003044380801880504
0.13591591591591592,0.003548434629675486,0.009827351360707497,0.003529524815142645,0.0034479512390202236,0.003226226883515479
0.14191191191191194,0.003779040084387561,0.010310293672678352,0.0037588171874348144,0.0036738481350013998,0.0034310817577630696
0.14790790790790792,0.004010269076711801,0.01079999289661418,0.003985511983349808,0.00389707301403554,0.0036319699160581587
0.1539039039039039,0.0042190164944969225,0.011302493317878613,0.0041880684439111245,0.0040975008529934125,0.003810746882567556
0.15989989989989992,0.004437952907863697,0.011818223515661759,0.004402086412238711,0.004310088607172703,0.004000946139339245
0.1658958958958959,0.004693463022977117,0.012328628010628529,0.004655071400855518,0.004555350465457745,0.004221273701810401
0.1718918918918919,0.004927599388725754,0.01270115037419999,0.004885251832600138,0.004778958538301734,0.004419878876653719
0.1778878878878879,0.005165151164331658,0.013435479222590956,0.005116340710087408,0.005007749433122728,0.004623439466332277
0.1838838838838839,0.00548273178865362,0.01431248438129723,0.0054299236024824525,0.005313015486477432,0.004898406628030909
0.1898798798798799,0.005836880230658364,0.015255347073687617,0.0057812295835170495,0.005651558224382027,0.005200869941630279
0.1958758758758759,0.006210706448224132,0.016211506888546057,0.0061465958150075375,0.006005644323452986,0.0055212377997957834
0.2018718718718719,0.006618697617853778,0.01720744570504783,0.006540001447436825,0.006396577459824176,0.005868626062049725
0.20786786786786787,0.0070259567816435735,0.018197088399024154,0.006932918414669955,0.006785010914742549,0.006209210386969125
0.21386386386386388,0.007407307857887116,0.019171704484023822,0.0073040660787272015,0.007143282589470382,0.006527113887100165
0.21985985985985987,0.007794102260763534,0.020134780524702297,0.0076818454750419325,0.0075098823512740245,0.006846820113063687
0.22585585585585588,0.008213677347166184,0.021045093808423274,0.008090159011736594,0.007907645151349814,0.007191878821760935
0.23185185185185186,0.008620803615280146,0.021964603846688628,0.008483500181735869,0.008290697888452488,0.007527052912267993
0.23784784784784788,0.009031517563999164,0.023005630498299172,0.00887838193711605,0.008672209020582822,0.007862124058063164
0.24384384384384386,0.009455925911584092,0.02404161523486473,0.009285635000281508,0.009071060286330626,0.00820607360632989
0.24983983983983987,0.009874255498126908,0.02486618052843366,0.00968297250502821,0.009462198488831026,0.008539797424450882
0.25583583583583586,0.010328598589214711,0.026075268749258175,0.010117343834630272,0.009885951960656532,0.008901064456525923
0.26183183183183184,0.010797408344472105,0.02728152411854655,0.01057116563136637,0.010321516821172631,0.009277979800421436
0.2678278278278278,0.011288146379026342,0.028487336605466613,0.011042263834265521,0.010776023701555754,0.009670900368301536
0.27382382382382386,0.011830846340394196,0.029695948474256755,0.01155932871450174,0.01128037582662878,0.010106782833678432
0.27981981981981985,0.012384235093153754,0.03092609174909242,0.012086291102726238,0.011797117328275554,0.010547078233286772
0.28581581581581583,0.012932277609411614,0.03214719893403557,0.012607177612917178,0.012300530254705377,0.010977580032849021
0.2918118118118118,0.013447724364457176,0.033361403409281565,0.013093729580758183,0.012769130749916435,0.011373905604769021
0.2978078078078078,0.013962278488210435,0.034570559982473,0.013580844503773538,0.013235146740693704,0.011766559354861716
0.30380380380380384,0.014514970962164272,0.035776295821004195,0.014104145319208948,0.013737976001970189,0.012192294615133971
0.3097997997997998,0.015079153831938908,0.03698005006173307,0.014633477062973365,0.014251660032941114,0.012625323169728817
0.3157957957957958,0.01561406759791244,0.03818310502315713,0.015131570549222335,0.014734914844888787,0.013026889018854553
0.3217917917917918,0.01614690006677069,0.03938661109323893,0.01562666626316925,0.015214020447704226,0.013422990089611586
0.32778778778778783,0.016719416963371665,0.040601361091019056,0.016165463795504344,0.01573542315049333,0.01385329904132364
0.3337837837837838,0.01730624781879004,0.04182180959231365,0.01671687084276028,0.016263010374964797,0.01429353311134716
0.3397797797797798,0.017893255750432383,0.043037226708309104,0.017261914212717763,0.01678822007516407,0.014730005596169804
0.3457757757757758,0.018443043258131526,0.0442487144220509,0.017767235435358658,0.01727521563503905,0.015128166477463876
0.35177177177177177,0.018986915257593617,0.0454572683024859,0.01826932845742384,0.01775436758356607,0.015517837918032065
0.3577677677677678,0.019574937895251904,0.04666379223971869,0.018815031234947828,0.01828144478786507,0.015946612528379343
0.3637637637637638,0.02018220275845729,0.047857914259277594,0.01937451918264071,0.018819506084741942,0.016395821369634887
0.3697597597597598,0.02079313122124404,0.049054600494162576,0.01994063771823794,0.019358407715818617,0.016836222036916752
0.37575575575575576,0.02140145215129095,0.050256428692087775,0.02050249789985667,0.019893545256671943,0.01726884467474081
0.3817517517517518,0.022005005788443225,0.051463902202549046,0.021053118812066698,0.020430064509497577,0.017694479252737157
0.3877477477477478,0.022539493954884686,0.05267749394032949,0.021535040896977713,0.020889409801415928,0.018053661871978446
0.39374374374374377,0.023060045748439312,0.05389764955902903,0.02199978881605971,0.021329527639981295,0.018397783625138383
0.39973973973973975,0.023663188690037466,0.05512479021626462,0.022543428876147003,0.021848242544988548,0.018817011260541198
0.40573573573573574,0.024310168325992403,0.056359314992821326,0.02313647466369242,0.022417069839367594,0.019273610943107384
0.4117317317317318,0.02497340328614438,0.057624690929993616,0.023744489594423074,0.022992762058326233,0.01973979923349464
0.41772772772772776,0.02563997235367577,0.058928383161339366,0.02435303731679935,0.02357600810017524,0.020203859844741955
0.42372372372372374,0.02630445638379051,0.060220443610595496,0.024956767787412588,0.024147806480345167,0.020661955438174995
0.42971971971971973,0.026941962707526773,0.06150181591274005,0.02553016212173215,0.024689105933570862,0.0210917210456492
0.43571571571571577,0.027568988551229565,0.06277336287798764,0.02609024164811317,0.025226643437681738,0.02151765822486372
0.44171171171171175,0.02821924966123336,0.06403587598181361,0.02666797105610418,0.025777994928075434,0.02195408950106741
0.44770770770770774,0.02888137728577793,0.065280180442025,0.02726281059192965,0.026337326164137965,0.02239659145963772
0.4537037037037037,0.029546836417380897,0.06651555160320044,0.027860847690251055,0.02690808521332761,0.022839001944988765
0.4596996996996997,0.03021123844573011,0.06774767038074067,0.02845631610253639,0.02746919636308175,0.02327792828735871
0.46569569569569574,0.03083598262956279,0.06897699810828561,0.029008340255006787,0.027986737120616032,0.02367801391803225
0.47169169169169173,0.03144490307418868,0.07020396672726899,0.029541287851115167,0.028496026695853303,0.024061352441264453
0.4776876876876877,0.032091203079944466,0.07142898150344629,0.03011140153810767,0.029032303996401543,0.024477528618495236
0.4836836836836837,0.03275982976440267,0.07265242343076937,0.03069840378964488,0.029585810978812292,0.024912251113588045
0.48967967967967974,0.03343845515688513,0.07390914736801936,0.03130030924724702,0.030158272250043736,0.025353007186618797
0.4956756756756757,0.034120138803478715,0.07517765943964243,0.03191058813107678,0.030723188504685035,0.025792058504075614
0.5016716716716717,0.03480119530184205,0.07643277376368159,0.0325126391431846,0.031294911498941674,0.026238875599408403
0.5076676676676677,0.03547969819768436,0.0776751875613635,0.033103323122654606,0.031854553258148226,0.02667165047874141
0.5136636636636637,0.03615465620440988,0.07890554799899926,0.03369478273341294,0.03240514149766029,0.02709584577098555
0.5196596596596597,0.036825577239928596,0.08012445707132453,0.034282447678705905,0.03296218412012049,0.027513743718936234
0.5256556556556556,0.0374922379852281,0.08133247589056554,0.03486506459541978,0.033506467927622956,0.027926178404670984
0.5316516516516517,0.03815456092726773,0.08253012846718125,0.03544226730338695,0.034040800679042665,0.02833347318909049
0.5376476476476477,0.038812547918680426,0.08371790505392719,0.03600811803117243,0.03458211621997238,0.02873578281034577
0.5436436436436437,0.0394662438021208,0.08489626511325916,0.036574589632659096,0.03511076472698026,0.02913321009611762
0.5496396396396397,0.04011571624964075,0.08606563995859061,0.0371374153616497,0.03562907398338122,0.029525844817223895
0.5556356356356357,0.04070690854507872,0.08722643511210833,0.03763798751585034,0.03610206761649805,0.029864188016453835
0.5616316316316317,0.04126772157515864,0.0883790324154013,0.03810429219340535,0.03653502879632678,0.030173360948991656
0.5676276276276276,0.04187415039947218,0.08952379192380638,0.03861107302067344,0.03700695837611737,0.03052324629108575
0.5736236236236236,0.04251312914553616,0.09066105361091331,0.03915749436971163,0.03750529169088492,0.03090166663866306
0.5796196196196196,0.04317164204753738,0.0917911389059378,0.03972458521482388,0.03803548946607812,0.0312951442484431
0.5856156156156156,0.04384105999701647,0.09291435208353158,0.040295369205507525,0.038567302650718546,0.03169515264738388
0.5916116116116117,0.04451591854698283,0.0940309815229501,0.0408761648482288,0.03909673089542907,0.032096790633550025
0.5976076076076077,0.04519279127393744,0.09514130085125395,0.04145891713456731,0.03964086311558432,0.03249732177519704
0.6036036036036037,0.04586953757433313,0.09624556998331305,0.04204035505664984,0.04017565982654049,0.03289524095757643
0.6095995995995996,0.046544824506456285,0.0973440360697542,0.04261884545339634,0.04070090860673305,0.0332897349268995
0.6155955955955956,0.047217826954724144,0.09843693436260173,0.043193615936571894,0.04123748832093375,0.03368037915786172
0.6215915915915916,0.047888040227228916,0.0995244890071631,0.043764228682440356,0.041762352464073296,0.034066968463522626
0.6275875875875876,0.04855516273223443,0.1006184940188556,0.04432385334062256,0.04228016875807785,0.03444942201297686
0.6335835835835836,0.04921902220833468,0.10170653839238854,0.04488515032928374,0.04278813860157425,0.0348277296761421
0.6395795795795796,0.04987952907109231,0.10278813650409516,0.04544379478465837,0.04330841357338315,0.03520664093309178
0.6455755755755757,0.050536646717429655,0.10386351378334953,0.045991865391103,0.04381702337949883,0.03556365390172077
0.6515715715715716,0.05119037249789022,0.10493288537002957,0.04654178846597091,0.04431851668437643,0.03592551783164883
0.6575675675675676,0.0518407254451393,0.10599645676090981,0.04708920843417061,0.04480939258029139,0.0362873976725627
0.6635635635635636,0.052462518996968334,0.10705442440494135,0.04760598836473621,0.04528925626225612,0.03662455499465296
0.6695595595595596,0.053065790718532284,0.10810697625226538,0.04810192646995121,0.04574226834011507,0.036944852213278374
0.6755555555555556,0.05368439090294204,0.10915429226127386,0.0486063065427253,0.046205224630089484,0.0372783974389525
0.6815515515515516,0.054314641305364716,0.11019654486756268,0.04912147519474207,0.04667694623711781,0.03762170932543005
0.6875475475475475,0.054952308450397926,0.11123389941821453,0.049651410944725846,0.047148086207501876,0.03797030103503472
0.6935435435435435,0.05559432166419702,0.11226651457448779,0.05018724495045772,0.04764117379558886,0.03832105598159413
0.6995395395395396,0.056238523879015505,0.11328790702112534,0.050718005946756003,0.04812798084765183,0.038678436294535254
0.7055355355355356,0.056883406059021584,0.11427759125573826,0.051254628616610017,0.04861132132827417,0.039014131016182285
0.7115315315315316,0.05752791440058372,0.1152671245427792,0.051791574574407105,0.049091977022635035,0.03935657096865662
0.7175275275275276,0.05817131469874167,0.11625657643013461,0.05231972174401507,0.049563025320253355,0.03970062774833963
0.7235235235235236,0.05881309741494727,0.1172460145199216,0.05285132456985438,0.050051622125848474,0.040043897526727865
0.7295195195195195,0.05942302270061597,0.11823550455216587,0.053349617289357915,0.05050170325391169,0.04035872386551246
0.7355155155155155,0.06001135475398903,0.11922511048394316,0.05381674389293465,0.05092640655046501,0.04065358968856927
0.7415115115115115,0.06061716683067911,0.12021489456427939,0.05430764315124141,0.05136440868170536,0.04097096210177868
0.7475075075075075,0.061236951190790756,0.12120491740508417,0.05481461137651415,0.051813785868789396,0.04127751370920483
0.7535035035035036,0.06186637706360854,0.12221618494638677,0.055324191039563604,0.05226285873663106,0.04159979360891557
0.7594994994994996,0.06250216939113827,0.12323500667642624,0.05584561833465522,0.05273843345953999,0.041930084099229006
0.7654954954954956,0.06314192462414411,0.1242508425074382,0.05637182293569673,0.053209436437217796,0.04226409514866163
0.7714914914914915,0.06378388568587715,0.12526379287277006,0.056892285121845,0.0536782397323944,0.04259930079864107
0.7774874874874875,0.06442676997266708,0.1262739548898527,0.05741125091395356,0.0541453321626357,0.04294310554629335
0.7834834834834835,0.06504273798693214,0.12728142251415875,0.05790803101637593,0.05457635551013565,0.043237890276822274
0.7894794794794795,0.06563988468459886,0.12828628668413444,0.05838560057019605,0.05501046939129883,0.04352323432088735
0.7954754754754755,0.06625258686576603,0.12928863545774108,0.05887206635001154,0.055450080392560414,0.043825164065267146
0.8014714714714715,0.06687788840543592,0.1302885541411911,0.05937770031317888,0.05589687466096948,0.044139261564585315
0.8074674674674676,0.0675120945792117,0.13128612541041593,0.05989373409433795,0.05634911835589701,0.04447073820690168
0.8134634634634635,0.06815235601622507,0.13228142942576002,0.06040803304871035,0.05680502570563399,0.04478085077183976
0.8194594594594595,0.0687965342644185,0.13327559436824163,0.060923821409276574,0.05726312603384384,0.04510141121826478
0.8254554554554555,0.06944302975327404,0.134269511524126,0.06144880716858509,0.05771202455379894,0.04542659211994298
0.8314514514514515,0.07009064751945696,0.13526108929565142,0.06197630666831156,0.05818549576440869,0.04575335427633186
0.8374474474474475,0.07073849577302964,0.13625040296533353,0.06249607511746566,0.05865107747749868,0.04607998387924074
0.8434434434434435,0.07136626116240909,0.13723752562019112,0.06299954074845421,0.05909370113532885,0.04639962023795995
0.8494394394394394,0.07197932977227826,0.13822252824237502,0.06348779810020377,0.05951955145052344,0.04667831369053736
0.8554354354354354,0.07260244330070732,0.13920547979506687,0.06397866154717746,0.05995235200644008,0.04697308606318346
0.8614314314314315,0.07323375995932448,0.14018644730394555,0.06448395001804953,0.06039119516940147,0.047278280155819884
0.8674274274274275,0.0738708717245612,0.14116549593449684,0.06499642619032814,0.06083419196462604,0.04758955185668759
0.8734234234234235,0.07451188672130794,0.14215349598967283,0.06550480191969132,0.061268014802249846,0.04791622287729371
0.8794194194194195,0.07515535553611888,0.1431407060304922,0.06601308781382405,0.061729681124718626,0.04821575355530633
0.8854154154154155,0.0758001704855432,0.14412502235648966,0.0665297849557418,0.06218459952121957,0.04852374609625218
0.8914114114114114,0.07644548585408421,0.14510651891191695,0.06704859296278583,0.06263571543925917,0.04883525083803371
0.8974074074074074,0.07709065656257101,0.14608526753186643,0.06755927061523284,0.0630839814775904,0.049147768993764836
0.9034034034034034,0.07773519121824526,0.14706133802636537,0.06807485596456116,0.06352975251419493,0.04947318159745434
0.9093993993993994,0.07835460120805379,0.14803479826022695,0.06856435335125413,0.06395099482218462,0.04974697173492982
0.9153953953953955,0.07895518081821294,0.14900571422891548,0.0690250052447778,0.06435330696023564,0.05001221017524007
0.9213913913913915,0.07956707459448013,0.14997415013066617,0.06949525149983542,0.06476442446151909,0.050290681678130666
0.9273873873873875,0.08018858525922079,0.15094016843508232,0.06998343398551427,0.06516969859559711,0.05059326236990257
0.9333833833833834,0.08081724396732698,0.1519038299484177,0.0704812224750455,0.06560923525791086,0.05087137392750696
