time_ns,front_position_mm,front_position_cm
0.014898598121472303,0.0,0.0
0.045306122448979594,0.001507537688442211,0.0001507537688442211
0.07561224489795919,0.003015075376884422,0.0003015075376884422
0.105862179261667,0.004522613065326633,0.00045226130653266326
0.13617950999826944,0.007537688442211055,0.0007537688442211055
0.1665186926495223,0.009045226130653266,0.0009045226130653265
0.1968154896017482,0.012060301507537688,0.0012060301507537687
0.22710462478104296,0.01507537688442211,0.001507537688442211
0.2574448964796291,0.018090452261306532,0.001809045226130653
0.2877151131801676,0.022613065326633167,0.0022613065326633165
0.31801367253861984,0.025628140703517585,0.0025628140703517583
0.3483673469387755,0.028643216080402007,0.0028643216080402006
0.3786734693877551,0.03316582914572864,0.003316582914572864
0.4089795918367347,0.03768844221105527,0.003768844221105527
0.43928571428571433,0.04070351758793969,0.004070351758793969
0.4695753054376093,0.04522613065326633,0.004522613065326633
0.49984505955484726,0.04824120603015075,0.004824120603015075
0.5302032351274378,0.052763819095477386,0.0052763819095477385
0.5604767880445545,0.057286432160804014,0.005728643216080401
0.5908141966291331,0.06030150753768844,0.006030150753768844
0.6211224489795918,0.06482412060301507,0.006482412060301507
0.6514285714285715,0.06783919597989949,0.006783919597989949
0.6817212775244674,0.07085427135678392,0.007085427135678391
0.7120408163265306,0.07537688442211055,0.007537688442211054
0.7423164367129105,0.07839195979899496,0.007839195979899497
0.7726276830832236,0.08140703517587938,0.008140703517587939
0.8029210118229454,0.0844221105527638,0.00844221105527638
0.833215927612335,0.08894472361809044,0.008894472361809045
0.8635185575011755,0.09195979899497486,0.009195979899497487
0.8938775510204082,0.09497487437185928,0.009497487437185929
0.9241836734693876,0.0979899497487437,0.00979899497487437
0.9544742465459022,0.10251256281407034,0.010251256281407033
0.9847959183673468,0.10552763819095477,0.010552763819095477
1.0151020408163265,0.10854271356783919,0.010854271356783919
1.045361215574648,0.11155778894472361,0.01115577889447236
1.075660006926959,0.11457286432160803,0.011457286432160802
1.1060204081632652,0.11758793969849245,0.011758793969849244
1.136265542994078,0.12060301507537688,0.012060301507537688
1.1665914496863372,0.1236180904522613,0.01236180904522613
1.1969034980135462,0.12663316582914572,0.012663316582914572
1.2272163502133009,0.12814070351758794,0.012814070351758793
1.2575409782484719,0.13115577889447233,0.013115577889447234
1.2878571428571428,0.13417085427135678,0.013417085427135676
1.3181246226440708,0.13567839195979897,0.013567839195979897
1.348431148012672,0.1371859296482412,0.01371859296482412
1.37876264999119,0.1402010050251256,0.014020100502512562
1.4090743130563559,0.14170854271356784,0.014170854271356783
1.4393345449756383,0.14321608040201003,0.014321608040201004
1.4696938775510204,0.14472361809045226,0.014472361809045224
1.4999895745278677,0.14623115577889445,0.014623115577889445
