index,x,y
0,0.15472779369627498,0.08421052631578974
1,0.2206303724928368,0.14736842105263182
2,0.2951289398280802,0.22807017543859653
3,0.3581661891117477,0.3052631578947371
4,0.4355300859598854,0.38596491228070184
5,0.4985673352435529,0.463157894736842
6,0.5358166189111746,0.512280701754386
7,0.5902578796561604,0.5684210526315792
8,0.6246418338108881,0.6210526315789473
9,0.7048710601719199,0.7122807017543862
10,0.8681948424068768,0.9333333333333333
11,0.7965616045845274,0.8456140350877193
12,0.9742120343839542,1.0596491228070175
13,1.0515759312320916,1.182456140350877
14,1.1318051575931232,1.280701754385965
15,1.2005730659025788,1.382456140350877
16,1.2722063037249283,1.4807017543859646
17,1.3467048710601717,1.5649122807017544
18,1.4240687679083095,1.6561403508771928
19,1.5415472779369623,1.757894736842105
20,1.6618911174785098,1.870175438596491
21,1.7306590257879653,1.9157894736842103
