z_cm,r_cm,T_vert_HeV
0.0,0.0,1.5834393792246972
0.0,4.081632653061225e-06,1.5834393792246972
0.0,1.2244897959183674e-05,1.5834393792246972
0.0,2.0408163265306126e-05,1.5834393769718387
0.0,2.8571428571428574e-05,1.5834393729166905
0.0,3.673469387755103e-05,1.5834393671236162
0.0,4.4897959183673474e-05,1.5834393596140663
0.0,5.306122448979592e-05,1.5834393503977853
0.0,6.122448979591838e-05,1.583439339480016
0.0,6.938775510204082e-05,1.583439326863898
0.0,7.755102040816328e-05,1.5834393125514579
0.0,8.571428571428573e-05,1.5834392965440767
0.0,9.387755102040817e-05,1.5834392788427347
0.0,0.00010204081632653062,1.583439259448151
0.0,0.00011020408163265307,1.5834392383608664
0.0,0.00011836734693877553,1.583439215581295
0.0,0.00012653061224489798,1.5834391911097603
0.0,0.00013469387755102042,1.583439164946516
0.0,0.00014285714285714287,1.5834391370917646
0.0,0.0001510204081632653,1.583439107545667
0.0,0.00015918367346938778,1.5834390763083523
0.0,0.00016734693877551023,1.5834390433799237
0.0,0.00017551020408163267,1.5834390087604628
0.0,0.00018367346938775512,1.583438972450034
0.0,0.00019183673469387756,1.5834389344486863
0.0,0.00020000000000000004,1.583438894756457
0.0,0.00020816326530612248,1.5834388533733719
0.0,0.00021632653061224493,1.5834388102994477
0.0,0.00022448979591836737,1.583438765534693
0.0,0.00023265306122448982,1.5834387190791095
0.0,0.00024081632653061226,1.5834386709326915
0.0,0.00024897959183673476,1.5834386210954288
0.0,0.00025714285714285715,1.5834385695673046
0.0,0.00026530612244897965,1.583438516348298
0.0,0.00027346938775510204,1.5834384614383836
0.0,0.00028163265306122454,1.5834384048375323
0.0,0.00028979591836734693,1.5834383465457105
0.0,0.00029795918367346943,1.5834382865628813
0.0,0.0003061224489795919,1.5834382248890044
0.0,0.0003142857142857143,1.5834381615240365
0.0,0.0003224489795918368,1.5834380964679313
0.0,0.0003306122448979592,1.583438029720639
0.0,0.0003387755102040817,1.583437961282108
0.0,0.0003469387755102041,1.583437891152283
0.0,0.0003551020408163266,1.5834378193311076
0.0,0.000363265306122449,1.5834377458185211
0.0,0.0003714285714285715,1.5834376706144615
0.0,0.0003795918367346939,1.5834375937188647
0.0,0.0003877551020408164,1.5834375151316633
0.0,0.00039591836734693877,1.5834374348527884
0.0,0.00040041666666666665,1.5148488167603704
0.0,0.00040133363220117544,0.022186331589709157
0.0,0.0004024346485662115,0.003810464378555851
0.0,0.0004037566579443792,1.938128476646675e-06
0.0,0.0004053440174527967,1.415901849560762e-07
0.0,0.00040724998744860416,1.415901849560392e-07
0.0,0.00040953851856310856,1.415901849560392e-07
0.0,0.00041228639742456796,1.415901849560392e-07
0.0,0.0004155858230646211,1.415901849560392e-07
0.0,0.00041954750045401616,1.415901849560392e-07
0.0,0.0004243043549644244,1.415901849560392e-07
0.0,0.0004300159923869373,1.415901849560392e-07
0.0,0.0004368740541533564,1.415901849560392e-07
0.0,0.00044510864744295065,1.415901849560392e-07
0.0,0.00045499606592276946,1.415901849560392e-07
0.0,0.00046686806017397285,1.415901849560392e-07
0.0,0.0004811229688529459,1.415901849560392e-07
0.0,0.0004982390840688258,1.415901849560392e-07
0.0,0.0005187906994232904,1.415901849560392e-07
0.0,0.0005434673791692883,1.415901849560392e-07
0.0,0.0005730970950229501,1.415901849560392e-07
0.0,0.000608674006933521,1.415901849560392e-07
0.0,0.0006513918199339486,1.415901849560392e-07
0.0,0.0007026838362878832,1.415901849560392e-07
0.0,0.0007642710467947964,1.415901849560392e-07
0.0,0.0008382198748511903,1.415901849560392e-07
0.0,0.0009270115107428706,1.415901849560392e-07
0.0,0.0010336251625279722,1.415901849560392e-07
0.0,0.0011616380168110178,1.415901849560392e-07
0.0,0.0013153452633719335,1.415901849560392e-07
0.0,0.0014999042108124736,1.415901849560392e-07
0.0,0.0017215073287036072,1.415901849560392e-07
