r_cm,zF_cm_t1.0ns,zF_cm_t2.0ns,zF_cm_t2.5ns
0.0,0.018867924528301886,0.03018867924528302,0.03207547169811321
4.40251572327044e-06,0.018867924528301886,0.03018867924528302,0.03207547169811321
8.80503144654088e-06,0.018867924528301886,0.03018867924528302,0.03207547169811321
1.3207547169811319e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
1.761006289308176e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
2.20125786163522e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
2.6415094339622638e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
3.081761006289308e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
3.522012578616352e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
3.962264150943396e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
4.40251572327044e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
4.842767295597484e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
5.2830188679245277e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
5.723270440251572e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
6.163522012578616e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
6.60377358490566e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
7.044025157232704e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
7.484276729559747e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
7.924528301886792e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
8.364779874213836e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
8.80503144654088e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
9.245283018867924e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
9.685534591194969e-05,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00010125786163522012,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00010566037735849055,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.000110062893081761,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00011446540880503143,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00011886792452830188,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00012327044025157232,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00012767295597484275,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0001320754716981132,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00013647798742138365,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00014088050314465408,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00014528301886792451,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00014968553459119495,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0001540880503144654,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00015849056603773584,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00016289308176100628,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0001672955974842767,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00017169811320754717,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0001761006289308176,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00018050314465408804,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00018490566037735847,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0001893081761006289,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00019371069182389937,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0001981132075471698,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00020251572327044024,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00020691823899371067,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0002113207547169811,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00021572327044025157,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.000220125786163522,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00022452830188679244,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00022893081761006287,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00023333333333333333,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00023773584905660377,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0002421383647798742,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00024654088050314463,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00025094339622641507,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0002553459119496855,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00025974842767295594,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0002641509433962264,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00026855345911949686,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0002729559748427673,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0002773584905660377,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00028176100628930816,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0002861635220125786,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00029056603773584903,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00029496855345911946,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0002993710691823899,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0003037735849056604,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0003081761006289308,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00031257861635220125,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0003169811320754717,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0003213836477987421,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00032578616352201255,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.000330188679245283,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0003345911949685534,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00033899371069182386,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00034339622641509435,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0003477987421383648,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0003522012578616352,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00035660377358490565,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0003610062893081761,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0003654088050314465,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00036981132075471695,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0003742138364779874,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0003786163522012578,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0003830188679245283,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00038742138364779874,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0003918238993710692,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0003962264150943396,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00040062893081761004,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0004050314465408805,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0004094339622641509,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00041383647798742134,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0004182389937106918,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0004226415094339622,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0004270440251572327,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00043144654088050314,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00043584905660377357,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.000440251572327044,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00044465408805031444,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00044905660377358487,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0004534591194968553,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00045786163522012574,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0004622641509433962,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00046666666666666666,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0004710691823899371,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00047547169811320753,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.00047987421383647796,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0004842767295597484,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0004886792452830188,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0004930817610062893,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0004974842767295597,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005018867924528301,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005062893081761006,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.000510691823899371,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005150943396226414,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005194968553459119,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005238993710691824,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005283018867924528,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005327044025157233,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005371069182389937,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005415094339622641,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005459119496855346,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.000550314465408805,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005547169811320755,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005591194968553459,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005635220125786163,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005679245283018868,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005723270440251572,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005767295597484276,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005811320754716981,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005855345911949685,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005899371069182389,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005943396226415094,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0005987421383647798,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006031446540880502,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006075471698113208,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006119496855345912,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006163522012578616,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006207547169811321,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006251572327044025,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006295597484276729,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006339622641509434,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006383647798742138,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006427672955974842,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006471698113207547,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006515723270440251,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006559748427672955,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.000660377358490566,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006647798742138364,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006691823899371068,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006735849056603773,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006779874213836477,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006823899371069181,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006867924528301887,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006911949685534591,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0006955974842767296,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0007,0.018867924528301886,0.03018867924528302,0.03207547169811321
0.0007008333333333334,0.0,0.0,0.0
0.0007018339310690176,0.0,0.0,0.0
0.0007030353660634054,0.0,0.0,0.0
0.0007044779498253529,0.0,0.0,0.0
0.0007062100850802405,0.0,0.0,0.0
0.0007082898898169677,0.0,0.0,0.0
0.0007107871473092494,0.0,0.0,0.0
