time_ns,E_marshak,E_Gold_loss,E_Gold_wall_loss,E_Be_loss,E_Be_wall_loss,E_Vacuum_loss
0.3152852852852853,1.135477303513143,1.1163832382719179,0.05264766191942085,1.0349961646153496,0.19128956276361786,1.0832250561856525
0.3182782782782783,1.153378768321892,1.1336946255106848,0.054114477832586286,1.0517519342288368,0.1963714635105329,1.1001735045082792
0.3212712712712713,1.1705995395064126,1.1505739997696112,0.055513908210830326,1.0677545311642027,0.20141828555675734,1.1164111538432262
0.3242642642642643,1.187077704568102,1.1664965142120962,0.05744679438293279,1.082898512251374,0.20642156835140438,1.131767161157643
0.3272572572572573,1.2030044422969706,1.1817993588582447,0.05900829637189231,1.0974216534255627,0.21136560277412703,1.1464629569588605
0.3302502502502503,1.2185379067389315,1.1969782493080483,0.06048272874741126,1.111528170169391,0.21624189311474323,1.1607992045051652
0.3332432432432433,1.2337833321051357,1.2116627267807756,0.062488876531620906,1.1222134052363844,0.2273235175439193,1.1748929055533814
0.3362362362362363,1.2488075750867897,1.2257677287683708,0.06469682214296962,1.131777398789089,0.23453761716161273,1.188802613351323
0.33922922922922927,1.2636529064999673,1.240000162135804,0.0662198589751729,1.144148812085748,0.24095206178129785,1.2025617097676227
0.34222222222222226,1.2783463560122912,1.2544240218378244,0.06787001849739979,1.1573357426626907,0.24699533327663684,1.2161904950889637
0.34521521521521525,1.292905573000935,1.2686820381715744,0.06944644892098813,1.1706445332808206,0.25281336065168925,1.2297018817865963
0.34820820820820825,1.3073424186308469,1.2825508969217907,0.07156280875367226,1.1838725381695734,0.25846855252068496,1.242993863152829
0.35120120120120124,1.3231416568364918,1.29770919283095,0.07328455274056773,1.1984475489919915,0.2639932949152671,1.2575603314314874
0.35419419419419423,1.3401665517827916,1.3143690945657998,0.07491887616452313,1.2141998514390866,0.26945413192169565,1.2733826965889363
0.3571871871871872,1.3566868529669796,1.3303029903268866,0.07711478596932317,1.2293624063298205,0.27489946809993043,1.2887137068872054
0.3601801801801802,1.3726527291069526,1.3453013195247652,0.07953227463984647,1.2405836512559998,0.2869330489764197,1.303491533959745
0.3631731731731732,1.3881907058179959,1.3601815671737392,0.08124239307895118,1.250349621778007,0.2949292049944134,1.3178484462564228
0.3661661661661662,1.4034082770048746,1.375094832963882,0.0830887720210399,1.262882529152723,0.3020968687025761,1.3318974928624936
0.3691591591591592,1.4183803232684664,1.389731434240569,0.08485967012688628,1.2761798808837854,0.3088777882824811,1.3457159057123855
0.3721521521521522,1.4331572290378065,1.4038964243078604,0.08719806286640956,1.2895761863170307,0.31542224735911606,1.3592376104403847
0.3751451451451452,1.447772840429377,1.4178252855868052,0.08912239007237467,1.3028809377398158,0.32179506530128144,1.372507100683055
0.3781381381381382,1.4622500956666065,1.4319090915556698,0.09094488738482728,1.3160492158817392,0.3280300717989076,1.3856838041149226
0.3811311311311312,1.4766047680131615,1.4456527112035822,0.09333055008222456,1.3290798695878607,0.3341478019544377,1.3987866305711336
0.38412412412412417,1.4920679890785762,1.4604391606826692,0.09529604292951539,1.3432038827257742,0.3401622357142795,1.4130352866889453
0.38711711711711716,1.5085357018847085,1.4765216098571847,0.09716524995152619,1.3583021742282877,0.34612163557349823,1.4283068057931523
0.39011011011011015,1.5245894735815935,1.4919584005486626,0.09962020648734707,1.3694418173428546,0.3590346639116792,1.4431597183378573
0.39310310310310315,1.5401870644861344,1.5065400084911453,0.10230306667221403,1.3790073287946036,0.3677165357579996,1.4575458609155998
0.39609609609609614,1.5554233970063325,1.5210831395603888,0.10424093764873126,1.39141035347463,0.3755393237726311,1.4715685205556532
0.39908908908908913,1.5703807482228405,1.5357155643481883,0.10631967328880713,1.4045799952239122,0.38296062282847426,1.4851956357708422
0.4020820820820821,1.5851183690056299,1.550097336187195,0.10831785703503909,1.41785615710379,0.3901361714521898,1.4985020280201315
0.4050750750750751,1.6015742014443721,1.5659109899288786,0.11090862817421275,1.4329451329470915,0.3971338499529835,1.5135703711979644
0.4080680680680681,1.619607197075997,1.5832188828022447,0.1130780751690135,1.4495967837109807,0.4040535055096058,1.5302501674915983
0.4110610610610611,1.637029070498919,1.6002083274434808,0.1151620175690701,1.4655423459529577,0.41096625261724207,1.5463168772563214
0.4140540540540541,1.6537786824882135,1.6162770063129865,0.11786670284004638,1.4807119272302405,0.4178561872229269,1.56169781425758
0.4170470470470471,1.6700016203338035,1.631401075891118,0.12081267548412378,1.4915270375118141,0.4322399102581571,1.5765499389997069
0.4200400400400401,1.6858252814289605,1.6464693016125664,0.12297241839901214,1.5007722722011025,0.44201313440834,1.5910109248962316
0.4230330330330331,1.7036586382846806,1.6639383857272845,0.12528063303944842,1.515510337962865,0.45083149002527917,1.6073663364592585
0.4260260260260261,1.7233607375278868,1.6832412974340398,0.12751904217136137,1.533220587853629,0.45929229738813176,1.6254704020337314
0.42901901901901907,1.7422810288641088,1.701441221945302,0.130423415947335,1.5504010963706445,0.4676363030884962,1.6427907790075045
0.43201201201201206,1.760357993204766,1.7183422158325004,0.1335957174629201,1.5667322005930313,0.47589631041410385,1.6592676980418273
0.43500500500500505,1.777778218265647,1.7349392498206508,0.13595177457942834,1.5823664267063113,0.48407153893055876,1.6750998552676335
0.43799799799799805,1.7947044180046239,1.7514510535309034,0.13846932791001437,1.5974808552401014,0.4921580690656972,1.6904592110213523
0.44099099099099104,1.8112558997992645,1.7675581356764993,0.1409002410211197,1.608122210390404,0.5083353077975544,1.7054690377986406
0.44398398398398403,1.8288921225394852,1.7844353656753502,0.14399367070309854,1.6186117158052515,0.5194565467265911,1.7214512733796217
0.446976976976977,1.847550443167369,1.8018806710669177,0.1473474678394187,1.6338950127808194,0.5295651151504497,1.7383430118370575
0.44996996996997,1.8656734557280759,1.8191581185692387,0.14986135157107913,1.6498173766586883,0.5392699383753389,1.7547260714275257
0.452962962962963,1.8832359222346011,1.83629165227283,0.1525441827225435,1.6655023102836106,0.5487378470093274,1.7705768918761955
0.455955955955956,1.9003552842788207,1.8529475989112434,0.15513923184153394,1.680822079535006,0.5580293301150575,1.7860140653408285
0.458948948948949,1.9171321720786632,1.8689339308363346,0.15842018905891572,1.6958072368933048,0.5671725150977621,1.8011384380650364
0.461941941941942,1.9336402813047382,1.88418595050612,0.16195783371015823,1.7105142667647575,0.5761836425880712,1.8160221798284348
0.464934934934935,1.9499322885222683,1.8996099091056937,0.16461226081836403,1.7206989941046955,0.5936665376099812,1.830715423000552
0.467927927927928,1.966045778459229,1.9152947888486331,0.16742462240564135,1.7293900658170838,0.6058112635903077,1.8451088949060714
0.47092092092092097,1.9834205448718056,1.9322125703620157,0.17013724051243267,1.7433069502037137,0.6168082109412072,1.8606530962689443
0.47391391391391396,2.0019537876434024,1.9499569608301075,0.17354863443257829,1.759647718816199,0.6273220914797935,1.8773996758755158
0.47690690690690696,2.0200215520992497,1.9667515754938785,0.17723806143099827,1.7758611655089884,0.6376077729936919,1.8937074821441584
0.47989989989989995,2.0375766488941194,1.9834147138852691,0.1800372060339295,1.7916076442160929,0.64773095125435,1.9095144940662752
0.48289289289289294,2.0547194431829228,2.00010454350718,0.18300616627727795,1.806918974763607,0.657715096364234,1.924924257059012
0.48588588588588594,2.071538806242579,2.0164381623848953,0.18587813168122888,1.821876034298849,0.6675719424600024,1.9400294768941266
0.48887887887887893,2.088101063331134,2.0321767580170067,0.1894611170877725,1.8365522034607842,0.677309344467154,1.954748837280383
0.4918718718718719,2.104454521431901,2.047222106242321,0.1933078049824787,1.8464939501190636,0.6959564306478777,1.9691440930749133
0.4948648648648649,2.120634299755258,2.062495482579802,0.19623214879104664,1.8548709403274666,0.7090061475352458,1.9834238516722442
0.4978578578578579,2.1366660178539134,2.0780760852749047,0.19931872823421987,1.8672447988420462,0.7208546115786943,1.9976186936152542
0.5008508508508509,2.152568474813643,2.093498769727066,0.20229976001053962,1.880844662706118,0.7321347392205618,2.011735009860404
0.5038438438438438,2.168714837713565,2.1088273713774845,0.2059927672177345,1.8951369027182554,0.7430672140637855,2.0261348524434184
0.5068368368368369,2.1850856404617,2.1242884254755077,0.20915563652137842,1.9097924974055493,0.753765406123757,2.0407873894283717
0.5098298298298298,2.2012743498349376,2.1399338852323613,0.21218733930363853,1.9242817269162384,0.764293290665311,2.055274597793271
0.5128228228228229,2.2172723130532197,2.1551101021872605,0.2159317560243819,1.9385527872099737,0.7746763101719113,2.0695826110189826
0.5158158158158159,2.2331058365445284,2.1696386467074253,0.21993962242936688,1.9526262747607457,0.7849292327530902,2.0835860539422866
0.5188088088088089,2.2487981117799394,2.1844302289379898,0.22300889256001907,1.9619437660612764,0.8042359423516133,2.0973219614173404
0.5218018018018018,2.264366854522689,2.199555511616684,0.22624168727645663,1.9696911135853734,0.8178506844244536,2.1109848016184194
0.5247947947947948,2.2820326584816573,2.2167471958035834,0.22936658941345694,1.9837006919030797,0.8302430477549383,2.126801480927394
0.5277877877877879,2.301627703816952,2.2355178224377785,0.233232594569391,2.0009510190869264,0.8421460278713052,2.1445750066440596
0.5307807807807808,2.32062100718486,2.2531676758001336,0.23740247946197393,2.0179463774998947,0.8538555660290079,2.161731322752855
0.5337737737737738,2.338924857085771,2.2705184605540145,0.24063675784869548,2.0342907595805673,0.865433246311207,2.178170320606221
0.5367667667667668,2.3566680939730658,2.287763613424898,0.24405648753936818,2.05004683625815,0.8768949449536249,2.193878257483659
0.5397597597597599,2.3766587211277206,2.307220224722049,0.24737698485802373,2.0680176836749156,0.8882457057417962,2.211690510371379
0.5427527527527528,2.398770806722472,2.3284317234033667,0.2514809218900852,2.083157953602304,0.9093471383699792,2.2316495459709538
0.5457457457457457,2.419977171910813,2.3481933285703906,0.2559174361346119,2.095690379729001,0.9246626875246775,2.250697664785761
0.5487387387387388,2.440213212869229,2.3673900169749174,0.2593863034864686,2.1115192064382744,0.9388383654115559,2.268756180418193
0.5517317317317318,2.459670078206442,2.3862833651111766,0.26305681763094096,2.127949857997352,0.9525027229143253,2.286034357207239
0.5547247247247248,2.478519435008138,2.4045329871947283,0.2666284145800929,2.144254397004598,0.965858266609009,2.302720090819056
0.5577177177177177,2.496894030152226,2.42193377066278,0.27100271607351867,2.1602682793749337,0.9789882247577594,2.3187873021297243
0.5607107107107108,2.51489403308688,2.438419772848323,0.275678291569084,2.1759803928651693,0.9919335661236374,2.3343549539821082
0.5637037037037038,2.534188000778731,2.45664957383574,0.27932233712320936,2.193014640765109,1.0047176102320996,2.3512885238932966
0.5666966966966968,2.5547026748564843,2.476606652367546,0.2831629163250974,2.206011237776448,1.0278956032707292,2.3695069329091134
0.5696896896896897,2.5746456809914693,2.4959523026681656,0.28690809474879586,2.2167142880228377,1.0447041632500247,2.3871785954115534
0.5726826826826827,2.593980821640365,2.5142964540811485,0.29148388742786047,2.231494609556399,1.0601832857361164,2.4042512278341235
0.5756756756756758,2.6128225225812884,2.531583637797668,0.2963750172981054,2.2473072529397164,1.0750505671860306,2.420845652443321
0.5786686686686687,2.631272412626848,2.5487468115180945,0.300585629772311,2.263252689232625,1.0895470665815652,2.436895272245631
0.5816616616616617,2.649408642224362,2.5661340985149916,0.30460920282552245,2.279073720054895,1.103776640284836,2.452496683581104
0.5846546546546547,2.6672901297796323,2.583454542333706,0.30851217559178007,2.294702525329126,1.1177926359334747,2.4679130207775204
0.5876476476476478,2.6849611799895574,2.600186184778785,0.31324230356539196,2.3101327251169144,1.131626220336471,2.483195888885509
0.5906406406406407,2.702455144186823,2.6161669957405054,0.31827658230337824,2.3199470862153277,1.1561605079635777,2.4983657005582174
0.5936336336336336,2.7206096690921986,2.633074070735991,0.3226111305535684,2.3287212135204367,1.1739122347472126,2.514247845206121
0.5966266266266267,2.7393794306652186,2.6511311802097537,0.3267556320862896,2.343033032827231,1.1902091997988555,2.530779862661451
0.5996196196196197,2.7578466164012916,2.669063485566973,0.3307843854907011,2.358606891038148,1.2058651855794935,2.5468455215201193
0.6026126126126127,2.775988161226263,2.686275631156431,0.3356564319714912,2.374361920286176,1.2211379062708192,2.562428968074663
0.6056056056056056,2.79385661073811,2.7026242620756813,0.3408417788388452,2.390010357931458,1.23613602784192,2.577792568909631
0.6085985985985987,2.81149919342258,2.719008668974588,0.34532070460030234,2.405475169189908,1.2509151494695223,2.592995496163685
0.6115915915915917,2.8289526136906695,2.7357431548240054,0.3496024013668504,2.4207451306794483,1.265507695324326,2.6080654398083762
0.6145845845845846,2.846244941077426,2.752500642857797,0.3537564784545203,2.4302909752541586,1.2910157912862756,2.6230210410496744
0.6175775775775776,2.8633976503956946,2.7687266924587908,0.35875332886766914,2.437937266029638,1.3096046035514093,2.6378759783113814
0.6205705705705706,2.880427228261947,2.7842383624936056,0.364058119250731,2.450466028842308,1.3266649260154693,2.6526404925623623
0.6235635635635637,2.898169486003238,2.800727800011689,0.3686454064524982,2.4653363042665863,1.3429959045487805,2.6679654328528057
0.6265565565565566,2.9165713093507044,2.8184171674433585,0.37303658557582076,2.481420947600435,1.3589166017109942,2.6838012731585947
0.6295495495495496,2.934699658749802,2.8360121417153894,0.37730789295192146,2.4973933047808448,1.3745855726583431,2.699406487713857
0.6325425425425426,2.9525258314267124,2.8529023476269066,0.382438676875657,2.5130759844476143,1.390056922901273,2.7147557814369674
0.6355355355355357,2.9700959768406525,2.8689332484200367,0.38788798438131444,2.5284722468295127,1.4053572358534236,2.72989078462968
0.6385285285285286,2.9874524780282603,2.8850140457572366,0.3926154315679055,2.5436155449141498,1.4205025816700174,2.7448496223322736
0.6415215215215215,3.0046287642719913,2.9014611189239634,0.3971407837062557,2.552868917585803,1.4468502832505785,2.759661723193537
0.6445145145145146,3.0216507842195437,2.9179410900835214,0.401535131159902,2.5601485167223754,1.4661351777080207,2.7743493373606176
0.6475075075075076,3.0385386821463993,2.9338888193632804,0.40678846674684443,2.5723933154387706,1.483870304312511,2.7887461539538454
0.6505005005005006,3.0565628965067533,2.9503703991572428,0.41235517538274125,2.58743593741879,1.500865983166218,2.804134881083554
0.6534934934934935,3.075642358827281,2.968171634110744,0.4171997642366566,2.604109602226532,1.5174646862272738,2.820631785606964
0.6564864864864866,3.0943569046975936,2.986148906542628,0.42185519658007486,2.6205799804211325,1.5338434348044956,2.836801554939859
0.6594794794794796,3.112660743487373,3.003894249003728,0.42639007367707354,2.636643961317331,1.5500507617807473,2.8525824497142054
0.6624724724724725,3.1306191165485515,3.0208830903042228,0.43180746595184716,2.6523277525344144,1.566106818604338,2.8680406871274005
0.6654654654654655,3.1482926830974796,3.036970129553832,0.43755248996542023,2.6676870693045203,1.582022564051031,2.8832390628141646
0.6684584584584585,3.165729809680116,3.0530903466567816,0.4425576483876038,2.6769320981831406,1.6094919677714143,2.89822670389813
0.6714514514514516,3.1829684185295855,3.069571510435791,0.44735576325793924,2.6840984386799467,1.629700160526065,2.912853673240672
0.6744444444444445,3.2030614617943547,3.0891001554487043,0.4520195568454554,2.699356870741996,1.648319578426332,2.930187054104029
