time_ns,E_marshak,E_Gold_loss,E_Gold_wall_loss,E_Be_loss,E_Be_wall_loss,E_Vacuum_loss
0.01,0.0,0.0,0.0,0.0,0.0,0.0
0.012992992992992993,0.004527470393340742,0.004527470393340742,0.0,0.004527470393340742,0.0,0.004527470393340742
0.01598598598598599,0.013071276004962515,0.013047414640009632,4.7722729905767054e-05,0.012333499127161323,0.0001736513955520768,0.012414505904851271
0.01897897897897898,0.02028082169629888,0.020209965287120484,0.00010145072378995332,0.01824680037281359,0.0003003414584995883,0.018440032822778615
0.021971971971971975,0.027047744933466414,0.026939916237601558,0.0001460911076842686,0.024300040728310077,0.000376664501370041,0.02452701182396697
0.024964964964964968,0.033938680718033805,0.033803207271023525,0.00019085256070631464,0.030849047500504528,0.00045659461444053404,0.031094863039790872
0.02795795795795796,0.04033298681492963,0.04016955091965237,0.00023610067310931416,0.03681859558427182,0.0005414457652978919,0.037101389484868685
0.030950950950950955,0.04700106485882413,0.04681096652124573,0.00027987937677682287,0.04307330193666829,0.0006207257409458961,0.0433901074459588
0.03394394394394395,0.053970910667086015,0.05375610780682019,0.00032435338694927307,0.04971358189330077,0.0007018081972550668,0.05005630351179688
0.03693693693693694,0.06049833382948276,0.06025899499617665,0.00036991982872191175,0.055922884168125776,0.0007870162544524526,0.056292435825467384
0.039929929929929935,0.06668847498799768,0.06642534276546166,0.0004147829212970174,0.06180328139808344,0.0008705552371150405,0.0621997031457504
0.04292292292292293,0.07311684787461478,0.07283168820040588,0.0004587295821033529,0.06796441005991814,0.0009515879962510115,0.06838406330366865
0.04591591591591592,0.07974009414593869,0.07943389136283463,0.0005029241904750338,0.07434931983360012,0.0010338503808449203,0.0747903694466106
0.048908908908908914,0.08604224786334312,0.08571504454376137,0.0005476850666294666,0.08041423777403384,0.0011184326697185885,0.08087730161473798
0.05190190190190191,0.09207692670198653,0.09172915229601347,0.0005921259844010661,0.08621645532380959,0.001202539391556694,0.08670107538653705
0.0548948948948949,0.09821340974249075,0.09784614168743633,0.0006359689423535744,0.09214084847702185,0.00128524636043527,0.09264488204923603
0.057887887887887894,0.10444553744056687,0.10405958524567503,0.0006797234840837076,0.09817802911573786,0.0013681343123397923,0.09869999303560852
0.06088088088088089,0.11110738433272094,0.1107030364944487,0.0007236206176802208,0.10465037791814823,0.001451938818848182,0.10519003122802185
0.06387387387387387,0.1181234991248386,0.11770061988067733,0.0007683194323099301,0.11147174721973177,0.0015386633948995608,0.1120297189934906
0.06686686686686687,0.12475704449510977,0.12431518741914585,0.0008140711693177796,0.11789717298878645,0.00162909248842941,0.11847463389451603
0.06985985985985986,0.13157046151238436,0.13110971209491312,0.0008599157111919351,0.12449845947917539,0.0017201858471428463,0.1250952818594566
0.07285285285285285,0.13863098520544748,0.13815183005753356,0.0009061225198007779,0.1313521059084905,0.0018127573937791518,0.13196724832324766
0.07584584584584585,0.14591403444475531,0.14541512172964857,0.000955886483133384,0.13842801636959928,0.0019076377816523746,0.1390612968257314
0.07883883883883884,0.15338039806458123,0.1528374685913105,0.001052117930508794,0.14567950137427071,0.002009923426496567,0.1463331845989302
0.08183183183183183,0.16049007882528885,0.1598975736569185,0.0011218800072207546,0.15251881892764388,0.002208814359555273,0.1532344161160093
0.08482482482482483,0.16786155013581586,0.16723142693208684,0.0012092924193759392,0.15961881108098833,0.0023340452385110138,0.1603903242436784
0.08781781781781782,0.17553095127136292,0.1748643521784832,0.0012859694896891103,0.1670561399851463,0.0024916002673007935,0.16784888191157954
0.09081081081081081,0.1828809254094468,0.18217872474161004,0.0013751854420333883,0.17416948270773294,0.0026344158775363363,0.17498704668841117
0.0938038038038038,0.18994485320236362,0.18920454601698086,0.0014595225038175855,0.18099630853166218,0.00279187412340976,0.18183848201467562
0.0967967967967968,0.19682707209541767,0.19605060793353235,0.0015477190702164832,0.1876443238043018,0.0029433055002484718,0.18851455926471533
0.09978978978978979,0.2044117518760453,0.2035991692501331,0.0016348231439828043,0.19500657765256435,0.003098585308373613,0.19590232131805307
0.10278278278278279,0.21260862515820103,0.2117602531268625,0.0017247419812470622,0.20298050828371234,0.003258711962553377,0.20390341513737237
0.10577577577577578,0.2204175498909283,0.21953187278580016,0.0018174902831447012,0.21055181763891798,0.0034284166919435442,0.21150485116312537
0.10876876876876877,0.22785516872426953,0.2269312988934879,0.0019120265812004004,0.21773951565730013,0.0036036465621285415,0.21872533638943598
0.11176176176176177,0.2360707417009631,0.235109039784592,0.0020071766280841956,0.22570743888078912,0.0037814380629349774,0.2267246740921554
0.11475475475475476,0.24501787412045217,0.24400748640280095,0.0021265788019974616,0.23440647094259506,0.003966499635360064,0.2354455835601004
0.11774774774774775,0.2544550512575558,0.2533612284473426,0.002297254554021738,0.24357996106160187,0.00416221599485348,0.24463634857231992
0.12074074074074075,0.26427874668997303,0.2631113841640806,0.0024143463320874634,0.2531173410935586,0.00436979760050112,0.2541967606529814
0.12373373373373374,0.2745144265192585,0.27328538239194594,0.0025822760368905753,0.26304474062546457,0.0045895839348283635,0.2641517902167917
0.12672672672672675,0.2851399081445878,0.2838419419925356,0.00272522375545943,0.27334218542212685,0.004822049129555267,0.2744799282237163
0.12971971971971974,0.2963605544287553,0.2949954750166843,0.0028979928512466073,0.2841930311321616,0.005114276712989493,0.28538679425928565
0.13271271271271273,0.3081326738913411,0.3066930587118592,0.0030647403104862663,0.29548493392757086,0.005562640805467031,0.2968271367431897
0.13570570570570573,0.319160852349653,0.3176299275489408,0.0032805535201842284,0.30602521277292405,0.005894231429204744,0.30749467715297274
0.13869869869869872,0.3295797361453147,0.3279190690521764,0.003538657510502787,0.31602800345977033,0.0062541361803814715,0.3175319919929068
0.1416916916916917,0.3408049041524884,0.339047891569683,0.0037140130450701732,0.3268464542741842,0.006610281939703135,0.3283826919773821
0.1446846846846847,0.3528242892785951,0.35099286720294515,0.003951195370304542,0.3384544167884598,0.006990371250882965,0.3400346507649162
0.1476776776776777,0.36428288574438306,0.3623464313899685,0.004192765800506797,0.34947754177325796,0.007384437013939514,0.3511145222517725
0.1506706706706707,0.3752090415215422,0.37316462526380806,0.0044431458261984915,0.35995392945838395,0.007791913331742478,0.36165100012282264
0.15366366366366369,0.3858004176158735,0.38365090638349497,0.0046941441408761215,0.37009760128238717,0.008206636801657652,0.37185484648593137
0.15665665665665668,0.39758937973383784,0.3953175690329771,0.004991631203011328,0.3814509377823506,0.008625680942884427,0.3832562000488438
0.15964964964964967,0.4104469651552633,0.40801327220128736,0.005337426287747749,0.3938719687749609,0.009060007458909298,0.39571377817688475
0.16264264264264267,0.422679216757817,0.4201170868175473,0.005597878719198559,0.4056245132626037,0.00955295320908296,0.4075255283008504
0.16563563563563566,0.43429561996345845,0.43158703393699577,0.006006519339095541,0.41664628428163686,0.010214902958451129,0.418706010633512
0.16862862862862865,0.4455204530466785,0.44263748787185725,0.006340520562308203,0.42728770520187753,0.010740930247254178,0.4294953333050739
0.17162162162162165,0.45650111478347716,0.4534975846953537,0.00666813312583663,0.4377628823974936,0.011332176086782797,0.44004983714377466
0.17461461461461464,0.46730705168046366,0.46418043003499443,0.007023340659827162,0.4480812873073315,0.011876716140451049,0.45043943372119244
0.17760760760760763,0.4788988363980346,0.47562214533455016,0.007406591091939906,0.45919703589281297,0.012471658452983312,0.46161195173993225
0.18060060060060062,0.4911753169476579,0.4877443628157261,0.007781121805778055,0.4709899626446152,0.013043321414357321,0.47345798042615633
0.18359359359359362,0.5030188857187441,0.4994377111107271,0.008175610051703806,0.4823377347897466,0.013660439640460292,0.4848602636738401
0.1865865865865866,0.5144261420209287,0.5106905422919269,0.008575974448560057,0.4932314877715981,0.014269892019982052,0.4958175710736097
0.1895795795795796,0.5255302304382573,0.5216150908955672,0.009035690711461165,0.5038258965382217,0.014898616032762844,0.5064722094732191
0.1925725725725726,0.5364245959965002,0.5323406877226432,0.009434771562615525,0.5142145777468935,0.015528514279002361,0.5169231057912942
0.1955655655655656,0.548732947975622,0.5444776380038385,0.009921148621616855,0.5259685794513919,0.016283472230557167,0.5287946047891762
0.19855855855855858,0.5622961624617507,0.5578488107726637,0.01038012934630104,0.5389750996432044,0.01694518421696713,0.5419040408356777
0.20155155155155158,0.5752349414308954,0.5706102130482328,0.010862055306499438,0.5513309216377231,0.017766286798127737,0.5543528420046809
0.20454454454454457,0.5875301584871508,0.5827031981256877,0.01139465138737131,0.5630128165273105,0.01850201468941203,0.5661366014929021
0.20753753753753756,0.5993882656612919,0.5943498084103952,0.011917470707142545,0.5742700067517164,0.01933456555770713,0.5774800226511815
0.21053053053053056,0.6126414320598998,0.6074002519586984,0.012459660593508576,0.5869190559023433,0.020122171919983195,0.5902250613302161
0.21352352352352355,0.6271801761662859,0.6217374821281214,0.01300565949747752,0.6008625528590805,0.020967294102109436,0.6042524159532097
0.21651651651651654,0.6410297269825155,0.6353576615798885,0.013627025923128465,0.614080706491093,0.021830664468077594,0.6175548397385071
0.21950950950950954,0.654180679913601,0.6482338911199204,0.014291430119602917,0.6265637029721064,0.022753473027263247,0.6301220001300477
0.22250250250250253,0.666855636806632,0.6606820828008876,0.0148570735893668,0.6384801646718823,0.023830912427551528,0.6422077331196459
0.22549549549549552,0.6792187985782837,0.6727894726766135,0.015613362548633877,0.6501298389151203,0.02473304247170048,0.6539906675892533
0.22848848848848852,0.6913639055087877,0.6846365684444035,0.016288767500879694,0.661594928259469,0.02582179734848288,0.665566778496188
0.2314814814814815,0.7053645479496609,0.6983944566594447,0.016973560764314267,0.6749168329203625,0.026776198130521782,0.6790083958530381
0.2344744744744745,0.7210194087043537,0.7138066976593518,0.01768324807900271,0.6898992142213733,0.027881939484015617,0.694087470589135
0.2374674674674675,0.7359193035113922,0.7284532282054049,0.018412651655992266,0.7040723503781099,0.02894389799509242,0.708363853123611
0.2404604604604605,0.7500253050047968,0.7422778926636326,0.019202543902233377,0.7174242496871848,0.03010758610321288,0.7218119163281572
0.24345345345345348,0.7635811499695966,0.7555122167816382,0.02004103027837894,0.7301599398845472,0.03133488297044318,0.7347025680881512
0.24644644644644648,0.7767742105404303,0.7684192745752506,0.02079985520634295,0.7425412151137639,0.03254336849608602,0.7472360419886382
0.24943943943943947,0.7897161631336782,0.7810566020914682,0.021711858522072965,0.7546769273642147,0.03383473671112207,0.7595281308752837
0.25243243243243246,0.8053986134083548,0.796398188257851,0.022571929102705744,0.7695656271447351,0.035086796995710226,0.7745561745571203
0.25542542542542546,0.8235318742539427,0.8142272761246291,0.023453034278165256,0.7869004094657408,0.03642852313496821,0.7920084527249278
0.25841841841841845,0.8406305525402811,0.8310073771061854,0.024387265574303815,0.8031312967501459,0.03781775369099041,0.8083770526785939
0.26141141141141144,0.8566262489419157,0.8466585823016175,0.025357228963275538,0.8182013778641278,0.03927907947076785,0.8235950759962448
0.26440440440440444,0.8718589380699859,0.861510352741582,0.026403232097516136,0.8324861000519439,0.04075942125700431,0.8380319055515035
0.26739739739739743,0.8865971361704534,0.8758798846841391,0.027395386085400437,0.846272275382692,0.04230148546113521,0.8519619445465437
0.2703903903903904,0.9010047229956296,0.8899083529295988,0.02850850638988871,0.8596533653260409,0.04401048814087518,0.8655588219825147
0.2733833833833834,0.9151742697671937,0.9036679352655277,0.029603188136872793,0.8728685148427774,0.04550373374826272,0.8789336588080736
0.2763763763763764,0.9291571932246199,0.9172778911823594,0.030688539195401984,0.8859271076581465,0.047243069749099316,0.8921372140926382
0.2793693693693694,0.9456366795752872,0.9333938212416563,0.03180535278645722,0.9014719244922066,0.04881890543109731,0.907849100109016
0.2823623623623624,0.9643422446812235,0.9517283445536476,0.03293756470932589,0.9192499222980992,0.05058294504705977,0.9257743003114046
0.2853553553553554,0.9821183869756082,0.9690937928990657,0.034170362469402076,0.9360202478504819,0.052322240249617964,0.9427033290013701
0.2883483483483484,0.9988943796032257,0.9854408895358687,0.03538433366155794,0.9517259444935315,0.05422823395162537,0.9585694975908695
0.2913413413413414,1.0149609864491913,1.0010555272529977,0.03671383159455046,0.9665925165414461,0.056282052552979724,0.9737111764451204
0.29433433433433437,1.0305515237486687,1.016158720593216,0.03805109047758023,0.981068969138986,0.05812017142611177,0.9883809799246085
0.29732732732732736,1.0458128567556029,1.0309705663176425,0.039364067433695596,0.9952418336210095,0.060233697889154975,1.0027216549113076
0.30032032032032036,1.0608316506005304,1.0455424695801923,0.04074891348235812,1.0091535243463705,0.062189502931557644,1.016815514160861
0.30331331331331335,1.0756584688651132,1.0598977804098295,0.04215069211457302,1.0229126995331663,0.06430020489107217,1.0307269939839983
0.30630630630630634,1.0903232549262236,1.0741101764091878,0.04353895306583152,1.0365164239915445,0.06631176300024459,1.0444906452309306
0.30929929929929934,1.1048443308941882,1.0881886873428255,0.04496135381339895,1.0499893425254025,0.06845349486912608,1.0581211661984355
0.31229229229229233,1.1192334488999085,1.1021310276460237,0.04639003809347077,1.0632513798295105,0.07067479120512596,1.071627096581877
0.3152852852852853,1.135477303513143,1.117908560165698,0.047881164518809645,1.078447103653421,0.07272414193865696,1.0869767268945794
0.3182782782782783,1.153378768321892,1.1353476842035617,0.04933888016918901,1.0952814444779686,0.07503668503415764,1.1039581928993856
0.3212712712712713,1.1705995395064126,1.152082836743651,0.05092109106357065,1.1113588465163189,0.07725745342104912,1.120225094241137
