time_ns,shock_radius_mm,shock_radius_cm,gold_radius_mm,gold_radius_cm
0.1416916916916917,0.8007959746855596,0.08007959746855596,0.8001364211850599,0.08001364211850599
0.1446846846846847,0.8008220387957301,0.08008220387957302,0.8001390290747086,0.08001390290747086
0.14767767767767773,0.8008454188232915,0.08008454188232915,0.8001416368701287,0.08001416368701288
0.1506706706706707,0.8008662293071599,0.08008662293071599,0.8001442304305619,0.0800144230430562
0.15366366366366369,0.8008866297225742,0.08008866297225742,0.8001468078237208,0.08001468078237209
0.1566566566566567,0.8009116175827995,0.08009116175827995,0.8001493917690118,0.08001493917690118
0.15964964964964967,0.8009392593143041,0.08009392593143042,0.8001519938598638,0.08001519938598638
0.16264264264264267,0.8009642606225659,0.08009642606225659,0.8001546001187907,0.08001546001187906
0.1656356356356357,0.8009868560129769,0.0800986856012977,0.8001571987612011,0.0800157198761201
0.16862862862862865,0.8010076167817657,0.08010076167817656,0.8001597815063948,0.08001597815063947
0.17162162162162165,0.8010284473303515,0.08010284473303515,0.8001623489474528,0.08001623489474527
0.17461461461461467,0.8010492173460522,0.08010492173460522,0.8001649011012539,0.08001649011012539
0.17760760760760766,0.8010724419905063,0.08010724419905063,0.8001674482330143,0.08001674482330143
0.18060060060060062,0.8010984765261507,0.08010984765261507,0.8001700012474164,0.08001700012474164
0.18359359359359362,0.8011227311641578,0.08011227311641578,0.8001725524273655,0.08001725524273655
0.18658658658658664,0.8011446755384086,0.08011446755384086,0.8001750926110408,0.08001750926110408
0.1895795795795796,0.8011663139692002,0.08011663139692002,0.8001776207420928,0.08001776207420927
0.1925725725725726,0.8011876981649586,0.08011876981649586,0.8001801360397343,0.08001801360397343
0.19556556556556562,0.8012135229541506,0.08012135229541506,0.8001826543736523,0.08001826543736523
0.19855855855855858,0.8012438370761671,0.08012438370761671,0.8001851907350798,0.08001851907350797
0.20155155155155158,0.8012712608723067,0.08012712608723067,0.8001877341034834,0.08001877341034834
0.2045445445445446,0.8012952057113519,0.08012952057113519,0.8001902721936585,0.08001902721936585
0.20753753753753756,0.8013182174173099,0.08013182174173099,0.8001928018159471,0.08001928018159471
0.21053053053053056,0.8013464172018148,0.08013464172018148,0.8001953395135498,0.08001953395135498
0.21352352352352358,0.8013776870144778,0.08013776870144777,0.8001978942045138,0.08001978942045138
0.21651651651651657,0.8014062160485762,0.08014062160485762,0.8002004564138866,0.08002004564138866
0.21950950950950954,0.8014320704319446,0.08014320704319447,0.8002030174151985,0.08002030174151985
0.22250250250250256,0.8014552704505613,0.08014552704505613,0.8002055690682374,0.08002055690682373
0.22549549549549555,0.8014773286955721,0.0801477328695572,0.8002081081236233,0.08002081081236233
0.22848848848848852,0.8014998692826392,0.08014998692826392,0.8002106361526642,0.08002106361526642
0.2314814814814815,0.801529911630508,0.0801529911630508,0.800213675226707,0.08002136752267071
0.23447447447447453,0.8015653375477163,0.08015653375477164,0.8002168633208775,0.08002168633208775
0.2374674674674675,0.8015959637625683,0.08015959637625683,0.8002200499768732,0.08002200499768733
0.24046046046046052,0.8016238817777432,0.08016238817777432,0.8002232259672841,0.08002232259672841
0.2434534534534535,0.8016500171132064,0.08016500171132064,0.8002263856393886,0.08002263856393886
0.24644644644644648,0.8016739597396455,0.08016739597396455,0.8002295224273719,0.08002295224273719
0.2494394394394395,0.801696949870516,0.08016969498705159,0.8002326340258035,0.08002326340258034
0.25243243243243246,0.8017306113046545,0.08017306113046545,0.8002357533557121,0.08002357533557121
0.25542542542542546,0.8017722092969028,0.08017722092969029,0.8002389033575643,0.08002389033575644
0.2584184184184185,0.8018074757886053,0.08018074757886054,0.800242064048774,0.0800242064048774
0.26141141141141144,0.8018386525565934,0.08018386525565933,0.800245222947594,0.0800245222947594
0.26440440440440444,0.8018671067668233,0.08018671067668233,0.8002483721262559,0.08002483721262559
0.2673973973973975,0.801892672937488,0.0801892672937488,0.8002515036602841,0.0800251503660284
0.2703903903903904,0.8019181576693508,0.08019181576693508,0.800254617707661,0.08002546177076611
0.2733833833833834,0.8019421757564669,0.08019421757564668,0.8002577107389133,0.08002577107389133
0.27637637637637646,0.8019668021853643,0.08019668021853643,0.8002607848550115,0.08002607848550115
0.2793693693693694,0.8020006462203468,0.08020006462203469,0.8002638641325971,0.08002638641325971
0.2823623623623624,0.8020401680413332,0.08020401680413332,0.8002669624826065,0.08002669624826066
0.28535535535535544,0.802076063907018,0.0802076063907018,0.8002700699656462,0.08002700699656462
0.2883483483483484,0.802106675278702,0.0802106675278702,0.8002731730460706,0.08002731730460706
0.2913413413413414,0.8021354954203403,0.08021354954203404,0.8002762672967606,0.08002762672967606
0.2943343343343344,0.8021631546169574,0.08021631546169575,0.8002793500158063,0.08002793500158063
0.29732732732732736,0.8021886200211549,0.08021886200211549,0.8002824162368882,0.08002824162368882
0.30032032032032036,0.8022130434380225,0.08022130434380224,0.8002854638982673,0.08002854638982673
0.30331331331331335,0.8022383721178852,0.08022383721178852,0.8002884954390164,0.08002884954390163
0.30630630630630634,0.8022640756798405,0.08022640756798405,0.8002915120028065,0.08002915120028065
0.3092992992992994,0.8022883815962991,0.08022883815962992,0.8002945759058123,0.08002945759058123
0.31229229229229233,0.8023137408676173,0.08023137408676173,0.8002977313020022,0.08002977313020022
0.3152852852852853,0.802344484941243,0.0802344484941243,0.8003008801075726,0.08003008801075726
0.31827827827827837,0.8023814503956619,0.0802381450395662,0.8003040360057379,0.08003040360057379
0.3212712712712713,0.8024159104436204,0.08024159104436204,0.8003071931280681,0.08003071931280681
0.3242642642642643,0.8024459624719803,0.08024459624719803,0.8003103418033481,0.08003103418033482
0.32725725725725735,0.802475094405414,0.0802475094405414,0.8003134801546199,0.080031348015462
0.3302502502502503,0.8025017025076249,0.08025017025076249,0.800316603073296,0.0800316603073296
0.3332432432432433,0.8025285338106992,0.08025285338106992,0.8003197113019462,0.08003197113019463
0.33623623623623633,0.8025554725621843,0.08025554725621843,0.80032280531921,0.08003228053192099
0.33922922922922927,0.8025805432285475,0.08025805432285475,0.8003258816767549,0.08003258816767549
0.34222222222222226,0.8026065771370837,0.08026065771370837,0.8003289426085289,0.08003289426085289
0.3452152152152153,0.802631143004013,0.0802631143004013,0.8003319855828682,0.08003319855828682
0.34820820820820825,0.8026569421001,0.08026569421001,0.8003350618449847,0.08003350618449848
0.35120120120120124,0.802686253199421,0.0802686253199421,0.8003381386800874,0.08003381386800874
0.3541941941941943,0.802720567817896,0.0802720567817896,0.8003412155087698,0.08003412155087698
0.3571871871871872,0.8027535086621901,0.08027535086621901,0.8003442896223562,0.08003442896223562
0.3601801801801802,0.8027827373253538,0.08027827373253538,0.8003473541573145,0.08003473541573145
0.36317317317317327,0.8028117553964207,0.08028117553964206,0.8003504088434011,0.08003504088434012
0.3661661661661662,0.8028383436274501,0.08028383436274501,0.8003534494858568,0.08003534494858569
0.3691591591591592,0.8028653374835398,0.08028653374835398,0.8003564770339755,0.08003564770339755
0.37215215215215225,0.8028926612785424,0.08028926612785424,0.8003594922687968,0.08003594922687968
0.3751451451451452,0.8029179479812508,0.08029179479812508,0.800362491911528,0.08003624919115279
0.37813813813813824,0.8029443717067026,0.08029443717067027,0.8003654781543367,0.08003654781543366
0.38113113113113123,0.8029691286704861,0.08029691286704861,0.8003684484562905,0.08003684484562905
0.38412412412412417,0.8029992494588273,0.08029992494588273,0.800371411876525,0.08003714118765251
0.3871171171171172,0.8030311515799272,0.08030311515799272,0.8003743713338427,0.08003743713338426
0.3901101101101102,0.8030625376533024,0.08030625376533024,0.8003773259713456,0.08003773259713456
0.39310310310310315,0.8030931667484822,0.08030931667484822,0.8003802745857727,0.08003802745857727
0.3960960960960962,0.8031207585364836,0.08031207585364836,0.8003832124708686,0.08003832124708686
0.39908908908908913,0.8031489532585862,0.08031489532585862,0.8003861406987618,0.08003861406987618
0.4020820820820821,0.8031749271854376,0.08031749271854376,0.8003890560159576,0.08003890560159575
0.4050750750750752,0.8032078257497909,0.08032078257497909,0.8003919690089322,0.08003919690089321
0.4080680680680681,0.8032466346789087,0.08032466346789087,0.8003948883843868,0.08003948883843867
0.4110610610610611,0.8032809497300679,0.08032809497300679,0.8003978072779614,0.08003978072779613
0.41405405405405415,0.803314209635692,0.0803314209635692,0.8004007240522262,0.08004007240522262
0.4170470470470471,0.8033438155655953,0.08033438155655953,0.8004036333962761,0.08004036333962761
0.4200400400400401,0.8033732173967324,0.08033732173967324,0.8004065350833173,0.08004065350833173
0.42303303303303313,0.8034102890254853,0.08034102890254853,0.8004094399446281,0.08004094399446281
0.4260260260260261,0.8034510663267208,0.08034510663267208,0.8004123529519926,0.08004123529519927
0.42901901901901907,0.8034901307477575,0.08034901307477575,0.8004152714645778,0.08004152714645778
0.4320120120120121,0.8035240407015909,0.08035240407015909,0.8004181882334737,0.08004181882334736
0.43500500500500505,0.8035566998983408,0.08035566998983408,0.8004211015066223,0.08004211015066223
0.43799799799799805,0.8035887023820747,0.08035887023820747,0.8004240103824649,0.08004240103824649
0.4409909909909911,0.8036172913748718,0.08036172913748718,0.8004269103544438,0.08004269103544438
0.44398398398398403,0.8036512511648293,0.08036512511648293,0.8004298085278055,0.08004298085278055
0.446976976976977,0.8036864583088488,0.08036864583088488,0.8004327064541263,0.08004327064541264
0.4499699699699701,0.8037208163333478,0.08037208163333479,0.8004356176312759,0.08004356176312759
0.452962962962963,0.8037543277522687,0.08037543277522688,0.8004385507140321,0.08004385507140321
0.45595595595595606,0.8037840230005372,0.08037840230005372,0.8004414758993121,0.08004414758993121
0.45894894894894905,0.80381445279402,0.080381445279402,0.8004443941860168,0.08004443941860168
0.461941941941942,0.8038420440407744,0.08038420440407744,0.8004473021005915,0.08004473021005915
0.46493493493493504,0.8038710435399178,0.08038710435399178,0.8004502015065744,0.08004502015065744
0.46792792792792803,0.80389761725178,0.080389761725178,0.8004530895435451,0.08004530895435451
0.47092092092092097,0.8039298346097339,0.08039298346097339,0.8004559731597247,0.08004559731597247
0.47391391391391396,0.8039670819199376,0.08039670819199377,0.8004588583580812,0.08004588583580811
0.47690690690690696,0.8040001237162557,0.08040001237162557,0.8004617400515806,0.08004617400515805
0.4798998998999,0.8040332735306941,0.0804033273530694,0.8004646183525181,0.08004646183525181
0.482892892892893,0.8040628402911733,0.08040628402911733,0.8004674890936953,0.08004674890936953
0.485885885885886,0.8040927075751687,0.08040927075751687,0.8004703526906953,0.08004703526906953
0.48887887887887893,0.804123217050152,0.0804123217050152,0.8004732173569848,0.08004732173569848
0.4918718718718719,0.8041506874820515,0.08041506874820516,0.800476100094965,0.08004761000949649
0.494864864864865,0.8041798045308215,0.08041798045308216,0.8004789746243806,0.08004789746243805
0.49785785785785797,0.8042063402238807,0.08042063402238807,0.8004818381504712,0.08004818381504712
0.5008508508508509,0.8042348395809662,0.08042348395809662,0.8004846929856301,0.080048469298563
0.503843843843844,0.8042620909393505,0.08042620909393505,0.8004875378603972,0.08004875378603972
0.5068368368368369,0.8042915914418922,0.08042915914418922,0.800490375332018,0.08004903753320179
0.5098298298298298,0.8043221154771697,0.08043221154771697,0.8004932065679711,0.08004932065679711
0.512822822822823,0.8043495216144974,0.08043495216144973,0.8004960283014633,0.08004960283014632
0.5158158158158159,0.8043787110923648,0.08043787110923648,0.8004988425210858,0.08004988425210859
0.5188088088088089,0.8044052092249886,0.08044052092249886,0.8005016464935326,0.08005016464935326
0.5218018018018019,0.8044328365872656,0.08044328365872656,0.8005044415113534,0.08005044415113534
0.5247947947947948,0.8044690287517787,0.08044690287517788,0.8005072364383259,0.08005072364383259
0.5277877877877879,0.8045085692917076,0.08045085692917076,0.8005100346081153,0.08005100346081154
0.530780780780781,0.8045479474348122,0.08045479474348122,0.8005128357344392,0.08005128357344392
0.5337737737737738,0.8045822385619344,0.08045822385619344,0.800515634618772,0.0800515634618772
0.5367667667667668,0.8046158869546711,0.08046158869546712,0.8005184305993411,0.08005184305993411
0.53975975975976,0.8046583970358111,0.08046583970358111,0.800521232367159,0.0800521232367159
0.5427527527527528,0.8047044634631515,0.08047044634631514,0.8005240432317831,0.08005240432317831
0.5457457457457457,0.8047491855889324,0.08047491855889324,0.8005268616812469,0.08005268616812469
0.5487387387387389,0.8047875280411811,0.08047875280411812,0.8005296813975806,0.08005296813975807
0.5517317317317318,0.8048243986726191,0.08048243986726192,0.8005325008946065,0.08005325008946065
0.5547247247247248,0.8048608441899123,0.08048608441899123,0.8005353310390395,0.08005353310390395
0.5577177177177178,0.8048926249855457,0.08048926249855456,0.8005381746675737,0.08005381746675737
0.5607107107107108,0.8049256507399649,0.08049256507399649,0.8005410140902425,0.08005410140902425
0.5637037037037038,0.8049601228903784,0.08049601228903784,0.8005438506671043,0.08005438506671043
0.5666966966966969,0.8049998626740509,0.0804999862674051,0.8005466892582498,0.08005466892582498
0.5696896896896897,0.8050392667531823,0.08050392667531822,0.8005495294645224,0.08005495294645223
0.5726826826826827,0.8050733161821615,0.08050733161821615,0.8005523663249399,0.08005523663249399
0.5756756756756759,0.8051082501767781,0.08051082501767781,0.8005552006369293,0.08005552006369293
0.5786686686686687,0.8051389747171539,0.08051389747171539,0.8005580286140145,0.08005580286140145
0.5816616616616617,0.8051702462903675,0.08051702462903675,0.8005608507923676,0.08005608507923676
0.5846546546546548,0.8052027453283619,0.0805202745328362,0.8005636682948005,0.08005636682948006
0.5876476476476478,0.8052314342627782,0.08052314342627782,0.800566505233916,0.0800566505233916
0.5906406406406407,0.8052624131114765,0.08052624131114765,0.800569336960619,0.0800569336960619
0.5936336336336338,0.8052926671366525,0.08052926671366525,0.8005721619032113,0.08005721619032113
0.5966266266266267,0.8053278286978514,0.08053278286978513,0.8005749843483089,0.08005749843483088
0.5996196196196197,0.8053590029765899,0.08053590029765899,0.8005778008738336,0.08005778008738336
0.6026126126126128,0.8053907342439647,0.08053907342439647,0.8005806119959613,0.08005806119959613
0.6056056056056056,0.8054237727513789,0.08054237727513788,0.8005834188500772,0.08005834188500772
0.6085985985985987,0.8054527850173212,0.08054527850173213,0.8005862180915052,0.08005862180915052
0.6115915915915918,0.8054841729362715,0.08054841729362715,0.8005890117600509,0.08005890117600509
0.6145845845845846,0.8055120370337575,0.08055120370337575,0.8005917969988872,0.08005917969988871
0.6175775775775776,0.8055411812825415,0.08055411812825415,0.8005945749374387,0.08005945749374387
0.6205705705705707,0.8055723075566857,0.08055723075566858,0.8005973472457255,0.08005973472457255
0.6235635635635638,0.8056023768391113,0.08056023768391113,0.8006001131155026,0.08006001131155026
0.6265565565565566,0.8056375811497942,0.08056375811497943,0.8006028766897233,0.08006028766897233
0.6295495495495497,0.8056686224618554,0.08056686224618555,0.8006056346647582,0.08006056346647582
0.6325425425425426,0.8057018263196267,0.08057018263196267,0.800608388777324,0.0800608388777324
0.6355355355355357,0.8057310468318566,0.08057310468318565,0.8006111359376675,0.08006111359376675
0.6385285285285287,0.8057612977169786,0.08057612977169785,0.8006138770035766,0.08006138770035766
0.6415215215215215,0.8057934462359813,0.08057934462359813,0.8006166134786703,0.08006166134786703
0.6445145145145146,0.8058215912018887,0.08058215912018887,0.8006193423390435,0.08006193423390436
0.6475075075075076,0.8058525493567005,0.08058525493567005,0.8006220657824321,0.08006220657824321
0.6505005005005007,0.8058839569357596,0.08058839569357597,0.8006248559228392,0.08006248559228392
0.6534934934934935,0.8059203515682376,0.08059203515682375,0.8006276741532619,0.08006276741532618
0.6564864864864866,0.8059578985756444,0.08059578985756444,0.8006304911734159,0.08006304911734159
0.6594794794794797,0.8059902945642466,0.08059902945642466,0.8006333030325705,0.08006333030325705
0.6624724724724725,0.8060247693979128,0.08060247693979128,0.8006361113365535,0.08006361113365536
0.6654654654654655,0.806054831140338,0.0806054831140338,0.8006389127810486,0.08006389127810486
0.6684584584584586,0.8060858102143448,0.08060858102143448,0.8006417081095306,0.08006417081095306
0.6714514514514516,0.8061187860212471,0.08061187860212471,0.800644498847679,0.0800644498847679
0.6744444444444445,0.8061570531128109,0.0806157053112811,0.8006472889089601,0.08006472889089601
0.6774374374374376,0.8062068477286665,0.08062068477286664,0.8006500866823525,0.08006500866823525
0.6804304304304305,0.8062500072751732,0.08062500072751731,0.8006528872080003,0.08006528872080003
0.6834234234234235,0.8062915830933111,0.08062915830933111,0.8006556892661636,0.08006556892661636
0.6864164164164166,0.8063331781851952,0.08063331781851953,0.8006584928104561,0.08006584928104561
0.6894094094094094,0.8063686200822684,0.08063686200822684,0.8006612933982272,0.08006612933982273
0.6924024024024025,0.8064039635245375,0.08064039635245375,0.8006641060077564,0.08006641060077564
0.6953953953953956,0.8064406705659627,0.08064406705659627,0.8006669261354139,0.0800666926135414
0.6983883883883885,0.806480731626102,0.0806480731626102,0.8006697463675133,0.08006697463675133
0.7013813813813814,0.8065311289749201,0.08065311289749201,0.8006725739024152,0.08006725739024152
0.7043743743743746,0.8065745234603976,0.08065745234603976,0.8006754037334793,0.08006754037334793
0.7073673673673675,0.8066164226316797,0.08066164226316797,0.8006782347584425,0.08006782347584425
0.7103603603603604,0.8066585581139032,0.08066585581139032,0.8006810670869501,0.080068106708695
0.7133533533533535,0.8066942858044618,0.08066942858044618,0.8006838962860025,0.08006838962860025
0.7163463463463464,0.8067299902029014,0.08067299902029014,0.8006867223451314,0.08006867223451314
0.7193393393393395,0.8067672619134847,0.08067672619134847,0.8006895463269627,0.08006895463269627
0.7223323323323325,0.8067990332909524,0.08067990332909523,0.8006923711799872,0.08006923711799871
0.7253253253253253,0.806833755983351,0.0806833755983351,0.8006952094068958,0.08006952094068957
0.7283183183183184,0.8068665912521409,0.08068665912521408,0.8006980424392107,0.08006980424392107
0.7313113113113116,0.8069054644313476,0.08069054644313475,0.8007008743104784,0.08007008743104785
0.7343043043043044,0.8069390013275918,0.08069390013275918,0.800703701488104,0.0800703701488104
0.7372972972972973,0.8069731597055458,0.08069731597055459,0.8007065244059455,0.08007065244059455
0.7402902902902905,0.8070094457666297,0.08070094457666296,0.8007093444679894,0.08007093444679894
0.7432832832832834,0.8070403654517498,0.08070403654517498,0.8007121582130706,0.08007121582130707
0.7462762762762764,0.8070745998263387,0.08070745998263387,0.8007149678165346,0.08007149678165346
0.7492692692692694,0.8071040245946135,0.08071040245946134,0.8007177702346389,0.08007177702346388
0.7522622622622623,0.8071348741761057,0.08071348741761057,0.8007205664309354,0.08007205664309354
0.7552552552552554,0.8071686173834985,0.08071686173834985,0.8007233582732729,0.08007233582732728
0.7582482482482484,0.8071973931806491,0.0807197393180649,0.8007261426820929,0.08007261426820929
0.7612412412412413,0.8072300125644039,0.08072300125644039,0.8007289221076486,0.08007289221076486
0.7642342342342343,0.8072580320127607,0.08072580320127606,0.8007316937457777,0.08007316937457777
0.7672272272272275,0.8072945941033773,0.08072945941033774,0.8007344878019369,0.08007344878019369
0.7702202202202203,0.8073306447054875,0.08073306447054876,0.8007372908447676,0.08007372908447677
0.7732132132132132,0.8073673077357706,0.08073673077357706,0.8007400912099117,0.08007400912099118
0.7762062062062064,0.8074059759752585,0.08074059759752586,0.800742890122276,0.0800742890122276
0.7791991991991994,0.8074386510912521,0.0807438651091252,0.8007456839368455,0.08007456839368456
0.7821921921921923,0.8074721111097916,0.08074721111097916,0.8007484731598553,0.08007484731598553
0.7851851851851853,0.8075081971799637,0.08075081971799637,0.8007512593900911,0.0800751259390091
0.7881781781781784,0.8075386653780797,0.08075386653780797,0.8007540392923402,0.08007540392923403
0.7911711711711713,0.8075729079148043,0.08075729079148043,0.8007568151473333,0.08007568151473334
0.7941641641641644,0.807602041503729,0.08076020415037291,0.8007595839738182,0.08007595839738182
0.7971571571571573,0.80764284728795,0.080764284728795,0.8007623526461082,0.08007623526461081
0.8001501501501502,0.8076855194537718,0.08076855194537717,0.8007651222216072,0.08007651222216072
0.8031431431431434,0.8077279466046955,0.08077279466046955,0.8007678925199668,0.08007678925199668
0.8061361361361363,0.8077716456622219,0.08077716456622219,0.8007706642356609,0.08007706642356609
0.8091291291291292,0.8078082516826843,0.08078082516826843,0.8007734332707936,0.08007734332707936
0.8121221221221223,0.8078450154912792,0.08078450154912792,0.8007761997187819,0.08007761997187819
0.8151151151151154,0.807884096426281,0.0807884096426281,0.8007789648913608,0.08007789648913607
0.8181081081081082,0.8079168156719221,0.08079168156719221,0.8007817252025242,0.08007817252025243
0.8211011011011012,0.8079563019214907,0.08079563019214907,0.8007845032246407,0.08007845032246406
0.8240940940940943,0.8079928838405523,0.08079928838405523,0.8007873079297751,0.08007873079297752
0.8270870870870872,0.8080300201145407,0.08080300201145407,0.8007901099482083,0.08007901099482083
0.8300800800800803,0.8080696199466739,0.08080696199466739,0.8007929106605144,0.08007929106605144
0.8330730730730732,0.8081026962087972,0.08081026962087971,0.8007957064307494,0.08007957064307494
0.8360660660660661,0.8081395544743506,0.08081395544743505,0.8007984993790487,0.08007984993790487
0.8390590590590592,0.8081720944063644,0.08081720944063644,0.8008012871402505,0.08008012871402505
0.8420520520520522,0.8082073710922505,0.08082073710922505,0.8008040712428828,0.08008040712428828
0.8450450450450451,0.8082457078273833,0.08082457078273833,0.8008068533643609,0.08008068533643609
0.8480380380380381,0.808277663222678,0.0808277663222678,0.8008096300563718,0.08008096300563719
0.8510310310310313,0.8083137471179564,0.08083137471179565,0.8008124035720959,0.0800812403572096
0.8540240240240241,0.8083440034302067,0.08083440034302067,0.800815170812254,0.08008151708122539
0.8570170170170172,0.8083757574083519,0.0808375757408352,0.8008179326190998,0.08008179326190998
0.8600100100100102,0.8084143104117526,0.08084143104117526,0.8008206926168833,0.08008206926168833
0.8630030030030031,0.8084496933183077,0.08084496933183077,0.8008234491374621,0.0800823449137462
0.8659959959959961,0.808489003392977,0.0808489003392977,0.8008262042448873,0.08008262042448873
0.8689889889889891,0.8085218414006738,0.08085218414006738,0.8008289545707334,0.08008289545707334
0.8719819819819821,0.8085557534305043,0.08085557534305043,0.8008317006990296,0.08008317006990297
0.8749749749749751,0.8085931148826765,0.08085931148826765,0.800834444423385,0.0800834444423385
0.8779679679679682,0.8086271992751357,0.08086271992751357,0.8008371840731511,0.08008371840731511
0.880960960960961,0.8086687125046699,0.08086687125046699,0.8008399234427466,0.08008399234427466
0.883953953953954,0.8087035164374178,0.08087035164374178,0.8008426591216776,0.08008426591216776
0.8869469469469472,0.8087391102112795,0.08087391102112795,0.8008453915240807,0.08008453915240807
0.88993993993994,0.8087780134579087,0.08087780134579087,0.8008481223169504,0.08008481223169503
0.892932932932933,0.8088101266749236,0.08088101266749236,0.800850848118235,0.0800850848118235
0.8959259259259261,0.8088467710648112,0.08088467710648112,0.8008535712007321,0.08008535712007321
0.8989189189189191,0.8088803499472557,0.08088803499472556,0.8008562900630234,0.08008562900630234
0.901911911911912,0.8089183552238411,0.08089183552238412,0.800859006894421,0.0800859006894421
0.904904904904905,0.8089596655566222,0.08089596655566222,0.8008617233037059,0.08008617233037059
0.907897897897898,0.8089936966816363,0.08089936966816363,0.8008644357467504,0.08008644357467504
0.910890890890891,0.8090286084494283,0.08090286084494283,0.8008671446684352,0.08008671446684353
0.9138838838838841,0.8090671528054683,0.08090671528054683,0.8008698518259145,0.08008698518259146
0.9168768768768769,0.8091035728197447,0.08091035728197446,0.8008725562027967,0.08008725562027967
0.91986986986987,0.8091492266943352,0.08091492266943352,0.8008752621900292,0.08008752621900292
0.9228628628628631,0.8091873178159935,0.08091873178159935,0.8008779661773262,0.08008779661773262
0.925855855855856,0.8092257553822136,0.08092257553822137,0.8008806683272176,0.08008806683272177
0.9288488488488489,0.8092674360407971,0.08092674360407971,0.8008833701549213,0.08008833701549213
0.931841841841842,0.8093015580754198,0.08093015580754198,0.8008860681244321,0.0800886068124432
0.9348348348348351,0.809336608514788,0.0809336608514788,0.8008887626851096,0.08008887626851095
0.9378278278278279,0.8093820849173488,0.08093820849173487,0.8008914586564837,0.08008914586564837
