time_ns,T_hev_z0.5mm,flux_raw_z0.5mm,flux_norm_z0.5mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm,T_hev_z1.5mm,flux_raw_z1.5mm,flux_norm_z1.5mm
1.01432737084911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0291160725943336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.043904774339557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0586934760847806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0734821778300039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0882708795752276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1030595813204511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1178482830656744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.132636984810898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1474256865561214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.162214388301345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1770030900465684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.191791791791792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2065804935370155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2213691952822388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2361578970274623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2509465987726858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2657353005179095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2805240022631328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2953127040083563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3101014057535798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3248901074988033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3396788092440266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3544675109892503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3692562127344738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3840449144796971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3988336162249206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4136223179701441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4284110197153677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4431997214605912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4579884232058147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4727771249510382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4875658266962615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.502354528441485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5171432301867087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5319319319319322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5467206336771555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.561509335422379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5762980371676025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.591086738912826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6058754406580495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.620664142403273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6354528441484966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6502415458937199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6650302476389434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6798189493841669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6946076511293906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.709396352874614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7241850546198374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.738973756365061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7537624581102842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7685511598555075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.783339861600731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7981285633459545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.812917265091178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8277059668364017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8424946685816253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8572833703268488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.872072072072072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8868607738172956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.901649475562519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9164381773077426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9312268790529659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9460155807981894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9608042825434129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9755929842886364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9903816860338601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
