r_cm,z_F_radial_cm
0.0,0.004841198436017884
1.001001001001001e-05,0.004841197823760597
2.002002002002002e-05,0.004841195986988974
3.003003003003003e-05,0.004841192925703706
4.004004004004004e-05,0.004841188639905959
5.005005005005005e-05,0.004841183129597355
6.006006006006006e-05,0.004841176394779989
7.007007007007007e-05,0.004841168435456414
8.008008008008008e-05,0.00484115925162965
9.009009009009009e-05,0.004841148843303181
0.0001001001001001001,0.004841137210480956
0.0001101101101101101,0.00484112435316739
0.00012012012012012012,0.004841110271367358
0.00013013013013013012,0.004841094965086207
0.00014014014014014013,0.004841078434329741
0.00015015015015015014,0.0048410606791042315
0.00016016016016016016,0.004841041699416417
0.00017017017017017017,0.004841021495273497
0.00018018018018018018,0.004841000066683139
0.0001901901901901902,0.004840977413653472
0.0002002002002002002,0.0048409535361930885
0.0002102102102102102,0.004840928434311051
0.0002202202202202202,0.00484090210801688
0.00023023023023023022,0.0048408745573205675
0.00024024024024024023,0.004840845782232564
0.00025025025025025025,0.004840815782763787
0.00026026026026026023,0.004840784558925618
0.0002702702702702703,0.004840752110729905
0.00028028028028028026,0.004840718438188957
0.0002902902902902903,0.004840683541315552
0.0003003003003003003,0.004840647420122927
0.00031031031031031033,0.0048406100746247885
0.0003203203203203203,0.004840571504835304
0.0003303303303303303,0.004840531710769108
0.00034034034034034034,0.004840490692441297
0.0003503503503503503,0.0048404484498674365
0.00036036036036036037,0.00484040498306355
0.00037037037037037035,0.004840360292046131
0.0003803803803803804,0.004840314376832137
0.0003903903903903904,0.004840267237438982
0.0004004004004004004,0.004840218873884556
0.0004104104104104104,0.004840169286187206
0.0004204204204204204,0.004840118474365746
0.00043043043043043043,0.004840066438439455
0.0004404404404404404,0.004840013178428075
0.00045045045045045046,0.004839958694351813
0.00046046046046046044,0.004839902986231338
0.0004704704704704705,0.004839846054087789
0.00048048048048048047,0.0048397878979427635
0.0004904904904904905,0.004839728517818326
0.0005005005005005005,0.004839667913737007
0.0005105105105105105,0.004839606085721798
0.0005205205205205205,0.004839543033796156
0.0005305305305305305,0.004839478757984004
0.0005405405405405405,0.004839413258309727
0.0005505505505505506,0.004839346534798177
0.0005605605605605605,0.004839278587474666
0.0005705705705705706,0.004839209416364976
0.0005805805805805806,0.004839139021495348
0.0005905905905905905,0.004839067402892491
0.0006006006006006006,0.004838994560583575
0.0006106106106106106,0.004838920494596237
0.0006206206206206207,0.0048388452049585775
0.0006306306306306306,0.004838768691699162
0.0006406406406406406,0.004838690954847018
0.0006506506506506507,0.004838611994431637
0.0006606606606606606,0.004838531810482976
0.0006706706706706706,0.00483845040303146
0.0006806806806806807,0.00483836777210797
0.0006906906906906907,0.004838283917743859
0.0007007007007007007,0.004838198839970938
0.0007107107107107107,0.004838112538821486
0.0007207207207207207,0.004838025014328245
0.0007307307307307307,0.004837936266524422
0.0007407407407407407,0.004837846295443684
0.0007507507507507507,0.004837755101120167
0.0007607607607607608,0.00483766268358847
0.0007707707707707707,0.004837569042883653
0.0007807807807807808,0.004837474179041246
0.0007907907907907908,0.004837378092097235
0.0008008008008008008,0.004837280782088077
0.0008108108108108108,0.004837182249050689
0.0008208208208208208,0.004837082493022453
0.0008308308308308308,0.004836981514041215
0.0008408408408408408,0.004836879312145285
0.0008508508508508508,0.00483677588737344
0.0008608608608608609,0.004836671239764913
0.0008708708708708709,0.00483656536935941
0.0008808808808808808,0.004836458276197093
0.0008908908908908909,0.004836349960318593
0.0009009009009009009,0.0048362404217650035
0.0009109109109109108,0.004836129660577882
0.0009209209209209209,0.004836017676799249
0.0009309309309309309,0.004835904470471587
0.000940940940940941,0.004835790041637848
0.0009509509509509509,0.004835674390341442
0.0009609609609609609,0.004835557516626245
0.000970970970970971,0.004835439420536597
0.000980980980980981,0.004835320102117301
0.000990990990990991,0.004835199561413624
0.001001001001001001,0.004835077798471297
0.001011011011011011,0.0048349548133365125
0.001021021021021021,0.00483483060605593
0.001031031031031031,0.00483470517667667
0.001041041041041041,0.0048345785252463195
0.001051051051051051,0.004834450651812923
0.001061061061061061,0.004834321556424996
0.001071071071071071,0.004834191239131514
0.001081081081081081,0.004834059699981913
0.001091091091091091,0.004833926939026097
0.0011011011011011012,0.004833792956314434
0.0011111111111111111,0.004833657751897749
0.001121121121121121,0.0048335213258273385
0.0011311311311311312,0.004833383678154959
