time_ns,E_marshak_hJ,E_foam_gold_loss_hJ,E_wall_gold_loss_hJ,E_foam_gold_loss_lam_eff_hJ,E_wall_gold_loss_lam_eff_hJ,E_foam_gold_loss_lam_eff_power_1_hJ,E_wall_gold_loss_lam_eff_power_1_hJ,E_foam_gold_loss_lam_eff_power_2_hJ,E_wall_gold_loss_lam_eff_power_2_hJ
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012992992992992993,4.1659203073714375e-09,4.1659203073714375e-09,0.0,4.1659203073714375e-09,0.0,4.1659203073714375e-09,0.0,4.1659203073714375e-09,0.0
0.01598598598598599,1.2434437130277147e-08,1.1860376230793913e-08,1.1481217989664706e-09,1.1221647626405802e-08,2.2668388197594308e-09,1.1219922622101734e-08,2.2698378707606893e-09,1.1221642665263518e-08,2.2668474452263278e-09
0.01897897897897898,2.0529425158186792e-08,1.875755484497978e-08,2.4194124076669274e-09,1.723600931064009e-08,3.910305412335839e-09,1.7158007108815288e-08,4.026154671665492e-09,1.7215411912158125e-08,3.9415129508734705e-09
0.021971971971971975,2.8482284080217052e-08,2.5565317056081902e-08,3.5203717495829923e-09,2.370946282906615e-08,5.141382051658407e-09,2.342204857753801e-08,5.4503577373847445e-09,2.362823461562558e-08,5.230097025766363e-09
0.024964964964964968,3.635806648082765e-08,3.2383670542304e-08,4.6596216589468204e-09,3.0329338783425645e-08,6.428868874376991e-09,2.9760710688208222e-08,6.9366033527417775e-09,3.016340327790524e-08,6.578430550914435e-09
0.02795795795795796,4.4155003783291116e-08,3.9111750323789514e-08,5.801165248328697e-09,3.6853796213240255e-08,7.695840238338659e-09,3.598245175603907e-08,8.407475743885121e-09,3.659524667053746e-08,7.908150516086805e-09
0.030950950950950955,5.188755478218063e-08,4.578487251232082e-08,6.941450566230639e-09,4.335460130588041e-08,8.933949827019702e-09,4.2155385961557674e-08,9.861706213770031e-09,4.2992725852186436e-08,9.216315323986258e-09
0.03394394394394395,5.956146668974098e-08,5.240957889783983e-08,8.082512627710673e-09,4.983604135096209e-08,1.0156802718798448e-08,4.828159549883357e-08,1.1309112137628211e-08,4.935774257583799e-08,1.0514102679283305e-08
0.03693693693693694,6.718168916329264e-08,5.898837553097489e-08,9.224300065685379e-09,5.628951685622346e-08,1.1369415321704535e-08,5.435726329772225e-08,1.2752516511745022e-08,5.5684290629720746e-08,1.1805412232367125e-08
0.039929929929929935,7.475220122426236e-08,6.552468853355044e-08,1.0366523451034435e-08,6.27136570984825e-08,1.2573894089215492e-08,6.03837594765792e-08,1.4193074241124218e-08,6.197205664294066e-08,1.3092040528155473e-08
0.04292292292292293,8.227626032802026e-08,7.202148649173539e-08,1.1508991902570685e-08,6.910885076206617e-08,1.3771806378124134e-08,6.636308187010705e-08,1.5631621132948457e-08,6.82218715080781e-08,1.4375252744160401e-08
0.04591591591591592,8.975660459806382e-08,7.848121274799027e-08,1.265155704906484e-08,7.547553298006383e-08,1.4964363431536255e-08,7.229702576399915e-08,1.7068736291228765e-08,7.443463494422079e-08,1.5655953642486577e-08
0.048908908908908914,9.719557967778005e-08,8.490594943979901e-08,1.3794091522005053e-08,8.181418730603174e-08,1.6152476992887935e-08,7.818727866042684e-08,1.8504799971244368e-08,8.061129451643363e-08,1.6934781352458273e-08
0.05190190190190191,1.0459522531595375e-07,9.129750736454828e-08,1.4936485734255435e-08,8.812536261131983e-08,1.7336843351843326e-08,8.403544504898292e-08,1.994005982199943e-08,8.675282715026569e-08,1.8212190724590658e-08
0.0548948948948949,1.1195733694375914e-07,9.765747923298923e-08,1.607864580332011e-08,9.44096386809799e-08,1.8518007524042972e-08,8.984303829040187e-08,2.137467617611315e-08,9.286020698326828e-08,1.9488510639991555e-08
0.057887887887887894,1.192835111489171e-07,1.0398727891005297e-07,1.7220491247013365e-08,1.0066759835726853e-07,1.969640557809639e-08,9.561147760666035e-08,2.2808750597773305e-08,9.893438453505473e-08,2.0763981471368532e-08
0.06088088088088089,1.2657518006001845e-07,1.1028817183000502e-07,1.8361952881394755e-08,1.0689981206101418e-07,2.0872392921080534e-08,1.0134209089731944e-07,2.424234438098484e-08,1.0497627593271691e-07,2.2038780094310815e-08
0.06387387387387387,1.338336379004512e-07,1.1656129880566799e-07,1.950297104468038e-08,1.1310682979857905e-07,2.2046263866998274e-08,1.0703612010322117e-07,2.5675490927991636e-08,1.1098675798824564e-07,2.3313037054175715e-08
