time_ns,front_position (Marshak),front_position (Ablation with varying rho),front_position (2D effects + lam_eff),front_position (Ablation with const rho),front_position (gold loss),front_position (No Marshak),front_position (Vacuum loss),front_position (Be Loss),front_position (Copper Loss),front_position (Gold 100 Loss),front_position (Gold 100 Wall Loss)
0.17505505505505506,0.0005526232272543307,0.0005457852057299696,0.0005446931388930268,0.0005521506370222173,0.0005525160636164986,0.0018681722781099489,0.0005525123053008177,0.0005525845945616001,0.0005524719132701517,0.00055155360270021,1.49867810663461e-05
0.19006006006006007,0.0006083870994897958,0.0006011990651468341,0.0005999169937802101,0.0006078079731558998,0.0006082721896451286,0.0019623411307179064,0.000608260263678316,0.000608344637153834,0.000608224225115814,0.0006072401693375795,1.6706693427954463e-05
0.20506506506506508,0.0006621026691539101,0.0006545657773225377,0.0006530946567288844,0.0006614152619633344,0.0006619788348458813,0.002055118674811674,0.0006619570032406629,0.000662055560420481,0.0006619263703855116,0.000660866642916691,1.8423362318247544e-05
0.22007007007007007,0.0007142564663719964,0.0007063539889634344,0.0007046930397206917,0.0007134557332672074,0.0007141236179111659,0.0021467775567461174,0.0007140908711071256,0.0007142045416183792,0.0007140665516315411,0.0007129304603360828,2.013800883257718e-05
0.23507507507507508,0.0007651482706990866,0.0007568690327741372,0.0007550157432083237,0.0007642285997446153,0.0007650066251076295,0.0022315920989048415,0.000764962343008488,0.0007650915738815891,0.0007649450354911144,0.0007637344643841192,2.1850256177893005e-05
0.2500800800800801,0.0008149206713278126,0.0008062548391595453,0.0008042067081947422,0.0008138766854079328,0.0008147704425666729,0.002310677741901343,0.0008147140891964148,0.0008148592580063746,0.0008147044131626059,0.0008134212045872342,2.3558750829854843e-05
0.2650850850850851,0.0008636721997042176,0.0008546090428300835,0.0008523639349667711,0.0008624987456325422,0.000863513573856406,0.0023960157254323752,0.0008634446415829816,0.0008636061155525767,0.0008634431764729193,0.0008620889297149596,2.5262327237048317e-05
0.2800900900900901,0.0009016119727935917,0.0008921302037335394,0.0008897108061886233,0.0009003374047011491,0.0009014444706558233,0.002487574380657253,0.0009013600887674962,0.0009015407476980078,0.0009013693552824037,0.0008999401123963698,2.6960138810387246e-05
0.29509509509509513,0.0009423399266789806,0.0009322512715055779,0.0009296508440621067,0.0009409119297462857,0.0009421652463999223,0.0025853176490847926,0.0009420640996434592,0.0009422641657653845,0.000942086110677205,0.0009405964574820953,2.8809731126813813e-05
0.31010010010010014,0.0009998463598082262,0.0009889902093556304,0.0009861494186068592,0.0009981702101382437,0.0009996666978206446,0.0026895505395903084,0.0009995509879801338,0.0009997672629286929,0.0009995846598470075,0.0009980532214153054,3.088127097790796e-05
0.3251051051051051,0.0010624791458274945,0.001050883983277797,0.0010477625845648928,0.0010605404847170948,0.0010622938587556841,0.0028003260476794343,0.0010621636208925915,0.0010623963722786614,0.0010622086153527581,0.0010606298742445867,3.3036708419850986e-05
0.3401101101101101,0.0011252268809904121,0.0011129235044100541,0.001109507374379936,0.001123035598897877,0.0011250344391006636,0.002916607059173053,0.0011248875053131695,0.0011251393673748205,0.0011249451308817462,0.0011233061626358925,3.521701878452127e-05
0.3551151151151151,0.0011869549734812139,0.0011739488067343234,0.0011702326328670851,0.0011845164460745888,0.0011867544974780433,0.003038370962730688,0.001186589074726911,0.0011868620392042287,0.001186660602435538,0.0011849540199602563,3.7406767633056675e-05
0.37012012012012013,0.0012296108134028268,0.001215993228306408,0.0012120237788240688,0.0012270163870155627,0.001229401174349671,0.0031655997906489763,0.0012292117778717826,0.001229511288688352,0.0012293018730775013,0.0012275183551688413,3.96018493303589e-05
0.38512512512512515,0.0012776374458773891,0.001263132865781079,0.0012589043477004508,0.0012747644128905417,0.0012774214058170383,0.003298280463079451,0.001277207149454346,0.001277532996773883,0.0012773178703293466,0.0012754811081091388,4.2071362915433136e-05
0.40013013013013016,0.001355952579846924,0.0013401675134683746,0.0013355697220214003,0.0013525673833379766,0.0013557332185180297,0.003436404877845312,0.0013554993032667039,0.001355849733586857,0.0013556271444232755,0.0013537631293553377,4.4949023939181894e-05
0.41513513513513517,0.0014437529588228238,0.0014266621457712312,0.001421613745687882,0.0014398313904706523,0.0014435287197906734,0.0035799698813979834,0.0014432747307388171,0.0014436416418729594,0.0014434193704171024,0.0014415148005565953,4.799295159150913e-05
0.4301401401401401,0.0015319280928461348,0.0015124762482185096,0.0015069468754279002,0.0015275839711620285,0.001531708016222337,0.0037434311423610593,0.001531417530064938,0.001531801718672343,0.0015315820767132472,0.0015296141095059613,5.1095079837905816e-05
0.44514514514514514,0.0016185168621271119,0.001599558447990727,0.0015935229042795462,0.0016137129872771643,0.0016183016906781156,0.003910316049032593,0.0016179689798574508,0.0016183823403286392,0.001618155992142267,0.0016161120224994284,5.422802325790622e-05
0.46015015015015015,0.0017034069583056976,0.0016857405958852496,0.0016791841756483268,0.0016979899016172448,0.001703157756736103,0.004073155823505604,0.0017028194609036964,0.0017032607821104925,0.0017030303424604104,0.0017009058551320031,5.7384809650713835e-05
0.47515515515515516,0.0017867386908344675,0.0017638913137850941,0.0017568301147875417,0.001780755218332995,0.0017864499114345507,0.004232469096776308,0.0017861105390520504,0.0017865776501484044,0.0017863474072135417,0.0017841399243391561,6.056168265854498e-05
0.4901601601601602,0.0018686390166714993,0.0018455872648118312,0.0018380002024995122,0.0018621553828387567,0.001868331504251846,0.004388690339870657,0.00186796960836341,0.0018684622347502466,0.0018682525955281922,0.0018659424795140819,6.375539876268001e-05
0.5051651651651652,0.0019492088618423577,0.0019256267502235497,0.0019175049909794743,0.0019422156049863134,0.001948880802087027,0.004542187834324367,0.0019484977422111905,0.0019490156638052548,0.0019488054760221027,0.0019464148525432177,6.69630540522489e-05
0.5201701701701702,0.0020177044079538963,0.0019932825042992715,0.0019846556807372353,0.0020102940922059266,0.0020173532045720316,0.004693277001388815,0.002016947640113912,0.0020174930257493085,0.0020172622134497506,0.0020148072489203027,7.01820982730674e-05
0.5351751751751752,0.002084312020296796,0.0020587366878842164,0.002049610627120092,0.002076442502005037,0.002083936090896712,0.0048422304742974445,0.0020835090575767865,0.002084086114875197,0.0020838488849083134,0.002081318834597477,7.353944590793624e-05
0.5501801801801802,0.002165046748228558,0.0021379068207484746,0.0021282239763231368,0.0021565209393983892,0.002164648669080388,0.004989285835239005,0.0021642028504684978,0.002164813502142524,0.0021645603740174956,0.0021619752850956975,7.710528682739037e-05
0.5651851851851852,0.002252420668940196,0.0022235520796907004,0.0022132603858655733,0.002243165547605997,0.002252003303452464,0.00513465164568059,0.0022515372400019823,0.0022521639278448575,0.002251906795889649,0.0022492737251780803,8.078363108338363e-05
0.5801901901901902,0.002341724735630744,0.0023089558924930284,0.002298031183413805,0.002331856361471136,0.002341298572254379,0.005278512208127276,0.0023407992259697995,0.002341439875912168,0.0023411792713964675,0.002338495171486482,8.451792721321204e-05
0.5951951951951953,0.0024309916242984202,0.002398638443154945,0.0023870417442174653,0.0024204767450426903,0.0024305392422150885,0.0054210313705108796,0.002430021032196412,0.0024306884681205123,0.0024304111664825425,0.0024276721137761123,8.828302581941653e-05
0.6102002002002003,0.0025195006750007944,0.0024896278360200586,0.002477333208687612,0.0025081327832175864,0.0025190146728921786,0.005562259162078922,0.002518482787085357,0.0025191746650166367,0.0025188832501211607,0.002516086485976829,9.20678080415311e-05
0.6252052052052052,0.002607012066241934,0.002570175848796334,0.002557213729410786,0.0025948225873970083,0.0026065038166538505,0.005700355215772947,0.0026059454492029363,0.002606660671637767,0.0026063565253964674,0.002603500704409574,9.586670484912067e-05
0.6402102102102102,0.0026934640214258147,0.0026559406713455814,0.0026422814409768724,0.002680534765178021,0.0026929262725642216,0.005838053243265527,0.002692349790072649,0.0026930872545463387,0.0026927698006579672,0.002689854395103238,9.967638243123575e-05
0.6552152152152152,0.0027788607185839243,0.0027404465155454636,0.0027260816227531216,0.002765190399261082,0.0027782908510541843,0.005975437458738805,0.00277771618583765,0.002778464107553857,0.0027781441474159707,0.002775152531439483,0.00010349449975712771
0.6702202202202202,0.0028632305436449923,0.002823473891115412,0.0028083998162181426,0.00284881657668908,0.00286262583872829,0.006112585158207707,0.0028620576923197917,0.0028628043831139993,0.00286251205180296,0.0028594239399677853,0.00010731922520389458
0.6852252252252252,0.0029361383319966875,0.0028949578477181414,0.002879205526755118,0.00292126959252388,0.0029355011408098443,0.006249567521645332,0.0029349127394754067,0.002935678152163356,0.00293536404778286,0.00293222755901934,0.00011114903291531602
0.7002302302302302,0.0030046575009815652,0.0029588857325714086,0.002942483574877002,0.0029893033610535287,0.0030039967676487186,0.006386450299519481,0.0030033660953276814,0.0030041659361775335,0.003003810085263527,0.003000645414645184,0.00011507665043575878
0.7152352352352352,0.0030838591465078067,0.0030384523162403933,0.003021331736591464,0.0030675500610468026,0.003083155669731061,0.006523294403435855,0.003082500666515177,0.003083333621102968,0.003082966380494869,0.0030797600772874308,0.00011916221151060155
0.7302402402402403,0.0031695133724655078,0.003127284267552035,0.003109382690712733,0.003152136466941831,0.003168764237878233,0.00666015641674144,0.0031680872715808793,0.0031689554212180225,0.0031685707704034397,0.003165333728121853,0.00012334713672104754
0.7452452452452453,0.0032582041761904106,0.0032076817934002713,0.0031890199343302416,0.0032398009591937506,0.003257423282304921,0.006795883482359179,0.0032567068344253477,0.003257614559071817,0.0032572120882706753,0.0032539425226043276,0.0001275899569144467
0.7602502502502503,0.0033480338814921274,0.00329632148574694,0.003276845742565439,0.0033286012823955193,0.0033472131102512464,0.0069255265527802925,0.003346460859449647,0.0033474175553378717,0.0033469865571386934,0.0033436862836453717,0.0001318670856883751
0.7752552552552553,0.0034380168956002536,0.0033849504294155897,0.003364641159014713,0.0034175639518385778,0.003437153228782686,0.007056980151370091,0.00343636411911415,0.003437361818301144,0.0034369128853006504,0.0034337143331333343,0.00014116362297339396
0.7902602602602603,0.003527651725247856,0.003472771436426127,0.0034516178062565773,0.0035063567349729132,0.0035267552308758136,0.007190250672725263,0.00352591583915015,0.003526954554158172,0.0035265091845851884,0.0035236356667469825,0.00015741368645706778
0.8052652652652653,0.0036024058116823784,0.003542049975330191,0.003520112596366279,0.00358050797333264,0.003601479775762057,0.007325344666918159,0.003600575788313255,0.003601665280960892,0.0036012383649663706,0.0035983609691790474,0.0001649978591865272
0.8202702702702703,0.0036707668252795905,0.003611066285134396,0.003588334708080955,0.003648033222850354,0.0036697723722668276,0.007462268832420186,0.0036688357502967124,0.003669974623358025,0.003669513218602762,0.003666320162385817,0.00017365664354854375
0.8352752752752753,0.003752877693207386,0.0036969807791896554,0.003673375751098877,0.0037289565480145273,0.003751814814420517,0.007601030009310739,0.003750853417909216,0.0037520388806650306,0.003751533553133112,0.003748106419291008,0.00018266119271667894
0.8502802802802802,0.003843964368494119,0.0037785490656935964,0.003754081755298727,0.0038187337275396123,0.0038428539085297742,0.007741635172765438,0.0038418710504893256,0.0038430865853065154,0.0038425608699691007,0.0038389264267581357,0.0001923535548085082
0.8652852852852853,0.003939820477973475,0.0038726621324833245,0.0038472498224572395,0.00391338840087206,0.003938664578151128,0.007879602218769304,0.003937665650496798,0.003938898358454611,0.003938346755726538,0.003934545039613339,0.000202210249235197
0.8802902902902903,0.004037925227980472,0.003964961563385503,0.003938589019516609,0.004010254369924232,0.004036730944895323,0.008016575735808268,0.004035687609996775,0.004036953621427251,0.004036379847463313,0.00403241626470874,0.00021232274946172362
0.8952952952952953,0.004136864316903416,0.004064035952174316,0.0040366428335052605,0.00410772805224531,0.004135604797388551,0.008157202268626484,0.004134526528966277,0.004135842429817888,0.004135262638443651,0.004131121903801494,0.0002225437492380307
0.9103003003003003,0.004235859725988027,0.004162068301909373,0.0041336347478950815,0.004205245513309404,0.004234530970704934,0.008301471914932928,0.004233409463856261,0.00423478069378366,0.004234219854360678,0.004229880001691345,0.0002328706949726902
0.9253053053053053,0.0043344875397393744,0.004258819184116425,0.004229334714589018,0.004302422671000616,0.004333097914254522,0.008449374970669743,0.00433191601530385,0.004333351917559171,0.004332746500405136,0.004328267509123061,0.0002432662949175065
0.9403103103103103,0.0044039667535923244,0.004326681763954586,0.004296242543358483,0.00437111364646187,0.0044025006494146654,0.008600902007131594,0.004401244775943617,0.004402767837865383,0.004402097814456567,0.004397466872917751,0.0002537179275812726
0.9553153153153153,0.0044608284541657,0.004377586770219498,0.00434628013262023,0.004427512403223393,0.004459286762540021,0.008756043939216043,0.004457937402581709,0.0044595510560750135,0.004458851346420493,0.004454034195968415,0.00026477231570134195
0.9703203203203203,0.004545044589752849,0.004461294616966267,0.004428984864080616,0.0045103894476667275,0.0045434220381403425,0.008914792085245081,0.004542002474895188,0.004543695582672635,0.0045429748558598335,0.0045380022745476435,0.0002768231302155617
0.9853253253253254,0.004647935652465905,0.00456198299168561,0.004528561447932466,0.004611182350031795,0.004646237229800132,0.009077138218838456,0.00464476003419719,0.004646524140466869,0.004645801459019526,0.00464067576527883,0.00028956170988611867
1.0003303303303304,0.0047612958459462154,0.004671952833076711,0.004637329122906541,0.004722451281302259,0.004759525716147284,0.009243074613346003,0.0047580101538930355,0.004759819608251658,0.0047590541356241816,0.004753818812797227,0.0003027390350750227
1.0153353353353354,0.004880007360939085,0.004786642389980514,0.004750744432556249,0.004839033177344385,0.004878171893468062,0.009419757386122928,0.004876605647794994,0.004878468389913627,0.004877652518324972,0.004872381649390446,0.000319761330642718
1.0303403403403404,0.0050011471943325085,0.004898907746357518,0.004861711125367497,0.004957815693001461,0.004999249645710293,0.00960996955747398,0.004997594195655503,0.004999529994032528,0.004998687897041655,0.004993616449855061,0.0003467508640187625
1.0453453453453454,0.005123101497327113,0.00501933514537403,0.0049807521307204125,0.005077447843584506,0.005121102448729815,0.009799790120433213,0.005119374529660883,0.005121396318407195,0.005120531984808016,0.0051154319042121905,0.0003634856876757622
1.0603503503503504,0.005244992160055436,0.005138726180568785,0.005098724420598654,0.0051970930950986215,0.005242893767069262,0.009989295575864412,0.005241073437016815,0.005243196441226712,0.005242326466598125,0.005236897404894798,0.00038484017159322775
1.0753553553553554,0.005366345923980381,0.005252143183341326,0.0052107348014664425,0.005316515580210286,0.005364160931705866,0.010178557259101422,0.005362223015773997,0.005364457797101579,0.005363531913846151,0.005357849620601551,0.00040346044218468044
1.0903603603603604,0.00548691166837599,0.005371577352812035,0.005328700640390728,0.0054351895011189345,0.0054846155248070945,0.010367641836244472,0.005482575155949757,0.005484935629256794,0.005483943957013566,0.005477982245646417,0.00042427217233906745
1.1053653653653654,0.005606560835413085,0.005488981628477258,0.005444623353126682,0.005552685521533529,0.005604149743129963,0.010556611740866379,0.005602007305816161,0.005604480989395294,0.0056034512576307585,0.005597223627292338,0.0004441999550230529
1.1203703703703705,0.005701667987431947,0.005581757683119357,0.005536004795105357,0.005646285813514304,0.005699129014991254,0.010745525559632417,0.005696891969332702,0.005699464048885312,0.005698398273695462,0.005691859231400726,0.00046480394286555675
1.1353753753753755,0.005784481709316669,0.005661829740474777,0.005614743043101817,0.005727800012249666,0.005781812995338608,0.010934438373941457,0.00577946654695652,0.005782148194312665,0.00578105785984481,0.005774183140525111,0.00048604117569349967
1.1503803803803805,0.005887648496778381,0.005755610738399986,0.005707156129990976,0.005829132808274203,0.0058848683098134584,0.011123402063557854,0.005882391135843867,0.005885199668250444,0.005884042727880275,0.005876899124442736,0.0005087083699518936
1.1653853853853855,0.00600525701083888,0.0058710434886440925,0.005821080666020711,0.005944378457685653,0.006002350759149938,0.01131246557727027,0.0059997608287124015,0.00600269712468855,0.006001479182676481,0.005994092020632707,0.0005322854879402281
1.1803903903903905,0.006131407467218725,0.005993642201910499,0.0059420898440453885,0.006067630908325821,0.006128380774326123,0.011501675174844624,0.0061256617425491525,0.00612873052828288,0.006127475139231403,0.006119845441357738,0.0005571716883383892
1.1953953953953955,0.006262251556818963,0.006114684085104617,0.006061517423619232,0.0061957537039854385,0.006259115756657527,0.011691074643901643,0.006256242962667862,0.0062594546248499385,0.006258154629568217,0.006250505849717218,0.0005923901547536967
1.2104004004004005,0.006395440613493255,0.006245640401312774,0.006190749199211434,0.006326231359117535,0.0063921702083814275,0.011880705494819822,0.0063891799901170665,0.006392520790535061,0.006391174934618698,0.006383410032553808,0.0006195755573357582
1.2254054054054053,0.0065295717194130635,0.006376332125897777,0.0063196729423222195,0.006457369877762674,0.006526157097429976,0.012067126027417541,0.006523055673987106,0.006526520864797375,0.006525118599664674,0.006517106897164888,0.0006541681282859293
1.2404104104104103,0.006663814525467648,0.006506098861903964,0.0064476431665347125,0.0065889194667021,0.00666026354785359,0.012249646459669286,0.006657008942380239,0.006660621095652779,0.00665916181182427,0.006650903599415638,0.0006844117240180694
1.2554154154154153,0.006797680531868568,0.006629106313676526,0.006568878529988214,0.006720145347166715,0.006793996449271764,0.01243387529885562,0.0067905601844077314,0.006794340781809236,0.006792835629404305,0.006784227244548585,0.0007180638741806016
1.2704204204204204,0.0069308848890281965,0.006759835323853801,0.006697753820826651,0.0068504217414936215,0.006927048460247259,0.012619821805589774,0.0069234300639019666,0.006927398513244175,0.006925838427914224,0.00691689358243796,0.0007503300278405899
1.2854254254254254,0.007063264491654743,0.006888698378301828,0.00682474702752076,0.006979866408870908,0.007059272276648468,0.012807495186285921,0.007055460252754043,0.007059623635251662,0.0070580042311431165,0.007048686946515107,0.0007836432558548007
1.3004304304304304,0.007194729436268359,0.0070156710206717,0.006949841923691752,0.007108743684182582,0.007190591559680458,0.012996904595317665,0.007186567030430006,0.007190924411178767,0.0071892512942851785,0.007179561344346538,0.0008167751246818824
1.3154354354354354,0.00729690454152629,0.007107781403006296,0.007040239866528107,0.007209386686462664,0.0072925844879505085,0.013188059137070125,0.007288357601150472,0.007292913981008675,0.007291192359487749,0.0072810608630048184,0.0008502094627077709
1.3304404404404404,0.007382651303956765,0.007192944520028821,0.0071237037002364,0.0072936547625927295,0.007378126315945716,0.013380967867891641,0.007373689551568568,0.007378462135532524,0.007376699673049039,0.0073661989422045306,0.0008901528184213011
1.3454454454454454,0.007490420489198477,0.007297581716592091,0.007226562932083084,0.007399104371685255,0.007485714331520249,0.013575639797950805,0.007481052002642873,0.0074860426323533425,0.0074841947068409135,0.007473693170326735,0.0009425825357965712
1.3604504504504504,0.007614806482827332,0.00741052082115628,0.007337691108545698,0.007520395958147188,0.007609938231082614,0.01377208389300419,0.007605044843179223,0.0076102473103881576,0.0076083423903834674,0.007597599966007002,0.0009834350109819998
1.3754554554554554,0.007749820786717046,0.007542317785154443,0.00746751390658725,0.007651574591842841,0.0077447772365714035,0.013970309076079726,0.007739660592327904,0.007745087143552085,0.007743151336653077,0.0077319225399347475,0.0010338747735444307
1.3904604604604605,0.007891285338720896,0.0076789974987005755,0.007602135996136129,0.007789009178916966,0.00788606968960235,0.014170324229080378,0.007880737762361732,0.007886377461923607,0.007884347873482902,0.007872728973951665,0.0010803466827572312
1.4054654654654655,0.008036462077937241,0.00781167809277751,0.0077391234694268,0.0079304902736294,0.008031081689172296,0.014360405542464707,0.008025521196624705,0.008031363929408732,0.008029249628463778,0.008017151012648188,0.0011305046403829754
1.4204704704704705,0.00818359415687391,0.007955268683983345,0.007870439735600959,0.008073993859039112,0.008178019886621023,0.014554185998287292,0.0081722182307742,0.008178291952285284,0.008176122200136872,0.0081635303432935,0.001179825816943301
1.4354754754754755,0.00833156529255326,0.008098393944179973,0.008012228717545717,0.00821802220515111,0.008325795721450513,0.014751672517168565,0.008319718448061043,0.008326059356870157,0.008323805635034704,0.00831079663170846,0.0012349824771895372
1.4504804804804805,0.008452942060802845,0.008215190303939617,0.008127823971472797,0.00833689200925508,0.008446962390618625,0.014952857743541175,0.008440540332507893,0.00844719455730595,0.008444847573703724,0.008431632593802167,0.0013000369843715039
1.4654854854854855,0.00855919715328604,0.008309643329586386,0.00822094312198393,0.008441118629562988,0.0085529668687475,0.015157734520502801,0.008546180266071473,0.008553177829692886,0.00855074934022546,0.008537018798937033,0.0013529894986295703
1.4804904904904905,0.008686272983126247,0.008433356511913044,0.008342913704720406,0.00856464602987814,0.008679807377753689,0.015366295917974459,0.008672698243288332,0.00868000048530446,0.00867750330304328,0.008663151317809604,0.0014209833123236502
1.4954954954954955,0.008829033886213948,0.008570422577409687,0.008477989389520458,0.008703375408181323,0.008822355959837302,0.015578535258037114,0.0088149366466896,0.00882252712172748,0.00881993428496321,0.008805079091947986,0.0014839735008170772
1.5105005005005006,0.008981821081361602,0.008708561522968162,0.008614028589114246,0.008851750019541487,0.008974915099531928,0.01580652196663147,0.008967173413584462,0.008975069881442511,0.00897240475914697,0.008956928643754941,0.001553106250977235
1.5255055055055056,0.009140689671509708,0.008862555793857562,0.00876565410709341,0.009005654388120645,0.009133560411580404,0.01605597389282807,0.00912546306941609,0.009133683859657429,0.009130975302223052,0.009114870495901007,0.001621365758537492
1.5405105105105106,0.009303043405032203,0.009018524081638819,0.008919131441029609,0.009163361700247537,0.009295695760610572,0.01630408895259273,0.009287237321221588,0.009295782658723342,0.009292969367796292,0.009276537016906092,0.0017076253863653153
1.5555155155155156,0.009467203381247534,0.009167443898488307,0.009065562299112798,0.009322945903311623,0.009459605667263605,0.016550952230513317,0.00945080061219045,0.009459666012039536,0.009456767317627386,0.00944026584872705,0.0017993234080766608
1.5705205205205206,0.009632092434788863,0.009327475734656494,0.009222919744367576,0.009482910037093386,0.009624249197131191,0.01679664366742157,0.009615039941084003,0.009624264305495496,0.009621308626226515,0.00960413963370593,0.0018730744539156346
1.5855255255255256,0.009797022504954147,0.009486159120207215,0.009378876396366384,0.009643331004436984,0.009788939205711793,0.01704123849074995,0.009779279291444632,0.009788902453954742,0.009785837757074532,0.009767777410871882,0.0019586375725632182
1.6005305305305306,0.009944114720713746,0.009618881869858289,0.009509014406766663,0.009786826365494748,0.00993573895111906,0.01728480759979623,0.00992560652307775,0.009935665382622593,0.009932502858457065,0.009913590004703056,0.0020382333001071388
1.6155355355355356,0.01008018793687744,0.009751862132972584,0.00963932448798658,0.00991930065388345,0.010071515900867228,0.017527417911528537,0.01006088848521031,0.010071383039228622,0.010068146008550464,0.010048408668742148,0.0021315593084981826
1.6305405405405407,0.01022842748128817,0.00989450641608474,0.009779237161085207,0.010063520708725992,0.010219477487569953,0.017769132671751616,0.010208360237169293,0.010219283369720097,0.010215926076203218,0.010195729909797665,0.0022339601640307813
1.6455455455455457,0.010385962672063395,0.010036069811821622,0.009918108365334771,0.010216501973680221,0.010376708872689976,0.01801001173577479,0.010365115671272882,0.010376479060955625,0.010373023759008568,0.010352015819120855,0.002322243415517523
1.6605505505505507,0.01054949976707873,0.010194275536289477,0.0100734298034583,0.010374749014798632,0.010539947276792987,0.018250111822150358,0.010527856938117081,0.010539672139513762,0.010536149302125345,0.010514207250209018,0.002426731615878165
1.6755555555555557,0.010716701755674296,0.010354424127642098,0.010230634103826058,0.010536897373566192,0.010706854300162027,0.0184894867425686,0.010694272249894912,0.010706532212787227,0.01070289122416021,0.01068014470759256,0.0025238660361155706
1.6905605605605605,0.010885984926374366,0.010506510155587425,0.010379834937290926,0.010701562287729633,0.010875848213020114,0.018714726009187704,0.010862756568510277,0.010875456642294123,0.010871720082320417,0.010848179391792223,0.00263517765293816
1.7055655655655655,0.01105628656797908,0.010671109343299547,0.010541371484923805,0.01086683227236459,0.011045863676618712,0.018940448635689795,0.011032206685145733,0.011045386897850472,0.011041583809552908,0.011017480630170981,0.002752132074486257
1.7205705705705705,0.011226896485337588,0.010825867645555116,0.01070170466403477,0.011031889164586845,0.011216151644903086,0.019167345383628468,0.011201925168512792,0.011215624019827168,0.011211696614588722,0.011186674395124175,0.002853639290913348
1.7355755755755755,0.011397341514677783,0.010991528703039771,0.010851470877823026,0.011197174935130437,0.011386284751690979,0.019395428968940077,0.011371476424652834,0.011385677398054116,0.011381652626283682,0.011355626720939468,0.0029724215095584057
1.7505805805805805,0.011567307693712822,0.011154989872369223,0.01101260622847275,0.011362074042805976,0.011555945538881465,0.01962471183850303,0.011540540978976707,0.011555241420104709,0.011551148624016672,0.011524184718892697,0.0030820948340789128
1.7655855855855855,0.011736588147368816,0.011307050750128828,0.0111716098913409,0.01152588025549986,0.011724888748083554,0.01985520618172753,0.011708875776472059,0.011724120740609589,0.011719896964253712,0.011692000141264343,0.0032030966359942533
1.7805905905905905,0.011905048239313038,0.01147012977813153,0.01131893942723703,0.011689298119180456,0.011893008953361185,0.020086923941515653,0.011876351756167093,0.011892160653882298,0.011887837738545666,0.011859213712727664,0.003328865187181166
1.7955955955955956,0.012072602229485202,0.011630807123716072,0.011477669863015239,0.011851910824397236,0.012060213009633279,0.02031987682463346,0.01204289373188548,0.012059286863526239,0.012054894375315048,0.012025224653720624,0.003442960374413568
1.8106006006006006,0.012239197583574031,0.011779450488224721,0.011624512726003011,0.012013144632199893,0.012226466651442775,0.02055407631153306,0.012208489136999586,0.012225457847589867,0.012220929156156982,0.01219025596497992,0.0035723053621258874
