time_ns,E_marshak_hJ,E_foam_gold_loss_hJ,E_wall_gold_loss_hJ,E_foam_gold_loss_lam_eff_hJ,E_wall_gold_loss_lam_eff_hJ,E_foam_gold_loss_lam_eff_power_1_hJ,E_wall_gold_loss_lam_eff_power_1_hJ,E_foam_gold_loss_lam_eff_power_2_hJ,E_wall_gold_loss_lam_eff_power_2_hJ
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012992992992992993,2.962432218575244e-10,2.962432218575244e-10,0.0,2.962432218575244e-10,0.0,2.962432218575244e-10,0.0,2.962432218575244e-10,0.0
0.01598598598598599,8.842266403752639e-10,7.311437338464011e-10,3.0616581305772544e-10,5.763373688346015e-10,6.044903519358482e-10,5.747930640092289e-10,6.074598498500944e-10,5.763205517639823e-10,6.045226895686184e-10
0.01897897897897898,1.4598702334710608e-09,1.0167997808063947e-09,5.863466199109964e-10,7.171785096632959e-10,8.661259670675063e-10,7.038841932564994e-10,8.880381309538979e-10,7.136003736055662e-10,8.727393050833659e-10
0.021971971971971975,2.025406867926546e-09,1.3553272711698366e-09,7.804743142112741e-10,1.0761411695519498e-09,1.0411471504718658e-09,1.0407929850385316e-09,1.0847327816551043e-09,1.0645517264022417e-09,1.0559364129888897e-09
0.024964964964964968,2.5854625053032996e-09,1.7190741183078495e-09,1.0068036210191571e-09,1.4087715447233654e-09,1.3418252653575476e-09,1.342068273332893e-09,1.420169598323571e-09,1.3853169940113327e-09,1.3698068046640065e-09
0.02795795795795796,3.1399113801451463e-09,2.058283761439612e-09,1.2398455697268097e-09,1.6761639719703252e-09,1.6282677834444686e-09,1.5752859949658927e-09,1.7324138690330659e-09,1.640265240633877e-09,1.6651313004099212e-09
0.030950950950950955,3.689781673399511e-09,2.395111238755501e-09,1.4656026530234121e-09,1.9587198050371643e-09,1.89595043366812e-09,1.833169580125326e-09,2.0175129982337292e-09,1.915075829093799e-09,1.9375159267461085e-09
0.03394394394394395,4.235482075714915e-09,2.7339454310143383e-09,1.6908069600254842e-09,2.2449899966086936e-09,2.1704454295272044e-09,2.0963941911419343e-09,2.314441992978264e-09,2.19494692088715e-09,2.218380279196649e-09
0.03693693693693694,4.777364562723032e-09,3.070316498331424e-09,1.9169713527720785e-09,2.521912626718333e-09,2.4494158423372183e-09,2.346010938578083e-09,2.6176911125058337e-09,2.4640583827261363e-09,2.504354411769693e-09
0.039929929929929935,5.315712087058657e-09,3.4040511359067077e-09,2.1431550206100672e-09,2.793561799666375e-09,2.728410005536227e-09,2.590285712162064e-09,2.91879185021649e-09,2.7279417262340332e-09,2.789516108821874e-09
0.04292292292292293,5.850756289992552e-09,3.735961860036542e-09,2.3691228110400002e-09,3.062531868919145e-09,3.007691558004864e-09,2.833558685877778e-09,3.2191150433738114e-09,2.989875175934159e-09,3.0744563116880486e-09
0.04591591591591592,6.382691882528983e-09,4.066238458825115e-09,2.594974795854815e-09,3.3284103304678344e-09,3.2879094404894714e-09,3.074176834541622e-09,3.5203416431533797e-09,3.249050051653156e-09,3.360185160691619e-09
0.048908908908908914,6.911685665975471e-09,4.394889659744647e-09,2.8207548739642385e-09,3.590935528750574e-09,3.569026394383847e-09,3.311372434877315e-09,3.822276243028374e-09,3.5049983281978646e-09,3.6466617359164548e-09
0.05190190190190191,7.437882689134489e-09,4.721973424014795e-09,3.0464575193948532e-09,3.8503204593292376e-09,3.850871122318645e-09,3.5456092132706326e-09,4.124514317807332e-09,3.757970574252317e-09,3.933665574590722e-09
0.0548948948948949,7.96141062711176e-09,5.047569547640617e-09,3.272073396733616e-09,4.106802162923735e-09,4.1333518107796856e-09,3.7772791916800364e-09,4.426967003313497e-09,4.008235199218738e-09,4.2211113422726046e-09
0.057887887887887894,8.482383015034104e-09,5.371749694719408e-09,3.4975973556084487e-09,4.360538480647176e-09,4.416415472013954e-09,4.006516004598221e-09,4.729640470727519e-09,4.2559370430869604e-09,4.5089689112546004e-09
0.06088088088088089,9.000901693156866e-09,5.694575529841427e-09,3.7230257938332966e-09,4.61165518418296e-09,4.700012089017996e-09,4.233404178992741e-09,5.0325121340025944e-09,4.501182171783743e-09,4.797204395073426e-09
0.06387387387387387,9.517058695143196e-09,6.016102193347252e-09,3.948355307067715e-09,4.860270922541733e-09,4.9840914037422755e-09,4.458050496370519e-09,5.335540922564387e-09,4.74407645554505e-09,5.08577811366634e-09
0.06686686686686687,1.0030937733161357e-08,6.336380024473824e-09,4.173582603891367e-09,5.106498056778941e-09,5.268606263323734e-09,4.68056588373373e-09,5.638688661361903e-09,4.984723454881322e-09,5.374651844396773e-09
0.06985985985985986,1.054261538450586e-08,6.655455217054627e-09,4.3987046221656565e-09,5.350440592183203e-09,5.553513691457813e-09,4.901050618920637e-09,5.94192381306368e-09,5.223219340920119e-09,5.6637909930128854e-09
0.07285285285285285,1.1052162052945112e-08,6.973370259091294e-09,4.623718577653152e-09,5.592194223822564e-09,5.838774552644796e-09,5.119594050609187e-09,6.245219087746079e-09,5.459652360287348e-09,5.953164180291304e-09
0.07584584584584585,1.1559642757136718e-08,7.290164342714011e-09,4.848621964214023e-09,5.831847260945134e-09,6.124353055872583e-09,5.3362775775926795e-09,6.5485498616257465e-09,5.694103910579658e-09,6.2427426610385705e-09
0.07883883883883884,1.206511778428273e-08,7.605873736379904e-09,5.0734125383581825e-09,6.069481505433068e-09,6.41021638113019e-09,5.551176344622933e-09,6.851893733021283e-09,5.926649484763502e-09,6.532500000313584e-09
0.08183183183183183,1.2568643237356507e-08,7.920532108574333e-09,5.2980883001866414e-09,6.305172946474677e-09,6.69633438769181e-09,5.764359965984417e-09,7.155230375415493e-09,6.157359316535362e-09,6.822411868694651e-09
0.08482482482482483,1.3070271497261284e-08,8.234170806136718e-09,5.522647473801935e-09,6.5389923360901224e-09,6.982679359878358e-09,5.975893017535106e-09,7.458541369073719e-09,6.386298883436093e-09,7.1124558638634536e-09
0.08781781781781782,1.357005161625291e-08,8.54681909417013e-09,5.747088488118883e-09,6.771005690701186e-09,7.269225777251921e-09,6.185835515006597e-09,7.761810006757585e-09,6.613529347912412e-09,7.402611340790369e-09
