time_ns,front_position (Marshak),front_position (Vacuum Loss)
0.10098098098098097,0.0004876069122625159,0.0004868955319605398
0.10247247247247247,0.0004972247450268621,0.0004964808654028852
0.10396396396396396,0.0005073353303781331,0.0005065576101913822
0.10545545545545545,0.0005177428456621805,0.0005169295945876017
0.10694694694694695,0.0005283203312255974,0.0005274698421543132
0.10843843843843844,0.0005389048234135514,0.0005380153400840486
0.10992992992992993,0.0005494915595634453,0.0005485617263308059
0.11142142142142142,0.000560163411269761,0.000559193393282198
0.11291291291291292,0.0005703639320816107,0.0005693522268049245
0.1144044044044044,0.0005803412745165309,0.0005792847958777368
0.1158958958958959,0.0005907892068227288,0.0005896864631513785
0.11738738738738738,0.0006015565511663496,0.0006004063535517888
0.11887887887887888,0.0006125216826521127,0.000611322628099861
0.12037037037037036,0.0006236025198423369,0.0006223535657611056
0.12186186186186186,0.0006340215132502677,0.0006327211685563795
0.12335335335335336,0.0006441174453485122,0.0006427632688491312
0.12484484484484484,0.00065486527542425,0.0006534555111854299
0.12633633633633634,0.0006660728649040974,0.0006646062021389221
0.12782782782782784,0.0006775799422139835,0.0006760546841734861
0.12931931931931934,0.0006892753445948519,0.0006876900089944738
0.1308108108108108,0.0007010831040262697,0.0006994374012338298
0.1323023023023023,0.0007129515250813206,0.000711244342732911
0.1337937937937938,0.00072484548921958,0.0007230741602187945
0.1352852852852853,0.000735973237942827,0.0007341333004282537
0.1367767767767768,0.0007466820614870071,0.0007447693043079511
0.1382682682682683,0.0007580057811010498,0.0007560193022640968
0.13975975975975977,0.0007697787965553473,0.0007677193486544744
0.14125125125125126,0.0007818561198020478,0.0007797230922338084
0.14274274274274276,0.0007941337596926478,0.0007919245734212229
0.14423423423423426,0.000806538154862004,0.0008042501894381108
0.14572572572572573,0.0008190174806951743,0.0008166482077405077
0.14721721721721723,0.0008309313465385708,0.0008284771186572624
0.14870870870870873,0.0008425206460422104,0.0008399791524788297
0.15020020020020022,0.0008545791620258363,0.0008519495597921336
0.1516916916916917,0.0008669843813952949,0.0008642645985387226
0.1531831831831832,0.0008796276626665725,0.0008768153632793496
0.1546746746746747,0.0008921190898670888,0.0008892110927392127
0.1561661661661662,0.0009045333722517311,0.0009015278077844991
0.15765765765765768,0.0009172438585539776,0.0009141396407133283
0.15914914914914916,0.000930167638949493,0.000926962207627419
0.16064064064064065,0.0009428099148543529,0.0009394989890031124
0.16213213213213215,0.0009552941845636189,0.0009518735430108791
0.16362362362362365,0.0009681469143547456,0.00096461567648387
0.16511511511511512,0.0009812727177192426,0.0009776303967485031
0.16660660660660662,0.0009945880763212228,0.000990832209770953
0.16809809809809811,0.0010080308832590497,0.0010041583636935148
0.1695895895895896,0.0010204370213793032,0.0010164404807719435
0.1710810810810811,0.0010322196744092986,0.0010280925234153462
0.17257257257257258,0.0010448313271614034,0.0010405739081965277
0.17406406406406408,0.0010580888934795599,0.0010537011466707803
0.17555555555555558,0.0010718190246830706,0.0010672983319231688
0.17704704704704707,0.0010858893510627603,0.0010812327456904455
0.17853853853853854,0.0011002003287725515,0.00109540598575345
0.18003003003003004,0.0011146775597781961,0.0011097433815259704
0.18152152152152154,0.00112926563868288,0.0011241877961396206
0.18301301301301304,0.001143923386068755,0.0011386978212289502
0.1845045045045045,0.0011586202272095376,0.0011532434711097022
0.185995995995996,0.0011727519767463857,0.001167219511433287
0.1874874874874875,0.0011865151267583082,0.001180821925457064
0.188978978978979,0.0012006544556794107,0.0011947973276322777
0.1904704704704705,0.0012150860628772683,0.001209062303126031
0.19196196196196197,0.0012297296756177537,0.001223536862751182
0.19345345345345347,0.001244523532815676,0.00123816035484794
0.19494494494494496,0.0012594205276248041,0.0012528845856855755
0.19643643643643646,0.001274384793476259,0.0012676720333988064
0.19792792792792793,0.0012893890456477837,0.0012824957509906872
0.19941941941941943,0.001304412538519803,0.001297336557386009
0.20091091091091093,0.001318464984909537,0.0013111989617876105
0.20240240240240243,0.0013318631873622646,0.001324398091514665
0.20389389389389392,0.0013458492849037938,0.0013381823209053707
0.2053853853853854,0.0013603120857300672,0.0013524420124043641
0.2068768768768769,0.0013751383290802079,0.0013670645242508622
0.2083683683683684,0.0013902381508295667,0.0013819585753496548
0.2098598598598599,0.0014055410587295218,0.0013970516680371914
0.21135135135135136,0.0014209919619224492,0.001412288851202649
0.21284284284284286,0.0014365479038847715,0.0014276285821886163
0.21433433433433435,0.0014517999501270766,0.001442659381553236
0.21582582582582585,0.0014668415894706997,0.0014574730531296187
0.21731731731731735,0.001482130184382766,0.0014725295638952237
0.21880880880880882,0.0014976134778790266,0.0014877779235033055
0.22030030030030032,0.0015132409713115302,0.0015031687766431149
0.22179179179179181,0.001528972613179417,0.0015186608541154136
0.2232832832832833,0.001544776834219029,0.0015342209224836294
0.22477477477477478,0.0015606287734324248,0.0015498247884002032
0.22626626626626628,0.0015759966704746095,0.0015649388951588265
0.22775775775775778,0.0015910173634277845,0.0015796992666600093
0.22924924924924928,0.001606323089010268,0.0015947406391067583
0.23074074074074075,0.001621861133603825,0.0016100113458401922
0.23223223223223224,0.0016375771272072583,0.0016254581387931918
0.23372372372372374,0.001653427149808186,0.0016410363604330213
0.23521521521521524,0.0016693759803189949,0.0016567089936486558
0.23670670670670674,0.0016850033650711125,0.0016720531199529041
0.2381981981981982,0.001700397698076634,0.0016871585230995108
0.2396896896896897,0.0017160303410769075,0.001702499757212783
0.2411811811811812,0.0017318569529918488,0.0017180313344849513
0.2426726726726727,0.0017478327339500081,0.0017337079482687705
0.24416416416416417,0.0017639212018497265,0.0017494943317987728
0.24565565565565567,0.0017795587008813288,0.0017648231532191652
0.24714714714714717,0.0017948671423333,0.0017798145749286216
0.24863863863863866,0.0018104902367285347,0.0017951164498887409
0.25013013013013013,0.0018263750007001108,0.0018106771872833047
0.2516216216216216,0.0018424662122095122,0.0018264425618019886
0.25311311311311313,0.0018587183937327923,0.0018423658513045482
0.2546046046046046,0.0018750943520031375,0.0018584080485895681
0.2560960960960961,0.0018915637126611733,0.0018745393494163643
0.2575875875875876,0.0019081016919516157,0.0018907363671114151
0.25907907907907907,0.0019237216076129077,0.0019060037445091454
0.2605705705705706,0.0019386582672107485,0.0019205744972613829
0.26206206206206206,0.001954088924130635,0.001935635984749559
0.2635535535535536,0.001969942706880947,0.0019511200974617895
0.26504504504504506,0.001986139798219254,0.0019669454493304863
0.2665365365365366,0.002002613312497365,0.001983042884432648
0.26802802802802805,0.002019307723274925,0.0019993570426281196
0.2695195195195195,0.002036177062341858,0.002015843100770497
0.27101101101101105,0.0020526160408904964,0.002031889831414583
0.2725025025025025,0.0020687369924892564,0.0020476077153076836
0.273993993993994,0.002085210307978444,0.002063673738653261
0.2754854854854855,0.0021019811817669055,0.0020800353145767406
0.276976976976977,0.0021189920630214744,0.002096633510067174
0.2784684684684685,0.002135614938676722,0.0021128330857793877
0.27995995995996,0.002151954672252975,0.0021287399298578398
0.28145145145145145,0.0021686882387662292,0.0021450377154832163
0.282942942942943,0.0021857551335076617,0.002161665117962257
0.28443443443443445,0.0022030926796053323,0.002178558461625998
0.28592592592592597,0.002220648252434009,0.002195666160908069
0.28741741741741744,0.0022383779556353987,0.0022129438746671098
0.2889089089089089,0.002256245239818911,0.0022303532063407375
0.29040040040040044,0.0022736289868828053,0.0022472673604368104
0.2918918918918919,0.0022906459485036753,0.002263804386708027
0.2933833833833834,0.0023079946282850124,0.0022806691698016193
0.2948748748748749,0.002325626392615247,0.0022978123503984466
0.2963663663663664,0.0023434884488268207,0.002315181241160256
0.2978578578578579,0.002361536260080066,0.0023327323524478675
0.29934934934934937,0.0023797325024591002,0.002350427213899809
0.30084084084084084,0.002398045940667605,0.002368233097443234
0.30233233233233237,0.00241645045910727,0.0023861252912440196
0.30382382382382384,0.002434924236930214,0.0024040818777832412
0.30531531531531536,0.0024534490500092094,0.0024220830010106085
0.30680680680680683,0.002471407606647279,0.0024395051276525173
0.3082982982982983,0.002488922709379858,0.0024564724180472686
0.3097897897897898,0.002506710270424907,0.0024737079773078006
0.3112812812812813,0.002524733749031031,0.002491174696726724
0.3127727727727728,0.00254295055200673,0.0025088302378315917
0.3142642642642643,0.0025613243967862005,0.0025266393695195463
0.31575575575575576,0.0025798245898416136,0.0025445701418193582
0.3172472472472473,0.002598425193771096,0.0025625953077863094
0.31873873873873876,0.0026171043056178963,0.002580694355895391
0.32023023023023023,0.002635843438523046,0.002598848388221899
0.32172172172172175,0.002653855991190268,0.0026162600240713933
0.3232132132132132,0.0026712936910768866,0.002633081311616912
0.32470470470470475,0.0026890691570158488,0.002650237054234664
0.3261961961961962,0.002707141817649819,0.002667687228959628
0.3276876876876877,0.002725462498933167,0.0026853807553484104
0.3291791791791792,0.002743988842573933,0.0027032761853238918
0.3306706706706707,0.00276268463474696,0.0027213367381053065
0.3321621621621622,0.002781518959755208,0.0027395295568516933
0.3336536536536537,0.0028004654516664653,0.0027578284645042505
0.33514514514514515,0.0028195016416760004,0.0027762123190149253
0.3366366366366367,0.0028378177396504727,0.002793860389135892
0.33812812812812815,0.00285555983362184,0.002810917221420149
0.3396196196196196,0.0028736561034283805,0.0028283242453635963
0.34111111111111114,0.0028920658085449303,0.0028460420551592184
0.3426026026026026,0.0029107394089515166,0.0028640187758180832
0.34409409409409414,0.002929633945336987,0.0028822112280915174
0.3455855855855856,0.002948712437365847,0.0029005834213517005
0.3470770770770771,0.0029679430992782625,0.002919102472053862
0.3485685685685686,0.0029872986396060138,0.0029377396560633967
0.3500600600600601,0.0030067556448430785,0.0029564728554206795
0.3515515515515516,0.0030262940406992553,0.0029752816638352864
0.35304304304304307,0.003045896623669325,0.0029941471956629762
0.35453453453453454,0.0030655486554484117,0.00301305527162012
0.35602602602602607,0.0030852375129179,0.003031994748780677
0.35751751751751754,0.003104470579897404,0.0030504652942675006
0.359009009009009,0.0031233306032971008,0.003068548522611634
0.36050050050050053,0.0031423783995750765,0.0030868147264242318
0.361991991991992,0.0031615920424564944,0.0031052425247326074
0.3634834834834835,0.0031809441998934054,0.003123802805786378
0.364974974974975,0.003200411071228352,0.003142472819858877
0.36646646646646647,0.003219972061456043,0.0031612319673381406
0.367957957957958,0.0032396093606567263,0.0031800606882171965
0.36944944944944946,0.003259307573476083,0.003198943665531266
0.370940940940941,0.003279053395758079,0.0032178689863961254
0.37243243243243246,0.0032988353331764603,0.0032368244585175747
0.37392392392392393,0.0033183188502555346,0.003255469353149911
0.37541541541541545,0.0033375536842220046,0.003273854712417003
0.3769069069069069,0.0033569126934995222,0.0032923589761769253
0.37839839839839845,0.00337638065475091,0.003310966034727585
0.3798898898898899,0.00339593891233515,0.0033296575302647026
0.3813813813813814,0.003415571135986891,0.0033484183804674906
0.3828728728728729,0.0034352631094315893,0.003367233374082803
0.3843643643643644,0.0034550024613474073,0.003386089039838864
0.38585585585585586,0.003474778428335921,0.0034049760103743885
0.3873473473473474,0.003494581647669431,0.0034238844486655703
0.38883883883883885,0.0035144039763975138,0.0034428048362413564
0.3903303303303304,0.0035342383336663,0.0034617314538792853
0.39182182182182185,0.0035540785634082515,0.003480658352910844
0.3933133133133133,0.0035732600989430295,0.003498908295333974
0.39480480480480484,0.0035918885970852277,0.003516586892377652
0.3962962962962963,0.003610725571851812,0.0035344698218128714
0.39778778778778784,0.0036297528064062174,0.003552539714598491
0.3992792792792793,0.0036489437263189524,0.003570768285531449
0.4007707707707708,0.0036682747259433003,0.0035891328687064974
0.4022622622622623,0.0036877249920265645,0.0036076121792393426
0.4037537537537538,0.0037072761872680056,0.0036261860097319947
0.40524524524524524,0.0037269121640853965,0.0036448384178570594
0.40673673673673677,0.003746618708892409,0.0036635564585118163
0.40822822822822824,0.0037663833144520303,0.0036823267366383598
0.40971971971971977,0.0037861949778008512,0.0037011371247334984
0.41121121121121124,0.0038060440212898615,0.003719979323957531
0.4127027027027027,0.003825921934397001,0.003738844445875369
0.41419419419419423,0.0038458212341154875,0.0037577235838690648
0.4156856856856857,0.0038657353418867437,0.003776611452568332
0.4171771771771772,0.003885658475220961,0.003795502639352223
0.4186686686686687,0.0039055855523232852,0.003814390598576792
0.42016016016016017,0.003925512108207878,0.003833271001722577
0.4216516516516517,0.003944592799898872,0.003851283952788381
0.42314314314314316,0.0039629529677984885,0.003868553865364889
0.4246346346346347,0.003981556683325564,0.0038860616967974536
0.42612612612612616,0.004000386773368673,0.003903793655245474
0.42761761761761763,0.004019415218702704,0.003921721074383026
0.42910910910910915,0.004038616810160956,0.003939816606182764
0.4306006006006006,0.004057969049662998,0.003958057582636778
0.4320920920920921,0.004077451877106627,0.003976424962855026
0.4335835835835836,0.004097047418107102,0.003994899883923592
0.4350750750750751,0.004116739754533668,0.00401346505147473
0.4365665665665666,0.004136514716706623,0.004032107486557556
0.4380580580580581,0.004156359695883599,0.004050814214608332
0.43954954954954956,0.004176263475562016,0.004069572346914037
0.4410410410410411,0.004195702434101528,0.004087848218949331
0.44253253253253255,0.004214742970755558,0.004105709364978868
0.4440240240240241,0.004233964749513448,0.0041237463875539
0.44551551551551555,0.004253352928675567,0.004141944720372304
0.447007007007007,0.004272886695496419,0.004160284551251367
0.44849849849849854,0.004292547308559814,0.004178746303190511
0.44998998998999,0.004312317995355181,0.004197311591444995
0.4514814814814815,0.004332183754313201,0.004215966476511933
0.452972972972973,0.0043521311734044926,0.004234697458596979
0.4544644644644645,0.004372148265779862,0.0042534908744051875
0.455955955955956,0.004392224321287239,0.0042723361806908155
0.4574474474474475,0.004412349772649016,0.004291225149471972
0.45893893893893895,0.004432516075092154,0.004310148516340849
0.46043043043043047,0.00445271559825914,0.004329097581242067
0.46192192192192194,0.004472421738586177,0.004347535648909027
0.46341341341341347,0.004491700496475105,0.004365528178561163
0.46490490490490494,0.004511137560149301,0.004383672291145348
0.4663963963963964,0.004530721346261605,0.004401958947347832
0.46788788788788793,0.004550434070903578,0.004420370388807031
0.4693793793793794,0.004570259631149804,0.004438888696440182
0.4708708708708709,0.004590183542681876,0.004457499093810457
0.4723623623623624,0.004610192783682514,0.004476189717217443
0.47385385385385387,0.004630275651187765,0.004494948137971362
0.4753453453453454,0.004650421630482588,0.0045137625297828185
0.47683683683683686,0.004670621276652197,0.004532624677216602
0.47832832832832833,0.004690866107371691,0.004551525912587703
0.47981981981981986,0.004711148506032596,0.004570457031933441
0.48131131131131133,0.004731461634334423,0.004589411626872524
0.48280280280280286,0.004751625134882205,0.0046082066066331605
0.4842942942942943,0.004771656312648135,0.004626858410414244
0.4857857857857858,0.004791747214346136,0.004645562774943622
0.4872772772772773,0.004811891479174564,0.0046643152177923645
0.4887687687687688,0.004832080998740295,0.00468310708269653
0.4902602602602603,0.004852308437815325,0.004701929718199013
0.4917517517517518,0.004872567189538446,0.004720777756292775
0.49324324324324326,0.004892851304174833,0.004739645233085897
0.4947347347347348,0.004913155424362081,0.004758525262324361
0.49622622622622625,0.0049334747266631855,0.00477741334881263
0.4977177177177177,0.00495380486885238,0.0047963065581295445
0.49920920920920925,0.004973967260471438,0.004815021248855852
0.5007007007007007,0.004993980145584736,0.004833574590489666
0.5021921921921922,0.00501403690858277,0.0048521662317533125
0.5036836836836837,0.005034133066549761,0.004870791879891418
0.5051751751751752,0.005054262251862099,0.004889443720729215
0.5066666666666667,0.005074418676713005,0.004908117096879978
0.5081581581581581,0.0050945971075534715,0.004926807042873207
0.5096496496496496,0.005114792812845681,0.004945507351621392
0.5111411411411412,0.005135001515361816,0.004964213783562672
0.5126326326326327,0.005155219348991627,0.004982923844123895
0.5141241241241241,0.005175442819655482,0.005001633526339848
0.5156156156156156,0.005195668769945723,0.005020338528151438
0.5171071071071072,0.005215894347149752,0.005039037331232112
0.5185985985985986,0.005235409117837101,0.005057000539607159
0.5200900900900901,0.005254294584933091,0.005074307843710265
0.5215815815815816,0.005273341110491292,0.0050917708810641945
0.5230730730730732,0.005292541545597047,0.005109385861613579
0.5245645645645646,0.005311880244273118,0.005127136014433997
0.5260560560560561,0.005331342792580769,0.005145005334913312
0.5275475475475476,0.005350916021225777,0.005162981566801509
0.529039039039039,0.0053705879044949395,0.005181052186984201
0.5305305305305306,0.005390347465000873,0.005199204426742431
0.5320220220220221,0.005410184685446865,0.005217428416165128
0.5335135135135135,0.005430090427110868,0.005235716190083757
0.535005005005005,0.0054500563546956956,0.00525405856399412
0.5364964964964966,0.005470074867175445,0.00527244677728331
0.537987987987988,0.0054901390342619386,0.005290875136335822
0.5394794794794795,0.005509521284846855,0.005308595277615014
0.540970970970971,0.005528298326651261,0.005325682096255785
0.5424624624624625,0.005547269645168072,0.0053429586364031325
0.543953953953954,0.005566425967205421,0.005360418233060205
0.5454454454454455,0.005585749694220899,0.005378041423417801
0.546936936936937,0.0056052245579778,0.0053958111111379724
0.5484284284284284,0.005624835629989773,0.005413713228266801
0.54991991991992,0.005644569219676568,0.005431733345879697
0.5514114114114115,0.0056644127775351515,0.005449857192642424
0.5529029029029029,0.005684354804653881,0.005468074136668752
0.5543943943943944,0.0057043847684231834,0.005486373797107514
0.5558858858858859,0.005724493024224172,0.005504744936359835
0.5573773773773774,0.005744670742838736,0.005523178532423556
0.5588688688688689,0.005764545185978298,0.005541292201536443
0.5603603603603604,0.005784149380981649,0.005559118256055492
0.5618518518518519,0.00580388232212766,0.005577066389398707
0.5633433433433434,0.0058237358021998205,0.005595130652679351
0.5648348348348349,0.005843697779874896,0.005613298714852873
0.5663263263263264,0.005863757146691852,0.0056315577013598345
0.5678178178178178,0.005883903707403476,0.0056498974254757936
0.5693093093093093,0.005904128108187601,0.005668309683242309
0.5708008008008009,0.00592442176934621,0.00568678511950581
0.5722922922922923,0.005944776822925712,0.005705314675857426
0.5737837837837838,0.005965186055003699,0.005723892341950306
0.5752752752752753,0.005985642852372789,0.005742511208187222
0.5767667667667667,0.006006141153350839,0.005761163747112048
0.5782582582582583,0.006026122959693006,0.0057792756497985175
0.5797497497497498,0.0060456422014543935,0.005796901143004233
0.5812412412412413,0.006065306928034544,0.005814666010363883
0.5827327327327327,0.006085110311962691,0.005832564907525499
0.5842242242242243,0.006105039377565216,0.005850585779430183
0.5857157157157158,0.006125082089985845,0.005868715769426635
0.5872072072072072,0.006145227363251593,0.005886942202231203
0.5886986986986987,0.00616546498978439,0.005905255798060215
0.5901901901901903,0.0061857855736106,0.005923647026229974
0.5916816816816817,0.006206180468070619,0.00594210558764606
0.5931731731731732,0.006226641717851547,0.005960623558225569
0.5946646646646647,0.006247162005135881,0.005979194830097054
0.5961561561561561,0.006267734599651243,0.0059978119846938694
0.5976476476476477,0.0062883533124024615,0.006016467701082279
0.5991391391391392,0.006309012452864369,0.006035157524419368
0.6006306306306307,0.006329147734010302,0.006053298334024814
0.6021221221221221,0.006348811798754156,0.00607094115117391
0.6036136136136137,0.0063686182120491226,0.006088720980064767
0.6051051051051052,0.006388560819874698,0.0061066338955779575
0.6065965965965966,0.0064086273231206865,0.006124665859894972
0.6080880880880881,0.006428806279500952,0.006142804839151125
0.6095795795795796,0.00644908711766149,0.006161041220513396
0.6110710710710711,0.006469460074853709,0.0061793645346810136
0.6125625625625626,0.0064899161376582,0.006197764282092286
0.6140540540540541,0.006510446986542626,0.006216233135455919
0.6155455455455456,0.0065310449441130175,0.0062347633298242364
0.617037037037037,0.006551702926893374,0.00625334619180318
0.6185285285285286,0.006572414400459633,0.006271975291262856
0.6200200200200201,0.0065931733377495635,0.006290645848651867
0.6215115115115115,0.006613974180368825,0.006309351637753777
0.623003003003003,0.0066348118027148234,0.006328086470683697
0.6244944944944946,0.006655681478743372,0.006346846883545108
0.625985985985986,0.006676578851208041,0.006365628248093291
0.6274774774774775,0.006697499903208348,0.006384425241771644
0.628968968968969,0.006718440931889343,0.006403235311277675
0.6304604604604604,0.006739398524143209,0.006422055357596282
0.631951951951952,0.00676036953417098,0.006440880876080518
0.6334434434434435,0.00678135106276954,0.006459709085962942
0.634934934934935,0.006802340438218629,0.0064785386931261865
0.6364264264264264,0.006823335198648496,0.0064973667648959175
0.637917917917918,0.006844333075778268,0.00651619003206946
0.6394094094094095,0.006865331979920396,0.006535007736704768
0.6409009009009009,0.006886329986155175,0.006553817857599093
0.6423923923923924,0.006907325321586081,0.006572617284691803
0.643883883883884,0.006928316353591299,0.006591405438952707
0.6453753753753754,0.006949301578995496,0.006610181532123313
0.6468668668668669,0.006970279614088617,0.006628943008375845
0.6483583583583584,0.006991249185426752,0.00664768844642963
0.6498498498498498,0.007012209121352949,0.006666418066242982
0.6513413413413414,0.0070331583441813105,0.006685130457795106
0.6528328328328329,0.007054095862992741,0.006703823548550219
0.6543243243243244,0.0070750207669928655,0.006722497724382629
0.6558158158158158,0.007095932219388878,0.006741152263028049
0.6573073073073074,0.007116829451743326,0.006759785061838349
0.6587987987987989,0.007137711758767652,0.0067783957492113965
0.6602902902902903,0.007158204805357935,0.0067965969829392936
0.6617817817817818,0.007178341533142416,0.006814421064467469
0.6632732732732733,0.0071985300920136734,0.006832290850041043
0.6647647647647648,0.007218769443659553,0.0068502078421046764
0.6662562562562563,0.007239054538186902,0.006868166649017937
0.6677477477477478,0.0072593806373913,0.006886160903504515
0.6692392392392392,0.00727974333656179,0.006904186377102434
0.6707307307307308,0.007300138541805498,0.006922240155096469
0.6722222222222223,0.007320562448427221,0.006940317699836297
0.6737137137137138,0.007341011520762396,0.006958414336601081
0.6752052052052052,0.00736129442382464,0.006976332417433243
0.6766966966966967,0.007381424546794448,0.006994085014087682
0.6781881881881883,0.007401604301655127,0.007011881195185822
0.6796796796796797,0.007421830870123504,0.007029719080069849
0.6811711711711712,0.007442099605655879,0.0070475951816082625
0.6826626626626627,0.007462406160054393,0.0070655043775826295
0.6841541541541541,0.007482746484415776,0.007083441448887663
0.6856456456456457,0.007503116809044396,0.007101403773149641
0.6871371371371372,0.007522943537056119,0.007118794200299624
0.6886286286286286,0.007542272435781168,0.007135656836223362
0.6901201201201201,0.0075617218358337195,0.007152635578395429
0.6916116116116117,0.007581288581513182,0.007169730408347666
0.6931031031031032,0.007600963648616632,0.00718693127546282
0.6945945945945946,0.0076207385331505395,0.0072042281108046936
0.6960860860860861,0.007640605282540042,0.007221613789936523
0.6975775775775777,0.00766055646233571,0.007239080484047015
0.6990690690690691,0.007680585124016812,0.007256619536827102
0.7005605605605606,0.007700684774531331,0.007274224387899493
0.7020520520520521,0.007720849347527824,0.0072918900312336065
0.7035435435435435,0.007740495014542309,0.007309007611679025
0.7050350350350351,0.00775966544143707,0.007325619325854055
0.7065265265265266,0.007778985064989318,0.007342377087963268
0.708018018018018,0.0077984491331803685,0.007359278024568961
0.7095095095095095,0.007818047093999867,0.007376309688317392
0.711001001001001,0.00783776899323235,0.007393461657812638
0.7124924924924926,0.007857605502554314,0.007410725408463385
0.713983983983984,0.007877547883568866,0.007428091423514036
0.7154754754754755,0.00789758795286521,0.007445549823966867
0.716966966966967,0.00791771804876551,0.007463093697787794
0.7184584584584585,0.007937930999743999,0.007480716005709455
0.71994994994995,0.007958220094485269,0.007498408505535321
0.7214414414414415,0.007978579053541619,0.007516164544200371
0.7229329329329329,0.007999002002540143,0.007533979330455081
0.7244244244244245,0.008019483446888263,0.0075518469170206305
0.725915915915916,0.008039433368074474,0.007569150182853641
0.7274074074074075,0.008058895294851407,0.007585933521660263
0.7288988988988989,0.008078500321332036,0.007602856252494425
0.7303903903903904,0.008098244290383192,0.007619914874514663
0.731881881881882,0.0081181172157393,0.007637098688389568
0.7333733733733734,0.008138109662858727,0.007654399017617054
0.7348648648648649,0.008158212779222804,0.007671806337183888
0.7363563563563564,0.00817841826146111,0.007689310534526635
0.7378478478478478,0.008198718323368909,0.0077069038597718815
0.7393393393393394,0.008219105665456129,0.007724580021010409
0.7408308308308309,0.008239573446012357,0.007742331293904439
0.7423223223223223,0.008260115253655241,0.007760150030375135
0.7438138138138138,0.008280725081324129,0.007778031276203884
0.7453053053053054,0.008301397301675388,0.007795969038802483
0.7467967967967969,0.00832212664383025,0.007813956491894323
0.7482882882882883,0.008342514936252843,0.007831577791460103
0.7497797797797798,0.008362589215250812,0.007848861156532124
0.7512712712712714,0.008382771721752006,0.007866247610327391
0.7527627627627628,0.008403058538096994,0.00788373355247209
