z_cm,r_cm,T_vert_HeV
0.0,0.0,1.6150003612021089
0.0,0.00011461318051575932,1.6150003612021089
0.0,0.00034383954154727797,1.6150003612021089
0.0,0.0005730659025787966,1.615000169947847
0.0,0.0008022922636103152,1.6149998256858908
0.0,0.0010315186246418338,1.6149993338733235
0.0,0.0012607449856733527,1.6149986963212437
0.0,0.001489971346704871,1.6149979138441937
0.0,0.00171919770773639,1.6149969868715681
0.0,0.0019484240687679083,1.6149959156514209
0.0,0.002177650429799427,1.6149947003343852
0.0,0.0024068767908309455,1.614993341013424
0.0,0.0026361031518624643,1.614991837744654
0.0,0.002865329512893983,1.614990190559112
0.0,0.0030945558739255015,1.6149883994698175
0.0,0.00332378223495702,1.6149864644762162
0.0,0.0035530085959885388,1.6149843855670922
0.0,0.0037822349570200576,1.6149821627225385
0.0,0.004011461318051576,1.6149797959153325
0.0,0.004240687679083095,1.6149772851119142
0.0,0.004469914040114613,1.614974630273102
0.0,0.004699140401146132,1.614971831354623
0.0,0.004928366762177651,1.614968888307513
0.0,0.005157593123209169,1.6149658010784236
0.0,0.0053868194842406885,1.6149625696098595
0.0,0.0056160458452722065,1.6149591938403645
0.0,0.005845272206303725,1.614955673704669
0.0,0.006074498567335244,1.614952009133808
0.0,0.006303724928366762,1.6149482000552156
0.0,0.006532951289398282,1.6149442463928003
0.0,0.0067621776504298,1.6149401480670107
0.0,0.006991404011461318,1.6149359049948817
0.0,0.007220630372492837,1.6149315170900804
0.0,0.007449856733524355,1.6149269842629368
0.0,0.007679083094555875,1.6149223064204752
0.0,0.007908309455587393,1.6149174834664348
0.0,0.008137535816618913,1.6149125153012887
0.0,0.008366762177650429,1.6149074018222602
0.0,0.008595988538681949,1.6149021429233346
0.0,0.008825214899713468,1.6148967384952682
0.0,0.009054441260744986,1.6148911884255972
0.0,0.009283667621776504,1.6148854925986416
0.0,0.009512893982808024,1.614879650895511
0.0,0.009742120343839542,1.6148736631941059
0.0,0.00997134670487106,1.6148675293691197
0.0,0.01020057306590258,1.6148612492920387
0.0,0.0104297994269341,1.614854822831142
0.0,0.010659025787965615,1.6148482498514987
0.0,0.010888252148997135,1.6148415302149661
0.0,0.011117478510028655,1.6148346637801878
0.0,0.011346704871060173,1.6148276504025871
0.0,0.01157593123209169,1.6148204899343659
0.0,0.01180515759312321,1.6148131822244967
0.0,0.012034383954154728,1.6148057271187193
0.0,0.012263610315186246,1.6147981244595333
0.0,0.012492836676217766,1.614790374086193
0.0,0.012722063037249284,1.6147824758347
0.0,0.012951289398280802,1.6147744295377946
0.0,0.013180515759312322,1.61476623502495
0.0,0.013409742120343841,1.6147578921223633
0.0,0.013638968481375358,1.614749400652947
0.0,0.013868194842406877,1.6147407604363202
