z_cm,r_cm,T_vert_HeV
0.0,0.0,1.5794423343368273
0.0,0.0008163265306122449,1.5794423343368273
0.0,0.0024489795918367346,1.5794423343368273
0.0,0.004081632653061225,1.5794240970509574
0.0,0.005714285714285714,1.579391295903539
0.0,0.007346938775510205,1.579344496917042
0.0,0.008979591836734694,1.5792839381156927
0.0,0.010612244897959183,1.5792097826476732
0.0,0.012244897959183675,1.5791221778122309
0.0,0.013877551020408163,1.5790212754301207
0.0,0.015510204081632655,1.5789072409799807
0.0,0.017142857142857144,1.5787802587153055
0.0,0.018775510204081632,1.5786405351664528
0.0,0.020408163265306124,1.5784883019681792
0.0,0.022040816326530613,1.5783238184257122
0.0,0.0236734693877551,1.5781473740166674
0.0,0.025306122448979593,1.5779592909283358
0.0,0.026938775510204082,1.577759926681195
0.0,0.028571428571428574,1.5775496768627624
0.0,0.030204081632653063,1.5773289779794484
0.0,0.03183673469387755,1.5770983104224465
0.0,0.03346938775510204,1.5768582015342274
0.0,0.035102040816326535,1.576609228753491
0.0,0.03673469387755102,1.5763520228076258
0.0,0.03836734693877551,1.5760872709124234
0.0,0.04,1.5758157199286584
0.0,0.04163265306122449,1.5755381794140504
0.0,0.043265306122448985,1.5752555244970068
0.0,0.044897959183673466,1.5749686984854152
0.0,0.04653061224489796,1.574678715109765
0.0,0.04816326530612245,1.5743866602852519
0.0,0.04979591836734694,1.574093693262615
0.0,0.051428571428571435,1.5738010470227868
0.0,0.053061224489795916,1.573510027756669
0.0,0.05469387755102041,1.5732220132593044
0.0,0.0563265306122449,1.5729384500583887
0.0,0.05795918367346939,1.57266084909158
0.0,0.059591836734693884,1.5723907797466148
0.0,0.061224489795918366,1.5721298620839408
0.0,0.06285714285714286,1.5718797570744194
0.0,0.06448979591836734,1.5716421547050146
0.0,0.06612244897959184,1.5714187598329037
0.0,0.06775510204081633,1.5712112757013177
0.0,0.06938775510204082,1.571021385064733
0.0,0.07102040816326531,1.5708507288999725
0.0,0.0726530612244898,1.5707008826921953
0.0,0.07428571428571429,1.5705733302639422
0.0,0.07591836734693877,1.5704694350368726
0.0,0.07755102040816327,1.5703904084449292
0.0,0.07918367346938776,1.5703372749060271
0.0,0.08000041666666667,1.7482012857877955
0.0,0.08000135264873423,1.7482012473982607
0.0,0.08000251921650056,1.748201201836207
0.0,0.08000397317635793,1.748201160067474
0.0,0.08000578532934885,1.7482012157212246
0.0,0.08000804391884551,1.7482012201573287
0.0,0.0800108589275893,1.748201220157342
0.0,0.08001436743333559,1.748201220157342
0.0,0.08001874028389919,1.748201220157342
0.0,0.08002419041664352,1.748201220157342
0.0,0.08003098322753396,1.748201220157342
0.0,0.08003944949467975,1.748201220157342
0.0,0.0800500014856802,1.748201220157342
0.0,0.08006315303312804,1.748201220157342
0.0,0.0800795445558525,1.748201220157342
0.0,0.08009997424432018,1.748201220157342
0.0,0.08012543692877613,1.748201220157342
0.0,0.08015717252282252,1.748201220157342
0.0,0.08019672640140976,1.748201220157342
0.0,0.0802460246533665,1.748201220157342
0.0,0.08030746787291393,1.748201220157342
0.0,0.08038404805737295,1.748201220157342
0.0,0.08047949430343518,1.748201220157342
0.0,0.08059845439672464,1.748201220157342
0.0,0.0807467211372124,1.748201220157342
0.0,0.08093151442147262,1.748201220157342
0.0,0.08116183281786646,1.748201220157342
0.0,0.08144889175472006,1.748201220157342
0.0,0.08180666965921109,1.748201220157342
0.0,0.08225258864137217,1.748201220157342
0.0,0.0825,1.7482012201574815
0.003061224489795918,0.0,1.5794423343368273
0.003061224489795918,0.0008163265306122449,1.5703304390064925
0.003061224489795918,0.0024489795918367346,1.570320524791265
0.003061224489795918,0.004081632653061225,1.570292778869173
0.003061224489795918,0.005714285714285714,1.570249505277235
0.003061224489795918,0.007346938775510205,1.5701911401804325
0.003061224489795918,0.008979591836734694,1.5701179004266277
0.003061224489795918,0.010612244897959183,1.5700299532464945
0.003061224489795918,0.012244897959183675,1.5699274594266202
0.003061224489795918,0.013877551020408163,1.569810589363276
0.003061224489795918,0.015510204081632655,1.5696795308266869
0.003061224489795918,0.017142857142857144,1.5695344936652003
0.003061224489795918,0.018775510204081632,1.569375713268005
0.003061224489795918,0.020408163265306124,1.5692034535224753
0.003061224489795918,0.022040816326530613,1.569018009598219
0.003061224489795918,0.0236734693877551,1.5688197107195054
0.003061224489795918,0.025306122448979593,1.5686089230081257
0.003061224489795918,0.026938775510204082,1.568386052437742
0.003061224489795918,0.028571428571428574,1.5681515479172825
0.003061224489795918,0.030204081632653063,1.567905904505622
0.003061224489795918,0.03183673469387755,1.5676496667482869
0.003061224489795918,0.03346938775510204,1.5673834321169358
0.003061224489795918,0.035102040816326535,1.5671078545227624
0.003061224489795918,0.03673469387755102,1.5668236478649673
0.003061224489795918,0.03836734693877551,1.5665315895647185
