z_cm,r_cm,T_vert_HeV
0.0,0.0,1.4965420688073179
0.0,0.00040404040404040404,1.4965420688073179
0.0,0.0012121212121212121,1.4965420688073179
0.0,0.00202020202020202,1.4965204387851065
0.0,0.0028282828282828283,1.4964814882008535
0.0,0.0036363636363636364,1.4964258069353846
0.0,0.0044444444444444444,1.4963535611723409
0.0,0.0052525252525252525,1.4962647930020196
0.0,0.006060606060606061,1.4961594894916974
0.0,0.006868686868686869,1.4960376056214224
0.0,0.007676767676767677,1.4958990736299709
0.0,0.008484848484848484,1.4957438073361893
0.0,0.009292929292929294,1.495571704290775
0.0,0.0101010101010101,1.4953826468753404
0.0,0.01090909090909091,1.4951765028396604
0.0,0.011717171717171716,1.4949531255128665
0.0,0.012525252525252526,1.4947123538098683
0.0,0.013333333333333332,1.4944540120987952
0.0,0.014141414141414142,1.49417790996657
0.0,0.014949494949494949,1.4938838419040745
0.0,0.01575757575757576,1.4935715869233757
0.0,0.016565656565656565,1.4932409081140965
0.0,0.017373737373737375,1.4928915521426267
0.0,0.01818181818181818,1.4925232486956264
0.0,0.01898989898989899,1.492135709867749
0.0,0.019797979797979797,1.4917286294923426
0.0,0.020606060606060607,1.4913016824130223
0.0,0.021414141414141413,1.4908545236932467
0.0,0.022222222222222223,1.4903867877603694
0.0,0.02303030303030303,1.4898980874800214
0.0,0.02383838383838384,1.4893880131560477
0.0,0.024646464646464646,1.4888561314506052
0.0,0.025454545454545455,1.4883019842183618
0.0,0.026262626262626262,1.487725087248025
0.0,0.02707070707070707,1.487124928903663
0.0,0.027878787878787878,1.4865009686574375
0.0,0.028686868686868688,1.4858526355044293
0.0,0.029494949494949494,1.4851793262492121
0.0,0.030303030303030304,1.4844804036526635
0.0,0.03111111111111111,1.4837551944262148
0.0,0.03191919191919192,1.4830029870592918
0.0,0.03272727272727273,1.4822230294640442
0.0,0.03353535353535353,1.4814145264196412
0.0,0.03434343434343434,1.4805766367962945
0.0,0.035151515151515156,1.479708470536812
0.0,0.035959595959595955,1.478809085370786
0.0,0.03676767676767677,1.4778774832334507
0.0,0.03757575757575758,1.4769126063577271
0.0,0.03838383838383838,1.4759133330039744
0.0,0.039191919191919194,1.4748784727873403
0.0,0.039999999999999994,1.473806761557327
0.0,0.04080808080808081,1.4726968557780589
0.0,0.04161616161616162,1.471547326350696
0.0,0.04242424242424242,1.4703566518112368
0.0,0.04323232323232323,1.4691232108274552
0.0,0.044040404040404046,1.4678452739076153
0.0,0.044848484848484846,1.4665209942206539
0.0,0.04565656565656566,1.465148397412316
0.0,0.04646464646464646,1.4637253702838444
0.0,0.04727272727272727,1.462249648178715
0.0,0.048080808080808085,1.4607188008979108
0.0,0.048888888888888885,1.4591302169344955
0.0,0.0496969696969697,1.4574810857827902
0.0,0.05050505050505051,1.4557683780349584
0.0,0.05131313131313131,1.4539888229266986
0.0,0.052121212121212124,1.4521388829319912
0.0,0.05292929292929292,1.4502147249319095
0.0,0.053737373737373736,1.4482121873911251
0.0,0.05454545454545455,1.446126742863759
0.0,0.05535353535353535,1.4439534550122917
0.0,0.05616161616161616,1.44168692915238
0.0,0.056969696969696976,1.4393212551235632
0.0,0.057777777777777775,1.4368499410190132
0.0,0.05858585858585859,1.4342658359708607
0.0,0.05939393939393939,1.4315610397600427
0.0,0.0602020202020202,1.4287267964725543
0.0,0.061010101010101014,1.4257533687186932
0.0,0.061818181818181814,1.422629888015168
0.0,0.06262626262626263,1.4193441757281038
0.0,0.06343434343434343,1.415882527384774
0.0,0.06424242424242424,1.4122294510370665
0.0,0.06505050505050505,1.4083673474905936
0.0,0.06585858585858587,1.4042761162954702
0.0,0.06666666666666667,1.3999326659797786
0.0,0.06747474747474747,1.3953102994245068
0.0,0.06828282828282828,1.390377934511679
0.0,0.06909090909090909,1.3850991046526813
0.0,0.0698989898989899,1.379430661043881
0.0,0.0707070707070707,1.3733210645161478
0.0,0.07151515151515152,1.366708103082617
0.0,0.07232323232323232,1.3595157906615893
0.0,0.07313131313131313,1.3516500736882897
0.0,0.07393939393939394,1.3429927608162708
0.0,0.07474747474747476,1.3333927321288568
0.0,0.07555555555555556,1.3226528527716437
0.0,0.07636363636363636,1.3105098554841346
0.0,0.07717171717171717,1.2966022134801576
0.0,0.07797979797979798,1.2804164215637492
0.0,0.0787878787878788,1.2611919599323154
0.0,0.0795959595959596,1.2377409894360027
0.0,0.08000041666666667,1.1866974697469832
0.0,0.08000135264873423,1.186667960821923
0.0,0.08000251921650056,1.1866311733492694
0.0,0.08000397317635793,1.1865853093215342
0.0,0.08000578532934885,1.1865281250692588
0.0,0.08000804391884551,1.1864568199635315
0.0,0.0800108589275893,1.1863678968611007
0.0,0.08001436743333559,1.18625698686165
0.0,0.08001874028389919,1.1861186288519898
0.0,0.08002419041664352,1.1859459915503117
0.0,0.08003098322753396,1.1857305220833192
0.0,0.08003944949467975,1.1854615001634263
0.0,0.0800500014856802,1.185125470139613
0.0,0.08006315303312804,1.1847055137567337
0.0,0.0800795445558525,1.1841803131202773
