z_cm,r_cm,T_vert_HeV
0.0,0.0,1.552232393256454
0.0,0.0008163265306122449,1.552232393256454
0.0,0.0024489795918367346,1.552232393256454
0.0,0.004081632653061225,1.5521693493214466
0.0,0.005714285714285714,1.552055727938018
0.0,0.007346938775510205,1.551893087757829
0.0,0.008979591836734694,1.5516816843266632
0.0,0.010612244897959183,1.5514213417726417
0.0,0.012244897959183675,1.551111651873892
0.0,0.013877551020408163,1.5507520379797608
0.0,0.015510204081632655,1.550341778632246
0.0,0.017142857142857144,1.5498800158158959
0.0,0.018775510204081632,1.5493657561018184
0.0,0.020408163265306124,1.5487978678681862
0.0,0.022040816326530613,1.548175075938177
0.0,0.0236734693877551,1.5474959542139943
0.0,0.025306122448979593,1.5467589165307685
0.0,0.026938775510204082,1.5459622057677165
0.0,0.028571428571428574,1.5451038811412383
0.0,0.030204081632653063,1.5441818035242527
0.0,0.03183673469387755,1.5431936185681694
0.0,0.03346938775510204,1.5421367373377148
0.0,0.035102040816326535,1.541008314097508
0.0,0.03673469387755102,1.5398052208075335
0.0,0.03836734693877551,1.5385240177874318
0.0,0.04,1.537160919891215
0.0,0.04163265306122449,1.535711757387965
0.0,0.043265306122448985,1.5341719305616055
0.0,0.044897959183673466,1.5325363568128791
0.0,0.04653061224489796,1.5307994087541905
0.0,0.04816326530612245,1.528954841412944
0.0,0.04979591836734694,1.5269957061739683
0.0,0.051428571428571435,1.524914248458763
0.0,0.053061224489795916,1.5227017853060731
0.0,0.05469387755102041,1.5203485579107092
0.0,0.0563265306122449,1.5178435526904719
0.0,0.05795918367346939,1.5151742824335013
0.0,0.059591836734693884,1.5123265163107324
0.0,0.061224489795918366,1.509283943697389
0.0,0.06285714285714286,1.5060277513520786
0.0,0.06448979591836734,1.5025360858248413
0.0,0.06612244897959184,1.498783361891801
0.0,0.06775510204081633,1.4947393616089009
0.0,0.06938775510204082,1.4903680444936713
0.0,0.07102040816326531,1.485625952951459
0.0,0.0726530612244898,1.4804600410651332
0.0,0.07428571428571429,1.4748046669679085
0.0,0.07591836734693877,1.4685773479355568
0.0,0.07755102040816327,1.4616726450986663
0.0,0.07918367346938776,1.4539531511249189
0.0,0.08,1.4477265775470642
0.003061224489795918,0.0,1.552232393256454
0.003061224489795918,0.0008163265306122449,1.5405237843081006
0.003061224489795918,0.0024489795918367346,1.540488974361386
0.003061224489795918,0.004081632653061225,1.5403914244440198
0.003061224489795918,0.005714285714285714,1.5402388692513507
0.003061224489795918,0.007346938775510205,1.540032296349009
0.003061224489795918,0.008979591836734694,1.5397717305450507
0.003061224489795918,0.010612244897959183,1.539456824872106
0.003061224489795918,0.012244897959183675,1.5390870054910823
0.003061224489795918,0.013877551020408163,1.5386615196459348
0.003061224489795918,0.015510204081632655,1.5381794527961523
0.003061224489795918,0.017142857142857144,1.5376397332459413
0.003061224489795918,0.018775510204081632,1.5370411305798877
0.003061224489795918,0.020408163265306124,1.5363822503888505
0.003061224489795918,0.022040816326530613,1.5356615263292082
0.003061224489795918,0.0236734693877551,1.5348772099382235
0.003061224489795918,0.025306122448979593,1.534027358325179
0.003061224489795918,0.026938775510204082,1.5331098196876447
0.003061224489795918,0.028571428571428574,1.532122216489345
0.003061224489795918,0.030204081632653063,1.5310619260464966
0.003061224489795918,0.03183673469387755,1.529926058185922
0.003061224489795918,0.03346938775510204,1.5287114295504374
0.003061224489795918,0.035102040816326535,1.5274145340276282
0.003061224489795918,0.03673469387755102,1.5260315086605734
0.003061224489795918,0.03836734693877551,1.524558094256328
0.003061224489795918,0.04,1.5229895897316852
0.003061224489795918,0.04163265306122449,1.5213207990153785
0.003061224489795918,0.043265306122448985,1.5195459690477082
0.003061224489795918,0.044897959183673466,1.5176587170642175
0.003061224489795918,0.04653061224489796,1.5156519448948012
0.003061224489795918,0.04816326530612245,1.513517737419567
0.003061224489795918,0.04979591836734694,1.5112472415511773
0.003061224489795918,0.051428571428571435,1.5088305210948585
0.003061224489795918,0.053061224489795916,1.5062563814794894
0.003061224489795918,0.05469387755102041,1.5035121565242902
0.003061224489795918,0.0563265306122449,1.5005834469149633
0.003061224489795918,0.05795918367346939,1.497453796631487
0.003061224489795918,0.059591836734693884,1.494104288782792
0.003061224489795918,0.061224489795918366,1.490513035537374
0.003061224489795918,0.06285714285714286,1.486654527139455
0.003061224489795918,0.06448979591836734,1.4824987908839853
0.003061224489795918,0.06612244897959184,1.478010290040482
0.003061224489795918,0.06775510204081633,1.4731464612666851
0.003061224489795918,0.06938775510204082,1.4678557407571362
0.003061224489795918,0.07102040816326531,1.4620748535747514
0.003061224489795918,0.0726530612244898,1.4557250187091992
0.003061224489795918,0.07428571428571429,1.448706520792451
0.003061224489795918,0.07591836734693877,1.4408907549737198
