z_cm,r_cm,T_cell_HeV
0.00026881720430107527,7.168458781362007e-05,1752835.5319055177
0.00026881720430107527,0.0002867383512544803,1752835.5319055177
0.00026881720430107527,0.0005734767025089606,1752833.167787085
0.00026881720430107527,0.0008602150537634409,1752828.9122014008
0.00026881720430107527,0.0011469534050179211,1752822.8324018233
0.00026881720430107527,0.0014336917562724014,1752814.950489791
0.00026881720430107527,0.0017204301075268817,1752805.2761649431
0.00026881720430107527,0.002007168458781362,1752793.8142829447
0.00026881720430107527,0.0022939068100358423,1752780.5673747475
0.00026881720430107527,0.0025806451612903226,1752765.5366838754
0.00026881720430107527,0.002867383512544803,1752748.722657688
0.00026881720430107527,0.003154121863799283,1752730.1252046165
0.00026881720430107527,0.0034408602150537634,1752709.743839458
0.00026881720430107527,0.0037275985663082437,1752687.5777704443
0.00026881720430107527,0.004014336917562724,1752663.6259539535
0.00026881720430107527,0.004301075268817204,1752637.8871302407
0.00026881720430107527,0.004587813620071685,1752610.3598475293
0.00026881720430107527,0.004874551971326165,1752581.0424786808
0.00026881720430107527,0.005161290322580645,1752549.9332329824
0.00026881720430107527,0.0054480286738351254,1752517.0301646285
0.00026881720430107527,0.005734767025089606,1752482.331178901
0.00026881720430107527,0.006021505376344086,1752445.8340367214
0.00026881720430107527,0.006308243727598566,1752407.536358013
0.00026881720430107527,0.006594982078853047,1752367.4356241946
0.00026881720430107527,0.006881720430107527,1752325.529180009
0.00026881720430107527,0.007168458781362007,1752281.8142348516
0.00026881720430107527,0.0074551971326164874,1752236.2878637088
0.00026881720430107527,0.007741935483870968,1752188.9470077832
0.00026881720430107527,0.008028673835125448,1752139.788474875
0.00026881720430107527,0.008315412186379928,1752088.8089395617
0.00026881720430107527,0.008602150537634409,1752036.0049432106
0.00026881720430107527,0.008888888888888889,1751981.3728938545
0.00026881720430107527,0.00917562724014337,1751924.909065947
0.00026881720430107527,0.00946236559139785,1751866.609600019
0.00026881720430107527,0.00974910394265233,1751806.4705022464
0.00026881720430107527,0.01003584229390681,1751744.4876439376
0.00026881720430107527,0.01032258064516129,1751680.6567609524
0.00026881720430107527,0.01060931899641577,1751614.973453058
0.00026881720430107527,0.010896057347670251,1751547.4331832228
0.00026881720430107527,0.011182795698924731,1751478.0312768626
0.00026881720430107527,0.011469534050179211,1751406.7629210278
0.00026881720430107527,0.011756272401433692,1751333.6231635485
0.00026881720430107527,0.012043010752688172,1751258.6069121303
0.00026881720430107527,0.012329749103942652,1751181.7089334074
0.00026881720430107527,0.012616487455197133,1751102.9238519508
0.00026881720430107527,0.012903225806451613,1751022.2461492363
0.00026881720430107527,0.013189964157706093,1750939.6701625695
0.00026881720430107527,0.013476702508960573,1750855.1900839717
0.00026881720430107527,0.013763440860215054,1750768.7999590253
0.00026881720430107527,0.014050179211469534,1750680.4936856774
0.00026881720430107527,0.014336917562724014,1750590.2650130063
0.00026881720430107527,0.014623655913978495,1750498.107539946
0.00026881720430107527,0.014910394265232975,1750404.0147139716
0.00026881720430107527,0.015197132616487455,1750307.979829746
0.00026881720430107527,0.015483870967741937,1750209.9960277223
0.00026881720430107527,0.015770609318996417,1750110.05629271
0.00026881720430107527,0.016057347670250896,1750008.153452397
0.00026881720430107527,0.016344086021505375,1749904.2801758335
0.00026881720430107527,0.016630824372759857,1749798.4289718682
0.00026881720430107527,0.01691756272401434,1749690.5921875488
0.00026881720430107527,0.017204301075268817,1749580.7620064737
0.00026881720430107527,0.017491039426523296,1749468.9304471044
0.00026881720430107527,0.017777777777777778,1749355.0893610292
0.00026881720430107527,0.01806451612903226,1749239.2304311858
0.00026881720430107527,0.01835125448028674,1749121.3451700357
0.00026881720430107527,0.018637992831541217,1749001.4249176914
0.00026881720430107527,0.0189247311827957,1748879.4608399991
0.00026881720430107527,0.01921146953405018,1748755.443926569
0.00026881720430107527,0.01949820788530466,1748629.3649887606
0.00026881720430107527,0.019784946236559138,1748501.214657612
0.00026881720430107527,0.02007168458781362,1748370.9833817256
0.00026881720430107527,0.020358422939068102,1748238.6614250953
0.00026881720430107527,0.02064516129032258,1748104.2388648826
0.00026881720430107527,0.02093189964157706,1747967.7055891396
0.00026881720430107527,0.02121863799283154,1747829.0512944742
0.00026881720430107527,0.021505376344086023,1747688.26548366
0.00026881720430107527,0.021792114695340502,1747545.337463188
0.00026881720430107527,0.02207885304659498,1747400.2563407605
0.00026881720430107527,0.022365591397849462,1747253.011022722
0.00026881720430107527,0.022652329749103944,1747103.5902114306
0.00026881720430107527,0.022939068100358423,1746951.982402564
0.00026881720430107527,0.0232258064516129,1746798.1758823644
0.00026881720430107527,0.023512544802867383,1746642.1587248137
0.00026881720430107527,0.023799283154121866,1746483.918788745
0.00026881720430107527,0.024086021505376344,1746323.4437148797
0.00026881720430107527,0.024372759856630823,1746160.7209227995
0.00026881720430107527,0.024659498207885305,1745995.7376078435
0.00026881720430107527,0.024946236559139787,1745828.4807379288
0.00026881720430107527,0.025232974910394265,1745658.9370503016
0.00026881720430107527,0.025519713261648744,1745487.0930482033
0.00026881720430107527,0.025806451612903226,1745312.9349974613
0.00026881720430107527,0.026093189964157708,1745136.4489229983
