z_cm,r_cm,T_cell_HeV
0.001530612244897959,0.00040816326530612246,1802970.2451601573
0.001530612244897959,0.0016326530612244899,1802970.2451601573
0.001530612244897959,0.0032653061224489797,1802960.64502595
0.001530612244897959,0.004897959183673469,1802943.400877096
0.001530612244897959,0.006530612244897959,1802918.8490816327
0.001530612244897959,0.00816326530612245,1802887.169390477
0.001530612244897959,0.009795918367346938,1802848.5181443684
0.001530612244897959,0.011428571428571429,1802803.0593652523
0.001530612244897959,0.013061224489795919,1802750.9755327662
0.001530612244897959,0.01469387755102041,1802692.4724687184
0.001530612244897959,0.0163265306122449,1802627.782120296
0.001530612244897959,0.017959183673469388,1802557.1645028752
0.001530612244897959,0.019591836734693877,1802480.9092937205
0.001530612244897959,0.02122448979591837,1802399.3372907517
0.001530612244897959,0.022857142857142857,1802312.8018374473
0.001530612244897959,0.02448979591836735,1802221.690263957
0.001530612244897959,0.026122448979591838,1802126.4253694997
0.001530612244897959,0.027755102040816326,1802027.4669579044
0.001530612244897959,0.02938775510204082,1801925.3134306709
0.001530612244897959,0.031020408163265307,1801820.5034374043
0.001530612244897959,0.0326530612244898,1801713.6175806043
0.001530612244897959,0.03428571428571429,1801605.2801699426
0.001530612244897959,0.035918367346938776,1801496.1610200861
0.001530612244897959,0.037551020408163265,1801386.9772856932
0.001530612244897959,0.03918367346938775,1801278.49532754
0.001530612244897959,0.04081632653061225,1801171.5326049365
0.001530612244897959,0.04244897959183674,1801066.959591954
0.001530612244897959,0.044081632653061226,1800965.7017188584
0.001530612244897959,0.045714285714285714,1800868.7413460335
0.001530612244897959,0.0473469387755102,1800777.1197862348
0.001530612244897959,0.0489795918367347,1800691.9394031235
0.001530612244897959,0.05061224489795919,1800614.3658308047
0.001530612244897959,0.052244897959183675,1800545.6303820945
0.001530612244897959,0.053877551020408164,1800487.0327444442
0.001530612244897959,0.05551020408163265,1800439.9441046063
0.001530612244897959,0.05714285714285715,1800405.8108999154
0.001530612244897959,0.05877551020408164,1800386.159470566
0.001530612244897959,0.060408163265306125,1800382.601990528
0.001530612244897959,0.062040816326530614,1800396.8441947275
0.001530612244897959,0.0636734693877551,1800430.6956108927
0.001530612244897959,0.0653061224489796,1800486.0832662904
0.001530612244897959,0.06693877551020408,1800565.070201844
0.001530612244897959,0.06857142857142857,1800669.880631622
0.001530612244897959,0.07020408163265307,1800802.9342974615
0.001530612244897959,0.07183673469387755,1800966.8935797194
0.001530612244897959,0.07346938775510205,1801164.7283742698
0.001530612244897959,0.07510204081632653,1801399.8058395912
0.001530612244897959,0.07673469387755102,1801676.0151654833
0.001530612244897959,0.0783673469387755,1801997.9419811594
0.001530612244897959,0.07959204506802722,1957743.208375659
0.001530612244897959,0.08000088465770044,1957743.1726785924
0.001530612244897959,0.0800019359326174,1957743.1283009755
0.001530612244897959,0.08000324619642925,1957743.0783592453
0.001530612244897959,0.08000487925285339,1957743.0730909493
0.001530612244897959,0.08000691462409718,1957743.1099129054
0.001530612244897959,0.08000945142321741,1957743.1099712057
0.001530612244897959,0.08001261318046245,1957743.1099712057
0.001530612244897959,0.08001655385861739,1957743.1099712057
0.001530612244897959,0.08002146535027135,1957743.1099712057
0.001530612244897959,0.08002758682208874,1957743.1099712057
0.001530612244897959,0.08003521636110686,1957743.1099712057
0.001530612244897959,0.08004472549017998,1957743.1099712057
0.001530612244897959,0.08005657725940413,1957743.1099712057
0.001530612244897959,0.08007134879449027,1957743.1099712057
0.001530612244897959,0.08008975940008634,1957743.1099712057
0.001530612244897959,0.08011270558654815,1957743.1099712057
0.001530612244897959,0.08014130472579933,1957743.1099712057
0.001530612244897959,0.08017694946211615,1957743.1099712057
0.001530612244897959,0.08022137552738813,1957743.1099712057
0.001530612244897959,0.08027674626314021,1957743.1099712057
0.001530612244897959,0.08034575796514344,1957743.1099712057
0.001530612244897959,0.08043177118040407,1957743.1099712057
0.001530612244897959,0.08053897435007991,1957743.1099712057
0.001530612244897959,0.08067258776696852,1957743.1099712057
0.001530612244897959,0.08083911777934251,1957743.1099712057
0.001530612244897959,0.08104667361966954,1957743.1099712057
0.001530612244897959,0.08130536228629326,1957743.1099712057
0.001530612244897959,0.08162778070696558,1957743.1099712057
0.001530612244897959,0.08202962915029163,1957743.1099712057
0.001530612244897959,0.08237629432068608,1957743.1099713976
0.006122448979591836,0.00040816326530612246,1785915.9034872737
0.006122448979591836,0.0016326530612244899,1785915.9034872737
0.006122448979591836,0.0032653061224489797,1785904.7272379606
0.006122448979591836,0.004897959183673469,1785884.6517850023
0.006122448979591836,0.006530612244897959,1785856.0683545806
0.006122448979591836,0.00816326530612245,1785819.1857032636
0.006122448979591836,0.009795918367346938,1785774.1852030158
0.006122448979591836,0.011428571428571429,1785721.2570483412
0.006122448979591836,0.013061224489795919,1785660.6128157778
0.006122448979591836,0.01469387755102041,1785592.4911665237
0.006122448979591836,0.0163265306122449,1785517.161105257
0.006122448979591836,0.017959183673469388,1785434.9242630217
0.006122448979591836,0.019591836734693877,1785346.116776063
0.006122448979591836,0.02122448979591837,1785251.1110099002
0.006122448979591836,0.022857142857142857,1785150.31724619
0.006122448979591836,0.02448979591836735,1785044.1853905476
0.006122448979591836,0.026122448979591838,1784933.206730332
0.006122448979591836,0.027755102040816326,1784817.9157559748
