time_ns,E_marshak_hJ,E_foam_gold_loss_hJ,E_wall_gold_loss_hJ,E_foam_gold_loss_lam_eff_hJ,E_wall_gold_loss_lam_eff_hJ,E_foam_gold_loss_lam_eff_power_1_hJ,E_wall_gold_loss_lam_eff_power_1_hJ,E_foam_gold_loss_lam_eff_power_2_hJ,E_wall_gold_loss_lam_eff_power_2_hJ
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012992992992992993,1.1572000853809548e-08,1.1572000853809548e-08,0.0,1.1572000853809548e-08,0.0,1.1572000853809548e-08,0.0,1.1572000853809548e-08,0.0
0.01598598598598599,3.4540103139658746e-08,3.358333497385335e-08,1.913536331610784e-09,3.2430598306549137e-08,3.7780646995990514e-09,3.242872028242396e-08,3.781068100289303e-09,3.24305950704618e-08,3.7780698749408875e-09
0.01897897897897898,5.7026180994963316e-08,5.404698006031458e-08,4.084503458797858e-09,5.1173921446716974e-08,6.69386510387819e-09,5.107014403116707e-08,6.826703828911707e-09,5.115790819306716e-08,6.71467431224753e-09
0.021971971971971975,7.91174557783807e-08,7.415498597883677e-08,6.01824073003985e-09,7.044479410074545e-08,8.95351559202187e-09,7.004335851628644e-08,9.322996191358389e-09,7.037702918624965e-08,9.017261595324843e-09
0.024964964964964968,1.0099462911341013e-07,9.417669863062348e-08,8.00968328828867e-09,8.993791126352032e-08,1.1236690356555351e-08,8.911725768664651e-08,1.185318921879647e-08,8.979225228758393e-08,1.134759385836291e-08
0.02795795795795796,1.2265278828691976e-07,1.1396626536061027e-07,1.0003508068728205e-08,1.0924319403945433e-07,1.3470576634719114e-08,1.0796034436498165e-07,1.4340956686500383e-08,1.0900927651698078e-07,1.3630328014968065e-08
0.030950950950950955,1.4413209661716842e-07,1.3359296423058635e-07,1.1998687405556422e-08,1.2845511313095493e-07,1.5658629431562058e-08,1.266658116280125e-07,1.6796827130280026e-08,1.2812158225157144e-07,1.587252571614016e-08
0.03394394394394395,1.6544851858261384e-07,1.5307224503235967e-07,1.3996484001775097e-08,1.4757921887802207e-07,1.7818271501949496e-08,1.452369464942136e-07,1.9234249522523533e-08,1.471324658075524e-07,1.8090221400738126e-08
0.03693693693693694,1.8661580323136843e-07,1.724151912398799e-07,1.5996259246022833e-08,1.6660861232136952e-07,1.995746443992033e-08,1.636731590828744e-07,2.165901621513306e-08,1.6603679310922321e-07,2.029070578137201e-08
0.039929929929929935,2.076450034007288e-07,1.9163223116186664e-07,1.7997407934684886e-08,1.8554401248483078e-07,2.208060793388297e-08,1.8197887177782702e-07,2.4074458647598168e-08,1.8483604758188576e-07,2.2478138185953493e-08
0.04292292292292293,2.2854516757783405e-07,2.1073197356617113e-07,1.999947881813006e-08,2.04387988242143e-07,2.419076662467532e-08,2.0015904344706974e-07,2.6482822828190828e-08,2.0353314007745177e-07,2.465537538135843e-08
0.04591591591591592,2.493239016612884e-07,2.2972159911728465e-07,2.200210738469977e-08,2.2314326379315461e-07,2.6290167996168367e-08,2.182183988524629e-07,2.8885656968184722e-08,2.221311176345366e-07,2.682445154567666e-08
0.048908908908908914,2.6998772132716684e-07,2.4860724315784714e-07,2.4004991404919603e-08,2.418125672457448e-07,2.8380457824352168e-08,2.361614019864442e-07,3.128404508145051e-08,2.4063301553530416e-07,2.898684320274398e-08
0.05190190190190191,2.90542292544316e-07,2.673942311888829e-07,2.6007878431161794e-08,2.603985795611403e-07,3.046287911225454e-08,2.539922457818351e-07,3.3678760017581336e-08,2.5904179321204534e-07,3.114364555199683e-08
0.0548948948948949,3.1099260262155317e-07,2.8608724128721345e-07,2.8010556372132996e-08,2.789038880203894e-07,3.253839131528943e-08,2.7171484971087293e-07,3.6070361509752366e-08,2.7736029065171153e-07,3.329568738340457e-08
0.057887887887887894,3.313430865247697e-07,3.046904241572014e-07,3.001284593426501e-08,2.9733096052881486e-07,3.4607749328479394e-08,2.8933286975122906e-07,3.845925997865199e-08,2.9559120765858236e-07,3.544360680009022e-08
0.06088088088088089,3.515977223889401e-07,3.232074944527529e-07,3.201459464231874e-08,3.156821359630541e-07,3.6671557073697756e-08,3.068497150826569e-07,4.0845759167250765e-08,3.1373709790555917e-07,3.758790242920616e-08
0.06387387387387387,3.717601052790311e-07,3.4164180152516424e-07,3.401567211792053e-08,3.3395962355056344e-07,3.873030483267384e-08,3.2426856717243666e-07,4.323008533847112e-08,3.318003709918202e-07,3.972896895261561e-08
0.06686686686686687,3.918335052016155e-07,3.5999638514114344e-07,3.601596633060788e-08,3.5216550695123517e-07,4.078439586776127e-08,3.415923989972701e-07,4.561240769649084e-08,3.497832985565898e-07,4.186712231592428e-08
0.06985985985985986,4.118209134572601e-07,3.7827402002272434e-07,3.801538059804751e-08,3.703017506528679e-07,4.283416578950779e-08,3.5882399334092077e-07,4.799285293155305e-08,3.676880222734355e-07,4.400261796618484e-08
0.07285285285285285,4.317250801931684e-07,3.9647725192784703e-07,4.001383116616589e-08,3.883702073605129e-07,4.487989689832044e-08,3.759659597155848e-07,5.0371515744620606e-08,3.8551656252753063e-07,4.6135664274446724e-08
0.07584584584584585,4.5154854520065306e-07,4.14608427226329e-07,4.201124524142812e-08,4.0637262564544593e-07,4.69218289727011e-08,3.9302074976471487e-07,5.27484665695694e-08,4.032708271205036e-07,4.826643256618501e-08
0.07883883883883884,4.712936634485441e-07,4.3266971740212307e-07,4.400755937845969e-08,4.2431065745037967e-07,4.896016749979035e-08,4.099906711608913e-07,5.51237573089266e-08,4.2095261965391906e-07,5.039506471975791e-08
0.08183183183183183,4.909626264592386e-07,4.5066313954669623e-07,4.6002718149192957e-08,4.421858652381417e-07,5.099509003514126e-08,4.268779000870887e-07,5.749742564044917e-08,4.3856364741761326e-07,5.252167899360141e-08
0.08482482482482483,5.105574803617689e-07,4.685905736478361e-07,4.799667303682797e-08,4.5999972868173204e-07,5.3026751174159595e-08,4.4368449242122943e-07,5.986949828169262e-08,4.5610552870943764e-07,5.464637454489637e-08
0.08781781781781782,5.300801412598793e-07,4.864537772896955e-07,4.9989381510686227e-08,4.777536508577886e-07,5.5055286479561485e-08,4.6041239375269045e-07,6.223999348564709e-08,4.7357979956991224e-07,5.6769234969027045e-08
0.09081081081081081,5.495324084091815e-07,5.04254398241354e-07,5.198080624769799e-08,4.954489639420799e-07,5.70808156142789e-08,4.770634483565099e-07,6.46089229627652e-08,4.909879199467974e-07,5.889033109759027e-08
0.0938038038038038,5.689159755904717e-07,5.219939853079849e-07,5.3970914473570205e-08,5.13086934425848e-07,5.910344486293878e-08,4.936394072424221e-07,6.697629337089682e-08,5.083312793210898e-07,6.10097232289534e-08
0.0967967967967968,5.88232440985678e-07,5.39673997740881e-07,5.595967740227839e-08,5.306687678822462e-07,6.112326917802275e-08,5.101419353850391e-07,6.93421074767751e-08,5.256112018336442e-07,6.312746292019035e-08
0.09978978978978979,6.074833158014541e-07,5.57295813443176e-07,5.79470697568345e-08,5.48195613316713e-07,6.314037385303742e-08,5.265726182301244e-07,7.170636506585397e-08,5.428289509541784e-07,6.524359443691248e-08
0.10278278278278279,6.26670031838047e-07,5.748607361622137e-07,5.993306935765888e-08,5.65668567136306e-07,6.515483590042842e-08,5.429329675609115e-07,7.406906365789248e-08,5.599857337340435e-07,6.735815593399934e-08
0.10577577577577578,6.457939481641542e-07,5.923700018238491e-07,6.191765676744107e-08,5.83088676772238e-07,6.716672519388807e-08,5.592244267983127e-07,7.643019907160496e-08,5.770827046821699e-07,6.947118042303074e-08
0.10876876876876877,6.648563570294973e-07,6.098247841358351e-07,6.390081498351808e-08,6.004569439880207e-07,6.917610542122225e-08,5.754483757997329e-07,7.878976587131773e-08,5.941209693008446e-07,7.158269656939166e-08
0.11176176176176177,6.83858489123787e-07,6.272261995651627e-07,6.588252917035926e-08,6.177743279033174e-07,7.1183034883803e-08,5.916061352131467e-07,8.114775772087369e-08,6.111015873148677e-07,7.369272935249725e-08
0.11475475475475476,7.028015182723862e-07,6.445753117764497e-07,6.786278642609402e-08,6.350417477609798e-07,7.318756717102075e-08,6.076989704359814e-07,8.350416766428098e-08,6.280255756245209e-07,7.580130061526764e-08
0.11774774774774775,7.216865656441548e-07,6.618731356040729e-07,6.984157557806202e-08,6.522600854622721e-07,7.518975173215569e-08,6.237280952220857e-07,8.585898834827661e-08,6.448939110097864e-07,7.790842952351682e-08
0.12074074074074075,7.40514703534901e-07,6.79120640619144e-07,7.181888700318421e-08,6.69430187892819e-07,7.7189634363686e-08,6.396946749748943e-07,8.82122121985168e-08,6.617075326103753e-07,8.00141329516432e-08
0.12373373373373374,7.592869587800846e-07,6.963187543429386e-07,7.379471246966575e-08,6.865528690594946e-07,7.918725762641382e-08,6.555998297599964e-07,9.056383155885874e-08,6.784673442036028e-07,8.211842580770347e-08
0.12672672672672675,7.780043158423198e-07,7.134683651505106e-07,7.57690449971187e-08,7.036289120564845e-07,8.118266120407649e-08,6.714446367891002e-07,9.291383895799167e-08,6.951742162997623e-07,8.422132130842241e-08
0.12971971971971974,7.966677196125428e-07,7.305703249018593e-07,7.774187873259032e-08,7.206590708767548e-07,8.317588221294235e-08,6.872301335723557e-07,9.52622266876089e-08,7.118289880725693e-07,8.632283121262044e-08
