time_ns,front_position_mm,front_position_cm
0.029950675670930318,0.0,0.0
0.09055580472107415,0.018867924528301886,0.0018867924528301887
0.15122448979591838,0.05660377358490566,0.0056603773584905665
0.21183673469387754,0.07547169811320754,0.007547169811320755
0.2724489795918367,0.11320754716981132,0.011320754716981133
0.3330612244897959,0.1509433962264151,0.01509433962264151
0.3936734693877551,0.18867924528301885,0.018867924528301886
0.4542857142857143,0.24528301886792453,0.024528301886792454
0.5148235660815479,0.2830188679245283,0.02830188679245283
0.5754298874579278,0.32075471698113206,0.03207547169811321
0.6361224489795918,0.3773584905660377,0.03773584905660377
0.696734693877551,0.4150943396226415,0.04150943396226415
0.7572080365479356,0.4716981132075472,0.04716981132075472
0.8179591836734694,0.5283018867924528,0.052830188679245285
0.8785714285714287,0.5849056603773585,0.05849056603773585
0.9391836734693877,0.6226415094339622,0.062264150943396226
0.9997959183673469,0.6792452830188679,0.06792452830188679
1.0604081632653062,0.7358490566037735,0.07358490566037736
1.120951950860968,0.7924528301886792,0.07924528301886792
1.1816326530612244,0.8490566037735848,0.08490566037735849
1.2422448979591836,0.9056603773584906,0.09056603773584906
1.3026990851266667,0.9622641509433962,0.09622641509433963
1.363445713969853,1.0188679245283019,0.1018867924528302
1.4240816326530612,1.0754716981132075,0.10754716981132076
1.4846938775510203,1.1132075471698113,0.11132075471698114
1.5453061224489795,1.169811320754717,0.1169811320754717
1.6059183673469386,1.2075471698113207,0.12075471698113208
1.666530612244898,1.2452830188679245,0.12452830188679245
1.7267434767538394,1.2830188679245282,0.12830188679245283
1.7877551020408164,1.320754716981132,0.1320754716981132
1.8482046632235218,1.3584905660377358,0.13584905660377358
1.908736670522435,1.3962264150943395,0.13962264150943396
1.9694400186390628,1.4339622641509433,0.14339622641509434
2.030204081632653,1.471698113207547,0.1471698113207547
2.090816326530612,1.490566037735849,0.1490566037735849
2.1514285714285712,1.5283018867924527,0.15283018867924528
2.2120408163265304,1.5471698113207546,0.15471698113207547
2.2724095372761632,1.5849056603773584,0.15849056603773584
2.333197901738112,1.6037735849056602,0.16037735849056603
2.393756336859552,1.641509433962264,0.1641509433962264
2.454358152157673,1.660377358490566,0.1660377358490566
2.5151020408163265,1.6981132075471697,0.16981132075471697
2.5757142857142856,1.7169811320754715,0.17169811320754716
2.6363261227984283,1.7358490566037734,0.17358490566037735
2.6969387755102043,1.7735849056603772,0.17735849056603772
2.75730902501844,1.792452830188679,0.1792452830188679
2.818163265306122,1.8113207547169812,0.18113207547169813
2.8787755102040813,1.8301886792452833,0.18301886792452832
2.939387755102041,1.849056603773585,0.1849056603773585
3.0,1.867924528301887,0.1867924528301887
