time_ns,front_position_mm,front_position_cm
0.02917913868231899,0.0,0.0
0.09061224489795919,0.0,0.0
0.15122448979591838,0.061224489795918366,0.006122448979591836
0.21183673469387754,0.061224489795918366,0.006122448979591836
0.2724489795918367,0.12244897959183673,0.012244897959183673
0.3330612244897959,0.12244897959183673,0.012244897959183673
0.3936734693877551,0.18367346938775508,0.01836734693877551
0.4542857142857143,0.24489795918367346,0.024489795918367346
0.5146343829867664,0.24489795918367346,0.024489795918367346
0.5754060728152525,0.30612244897959184,0.030612244897959183
0.6361224489795918,0.36734693877551017,0.03673469387755102
0.696734693877551,0.4285714285714286,0.04285714285714286
0.7573469387755102,0.4285714285714286,0.04285714285714286
0.8179591836734694,0.4897959183673469,0.04897959183673469
0.8785714285714287,0.5510204081632653,0.055102040816326525
0.9391836734693877,0.5510204081632653,0.055102040816326525
0.9997959183673469,0.6122448979591837,0.061224489795918366
1.0604081632653062,0.6734693877551021,0.0673469387755102
1.1208004100296587,0.6734693877551021,0.0673469387755102
1.1816326530612244,0.7346938775510203,0.07346938775510203
1.2422333795470328,0.7346938775510203,0.07346938775510203
1.3028376085241287,0.7959183673469388,0.07959183673469387
1.3633435288901339,0.8571428571428572,0.08571428571428572
1.4239694680722552,0.8571428571428572,0.08571428571428572
1.4846938775510203,0.9183673469387754,0.09183673469387754
1.5453061224489795,0.9183673469387754,0.09183673469387754
1.6059183673469386,0.9183673469387754,0.09183673469387754
1.666294450646955,0.9795918367346939,0.09795918367346938
1.7271180273846924,0.9795918367346939,0.09795918367346938
1.787584703346072,0.9795918367346939,0.09795918367346938
1.8483673469387751,1.0408163265306123,0.10408163265306122
1.9089795918367345,1.0408163265306123,0.10408163265306122
1.9694885704390228,1.0408163265306123,0.10408163265306122
2.0298624792231,1.1020408163265305,0.11020408163265305
2.0907889318733672,1.1020408163265305,0.11020408163265305
2.151039164032631,1.1020408163265305,0.11020408163265305
2.2120408163265304,1.163265306122449,0.11632653061224489
2.2725682903220616,1.163265306122449,0.11632653061224489
2.333265306122449,1.163265306122449,0.11632653061224489
2.3938775510204082,1.163265306122449,0.11632653061224489
2.454449722266098,1.2244897959183674,0.12244897959183673
2.5146300351593616,1.2244897959183674,0.12244897959183673
2.5753976106312564,1.2244897959183674,0.12244897959183673
2.6359028326441742,1.2244897959183674,0.12244897959183673
2.6969387755102043,1.2857142857142856,0.12857142857142856
2.7575510204081635,1.2857142857142856,0.12857142857142856
2.818163265306122,1.2857142857142856,0.12857142857142856
2.8782091374696748,1.2857142857142856,0.12857142857142856
2.939387755102041,1.2857142857142856,0.12857142857142856
3.0,1.3469387755102042,0.1346938775510204
