time_ns,E_marshak_hJ,E_foam_gold_loss_hJ,E_wall_gold_loss_hJ,E_foam_gold_loss_lam_eff_hJ,E_wall_gold_loss_lam_eff_hJ,E_foam_gold_loss_lam_eff_power_1_hJ,E_wall_gold_loss_lam_eff_power_1_hJ,E_foam_gold_loss_lam_eff_power_2_hJ,E_wall_gold_loss_lam_eff_power_2_hJ
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012992992992992993,0.0002829668995837964,0.0002829668995837964,0.0,0.0002829668995837964,0.0,0.0002829668995837964,0.0,0.0002829668995837964,0.0
0.01598598598598599,0.0008264806436991027,0.0008235938134753553,5.7736604474947906e-06,0.0007993441443392579,1.0561682255906434e-05,0.0007993441438299051,1.0561682353418209e-05,0.0007993441443392579,1.0561682255906434e-05
0.01897897897897898,0.001318486458175512,0.0013104453703322782,1.0757787301232468e-05,0.0012429611962932062,1.7088898959208373e-05,0.0012419577333197998,1.716913647262829e-05,0.0012429207318512905,1.709213683379835e-05
0.021971971971971975,0.0018052632449929817,0.0017934146903907427,1.4789688259746747e-05,0.001699063205140517,2.1618882818839765e-05,0.0016946436101485463,2.1850203447469838e-05,0.0016988538545831258,2.163017797911397e-05
0.024964964964964968,0.0023040969657255952,0.0022890944804648304,1.8838983649186638e-05,0.0021775801179710727,2.6154491994352835e-05,0.002168111270678447,2.652277776200652e-05,0.0021770946681517068,2.6173472081493876e-05
0.02795795795795796,0.002783043630606896,0.0027648946317372345,2.278859996163011e-05,0.0026353007709915086,3.050692782078697e-05,0.002620262226590227,3.100844873502241e-05,0.002634501131644227,3.053348502055031e-05
0.030950950950950955,0.0032881452687305284,0.0032670572509754135,2.6574292366868345e-05,0.0031218386617562527,3.4574150209430314e-05,0.003100408649047866,3.521738516889928e-05,0.003120650045259359,3.460984168529246e-05
0.03394394394394395,0.003818595721946653,0.003794690688601311,3.0398851820545923e-05,0.0036360065114496437,3.8648181441709035e-05,0.003607133258304517,3.944021864424891e-05,0.0036343280892315033,3.86938767661987e-05
0.03693693693693694,0.00433171673331362,0.004304992027973359,3.425837771802471e-05,0.004132972881899838,4.2739862294515887e-05,0.004095614139628375,4.368703821490145e-05,0.004130711158875967,4.279647260817964e-05
0.039929929929929935,0.004832047787119658,0.004802579181100414,3.80267870302574e-05,0.004617973154360709,4.669954239237758e-05,0.00457121683770841,4.780481645374784e-05,0.004615024755760777,4.676814839605877e-05
0.04292292292292293,0.005350342828954076,0.005318261374178099,4.171870417505625e-05,0.005122631462459148,5.054856241792835e-05,0.005065724089319041,5.1813851157362135e-05,0.0051188933865941,5.062995809598142e-05
0.04591591591591592,0.005884464792084934,0.005846032229043914,5.301938640779288e-05,0.005640659981164065,6.134105154533275e-05,0.005572694660024564,6.296853571273972e-05,0.005636024144569499,6.146024724939745e-05
0.048908908908908914,0.006405487381935565,0.00635805495997919,6.275976075337884e-05,0.006143200365309379,7.119423108827843e-05,0.006063188438228104,7.317099552443999e-05,0.006137558041028328,7.134493494844816e-05
