r_cm,r_mm,T_hev_z0.5mm,flux_raw_z0.5mm,flux_norm_z0.5mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm,T_hev_z1.2mm,flux_raw_z1.2mm,flux_norm_z1.2mm
0.04940940940940941,0.4940940940940941,1.1653984359041896,1.897823372840268e+20,0.8774112287622131,0.0,0.0,0.0,0.0,0.0,0.0
0.04948948948948949,0.4948948948948949,1.1652559430591294,1.896895358351315e+20,0.8769821844450685,0.0,0.0,0.0,0.0,0.0,0.0
0.049569569569569566,0.49569569569569566,1.1651130917895998,1.89596535121643e+20,0.8765522188778536,0.0,0.0,0.0,0.0,0.0,0.0
0.04964964964964965,0.4964964964964965,1.1649698812609868,1.8950333484958715e+20,0.8761213307014522,0.0,0.0,0.0,0.0,0.0,0.0
0.04972972972972973,0.49729729729729727,1.1648263106350354,1.894099347239448e+20,0.8756895185519172,0.0,0.0,0.0,0.0,0.0,0.0
0.049809809809809806,0.4980980980980981,1.1646823790698313,1.8931633444864842e+20,0.8752567810604541,0.0,0.0,0.0,0.0,0.0,0.0
0.04988988988988989,0.49889889889889893,1.164538085719781,1.89222533726577e+20,0.8748231168533984,0.0,0.0,0.0,0.0,0.0,0.0
0.04996996996996997,0.4996996996996997,1.1643934297355927,1.8912853225955243e+20,0.8743885245521978,0.0,0.0,0.0,0.0,0.0,0.0
0.050050050050050046,0.5005005005005004,1.1642484102642576,1.8903432974833503e+20,0.8739530027733927,0.0,0.0,0.0,0.0,0.0,0.0
0.05013013013013013,0.5013013013013013,1.1641030264490275,1.8893992589261783e+20,0.8735165501285885,0.0,0.0,0.0,0.0,0.0,0.0
0.05021021021021021,0.502102102102102,1.1639572774293965,1.88845320391023e+20,0.8730791652244404,0.0,0.0,0.0,0.0,0.0,0.0
0.050290290290290286,0.5029029029029028,1.1638111623410818,1.88750512941098e+20,0.8726408466626345,0.0,0.0,0.0,0.0,0.0,0.0
0.05037037037037037,0.5037037037037038,1.163664680316001,1.8865550323930903e+20,0.872201593039858,0.0,0.0,0.0,0.0,0.0,0.0
0.05045045045045045,0.5045045045045045,1.1635178304822533,1.8856029098103823e+20,0.8717614029477865,0.0,0.0,0.0,0.0,0.0,0.0
0.050530530530530526,0.5053053053053053,1.163370611964099,1.8846487586057794e+20,0.8713202749730569,0.0,0.0,0.0,0.0,0.0,0.0
0.05061061061061061,0.5061061061061061,1.1632230238819385,1.88369257571127e+20,0.8708782076972506,0.0,0.0,0.0,0.0,0.0,0.0
0.05069069069069069,0.5069069069069069,1.1630750653522903,1.8827343580478436e+20,0.8704351996968641,0.0,0.0,0.0,0.0,0.0,0.0
0.050770770770770766,0.5077077077077077,1.1629267354877726,1.8817741025254667e+20,0.8699912495432978,0.0,0.0,0.0,0.0,0.0,0.0
0.05085085085085085,0.5085085085085085,1.1627780333970799,1.880811806043017e+20,0.8695463558028249,0.0,0.0,0.0,0.0,0.0,0.0
0.05093093093093093,0.5093093093093093,1.162628958184962,1.8798474654882398e+20,0.8691005170365723,0.0,0.0,0.0,0.0,0.0,0.0
0.05101101101101101,0.5101101101101101,1.162479508952205,1.8788810777377112e+20,0.8686537318005031,0.0,0.0,0.0,0.0,0.0,0.0
0.05109109109109109,0.5109109109109109,1.1623296847956057,1.8779126396567683e+20,0.8682059986453842,0.0,0.0,0.0,0.0,0.0,0.0
0.05117117117117117,0.5117117117117117,1.1621794848079523,1.876942148099475e+20,0.8677573161167705,0.0,0.0,0.0,0.0,0.0,0.0
0.051251251251251254,0.5125125125125125,1.1620289080780042,1.875969599908583e+20,0.8673076827549873,0.0,0.0,0.0,0.0,0.0,0.0
0.05133133133133133,0.5133133133133133,1.161877953690465,1.87499499191545e+20,0.8668570970950918,0.0,0.0,0.0,0.0,0.0,0.0
0.05141141141141141,0.5141141141141141,1.1617266207259653,1.8740183209400225e+20,0.8664055576668658,0.0,0.0,0.0,0.0,0.0,0.0
0.051491491491491494,0.5149149149149149,1.1615749082610376,1.8730395837907704e+20,0.8659530629947851,0.0,0.0,0.0,0.0,0.0,0.0
0.05157157157157157,0.5157157157157157,1.1614228153680946,1.87205877726464e+20,0.8654996115979977,0.0,0.0,0.0,0.0,0.0,0.0
0.05165165165165165,0.5165165165165165,1.1612703411154048,1.8710758981469913e+20,0.8650452019902953,0.0,0.0,0.0,0.0,0.0,0.0
0.051731731731731734,0.5173173173173173,1.1611174845670742,1.8700909432115783e+20,0.8645898326801035,0.0,0.0,0.0,0.0,0.0,0.0
0.05181181181181181,0.5181181181181181,1.1609642447830186,1.8691039092204677e+20,0.8641335021704448,0.0,0.0,0.0,0.0,0.0,0.0
0.05189189189189189,0.518918918918919,1.160810620818942,1.8681147929239942e+20,0.8636762089589176,0.0,0.0,0.0,0.0,0.0,0.0
0.051971971971971974,0.5197197197197198,1.160656611726313,1.8671235910607136e+20,0.8632179515376747,0.0,0.0,0.0,0.0,0.0,0.0
0.05205205205205205,0.5205205205205206,1.1605022165523435,1.8661303003573554e+20,0.8627587283934011,0.0,0.0,0.0,0.0,0.0,0.0
