index,x,y
0,0.12264150943396213,0.03664921465968596
1,0.23207547169811282,0.08638743455497377
2,0.3566037735849057,0.14136125654450238
3,0.4660377358490564,0.1963350785340312
4,0.5981132075471696,0.25654450261780104
5,0.7113207547169811,0.30890052356020936
6,0.8320754716981131,0.3612565445026177
7,0.9566037735849056,0.40837696335078544
8,1.069811320754717,0.45811518324607325
9,1.2547169811320755,0.5392670157068062
10,1.3905660377358486,0.5916230366492147
11,1.5226415094339623,0.6308900523560208
12,1.6471698113207545,0.6727748691099477
13,1.7754716981132073,0.706806282722513
14,1.90377358490566,0.7434554973821991
15,2.0358490566037735,0.7722513089005236
16,2.167924528301887,0.7984293193717278
17,2.303773584905661,0.8376963350785339
18,2.443396226415095,0.8612565445026179
19,2.5603773584905665,0.9083769633507852
20,2.6283018867924532,0.9371727748691098
21,2.6962264150943405,0.9424083769633508
22,2.7679245283018874,0.9581151832460733
23,2.8584905660377364,0.9712041884816753
24,2.9566037735849067,0.9947643979057593
