time_ns,front_position_mm,front_position_cm
0.14956893990447648,0.006269592476489029,0.0006269592476489029
0.4530612244897959,0.012539184952978058,0.0012539184952978057
0.7561224489795918,0.031347962382445145,0.0031347962382445144
1.0591510983171313,0.05015673981191223,0.005015673981191223
1.3622448979591835,0.07523510971786834,0.007523510971786834
1.6653061224489794,0.10658307210031348,0.010658307210031349
1.9683673469387752,0.13793103448275865,0.013793103448275864
2.2714276767340897,0.1755485893416928,0.01755485893416928
2.5743849151945546,0.22570532915360503,0.022570532915360503
2.877401611293356,0.2758620689655173,0.027586206896551727
3.180518669829099,0.33855799373040757,0.03385579937304076
3.4836613872739295,0.3949843260188088,0.03949843260188088
3.7865784066794412,0.45141065830721006,0.04514106583072101
4.089795918367346,0.5141065830721003,0.05141065830721003
4.392857142857142,0.5705329153605017,0.05705329153605016
4.695918367346938,0.6332288401253918,0.06332288401253919
4.998979591836734,0.6896551724137931,0.06896551724137931
5.30204081632653,0.7586206896551724,0.07586206896551724
5.605039015252015,0.8213166144200628,0.08213166144200627
5.908163265306122,0.884012539184953,0.0884012539184953
6.211116919467071,0.9404388714733543,0.09404388714733543
6.514178711624069,1.0031347962382446,0.10031347962382446
6.8173469387755095,1.0658307210031348,0.10658307210031348
7.120364768771157,1.134796238244514,0.11347962382445141
7.423469387755101,1.2037617554858935,0.12037617554858934
7.726519402352672,1.272727272727273,0.1272727272727273
8.029547256475608,1.341692789968652,0.1341692789968652
8.33265306122449,1.3981191222570533,0.13981191222570533
8.635548028436446,1.4545454545454548,0.14545454545454548
8.938583967980936,1.510971786833856,0.1510971786833856
9.241836734693877,1.561128526645768,0.1561128526645768
9.544897959183672,1.6175548589341693,0.16175548589341693
9.84771369964494,1.6677115987460818,0.16677115987460817
10.151020408163264,1.7241379310344829,0.1724137931034483
10.454081632653061,1.774294670846395,0.1774294670846395
10.757142857142854,1.8307210031347965,0.18307210031347965
11.060008563398563,1.8808777429467085,0.18808777429467086
11.363265306122447,1.931034482758621,0.1931034482758621
11.666326530612244,1.981191222570533,0.1981191222570533
11.96938775510204,1.993730407523511,0.1993730407523511
12.272299811800691,1.993730407523511,0.1993730407523511
12.575510204081631,1.993730407523511,0.1993730407523511
12.878571428571426,1.993730407523511,0.1993730407523511
13.18108026229128,1.993730407523511,0.1993730407523511
13.484693877551019,1.993730407523511,0.1993730407523511
13.787727169106304,1.993730407523511,0.1993730407523511
14.089681156075974,1.993730407523511,0.1993730407523511
14.390404457832199,1.993730407523511,0.1993730407523511
14.696938775510203,1.993730407523511,0.1993730407523511
14.999052670628759,1.993730407523511,0.1993730407523511
