time_ns,E_marshak_hJ,E_foam_gold_loss_hJ,E_wall_gold_loss_hJ,E_foam_gold_loss_lam_eff_hJ,E_wall_gold_loss_lam_eff_hJ,E_foam_gold_loss_lam_eff_power_1_hJ,E_wall_gold_loss_lam_eff_power_1_hJ,E_foam_gold_loss_lam_eff_power_2_hJ,E_wall_gold_loss_lam_eff_power_2_hJ
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012992992992992993,1.666368122948575e-08,1.666368122948575e-08,0.0,1.666368122948575e-08,0.0,1.666368122948575e-08,0.0,1.666368122948575e-08,0.0
0.01598598598598599,4.973774852110859e-08,4.858962672214212e-08,2.2962435979329412e-09,4.715342932538264e-08,4.5336776395188615e-09,4.7151475333745466e-08,4.536682129683377e-09,4.715342652056807e-08,4.533681952312562e-09
0.01897897897897898,8.211770063274717e-08,7.853486200400346e-08,4.916993988982007e-09,7.490386294922329e-08,8.08511380183182e-09,7.478875694434434e-08,8.22287418216937e-09,7.48892699842541e-08,8.102817846183478e-09
0.021971971971971975,1.1392913632086821e-07,1.0794378513511944e-07,7.267488825639641e-09,1.0317380552826991e-07,1.0861144784794753e-08,1.0272237731493123e-07,1.12480763611361e-08,1.0311079646960702e-07,1.0916410767402756e-08
0.024964964964964968,1.454322659233106e-07,1.371917087566969e-07,9.686130192824913e-09,1.3168730139166466e-07,1.3645978017454934e-08,1.3075555660104377e-07,1.4294027044286606e-08,1.3154985688940491e-07,1.3742943492056492e-08
0.02795795795795796,1.7662001513316446e-07,1.6610975277267584e-07,1.2107541699694386e-08,1.599437240219915e-07,1.636679430716928e-08,1.5847813993160032e-07,1.7283260042595917e-08,1.597209255448929e-07,1.6507037375165658e-08
0.030950950950950955,2.0755021912872251e-07,1.9478936980562638e-07,1.4531619455120719e-08,1.8805448948194568e-07,1.9032611962083213e-08,1.8600153626041823e-07,2.023179249010742e-08,1.8773492161246262e-07,1.9220707252368613e-08
0.03394394394394395,2.3824586675896393e-07,2.2325251841209597e-07,1.695929358128528e-08,2.1602687455610135e-07,2.1663410385183298e-08,2.1333078325114045e-07,2.315560952776272e-08,2.1559702083005514e-07,2.1902802712086173e-08
0.03693693693693694,2.6872675665317054e-07,2.515161782513072e-07,1.9389643950681195e-08,2.438554354307189e-07,2.4268755250463323e-08,2.4046747441144443e-07,2.6062121043859665e-08,2.433033270431372e-07,2.4562337429758974e-08
0.039929929929929935,2.9900880489704943e-07,2.7959560720305745e-07,2.1821884501998498e-08,2.7154279881936694e-07,2.6854170005700298e-08,2.6741842514293104e-07,2.895574863456267e-08,2.708571557225176e-07,2.7204616552129723e-08
0.04292292292292293,3.2910504131208106e-07,3.0750333754081863e-07,2.4255421215331422e-08,2.9909341313094643e-07,2.9423480633550048e-08,2.94190867936679e-07,3.183947216749478e-08,2.982632803291194e-07,2.9833283187158925e-08
0.04591591591591592,3.590264183922553e-07,3.3524984017107613e-07,2.6689774689371472e-08,3.265117951591865e-07,3.197945008268388e-08,3.2079165412542485e-07,3.471535681005305e-08,3.255265165625414e-07,3.245093227456261e-08
0.048908908908908914,3.887823187111202e-07,3.628440638300184e-07,2.9124550161555587e-08,3.5380234954714734e-07,3.452411697207014e-08,3.4722721296424443e-07,3.758486427879544e-08,3.5265155204895474e-07,3.5059455710799754e-08
0.05190190190190191,4.18380901263815e-07,3.902937749348562e-07,3.155941965272668e-08,3.8096931117426585e-07,3.705902104262451e-08,3.7350354732337373e-07,4.0449050709515464e-08,3.7964287844110124e-07,3.7660265003368984e-08
0.0548948948948949,4.4782934777503654e-07,4.1760579563341826e-07,3.399410867659542e-08,4.0801670441301033e-07,3.958535091021017e-08,3.996262442752649e-07,4.330869287150957e-08,4.065047537777637e-07,4.0254435317394145e-08
0.057887887887887894,4.771340445956684e-07,4.447861795410796e-07,3.642838587277995e-08,4.3494832677435474e-07,4.2104041807635216e-08,4.256004990100383e-07,4.6164370533991687e-08,4.3324119055451675e-07,4.2842800430309934e-08
0.06088088088088089,5.063007202400738e-07,4.7184034511305254e-07,3.8862054939627126e-08,4.617677491035131e-07,4.46158419377046e-08,4.51431144775924e-07,4.901652170629335e-08,4.598559592126705e-07,4.5426017040589364e-08
0.06387387387387387,5.353345516018048e-07,4.987731788282412e-07,4.1294948330507416e-08,4.884783244090767e-07,4.71213587122947e-08,4.771226840286313e-07,5.186548061111667e-08,4.863525993616653e-07,4.800460945113438e-08
0.06686686686686687,5.642402474903263e-07,5.255891163859713e-07,4.372692228687376e-08,5.150832006589732e-07,4.962109172411698e-08,5.026793184200878e-07,5.4711504351835974e-08,5.12734434392145e-07,5.057900132159033e-08
0.06985985985985986,5.930221153784546e-07,5.522922075769924e-07,4.6157852887970686e-08,5.415853350415888e-07,5.2115456733991014e-08,5.281049766029394e-07,5.755479199120176e-08,5.390045871646794e-07,5.314953867951036e-08
0.07285285285285285,6.216841154781625e-07,5.788861688129215e-07,4.858763287996732e-08,5.679875083718247e-07,5.460480343313472e-08,5.53403339503958e-07,6.039549842512102e-08,5.651659955641555e-07,5.571650688850328e-08
0.07584584584584585,6.502299050889404e-07,6.0537442617361e-07,5.101616910818312e-08,5.942923389620248e-07,5.708942880477925e-08,5.785778630520167e-07,6.323374461769333e-08,5.91221427311267e-07,5.8280143354938806e-08
0.07883883883883884,6.786628753659036e-07,6.317601510629534e-07,5.344338042033658e-08,6.205022956303115e-07,5.95695873185497e-08,6.036317985025737e-07,6.606962524888221e-08,6.171734937528476e-07,6.084064717592333e-08
0.08183183183183183,7.069861821013036e-07,6.580462900272821e-07,5.5869195941044586e-08,6.46619709714303e-07,6.204549880837038e-08,6.285682105658582e-07,6.890321449430424e-08,6.430246625341588e-07,6.339818655666077e-08
0.08482482482482483,7.352027717209472e-07,6.842355899092651e-07,5.8293553641491064e-08,6.726467860655989e-07,6.451735463130824e-08,6.533899935644394e-07,7.17345704379838e-08,6.687772691542127e-07,6.59529045776319e-08
0.08781781781781782,7.633154034142261e-07,7.10330619234773e-07,6.071639914571355e-08,6.98585613057773e-07,6.698532253372805e-08,6.780998858409567e-07,7.456373847226932e-08,6.944335274560772e-07,6.850492372497876e-08
0.09081081081081081,7.913266681092214e-07,7.363337865278816e-07,6.313768472807741e-08,7.244381716693102e-07,6.944955053358073e-08,7.027004826210122e-07,7.739075393885246e-08,7.199955391282253e-07,7.105434948287119e-08
0.0938038038038038,8.192390048502794e-07,7.622473560986746e-07,6.555736846634243e-08,7.502063437153171e-07,7.191017004552481e-08,7.271942475162709e-07,8.021564419538329e-08,7.454653023020205e-07,7.360127320667277e-08
0.0967967967967968,8.470547150193764e-07,7.880734617350174e-07,6.797541352224969e-08,7.758919193049212e-07,7.43672984174136e-08,7.515835228319419e-07,8.303843024325864e-08,7.708447193311157e-07,7.614577443916443e-08
0.09978978978978979,8.74775974754094e-07,8.138141186428723e-07,7.039178752728902e-08,8.014966035993829e-07,7.682104100480696e-08,7.758705388229239e-07,8.585912801732057e-08,7.961356038348225e-07,7.868792279145904e-08
0.10278278278278279,9.024048458467877e-07,8.394712339129659e-07,7.280646205575883e-08,8.270220229414625e-07,7.927149287975181e-08,8.000574220246374e-07,8.867774941305227e-08,8.213396870815818e-07,8.122777948081138e-08
0.10577577577577578,9.299432853563821e-07,8.650466157396286e-07,7.521941217066964e-08,8.52469730420809e-07,8.171874024769643e-08,8.241462027683629e-07,9.149430310847848e-08,8.464586237819094e-07,8.376539859580461e-08
