time_ns,front_position_marshak_cm,front_position_gold_loss_cm,front_position_gold_loss_lam_eff_cm,front_position_gold_loss_lam_eff_power_1_cm,front_position_gold_loss_lam_eff_power_2_cm
0.01,0.0,0.0,0.0,0.0,0.0
0.012992992992992993,9.85445133304208e-05,9.85445133304208e-05,8.172633320742144e-05,8.172633253941253e-05,8.17263332074214e-05
0.01598598598598599,0.00022897560799969312,0.00022747434683851944,0.0002025147318963614,0.00020054973022808986,0.00020226486374556182
0.01897897897897898,0.0003589270610589512,0.0003551215009858067,0.00032331238758669155,0.0003144097050031768,0.00032186388628156596
0.021971971971971975,0.0004658188145603647,0.00045934625930199444,0.0004177619913883368,0.0004051837346827418,0.00041569596281693094
0.024964964964964968,0.0005761211218936375,0.0005681092312244645,0.0005221178172429907,0.0005036454277341818,0.0005190467573277293
0.02795795795795796,0.0006833527554853648,0.0006739364424457143,0.0006260005698445102,0.0005997079269127862,0.0006211864134818419
0.030950950950950955,0.0007842853300968699,0.0007734534361574618,0.0007224386752048878,0.0006889779218144994,0.0007161059149024993
0.03394394394394395,0.0008883497521170245,0.0008762673338551189,0.0008222505739276015,0.0007810192819564033,0.0008141379448054669
0.03693693693693694,0.000995659609257793,0.0009826527944085436,0.0009267339344072384,0.0008763018428891137,0.0009162339737467991
0.039929929929929935,0.0010986271746972571,0.001083581426111178,0.0010266977478100587,0.0009670841161737859,0.0010137342948898674
0.04292292292292293,0.0011966967623091404,0.0011782554496381533,0.001120279895231281,0.0010518850685200297,0.0011049985558113891
0.04591591591591592,0.0012955997354566666,0.0012743449303689238,0.001214703283954002,0.0011367902642967127,0.001196817186464239
0.048908908908908914,0.0013975674177554613,0.0013741085917875918,0.001313086656720289,0.001224708967835601,0.001292099415168786
0.05190190190190191,0.0014976538073126894,0.0014720085737301946,0.0014099482691857868,0.0013106873946203848,0.001385651144727432
0.0548948948948949,0.0015938741411310377,0.0015665429212867452,0.0015031042018274145,0.001392779569677373,0.0014753192478476824
0.057887887887887894,0.0016894295449193543,0.0016598550618203516,0.001595648905897877,0.001474543297783047,0.0015650209485296748
0.06088088088088089,0.0017830555552837877,0.001749819585142811,0.001685447010704947,0.0015537034760387456,0.0016516545058417118
0.06387387387387387,0.0018787530573590955,0.0018420069993295798,0.0017767888971223344,0.0016331067718423579,0.001738092078258732
0.06686686686686687,0.0019813269293741005,0.0019416191714269678,0.0018753608040453058,0.0017186714604056714,0.0018314109314030947
0.06985985985985986,0.002081386074591441,0.002038709577401791,0.0019714477523757757,0.0018017523076848641,0.0019226334388369151
0.07285285285285285,0.0021814823028415333,0.0021363960749554768,0.002067439945495489,0.001884464650957977,0.0020137466637094484
0.07584584584584585,0.0022829635275075097,0.0022351097807448792,0.002165745996204049,0.001968086945637043,0.0021066138460931827
0.07883883883883884,0.0023863609431766675,0.0023344225239333035,0.002265253916133962,0.002053777028490201,0.0022006483190284347
0.08183183183183183,0.0024949716770708685,0.0024389284107245667,0.0023681450467416725,0.002143700704311107,0.0022981469139515447
0.08482482482482483,0.0026006586383098412,0.0025407416974941766,0.0024681783305315185,0.00222902188979629,0.0023924291916708872
0.08781781781781782,0.002706256243679847,0.002642437825835335,0.002568441079059083,0.0023137099260268318,0.0024866224478768077
0.09081081081081081,0.0028169976916088595,0.002750248360044688,0.0026742551451973333,0.0024031868016857476,0.0025855998517961107
0.0938038038038038,0.0029288119484731506,0.0028587673655003963,0.0027814356352600916,0.002493341744970412,0.002686134345972056
0.0967967967967968,0.0030397491314196703,0.0029647511829197755,0.0028872041970534113,0.0025823636790929254,0.0027855133137360505
0.09978978978978979,0.0031435677678669136,0.0030633461894615304,0.0029851713692384753,0.002665348455277683,0.002876432067073406
0.10278278278278279,0.003246618287448085,0.0031614246888681144,0.0030819936860632035,0.0027469309814399153,0.002966034262249344
0.10577577577577578,0.0033579259781521633,0.003268329279434885,0.0031868362025835604,0.0028343378277565895,0.003063490325268228
0.10876876876876877,0.0034723429990196355,0.0033787178389547575,0.0032954242344237304,0.002924159727550776,0.003163672836444424
0.11176176176176177,0.003579786039973194,0.0034814753160441153,0.0033967284892699717,0.003007081645076706,0.0032574714432659956
0.11475475475475476,0.003686491974925919,0.003582882143145826,0.003495670612346855,0.0030889951170814333,0.0033501281106267664
0.11774774774774775,0.003796687166471589,0.003687678195108652,0.0035971623826312,0.003174072670226098,0.003444539324583615
0.12074074074074075,0.0039113898635532995,0.003796953184196328,0.0037024752145425133,0.0032633046280794937,0.0035424856625795005
0.12373373373373374,0.004030331099985893,0.00391138405251955,0.00381121468398905,0.0033556068265027895,0.003644015978846607
0.12672672672672675,0.004153889155072806,0.004030106078148329,0.003924862433823955,0.003450876620795812,0.0037494196104246756
0.12971971971971974,0.0042807373841922455,0.0041504585012402785,0.004040505075987137,0.0035481503387112855,0.00385829280305744
0.13271271271271273,0.004412429910025071,0.0042753126062338226,0.004158208167909408,0.0036490272282733486,0.003970918891192413
0.13570570570570573,0.004557487660056713,0.004413767222987349,0.004288089612896968,0.00376163029138057,0.0040943129263238355
