index,x,y
0,0.03809523809523796,20.916030534351137
1,0.22857142857142865,23.206106870229007
2,0.30476190476190457,25.648854961832058
3,0.41904761904761934,29.160305343511446
4,0.6095238095238091,30.839694656488547
5,0.7428571428571429,32.213740458015266
6,0.8571428571428577,33.89312977099236
7,1.0095238095238095,36.793893129770986
8,1.2190476190476192,38.93129770992366
9,1.3904761904761909,41.221374045801525
10,1.5047619047619047,43.20610687022901
11,1.6761904761904765,44.42748091603053
12,1.980952380952381,47.786259541984734
13,2.2285714285714286,51.603053435114504
14,2.5142857142857142,55.72519083969466
15,2.9904761904761887,59.23664122137405
16,3.352380952380951,60.91603053435115
17,3.7904761904761894,62.90076335877862
18,4.38095238095238,66.10687022900763
19,5.028571428571427,69.00763358778624
20,5.447619047619046,70.07633587786259
21,5.828571428571427,70.68702290076335
22,6.19047619047619,72.97709923664121
23,6.4952380952380935,76.33587786259541
24,7.0095238095238095,77.86259541984732
25,7.580952380952382,76.4885496183206
26,8.019047619047617,75.57251908396947
27,8.34285714285714,75.41984732824427
28,8.742857142857142,77.25190839694656
29,9.390476190476189,80.0
30,9.923809523809522,80.45801526717557
31,10.228571428571428,79.38931297709924
32,10.495238095238095,80.45801526717557
33,10.780952380952378,81.52671755725191
34,11.009523809523808,81.52671755725191
35,11.428571428571425,81.52671755725191
36,11.809523809523807,80.45801526717557
37,12.057142857142857,77.40458015267176
38,12.247619047619047,73.43511450381679
39,12.533333333333331,69.61832061068702
40,13.028571428571425,65.95419847328243
41,13.580952380952379,63.35877862595419
42,14.019047619047615,61.37404580152672
43,14.457142857142856,58.47328244274809
44,14.93333333333333,55.11450381679389
