r_cm,zF_cm_t2.0ns,zF_cm_t6.0ns,zF_cm_t10.0ns
0.0,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.0004702194357366771,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.0009404388714733542,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.0014106583072100312,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.0018808777429467085,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.0023510971786833857,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.0028213166144200625,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.0032915360501567397,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.003761755485893417,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.004231974921630094,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.004702194357366771,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.005172413793103448,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.005642633228840125,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.006112852664576803,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.0065830721003134795,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.007053291536050157,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.007523510971786834,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.00799373040752351,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.008463949843260187,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.008934169278996866,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.009404388714733543,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.00987460815047022,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.010344827586206896,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.010815047021943573,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.01128526645768025,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.011755485893416929,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.012225705329153605,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.012695924764890282,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.013166144200626959,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.013636363636363636,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.014106583072100314,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.014576802507836991,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.015047021943573668,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.015517241379310345,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.01598746081504702,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.016457680250783698,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.016927899686520375,0.013793103448275864,0.0877742946708464,0.16175548589341693
0.017398119122257052,0.013793103448275864,0.0871473354231975,0.16112852664576804
0.017868338557993732,0.013793103448275864,0.0871473354231975,0.16112852664576804
0.01833855799373041,0.013793103448275864,0.0871473354231975,0.16112852664576804
0.018808777429467086,0.013793103448275864,0.0871473354231975,0.16112852664576804
0.019278996865203762,0.013793103448275864,0.0871473354231975,0.16112852664576804
