r_cm,zF_cm_t2.0ns,zF_cm_t6.0ns,zF_cm_t10.0ns
0.0,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.001006711409395973,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.002013422818791946,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.003020134228187919,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.004026845637583892,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.0050335570469798654,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.006040268456375838,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.007046979865771811,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.008053691275167784,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.009060402684563757,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.010067114093959731,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.011073825503355703,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.012080536912751676,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.01308724832214765,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.014093959731543622,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.015100671140939596,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.01610738255033557,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.01711409395973154,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.018120805369127514,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.01912751677852349,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.020134228187919462,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.021140939597315434,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.022147651006711407,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.02315436241610738,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.02416107382550335,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.025167785234899327,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.0261744966442953,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.027181208053691272,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.028187919463087244,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.029194630872483217,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.030201342281879193,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.031208053691275165,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.03221476510067114,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.03322147651006711,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.03422818791946308,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.03523489932885906,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.03624161073825503,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.037248322147651,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.03825503355704698,0.01342281879194631,0.08724832214765102,0.1771812080536913
0.03926174496644295,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.040268456375838924,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.04127516778523489,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.04228187919463087,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.043288590604026844,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.04429530201342281,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.04530201342281879,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.04630872483221476,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.047315436241610734,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.0483221476510067,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.04932885906040268,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.050335570469798654,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.05134228187919462,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.0523489932885906,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.05335570469798657,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.054362416107382544,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.05536912751677852,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.05637583892617449,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.057382550335570465,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.058389261744966434,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.05939597315436241,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.060402684563758385,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.061409395973154354,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.06241610738255033,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.0634228187919463,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.06442953020134227,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.06543624161073824,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.06644295302013423,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.0674496644295302,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.06845637583892616,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.06946308724832213,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.07046979865771812,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.07147651006711409,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.07248322147651005,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.07348993288590604,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.074496644295302,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.07550335570469797,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.07651006711409396,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.07751677852348993,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.0785234899328859,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.07953020134228186,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.08053691275167785,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.08154362416107382,0.01342281879194631,0.08724832214765102,0.17583892617449667
0.08255033557046978,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.08355704697986577,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.08456375838926174,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.0855704697986577,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.08657718120805369,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.08758389261744966,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.08859060402684563,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.0895973154362416,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.09060402684563758,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.09161073825503355,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.09261744966442952,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.0936241610738255,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.09463087248322147,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.09563758389261744,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.0966442953020134,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.09765100671140939,0.01342281879194631,0.08724832214765102,0.17449664429530204
0.09865771812080536,0.01342281879194631,0.08590604026845639,0.17449664429530204
0.09966442953020133,0.01342281879194631,0.08590604026845639,0.17449664429530204
0.10067114093959731,0.01342281879194631,0.08590604026845639,0.17449664429530204
0.10167785234899328,0.01342281879194631,0.08590604026845639,0.17449664429530204
0.10268456375838925,0.01342281879194631,0.08590604026845639,0.17449664429530204
0.10369127516778523,0.01342281879194631,0.08590604026845639,0.17449664429530204
0.1046979865771812,0.01342281879194631,0.08590604026845639,0.17449664429530204
0.10570469798657717,0.01342281879194631,0.08590604026845639,0.17449664429530204
0.10671140939597314,0.01342281879194631,0.08590604026845639,0.17449664429530204
0.10771812080536912,0.01342281879194631,0.08590604026845639,0.17449664429530204
0.10872483221476509,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.10973154362416106,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.11073825503355704,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.11174496644295301,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.11275167785234898,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.11375838926174496,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.11476510067114093,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.1157718120805369,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.11677852348993287,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.11778523489932885,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.11879194630872482,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.11979865771812079,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.12080536912751677,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.12181208053691274,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.12281879194630871,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.12382550335570469,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.12483221476510066,0.01342281879194631,0.08590604026845639,0.1731543624161074
0.12583892617449663,0.01342281879194631,0.08456375838926175,0.1731543624161074
0.1268456375838926,0.01342281879194631,0.08456375838926175,0.1731543624161074
0.12785234899328857,0.01342281879194631,0.08456375838926175,0.1731543624161074
0.12885906040268455,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.12986577181208053,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.1308724832214765,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.13187919463087247,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.13288590604026845,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.1338926174496644,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.1348993288590604,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.13590604026845637,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.13691275167785233,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.1379194630872483,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.13892617449664427,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.13993288590604025,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.14093959731543623,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.1419463087248322,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.14295302013422817,0.01342281879194631,0.08456375838926175,0.17181208053691277
0.14395973154362415,0.01342281879194631,0.08322147651006712,0.17046979865771814
0.1449664429530201,0.01208053691275168,0.08322147651006712,0.17046979865771814
0.1459731543624161,0.01208053691275168,0.08322147651006712,0.17046979865771814
0.14697986577181207,0.01208053691275168,0.08322147651006712,0.17046979865771814
0.14798657718120803,0.01208053691275168,0.08322147651006712,0.17046979865771814
0.148993288590604,0.01208053691275168,0.08322147651006712,0.17046979865771814
0.15,0.01208053691275168,0.08322147651006712,0.17046979865771814
0.15000083333333333,0.0,0.0,0.0
0.150001833931069,0.0,0.0,0.0
0.1500030353660634,0.0,0.0,0.0
0.15000447794982535,0.0,0.0,0.0
0.15000621008508022,0.0,0.0,0.0
0.15000828988981696,0.0,0.0,0.0
0.15001078714730925,0.0,0.0,0.0
0.1500137856475399,0.0,0.0,0.0
0.15001738599858935,0.0,0.0,0.0
0.15002170900231868,0.0,0.0,0.0
0.15002689970761016,0.0,0.0,0.0
0.1500331322771637,0.0,0.0,0.0
0.150040615831143,0.0,0.0,0.0
0.15004960146374288,0.0,0.0,0.0
0.15006039066810264,0.0,0.0,0.0
0.1500733454522453,0.0,0.0,0.0
0.15008890048546059,0.0,0.0,0.0
0.15010757768267705,0.0,0.0,0.0
0.15013000371616952,0.0,0.0,0.0
0.15015693104216904,0.0,0.0,0.0
0.15018926314787684,0.0,0.0,0.0
0.15022808486599018,0.0,0.0,0.0
0.1502746987738777,0.0,0.0,0.0
0.15033066889869806,0.0,0.0,0.0
0.15039787319489153,0.0,0.0,0.0
0.15047856655481084,0.0,0.0,0.0
0.1505754564666749,0.0,0.0,0.0
0.15069179385838105,0.0,0.0,0.0
0.15083148217524098,0.0,0.0,0.0
0.15099920835150288,0.0,0.0,0.0
0.15120060007012207,0.0,0.0,0.0
0.15144241458728513,0.0,0.0,0.0
0.15173276545727993,0.0,0.0,0.0
0.1520813947649648,0.0,0.0,0.0
0.1525,0.0,0.0,0.0
