time_ns,foam_energy_hJ,gold_energy_hJ
0.029961821817413133,0.10844717353227044,0.0003018756672328094
0.09061224489795919,0.28303015037797397,0.0012287532162125502
0.15122448979591838,0.5644964514064762,0.004278927361433968
0.21180850865879228,0.9536324028500666,0.011327323618296447
0.2724489795918367,1.4477975398788463,0.024005647375532926
0.3330364255607229,2.0322723045458617,0.04407685388393156
0.39363122387347016,2.6317205155140253,0.07085963608028456
0.4542680039106027,3.3047847860914636,0.10604067109922205
0.5148961554827175,4.006126101611845,0.15040860669059675
0.5755102040816327,4.7786496617031435,0.20482523837718322
0.6361092297651072,5.571266284155898,0.270222036827598
0.6967215715575443,6.3919903086365535,0.34523619550217666
0.7573328033765885,7.286679219033934,0.4349976385998087
0.8179396984415845,8.18746821657625,0.535661481617956
0.8785390201943397,9.114421305718029,0.6490197672486229
0.9391811098349062,10.071074071649399,0.7748673772496998
0.9997959183673469,11.105722429521425,0.9183877683229048
1.0603926861078796,12.17365844869655,1.079136953099027
1.1209864993568734,13.268678517413562,1.2568726900919913
1.1816326530612244,14.31631746010107,1.4443920045861367
1.2422448979591836,15.263937266801141,1.6343060649944519
1.3028475540755275,16.13207430923478,1.8218459322637537
1.3634491554537675,16.95534424641517,2.0098253297480673
1.4240816326530612,17.70158804385761,2.1950692057980383
1.4846938775510203,18.404592892173785,2.3771860827156774
1.545278804215567,19.06804809784006,2.55710903728407
1.605867189917517,19.71119816524837,2.7364406472748595
1.6665271937102586,20.31631338041327,2.914510801699234
1.7271140321891625,20.881144715506068,3.089444494760444
1.7877551020408164,21.431712153302033,3.2623522412880734
1.84833300260545,21.945075120501414,3.433347148940889
1.9089795918367345,22.36955821696288,3.595235787214328
1.9695918367346936,22.795055058035537,3.7527905671428483
2.030204081632653,23.224045438882893,3.90862000379601
2.090783822928546,23.648196838809312,4.064436131798931
2.1514285714285712,24.030583702575598,4.216765154618701
2.212031651715398,24.408349330128125,4.366620363419369
2.27265306122449,24.782130547594846,4.51531787074601
2.333245759799639,25.159734462466062,4.663993046950384
2.3938775510204082,25.48545506637541,4.809343059317448
2.4544897959183674,25.789506500225517,4.949825245798814
2.5150469125399337,26.08003141264414,5.086911328110276
2.575679300278281,26.30883825905899,5.217623286106477
2.6363265306122448,26.451647111000366,5.335577938717875
2.6969387755102043,26.541163819752708,5.441485700724361
2.7575510204081635,26.592030800280998,5.5359951830704235
2.818135526699681,26.658273388922563,5.623977728413794
2.878684412887015,26.695754333154596,5.705287470620776
2.9393165040054146,26.740678770202628,5.781872253281521
2.9999476150260507,26.785269620261445,5.854913835817831
