time_ns,foam_energy_hJ,gold_energy_hJ
0.0299349718040375,0.10572130494097301,0.017947733583091166
0.09060578264142266,0.28000357661524955,0.02051243422440965
0.15119433738334778,0.5583277378609064,0.030716501416030044
0.21183003355167443,0.9370997258017131,0.05674433916938033
0.2724224063864697,1.4080108784603944,0.1076014996135138
0.33304927786239114,1.9519602175004795,0.19287893442953838
0.3936734693877551,2.4954253354339477,0.309726504356419
0.45427888507838493,3.0909350456262374,0.4677710983318304
0.5148979591836735,3.6917057884232114,0.6724809053179768
0.5755032455055427,4.337957272689928,0.9285047157351021
0.63612066754671,4.976652523393231,1.2423927400563153
0.6967292785557294,5.62045424749099,1.6062642017672077
0.7573468823624592,6.300617286527596,2.044216560045666
0.8179591836734694,6.961357860153957,2.5417016325075905
0.8785545428049617,7.618774394770796,3.1020061106180976
0.9391836734693877,8.27777696453477,3.7274360908182156
0.9997959183673469,8.973036273120051,4.438743160315662
1.0604006818576488,9.66222847981061,5.241095967809495
1.121020408163265,10.34305732955771,6.121377929938041
1.1816326530612244,10.96332794794886,7.052236362858642
1.2422448979591836,11.495963253012007,7.982270245777803
1.3028501330164002,11.973039087465342,8.888652660151488
1.363469387755102,12.417910182774946,9.793131247033648
1.4240715871123366,12.806809682698312,10.672739050536737
1.4846938775510203,13.172189511648623,11.522524472204223
1.5452906690634522,13.513284304441216,12.353611397912342
1.6059036579856085,13.842998622969366,13.179160358579278
1.666479677025565,14.145317281309577,13.993656034092187
1.727142857142857,14.42301638692874,14.788089108184067
1.7877551020408164,14.696403404621703,15.562050820890473
1.8483673469387751,14.942610278263503,16.32107839178539
1.9089795918367345,15.1295906798861,17.03070691343272
1.9695918367346936,15.329052260221866,17.719474955871117
2.0302017777286974,15.53671832381561,18.40067626738432
2.090816326530612,15.741316052816243,19.082139400158326
2.151424932833602,15.916296382322072,19.747222935944425
2.2120408163265304,16.094320034377418,20.402336903414785
2.27265306122449,16.272065897482275,21.053020787296514
2.333265306122449,16.454450171010336,21.707215562406734
2.3938775510204082,16.59650663610505,22.34891968745976
2.4544897959183674,16.729868007152024,22.973368395054127
2.5151020408163265,16.85749741241659,23.587160930546425
2.5757142857142856,16.94011027936954,24.17026366223727
2.6363248721491246,16.968234523399655,24.689139552283564
2.6969387755102043,16.96838801158996,25.14617643830636
2.7574459319312132,16.951683603704744,25.54179518498921
2.818049946288985,16.958010165341122,25.901733728392927
2.8787261962373245,16.94555126646832,26.225466391033436
2.939387755102041,16.946201991570327,26.52152828716228
2.999933409361253,16.94955335733757,26.797411966705184
