time_ns,foam_energy_hJ,gold_energy_hJ
0.029991438860040028,0.099943383690166,0.0003363421438917842
0.09061224489795919,0.27401572701893145,0.0013442877794867184
0.1511926418539099,0.5557873702711454,0.00456300632870723
0.21183673469387754,0.9460997820755687,0.011706174506590856
0.2724365028312019,1.4411799248429027,0.024569769296503986
0.3330612244897959,2.0272506650113455,0.044987106645310596
0.393666244699874,2.6285402286948374,0.07195419540407268
0.4542524117884527,3.302797932695785,0.10743852547913844
0.5148678943376335,4.00630377495173,0.15207642969553323
0.5755102040816327,4.781043162021482,0.2068873455797372
0.6361224489795918,5.576236414176149,0.2726754690598309
0.6967272665873143,6.3992146507123735,0.3481089239653989
0.7573469387755102,7.296621737030584,0.4382573698595604
0.8179591836734694,8.200027002589357,0.5393778834475007
0.8785714285714287,9.129758073056141,0.653228045865056
0.9391698378183677,10.08828211133903,0.7795397620162471
0.9997959183673469,11.125940239722567,0.9235574407893535
1.0604030958650024,12.197012188342045,1.0849216273877442
1.1210148614555218,13.295431805339046,1.2633185931760922
1.1816168841281909,14.34533082235997,1.4514042127042341
1.2422091315418793,15.295389828826528,1.641804151153888
1.3028371819762665,16.166632522644008,1.8300565664085509
1.3634468504210193,16.992378102868734,2.018620081976658
1.4240816326530612,17.740912224636055,2.204471392455118
1.4846882103505883,18.44598416689706,2.387197391664845
1.5453061224489795,19.111629718414207,2.567686880451407
1.6058985450729268,19.756857178828337,2.7475899761243197
1.666530612244898,20.363555313764824,2.9261006892325017
1.727142857142857,20.930286510286813,3.1016191582768315
1.7877440800460034,21.48207619468951,3.2749667505719824
1.8483618863716522,21.997372359229256,3.44663940465857
1.9089668648535218,22.42283446214593,3.608868807815013
1.9695918367346936,22.849546710680123,3.766789727541925
2.0302019756627825,23.279928140088913,3.923108956272342
2.090816326530612,23.705308319431275,4.079393880939605
2.1514285714285712,24.08871408308441,4.232144431936257
2.2120408163265304,24.467632538595485,4.382481336500298
2.2726130674151346,24.842054043770137,4.531484566320918
2.333210463967742,25.22061522122512,4.680621031834432
2.3938775510204082,25.54754723143954,4.826473365938369
2.45444098753518,25.852177577244134,4.967179255286112
2.5151020408163265,26.144057123966217,5.104859273092786
2.5757142857142856,26.373575240352718,5.235846874577284
2.6363258938175926,26.516729369657703,5.3540059285889035
2.6969170934022166,26.606590073902616,5.46019731110777
2.757508493060392,26.657512526722424,5.55491143015888
2.818163265306122,26.72388269602368,5.643219828124468
2.8787755102040813,26.761525564504073,5.724917007422592
2.939387755102041,26.806378332489775,5.801654878431071
3.0,26.851080313001635,5.874989431908543
