index,x,y
0,2.172619047619048,1.5875331564986737
1,2.279761904761904,1.7413793103448274
2,2.619047619047619,1.996021220159151
3,2.714285714285714,2.123342175066313
4,3.0595238095238093,2.2877984084880634
5,3.1547619047619038,2.340848806366048
6,3.749999999999999,2.4575596816976124
7,3.845238095238094,2.515915119363395
