filename,filepath,distance_um,t_front_ps,fit_error_ps,maximum_slope_time_ps,method_difference_ps,combined_uncertainty_ps,sigma_ps,fraction_of_maximum,r_squared
z_110.csv,C:\Users\TLP-001\Documents\GitHub\Project_1_Code\inflection_points\z_110.csv,110.0,989.2323468924169,7.283229586044638,1037.1900826446283,47.95773575221142,48.50762673726651,136.1405534902946,0.45090829660891574,0.9941838680576575
z_180.csv,C:\Users\TLP-001\Documents\GitHub\Project_1_Code\inflection_points\z_180.csv,180.0,1221.2638184363768,15.563777789212454,1074.3801652892548,146.883653147122,147.70591978968218,253.7721299688419,0.5027006782704665,0.9944627090736455
z_330.csv,C:\Users\TLP-001\Documents\GitHub\Project_1_Code\inflection_points\z_330.csv,330.0,1889.1227920024076,7.730172805729824,1749.9999999999995,139.122792002408,139.33738488342505,241.95195250634842,0.4504262427762724,0.9973799209218475
z_590.csv,C:\Users\TLP-001\Documents\GitHub\Project_1_Code\inflection_points\z_590.csv,590.0,2954.8900711820224,7.101157603403461,2875.0,79.89007118202244,80.2050491725863,340.5409672129343,0.49764762986170274,0.999420363093424
z_840.csv,C:\Users\TLP-001\Documents\GitHub\Project_1_Code\inflection_points\z_840.csv,840.0,3940.2412097925376,20.874558685093398,3912.8630705394194,27.378139253118206,34.42832713421522,361.02411936678794,0.5061108764322767,0.9950810005686207
