index,x,y
0,-0.8734576143266836,0.005296957149550863
1,-0.8145285303251979,0.0060374681257600316
2,-0.7682271071811733,0.006407723613864602
3,-0.7177164637513285,0.010480533983014906
4,-0.702984192750957,0.011961555935433216
5,-0.681938091321855,0.01492359984026978
6,-0.660891989892753,0.018996410209420084
7,-0.6482643290352917,0.020847687649942964
8,-0.6230090073203691,0.023069220578570387
9,-0.5977536856054468,0.02714203094772069
10,-0.5661845334617936,0.029733819364452685
11,-0.5556614827472428,0.031955352293080136
12,-0.538824601603961,0.03565790717412587
13,-0.5219877204606794,0.0393604620551716
14,-0.5009416190315774,0.043803527912426504
15,-0.477790907459565,0.04713582730536767
16,-0.4693724668879242,0.05046812669830883
17,-0.43990792488718133,0.05231940413883168
18,-0.41254799302934875,0.05343017060314542
19,-0.3957111118860672,0.053800426091249964
20,-0.3746650104569653,0.05417068157935456
21,-0.3557235191707733,0.05417068157935456
22,-0.33467741774167115,0.05417068157935456
23,-0.31363131631256924,0.056021959019877415
24,-0.3010036554551079,0.05713272548419113
25,-0.28206216416891605,0.05935425841281858
26,-0.2504930120252631,0.06046502487713229
27,-0.22102847002451997,0.0619460468295506
28,-0.20208697873832837,0.06416757975817805
29,-0.17683165702340586,0.06638911268680547
30,-0.15578555559430374,0.06935115659164207
31,-0.1389486744510222,0.07268345598458323
32,-0.11158874259318963,0.07638601086562896
33,-0.09475186144990788,0.07934805477046555
34,-0.08001959044953644,0.0797183102585701
35,-0.065287319449165,0.07786703281804724
36,-0.05476426873461393,0.07527524440131522
37,-0.033718167305511804,0.07157268952026952
38,-0.008462845590589518,0.06972141207974664
39,0.02521091669597375,0.06972141207974664
40,0.0651985094112677,0.07046192305595578
41,0.09255844126910051,0.07046192305595578
42,0.12412759341275326,0.07046192305595578
43,0.15359213541349637,0.07046192305595578
44,0.18516128755714933,0.07046192305595578
45,0.21041660927207184,0.07046192305595578
46,0.22725349041535337,0.07046192305595578
47,0.26092725270191663,0.07157268952026952
48,0.2946010149884801,0.07046192305595578
49,0.33248399756086355,0.06824039012732833
50,0.3535300989899659,0.06564860171059633
51,0.3661577598474268,0.06416757975817805
52,0.3998315221339903,0.05972451390092315
53,0.4271914539918229,0.05787323646040027
54,0.4819113177074883,0.055281448043668274
55,0.4819113177074883,0.055281448043668274
56,0.511375859708231,0.05454093706745913
57,0.5240035205656923,0.05305991511504082
58,0.5366311814231532,0.05046812669830883
59,0.5576772828522558,0.04824659376968138
60,0.580827994424268,0.043803527912426504
61,0.6081879262821008,0.03861995107896249
62,0.6355478581399336,0.03565790717412587
63,0.6523847392832152,0.03491739619791673
