time_ns,front_position (Marshak),front_position (HR),front_position (gold loss),front_position (ablation_varying_rho),front_position (ablation_varying_rho_lam_eff)
0.3217917917917918,0.006459299233590717,0.01348560665020914,0.00641806408692883,0.00626111120011796,0.006163902806673704
0.32778778778778783,0.006686137281302822,0.013901525669228709,0.006641705701936617,0.006477381161871203,0.00637439413939287
0.3337837837837838,0.006919043319396315,0.014319395802465974,0.00687162395001427,0.0067028386019419685,0.006589956711533473
0.3397797797797798,0.007151170566862383,0.014735543236512667,0.007100118159299682,0.006922964149870604,0.006807656392759296
0.3457757757757758,0.007365767309974359,0.015150345280039779,0.007311151859666972,0.007124252468622329,0.00700710422889912
0.35177177177177177,0.0075774706267803735,0.015564142806527856,0.007519628554830889,0.007326408830154785,0.007198311459900551
0.3577677677677678,0.007809332534654653,0.015977245299480757,0.007747456312146167,0.00754822154462691,0.007407869113770323
0.3637637637637638,0.008049627235886205,0.016386101492007785,0.007983016770257164,0.007773545095162024,0.007630031451084817
0.3697597597597598,0.008290710294089494,0.016795835647839964,0.008219902805714824,0.007998449730157866,0.00784906723763697
0.37575575575575576,0.008529860803894555,0.017207330363645336,0.008455310786948044,0.008226322960114375,0.008064702893571394
0.3817517517517518,0.008766417649005284,0.017620757981575707,0.008687268675247908,0.008447963314985938,0.008282237366679504
0.3877477477477478,0.008971426692953706,0.01803628042322239,0.00888658004077965,0.008636787460268368,0.008469212769373012
0.39374374374374377,0.009170325972561205,0.01845405027620294,0.009080124211204783,0.008823693944981165,0.00864437372688485
0.39973973973973975,0.009407305162992118,0.01887421174093985,0.009312620432355565,0.00904846722036365,0.008854436846985794
0.40573573573573574,0.009663899530806432,0.01929690145895519,0.009564127534488782,0.009286675947235761,0.00908807765224666
0.4117317317317318,0.009926404503443238,0.0197301543253404,0.009820860417414921,0.009533995738034455,0.009327815716541213
0.41772772772772776,0.01018898413630868,0.020176526331889606,0.010077937595496555,0.009781847001406867,0.009561268994980963
0.42372372372372374,0.010449662246028309,0.020618915725222096,0.010332680307147787,0.010022489439655715,0.00979659035827332
0.42971971971971973,0.010697564631332895,0.02105764559711404,0.01057390864879156,0.010248653786771656,0.010014324542613376
0.43571571571571577,0.010940520821288515,0.02149301136569979,0.010810255578992501,0.010474925895455674,0.010231403334683427
0.44171171171171175,0.011194132614751984,0.02192528402476729,0.01105745962361777,0.010712967846794671,0.010453546002608892
0.44770770770770774,0.011453087549223072,0.022351322214846345,0.011310170322485168,0.010949999505680761,0.0106846537968456
0.4537037037037037,0.01171315484746722,0.022774301727025905,0.011563703444740139,0.011192473517414921,0.01091773548482273
0.4596996996996997,0.0119723070432196,0.023196167653518278,0.011815728349984922,0.011428724897312673,0.011144146449399215
0.46569569569569574,0.012213119422264596,0.02361707795063984,0.01204924251342842,0.011651801598478647,0.01135012207384009
0.47169169169169173,0.012446667138431042,0.02403718051109091,0.01227542708307124,0.011861953497719286,0.011554051434260958
0.4776876876876877,0.012697464550899864,0.02445661409406949,0.012519031622289518,0.012092897418997118,0.011776264681081948
0.4836836836836837,0.012958430506348607,0.024875509148335414,0.012772711621011953,0.012335478468475906,0.012001335794048237
0.48967967967967974,0.013223397655131416,0.025305799651002308,0.013030047780509488,0.012576200553107259,0.012234786088830742
0.4956756756756757,0.01348909075047783,0.025740126300443016,0.013288017844278483,0.012814654422622087,0.01246285892707295
0.5016716716716717,0.013753955059693285,0.026169865686625965,0.013545014925840974,0.013057897223897897,0.012695346219450645
0.5076676676676677,0.014017284469090624,0.02659525653156736,0.013800410219974536,0.01330227242587329,0.012920234287095633
0.5136636636636637,0.014278772491882152,0.02701652041894921,0.014053681890005061,0.013537516442400423,0.013148894945890006
0.5196596596596597,0.014538299924845545,0.02743386346612931,0.014304605288562642,0.01377617679210588,0.013369367086097667
0.5256556556556556,0.014795835963005344,0.02784747779267722,0.01455356241761626,0.014006458945423359,0.013593728088255392
0.5316516516516517,0.015051391731711689,0.02825754281486496,0.01480055330780366,0.014239191289594269,0.013809672521726057
0.5376476476476477,0.015304998072810064,0.028664226390643165,0.015045498472746428,0.014472774335497552,0.014029786564204
0.5436436436436437,0.015556694732347621,0.02906768583565228,0.015288470219742795,0.014698514528209038,0.014241337722215345
0.5496396396396397,0.015806525018215688,0.02946806882756437,0.015529595978106893,0.0149182985304199,0.014457371837852425
0.5556356356356357,0.01602987725261308,0.029865514213377117,0.01574363325128511,0.015117865559453561,0.014640849932554451
0.5616316316316317,0.01623962426598709,0.030260152732073366,0.01594344672148615,0.015307446544441763,0.01481531821618747
0.5676276276276276,0.01647076832405321,0.03065210766322731,0.016164967500594908,0.01550944976282665,0.015013092228423737
0.5736236236236236,0.016717134076787623,0.031041495410611086,0.016402063281749906,0.01573229290450204,0.015218945312381858
0.5796196196196196,0.016972056953690667,0.0314284260285769,0.016647853650311826,0.01595614500138675,0.015428173691502782
0.5856156156156156,0.017231277971874293,0.03181300369791493,0.01689759790881874,0.01619092467985369,0.015647229941949354
0.5916116116116117,0.017492280247080095,0.032195327156980605,0.017148732666711245,0.016420017067854824,0.01587181410451006
0.5976076076076077,0.017753605262406488,0.03257549009311604,0.01740007212884388,0.016654146698934804,0.016087820659472958
0.6036036036036037,0.01801441402893548,0.0329535814987377,0.01765077741980759,0.016891613682125266,0.016309766512848375
0.6095995995995996,0.01827422739282366,0.033329685995904836,0.017900513773581574,0.017119103661017425,0.01652275585893617
0.6155955955955956,0.01853277552664634,0.033703884132706634,0.018148677660481487,0.017352067507978415,0.016741717066459886
0.6215915915915916,0.01878991098543291,0.03407625265439648,0.018395115107998405,0.017575598670667186,0.016951322787246443
0.6275875875875876,0.019045558292738435,0.03445082972136266,0.018640043215493562,0.01780517532802706,0.01716704877594124
0.6335835835835836,0.019299684504304887,0.03482336592166441,0.01888341851675775,0.018025197684561792,0.017373140754820035
0.6395795795795796,0.019552281876637795,0.035193694982307774,0.019125285349874906,0.018251593760664986,0.017585585173477615
0.6455755755755757,0.01980335757372537,0.03556189408819851,0.019365429008965738,0.018468229122685715,0.01778817897960331
0.6515715715715716,0.020052927502341552,0.03592803690121529,0.01960384394819148,0.018691533092831735,0.01799739262898035
0.6575675675675676,0.020301012591910517,0.0362921937815286,0.019840793061717432,0.01890486435777984,0.018196566219441244
0.6635635635635636,0.020536131569350583,0.03665443199141883,0.020064588998549786,0.019113987559364415,0.01839161277312103
0.6695595595595596,0.020762928258887182,0.037014815883253574,0.02027982067662841,0.01930609141524185,0.018569714950643072
0.6755555555555556,0.02099702994074195,0.03737340707310031,0.020502467817233846,0.019513626357698415,0.018763083211815433
0.6815515515515516,0.02123672731933015,0.03773026460129164,0.0207309079187886,0.019717487092643413,0.01895263976078018
0.6875475475475475,0.021479828305592436,0.038085445081119634,0.020962596573037916,0.019929626601833714,0.019154040789181596
0.6935435435435435,0.021724780584056434,0.038439002836712775,0.021195925457899268,0.02014925821313736,0.019347823068484694
0.6995395395395396,0.021970544128629484,0.03878871804166508,0.021430039946365078,0.0203630148489303,0.019551226956275678
0.7055355355355356,0.022216428296692594,0.03912757665187422,0.02166423677433951,0.020569597417726664,0.01974515662074988
0.7115315315315316,0.02246197597326133,0.03946638357904886,0.02189799102203046,0.020782010339894637,0.019947880871896168
0.7175275275275276,0.022706885809910333,0.03980516263573375,0.02213104652694701,0.02100060651797715,0.020140211271272766
0.7235235235235236,0.022950960517750967,0.04014393696826047,0.02236331491306661,0.021211991705588608,0.020341121947932063
0.7295195195195195,0.023180428994441046,0.040482729085397955,0.02258047616233108,0.021401623752299426,0.020518157461876657
0.7355155155155155,0.023400078392316843,0.04082156088544975,0.022787355248997845,0.021587894193876186,0.020695294916862665
0.7415115115115115,0.023627982422716416,0.04116045368189917,0.023002624466285822,0.021789202512485322,0.020869878766561278
0.7475075075075075,0.023862539352932154,0.041499428227696214,0.023224737802366262,0.021985535660991328,0.021060439437480902
0.7535035035035036,0.024101509254833373,0.041845676759915636,0.02345128034309265,0.022195410236775286,0.021244673502793864
0.7594994994994996,0.024343232506086884,0.042194511775588174,0.023680572432051353,0.022397166852916223,0.021441431063193992
0.7654954954954956,0.024586540686003508,0.04254232444740667,0.02391152995966722,0.0226104208566829,0.02163401886298293
0.7714914914914915,0.02483061745197703,0.0428891491628084,0.024142985245879496,0.022813629489141906,0.021819288702542475
0.7774874874874875,0.025074893812731765,0.04323501917389185,0.024374387954986802,0.02302739874802944,0.02201149684012884
0.7834834834834835,0.025306690522045632,0.043579966650130655,0.02459301890459884,0.02321826650650923,0.022200129471930202
0.7894794794794795,0.025529809187967507,0.04392402272799685,0.02480271895246295,0.023411309323952564,0.02237372529813533
0.7954754754754755,0.025760174080012906,0.044267217557711444,0.025019702633762318,0.023599920166827573,0.022545003931491874
0.8014714714714715,0.025996458059929135,0.04460958034732235,0.02524273129883269,0.023804984916488216,0.022728319919575714
0.8074674674674676,0.026236768704027573,0.04495113940429402,0.0254699790743808,0.02400245804850624,0.02292382317592546
0.8134634634634635,0.02647967453598149,0.04529192217477737,0.025699590331933996,0.024213518834361764,0.02311479624581662
0.8194594594594595,0.026724142182497683,0.04563231493738385,0.02593054363853376,0.024414408811717112,0.023297697170321218
0.8254554554554555,0.026969430453369116,0.045972622860180806,0.026162262998119946,0.024627469045614987,0.023493885310598667
0.8314514514514515,0.027215008790231608,0.04631212979968944,0.026394220099670684,0.024828906490013156,0.023678807346042306
0.8374474474474475,0.027460498005246144,0.046650861531937864,0.026626079996589763,0.025041912868181554,0.023875623362581318
0.8434434434434435,0.027696651506469546,0.0469888430812366,0.02684819608186287,0.02523389849233205,0.02405156256205286
0.8494394394394394,0.02792601333006303,0.047326098751209106,0.02706319683069865,0.02543120849628307,0.024233042301147634
0.8554354354354354,0.028160057511815616,0.047662652154202685,0.02728294702302234,0.025620438513273686,0.024406341412254805
0.8614314314314315,0.028397972001322276,0.047998526239181896,0.027506689216798552,0.025825398502924316,0.02459532551919746
0.8674274274274275,0.02863852535443087,0.04833374331819855,0.027733060943493527,0.026020198204711412,0.02477401087464223
0.8734234234234235,0.028880766492496285,0.04867202528114651,0.027961119193788197,0.026222124133522828,0.024966549158873967
0.8794194194194195,0.029123992227707944,0.04901003675057988,0.028190200640072684,0.02643441716730309,0.025147013047827172
0.8854154154154155,0.0293676853017952,0.049347057439167626,0.02841952446586054,0.02663998795369294,0.025340427851685367
0.8914114114114114,0.02961146582167182,0.04968311266472877,0.02864876622386602,0.026834531484670413,0.02552072408339146
0.8974074074074074,0.029855055201078846,0.05001822702292597,0.02887777532246153,0.027035429345571398,0.02571360538627206
0.9034034034034034,0.030098249586268278,0.05035242441605857,0.02910636704402843,0.02724644522267167,0.025900173001693987
0.9093993993993994,0.030329874822617876,0.05068572808040281,0.029323066377677273,0.02743966456227233,0.02606512089333312
0.9153953953953955,0.030552891275765916,0.0510181606121874,0.029530904738420502,0.02761318216833686,0.02623673304500429
0.9213913913913915,0.03078126947435171,0.05134974399228663,0.029744220321979632,0.027798252799884276,0.02640007573583179
0.9273873873873875,0.031014262697467203,0.051680499609707456,0.029962102400776652,0.027998633574794277,0.026581643729517823
0.9333833833833834,0.03125058465490091,0.0520104482839415,0.03018329362123401,0.02819520410319862,0.02675241420614532
0.9393793793793794,0.031489213081058016,0.05233961028624832,0.03040681542527438,0.028382010713948334,0.026939200382870815
0.9453753753753754,0.03172937019929124,0.05266828442502808,0.030631883605355223,0.02857699992065198,0.027113122896470096
0.9513713713713714,0.03197046713708633,0.052999076298314254,0.03085781939434877,0.02878442326276366,0.027301910976594738
0.9573673673673674,0.03221205867552878,0.053328881823767285,0.031084211937405584,0.028985379346878032,0.02747659882591604
0.9633633633633634,0.03245380855208972,0.05365772262727823,0.03131072721324136,0.029174071309333513,0.027665620474796544
0.9693593593593595,0.03269546309117619,0.05398561976366143,0.031536938042722215,0.029378074339207753,0.027848467301710315
0.9753553553553554,0.03293683122705188,0.05431259373765967,0.03176274801838509,0.029567557169614882,0.028018742569264517
0.9813513513513514,0.033177769391358844,0.054638664523970315,0.03198809731475718,0.02977159873028658,0.028204804321956496
0.9873473473473474,0.03340878692547676,0.05496385158634749,0.03220330409228463,0.0299515290075369,0.02836722102353852
0.9933433433433434,0.03363216984349239,0.05528817389583173,0.03241061145440131,0.030139209170485955,0.02853800011403559
0.9993393393393394,0.033859630089548495,0.055611649948155324,0.032622066257806434,0.03031535162757691,0.0286972285250801
1.0053353353353354,0.03409067594533665,0.05593429778036829,0.03283716032301458,0.030509887827483713,0.02887505850681913
1.0113313313313315,0.03432436148182994,0.05625613498672712,0.033054947107288374,0.030691343305685407,0.029039673287255034
1.0173273273273273,0.03455991783898106,0.05657717873388577,0.03327469199437382,0.03088983380755205,0.02922140676285342
1.0233233233233234,0.03479674571865789,0.056898009580034825,0.03349552304491231,0.03107372220976849,0.029388378973088814
1.0293193193193193,0.035034379892976135,0.05721917826447183,0.03371703140430355,0.031273897100514834,0.029571662125831972
1.0353153153153154,0.03527245961059724,0.05753947887333834,0.03393895476717606,0.031458457801491195,0.029749151493434742
1.0413113113113113,0.035510705370173076,0.057858928490752984,0.03416103240112882,0.03165895517453217,0.029913049930048632
1.0473073073073074,0.03574890082819101,0.058177543793537366,0.03438298931289479,0.03184313604337471,0.030094439593165854
1.0533033033033035,0.035986878741797415,0.058495341064750746,0.03460469595661226,0.0320431432906871,0.03025975246661555
1.0592992992992993,0.03622451005999678,0.058812336206654485,0.034825981551398134,0.03222631900917864,0.030441623600105078
1.0652952952952954,0.03645213293230259,0.05912854475313492,0.03503698573464956,0.03241649591755195,0.03059782325569306
1.0712912912912913,0.03667187534280555,0.059443981881612026,0.03523993566623578,0.03258253078869418,0.030763543898281506
1.0772872872872874,0.03689551187382735,0.05975866242445981,0.035446674815825474,0.03276849901267928,0.030926618938836175
1.0832832832832833,0.0371226526023339,0.06007260087996229,0.03565691539035158,0.03294065547797077,0.031078215380001235
1.0892792792792794,0.037352453531902766,0.06038581142282832,0.035869884996748105,0.033131925690582854,0.031250716880640655
1.0952752752752752,0.037584214459311746,0.060698307914286216,0.03608487552342564,0.033318871235477644,0.03140820550116529
1.1012712712712713,0.037817377764108484,0.06101010391177909,0.03630124477720849,0.033492158272335384,0.03158476796968864
1.1072672672672674,0.03805150101645124,0.061320562533273316,0.03651857125943079,0.03368496972844474,0.031744726475956865
1.1132632632632633,0.038286233529754354,0.061626920319592646,0.03673644891150453,0.03386136341261293,0.031922948616345995
1.1192592592592594,0.038521297532937385,0.06193288715780703,0.03695462600372658,0.03405613288239823,0.03209531338902508
1.1252552552552553,0.03875647316589349,0.06223847280062158,0.037172887248975356,0.03423335948267505,0.032252201361686536
1.1312512512512514,0.03899158655484616,0.06254368681385962,0.037390895069456954,0.03442856805450928,0.03242852597587576
1.1372472472472472,0.03922650035033336,0.0628485385816031,0.037608608579235626,0.034605530646858514,0.032586983371028264
1.1432432432432433,0.03945137358627076,0.06315303731115371,0.03781601431081591,0.034791436812166815,0.03275519469333892
1.1492392392392392,0.03966819367098443,0.06345719203782192,0.03801515115056991,0.03495148254034829,0.032897708880571905
1.1552352352352353,0.039888797331380905,0.06376101162955178,0.03821811982907441,0.03513312982875535,0.033062202258680666
1.1612312312312312,0.04011286456402205,0.06406450479138767,0.03842467104167712,0.035299209036370814,0.033223571336867465
1.1672272272272273,0.0403396260080449,0.06436768006978985,0.03863395465085851,0.03548616548154317,0.03337080918689083
1.1732232232232234,0.04056843288187086,0.0646705458568051,0.038845320978596394,0.03565604121112747,0.03354024137947208
1.1792192192192192,0.0407987594992674,0.06497665538566218,0.039058182193244556,0.03584596262299761,0.03369241637438625
1.1852152152152153,0.04103018136406032,0.06528303716467068,0.03927212591334649,0.03603065038606042,0.033865263163083845
1.1912112112112112,0.04126235600843901,0.06558886830791989,0.03948676765810498,0.03619906448803401,0.03401949863798538
1.1972072072072073,0.0414950073181268,0.06589415897623475,0.039701849761322426,0.03638849940104968,0.03419375333665089
1.2032032032032032,0.041727912806099214,0.06619891913495037,0.03991725449836023,0.03655923732464813,0.03436199376566151
1.2091991991991993,0.04195299499870916,0.06650315855921095,0.04012441358273464,0.036742904616627214,0.034505783437445404
1.2151951951951951,0.04217169758045331,0.0668068868390868,0.04032485439815809,0.03690112762185735,0.034665132788894666
1.2211911911911912,0.042393486130957156,0.06711011338451606,0.04052842525691359,0.03708201230968799,0.034807660409948045
1.2271871871871873,0.04261809264119602,0.06741284743007925,0.04073490644408266,0.03724540872807485,0.03497328921749385
1.2331831831831832,0.042844902387188744,0.06771509803961276,0.04094361586327544,0.03743082323046632,0.035134778770270755
1.2391791791791793,0.043073393315879165,0.06801687411066851,0.04115403784949785,0.037597430780250095,0.03527971526743867
1.2451751751751752,0.043303138054203216,0.06831445049798532,0.0413656888232965,0.03778537863270564,0.03544789053720183
1.2511711711711713,0.04353378774555304,0.06860773254669027,0.04157823449197649,0.037967877051174354,0.03559673076562253
1.2571671671671671,0.04376505783708463,0.06890101560198532,0.041791351071643355,0.038132497888817556,0.03576754039109525
1.2631631631631632,0.043996716352577715,0.06919430459698918,0.04200482510904593,0.03831954479038147,0.03593264146174428
1.2691591591591591,0.044228574277586,0.06948760439679265,0.04221851270047199,0.03848639241895087,0.03607919392954062
1.2751551551551552,0.044450456156720976,0.06978091979992031,0.042421761020761964,0.03866578601748547,0.036239816618281843
1.2811511511511513,0.04466414555583835,0.07007425553975237,0.04261645000754428,0.038816691690563336,0.0363723073951995
1.2871471471471472,0.0448816062123003,0.0703676162859082,0.042814987282720735,0.03899229988795734,0.03653018661506306
1.2931431431431433,0.04510258109019807,0.07066100664559231,0.04301718088035782,0.03914955889626079,0.03668503656729145
1.2991391391391391,0.04532637582779497,0.07095443116490449,0.04322225154893966,0.03933082368724127,0.0368229116531815
1.3051351351351352,0.04555239295527122,0.07124539302555748,0.043429603621622744,0.03950776774584255,0.0369863051049704
1.3111311311311311,0.04578013746812352,0.07153455755170873,0.0436386747077242,0.03966659359396951,0.03712969602164569
1.3171271271271272,0.046009200495516024,0.07182402192776442,0.04384906815232085,0.03984990931039944,0.03729709384564086
1.323123123123123,0.046239244606624826,0.07211378919174295,0.044060399983774444,0.040012521619420094,0.03745922165838402
1.3291191191191192,0.046459815041939884,0.07240386235318459,0.044261952115367736,0.0401894324637609,0.03759287984658526
1.3351151151151153,0.046672559235127795,0.07269424439366129,0.04445536595311338,0.04033703940790241,0.03774389198267837
1.3411111111111111,0.04688948527051859,0.07298493826727508,0.04465302557981191,0.04051092003881997,0.037876282181163866
1.3471071071071072,0.04711028739448783,0.07327594690114543,0.04485464005343827,0.040665547720205135,0.03803556501653381
1.353103103103103,0.047334234303821734,0.07356749637785441,0.045059463617011936,0.04084567444807236,0.03819137482306886
1.3590990990990992,0.04756069449137811,0.07386323730133458,0.04526692746279771,0.041021640759714734,0.038328520468455356
1.365095095095095,0.047789141248417794,0.07415907496182365,0.04547621426174341,0.04117848469459429,0.038492372563024416
1.3710910910910912,0.04801913654389909,0.0744550132645218,0.045686949933308504,0.041361234406180565,0.038634676851988015
1.377087087087087,0.04825031643459503,0.0747510560681024,0.04589884187877376,0.041522250912715324,0.038802275143486754
1.3830830830830831,0.048482378730575454,0.07504720718561587,0.04611160557921868,0.04170804420788101,0.03896442460772503
1.3890790790790792,0.04871507264707214,0.07534347038537122,0.046324941561298606,0.04187097349851746,0.03910558041431703
1.395075075075075,0.04894819015350502,0.07563984939179588,0.04653867105908419,0.04205822659562152,0.039272836336742306
1.4010710710710712,0.04916494086341049,0.07593634788627482,0.04673549396847754,0.042207160679585916,0.03940228801237052
1.407067067067067,0.04936812089626498,0.07623296950796904,0.04691827563554959,0.042367944132737395,0.03954482344329966
1.4130630630630632,0.04957741448223361,0.07652971785461485,0.04710728168391038,0.042527464534805916,0.039686253499445885
1.419059059059059,0.049792534253556286,0.07682659648330327,0.047302302039289035,0.0426698789869149,0.03981042174761153
1.4250550550550551,0.05001248445539776,0.07712360891124158,0.047502267584026904,0.042842180278708474,0.039965082171379646
1.431051051051051,0.05023639179131577,0.07742075861649624,0.04770627357049287,0.04299392386786047,0.04009887139498777
1.437047047047047,0.05046351980434499,0.07771804903871869,0.04791363422594858,0.04317364172700517,0.04026104723442309
1.4430430430430432,0.05069324972093155,0.07801548357985377,0.04812343885283178,0.043331008859236436,0.04041910186939119
1.449039039039039,0.05092506241696229,0.07831420823500522,0.04833524103926675,0.04351532300778183,0.04055602048629413
1.4550350350350352,0.05115852283712447,0.0786143514430272,0.04854865610616245,0.04367605014777028,0.0407214438182461
1.461031031031031,0.05139326668030976,0.07891452006347101,0.04876333973353113,0.04386311798699194,0.040863027085989635
1.4670270270270271,0.05162898908736488,0.0792147180102504,0.0489789325008108,0.04404453626583754,0.0410318282106898
1.473023023023023,0.051857004835336576,0.07951494914995748,0.04918653463483774,0.044195897587346294,0.04118764888810512
1.479019019019019,0.05207853880149507,0.07981521730276434,0.04938735436221061,0.0443685106616937,0.04131422479200052
1.485015015015015,0.0523034141252181,0.08011552624330272,0.04959155156905755,0.044518739949148615,0.04147140613760526
1.491011011011011,0.05253140063752246,0.08041587970152257,0.049798900516928514,0.04469804980048239,0.04160559648803363
1.4970070070070072,0.05276193326775572,0.0807162813635302,0.05000883527595867,0.044853704216932744,0.041769021650250544
1.503003003003003,0.052994519340995694,0.08101338739203572,0.0502209380850043,0.0450374962418181,0.041927793454333645
1.5089989989989991,0.05322874303289625,0.08131057584581312,0.050434499366355294,0.0451964486280496,0.04206363999604146
1.514994994994995,0.053464254211323635,0.08160799985686862,0.05064925562760854,0.04538296900813767,0.042229112462548735
1.520990990990991,0.05370075826131564,0.08190566212785516,0.05086496288545896,0.0455637764954908,0.04236911458119594
1.526986986986987,0.05393800740395558,0.08220356533687859,0.05108139731199518,0.045720673116585925,0.04253757060899193
