time_ns,E_marshak,E_gold_loss,E_wall_gold_loss,E_vacuum_loss,E_Be_loss,E_Be_wall_loss,E_Cu_loss,E_Cu_wall_loss,E_gold_100_loss,E_gold_100_wall_loss
0.5951951951951953,0.031168706601136877,0.031158375180659822,1.4019152998951193e-05,0.031148304701668753,0.031161243203780494,1.0102515418496878e-05,0.03115569302532887,1.7926992254356697e-05,0.031106175972937373,8.828302581941653e-05
0.6102002002002003,0.032489329741663554,0.03247831412375857,1.5244984858585454e-05,0.03246771937562137,0.03248119224373425,1.1033005272426422e-05,0.03247542248654314,1.920296125308588e-05,0.03242438105780701,9.20678080415311e-05
0.6252052052052052,0.03379696478083153,0.03378507846295806,1.639256807293546e-05,0.03377413563742231,0.033788146707873085,1.197499304733995e-05,0.03378216707154168,2.0492196608183496e-05,0.03372961762052531,9.586670484912067e-05
0.6402102102102102,0.03509251780265285,0.03507978362445473,1.7609443797222252e-05,0.035068422886526264,0.03508298464756207,1.300884234450675e-05,0.03507683335305938,2.1791799109178882e-05,0.03502279057633904,9.967638243123575e-05
0.6552152152152152,0.036376601807408614,0.03636301664756112,1.8812786262673942e-05,0.036350883669910086,0.03636621206068448,1.426709801733627e-05,0.03635973541463114,2.3699134554453962e-05,0.036304512139611014,0.00010349449975712771
0.6702202202202202,0.03764969568554102,0.03763527635578263,2.003399427697168e-05,0.03762207312487698,0.03763851167882148,1.5223819707119098e-05,0.037631101318056574,2.6148708205633776e-05,0.037575260890336776,0.00010731922520389458
0.6852252252252252,0.03910023886039521,0.03908488689965702,2.1465462837856656e-05,0.03907073413699116,0.039088263474872945,1.6523706108887026e-05,0.03908036780350352,2.7291748426746535e-05,0.039023476226197985,0.00011114903291531602
0.7002302302302302,0.040718553178790536,0.04070199170321447,2.3280188748901997e-05,0.0406871113104565,0.040705672730746455,1.7742787878186606e-05,0.040697630599015995,2.9412116280254538e-05,0.04063943444059458,0.00011507665043575878
0.7152352352352352,0.042299945929188586,0.04228233065703198,2.4480141708758148e-05,0.042266445742112864,0.04228613465653554,1.9141397918425046e-05,0.04227760055215118,3.132742130954734e-05,0.042218369866540505,0.00011916221151060155
0.7302402402402403,0.04384363543697862,0.043824999501844826,2.630565253289899e-05,0.043807946422728124,0.04382881684540278,2.056766654439705e-05,0.04381984541634736,3.3536117834964156e-05,0.04375950809478741,0.00012334713672104754
0.7452452452452453,0.045360025103506674,0.04534012301991409,2.803490026645508e-05,0.04532206056815902,0.04534411732901585,2.2182477434396958e-05,0.045334712728726065,3.568488108041757e-05,0.04527331128547157,0.0001275899569144467
0.7602502502502503,0.04685606696398721,0.046834924047969226,2.9864924403850535e-05,0.04681576809233462,0.046838891548976525,2.4024604077102944e-05,0.04682925505093447,3.792103093987099e-05,0.046766766394450175,0.0001318670856883751
0.7752552552552553,0.04833577984489056,0.048313386080288095,3.1683873672949146e-05,0.048293102467119334,0.048317408144204536,2.557248942126116e-05,0.048307456583694126,4.0159965522952185e-05,0.048241407805740925,0.00014116362297339396
0.7902602602602603,0.04980148490110116,0.04977760753851578,3.403519992391237e-05,0.049756391950301154,0.0497819176239422,2.7486062573736056e-05,0.04977128631602558,4.317993928331137e-05,0.04969622329140968,0.00015741368645706778
0.8052652652652653,0.05151947583699896,0.05149381052012295,3.6536253755343985e-05,0.051471934059010856,0.05149861855800109,2.9275367295246006e-05,0.05148682524386031,4.6661342197414366e-05,0.0514047455416743,0.0001649978591865272
0.8202702702702703,0.05347690730000137,0.053449820588015624,3.827846211876421e-05,0.053426828750625155,0.05345475719314856,3.125578303684484e-05,0.0534423766502411,4.8718548572903516e-05,0.05335717885269026,0.00017365664354854375
0.8352752752752753,0.055385726188161635,0.055357244479301786,4.083142124316543e-05,0.055332906247175184,0.05536214149202003,3.340048075319431e-05,0.05534940682193119,5.21771948642617e-05,0.05526052873646334,0.00018266119271667894
0.8502802802802802,0.05724383541536452,0.05721361423341072,4.330792292854952e-05,0.05718769240591433,0.05721858370472702,3.5921788028749436e-05,0.05720521267944472,5.5324873826308235e-05,0.05711263957304332,0.0001923535548085082
0.8652852852852853,0.05906490369107215,0.05903277233611302,4.6271120088617786e-05,0.05900491899139432,0.059037921401134785,3.829167701247355e-05,0.05902399726482395,5.88362935590675e-05,0.058927326623115395,0.000202210249235197
0.8802902902902903,0.060858636889922005,0.06082428698204855,4.94753934789703e-05,0.06079471304221849,0.0608298847388645,4.100056968773089e-05,0.06081536377376785,6.227757867131842e-05,0.06071455863335398,0.00021232274946172362
0.8952952952952953,0.06263097646842584,0.06259466403560973,5.2067331601407176e-05,0.06256305934804728,0.06260035965352011,4.3658878968910535e-05,0.06258492534816142,6.6722789607584e-05,0.06248032291751247,0.0002225437492380307
0.9103003003003003,0.06438549811437375,0.06434724554845873,5.534695599447426e-05,0.06431353561980246,0.06435303137150628,4.6434352930859115e-05,0.06433604187489252,7.15643156300625e-05,0.0642282693723093,0.0002328706949726902
0.9253053053053053,0.06612440030281964,0.06608402091687149,5.838353133878615e-05,0.0660483402350504,0.06609000003431055,4.934950067309561e-05,0.06607227120521109,7.477497676607491e-05,0.06596061083879903,0.0002432662949175065
0.9403103103103103,0.0684090554511561,0.06836652344636356,6.179590307554658e-05,0.06832884533469043,0.06837255140166668,5.254986524544471e-05,0.0683544725685829,7.935627038620333e-05,0.06823873661493024,0.0002537179275812726
0.9553153153153153,0.07121168754001775,0.07116666939000346,6.560978653892933e-05,0.07112711112524212,0.07117301400740209,5.571209640835265e-05,0.07115407954999622,8.378372483941357e-05,0.07103461773489211,0.00026477231570134195
0.9703203203203203,0.07392189370311045,0.07387430889259249,6.93422888792346e-05,0.07383244511030718,0.07388079078170735,5.958088080978828e-05,0.07386079229894907,8.944251608005429e-05,0.07373741489556694,0.0002768231302155617
0.9853253253253254,0.0765327236837006,0.07648234686791777,7.378379942892447e-05,0.07643778048923326,0.07648883398870623,6.36168200813872e-05,0.07646723806268069,9.588221516348893e-05,0.0763401643460918,0.00028956170988611867
1.0003303303303304,0.07907217871241916,0.07901874629383664,7.820686757316824e-05,0.0789707789974582,0.07902527689806736,6.811880219477415e-05,0.07900260290641557,0.00010127160329917705,0.07887117675790373,0.0003027390350750227
1.0153353353353354,0.08156137793279641,0.08150450916246692,8.358949382152878e-05,0.08145286019503017,0.08151113242458345,7.302155490503948e-05,0.08148757818744065,0.00010828888407734302,0.08135000970065956,0.000319761330642718
1.0303403403403404,0.08401355863905734,0.08395283018414759,8.907366371879087e-05,0.08389782891034059,0.0839599510326739,7.778237682015691e-05,0.08393511991608343,0.00011473502640545995,0.0837852230166666,0.0003467508640187625
1.0453453453453454,0.08643663225074473,0.08637245274027378,9.390051027120424e-05,0.08631356101463286,0.0863796299390728,8.29673717893969e-05,0.08635332735554423,0.00012245377971545124,0.08619218578403517,0.0003634856876757622
1.0603503503503504,0.08883532287521616,0.08876754174000678,9.990017058992988e-05,0.0887048144017827,0.0887748031626719,8.815730911319277e-05,0.08874650171063389,0.0001304764093166498,0.08857845575600985,0.00038484017159322775
1.0753553553553554,0.09121252896955764,0.0911407330918587,0.0001057048106169506,0.09107448036412141,0.09114835482118903,9.378869692249461e-05,0.09111877111525575,0.00013736161925367727,0.09094274425755745,0.00040346044218468044
1.0903603603603604,0.09357011343918963,0.09349454643127095,0.00011141076729658382,0.09342442634343034,0.09350200445576255,9.971589034556044e-05,0.09347142104179935,0.0001456607864084217,0.09328788447160481,0.00042427217233906745
1.1053653653653654,0.09590934649738748,0.09582999876200991,0.00011742015185588554,0.09575584296553324,0.09583738983187705,0.00010537012532477519,0.09580539189159215,0.00015338092368634198,0.09561421050888003,0.0004441999550230529
1.1203703703703705,0.09873796814007163,0.09865477186380137,0.0001233997583899388,0.09857593971714476,0.09866217957998909,0.00011145680132489953,0.09862857152234857,0.00016223788900639768,0.09843020944126127,0.00046480394286555675
1.1353753753753755,0.10203063038090698,0.10194326589038917,0.00013020343147269664,0.10185930920508895,0.10195073588836755,0.00011783721203219312,0.1019150293361245,0.00017174348987050505,0.10170980995799614,0.00048604117569349967
1.1503803803803805,0.10523496508562935,0.10514285620372428,0.00013754932533360532,0.10505370813508202,0.10515046310390679,0.00012514704562598933,0.10511329291784562,0.00018070975883604677,0.10490031259533475,0.0005087083699518936
1.1653853853853855,0.1083442266360365,0.10824738052943157,0.00014462088432195085,0.10815228209958912,0.10825472445553633,0.00013258666686854185,0.10821606299005841,0.0001914453901969035,0.10799487085750129,0.0005322854879402281
1.1803903903903905,0.1113824869157395,0.11128057900672979,0.0001528962891102897,0.11117934637939766,0.11128776465797106,0.0001406431816869116,0.11124714680992306,0.00020211467772234256,0.11101763801326864,0.0005571716883383892
1.1953953953953955,0.11436810653790175,0.11426060957498999,0.00016128197615615105,0.11415335574846416,0.1142678997480185,0.000148922732286634,0.11422533733793941,0.00021374170004175293,0.1139822946934913,0.0005923901547536967
1.2104004004004005,0.11731313079409264,0.11720021582326591,0.00016952196927536478,0.11708585490817142,0.11720716607513026,0.00015783327773478002,0.11716258742459325,0.00022552048885965463,0.11690583568201365,0.0006195755573357582
1.2254054054054053,0.1202252422448026,0.12010691510904138,0.000178191532596136,0.11998466418539348,0.12011335314916104,0.00016676060947506765,0.12006689906890239,0.00023761418338825432,0.1197976156572801,0.0006541681282859293
1.2404104104104103,0.12310935664807178,0.12298529262354696,0.00018731485442658716,0.12285532159661926,0.12299148823605673,0.0001760952578555298,0.12294316157592992,0.0002498906210673903,0.12266052816698828,0.0006844117240180694
1.2554154154154153,0.12596868357111543,0.12583857451137212,0.00019684062457044275,0.12570103107156624,0.1258446716892376,0.00018564469623453023,0.125794213822991,0.0002631792446905103,0.12549966526971612,0.0007180638741806016
1.2704204204204204,0.1288053871094815,0.12866937802359735,0.00020595264631124172,0.12852396881522316,0.12867499403630456,0.0001957344729279163,0.12862250522815577,0.00027608889055912033,0.12831563129018375,0.0007503300278405899
1.2854254254254254,0.13162098726697047,0.13147899892423398,0.0002158996544869996,0.13132564942856534,0.1314841203869635,0.00020575803926672174,0.13142966151968047,0.0002898172137666151,0.13111105098855164,0.0007836432558548007
1.3004304304304304,0.13441660210687845,0.13426826139014364,0.0002259858185050209,0.1341071234175029,0.13427324574167196,0.00021616949649873736,0.1342166856660169,0.00030337285565856505,0.1338864058555499,0.0008167751246818824
1.3154354354354354,0.1378370484262068,0.13768248360937885,0.00023592913856512455,0.13751258875528993,0.13768702947563832,0.0002268096024235767,0.13762804154293176,0.0003184362310486875,0.13728683490782323,0.0008502094627077709
1.3304404404404404,0.14185106820773058,0.14169020166252314,0.0002464582255979647,0.1415105423166428,0.1416939652266169,0.0002383653184466194,0.14163203973866725,0.0003342730203142598,0.14127776704343092,0.0008901528184213011
1.3454454454454454,0.14575780807485653,0.14558999096570302,0.00025800945478729795,0.14540008763479,0.1455930665679697,0.00025050922405677253,0.14552894133479702,0.00034957268162319694,0.1451524706351553,0.0009425825357965712
1.3604504504504504,0.149546489518055,0.1493710264852323,0.00027028361640415224,0.1491703109555891,0.14937357023182343,0.0002635951034783586,0.14930665083137817,0.0003682862324670369,0.14890977439799905,0.0009834350109819998
1.3754554554554554,0.15324447482748557,0.1530612688796929,0.0002824467849644767,0.15284888249896772,0.15306277863844678,0.00027740609828803034,0.1529922736020391,0.00038694841729024963,0.152578705246078,0.0010338747735444307
1.3904604604604605,0.15687378091944007,0.1566824322557689,0.0002959445838205591,0.15645739411041892,0.15668277403485495,0.00029205879312942665,0.15660977865763057,0.00040527427553384114,0.1561770812957013,0.0010803466827572312
1.4054654654654655,0.1604497488767119,0.1602496997080914,0.00030963061236817627,0.16001139554606547,0.16024924019738787,0.0003067857432068252,0.16017364980951546,0.0004252266773961561,0.15972301613576662,0.0011305046403829754
1.4204704704704705,0.16398275131764836,0.16377422309341091,0.00032313310456961856,0.1635220449312524,0.16377258376483567,0.00032227968840006966,0.1636937416441732,0.00044574552040268286,0.163225259545058,0.001179825816943301
1.4354754754754755,0.16747976517182897,0.16726251886994362,0.00033771847609121754,0.16699640357458614,0.16725951433188194,0.000338344225317766,0.1671779092273942,0.0004661758859678216,0.1666896174043713,0.0012349824771895372
1.4504804804804805,0.17159758392835198,0.17137117114349915,0.0003524886295422631,0.17109130172576437,0.1713671203402071,0.0003545830865420082,0.17128283078808854,0.00048740567649513953,0.1707675868353177,0.0013000369843715039
1.4654854854854855,0.17630651767052524,0.17607101785144877,0.00036735533825138316,0.17577648830017084,0.17606554503823318,0.00037177247030982166,0.17597817350135453,0.0005098214019398622,0.1754389115650807,0.0013529894986295703
1.4804904904904905,0.18089771994477605,0.18065253705802387,0.00038381269009228294,0.18034150433780793,0.18064534619118036,0.00039038982956043786,0.18055450243204293,0.0005343270854785794,0.17999241237204067,0.0014209833123236502
1.4954954954954955,0.18536143110722206,0.18510568581115383,0.0004009352980014991,0.18477670261051718,0.18509662779036926,0.00041028905050394677,0.18500282355839578,0.0005586183037136164,0.18441450370307674,0.0014839735008170772
1.5105005005005006,0.1897265614118144,0.18946014077535053,0.0004181739987373298,0.18911220471282666,0.18944884068680912,0.0004306073237255697,0.18935155817921345,0.0005860023540343305,0.18873854199085832,0.001553106250977235
1.5255055055055056,0.19401615635240757,0.1937385353712072,0.0004369118020192002,0.19337119720040763,0.19372507079342724,0.0004521581849744467,0.19362343829735099,0.0006138086821503927,0.1929854949970586,0.001621365758537492
1.5405105105105106,0.19824627873797337,0.19795685071811428,0.00045591053163367303,0.19756914865615727,0.1979411628068389,0.0004745425199446993,0.19783633194777617,0.0006412048984053583,0.1971653856527631,0.0017076253863653153
1.5555155155155156,0.20242785864148855,0.20212686408018246,0.0004747576143213884,0.2017172728449489,0.20210853489440156,0.0004971935713743886,0.2020001158762968,0.0006710752155738595,0.20128633270169496,0.0017993234080766608
1.5705205205205206,0.2065683220378259,0.20625530495367775,0.0004952210199856538,0.20582389912118662,0.20623454556637222,0.00052080126056393,0.20612175378548425,0.0007013463530023126,0.20537447991284993,0.0018730744539156346
1.5855255255255256,0.21067276333463675,0.21034717205821682,0.000515681998325556,0.20989411276265962,0.21032402447830037,0.0005451582636458711,0.21020787670278923,0.0007310882433876145,0.2094315421835257,0.0019586375725632182
1.6005305305305306,0.2151933217398947,0.21485558044065708,0.0005358571145238569,0.21437996355428343,0.21482949386175632,0.0005697058558974276,0.21470968033345367,0.0007630720736344746,0.21390274495476852,0.0020382333001071388
1.6155355355355356,0.220110066824887,0.21975959581608026,0.0005580245425739477,0.21926025828707937,0.21973077644468703,0.0005955301184731267,0.21960654779362684,0.000795856588382199,0.21876704122968632,0.0021315593084981826
1.6305405405405407,0.22493611005531872,0.2245720683626848,0.0005804468305109092,0.22404768395411756,0.2245403949082806,0.0006227710459630544,0.22441269548629608,0.0008288436861369426,0.22353034920522413,0.0022339601640307813
1.6455455455455457,0.22966484513630214,0.22928741017253,0.0006029211490536073,0.22873638657995182,0.22925206126417538,0.0006507163386989216,0.22912046185881646,0.0008647681627149768,0.2282005733818442,0.002322243415517523
1.6605505505505507,0.23431549745629698,0.23392424443901697,0.0006268236454608424,0.2333457335942365,0.23388509131962681,0.0006799320537790445,0.2337487722095798,0.0009014560152425133,0.23279341818346824,0.002426731615878165
1.6755555555555557,0.2389034105769862,0.23849789863742157,0.0006507507242856864,0.2378904437650589,0.23845465401319038,0.000710200139399926,0.23831466363367018,0.0009378112950386634,0.23732034709602032,0.0025238660361155706
1.6905605605605605,0.24343951706765446,0.24301920030412538,0.0006763369327427371,0.2423818116314259,0.24297211408216862,0.0007408926599749236,0.24282798602762223,0.0009770663754063225,0.2417932820074356,0.00263517765293816
1.7055655655655655,0.24793152458461834,0.24749584735918426,0.000702002497551798,0.24682856126715252,0.24744515272767795,0.0007726885324547858,0.24729607437188625,0.0010166585068218648,0.246213570626431,0.002752132074486257
1.7205705705705705,0.25238489735982544,0.2519342614814111,0.0007274572516405688,0.25123609739411334,0.25187899043748097,0.000805360836031159,0.25172618941683367,0.001055646546327987,0.2506018774884551,0.002853639290913348
1.7355755755755755,0.25680355753179107,0.2563374052071603,0.0007548585330646394,0.2556075440969074,0.2562779701546932,0.0008382969628678434,0.25612088965666796,0.0010976394332121088,0.25495620981051276,0.0029724215095584057
1.7505805805805805,0.26119036979109234,0.2607081322685262,0.0007820299701490499,0.2599458100453403,0.2606448337684643,0.0008723437834181221,0.2604826557498489,0.0011397080204662373,0.25927573310770796,0.0030820948340789128
1.7655855855855855,0.26554747189266986,0.26504950390965926,0.0008093632519210011,0.26425391218182365,0.2649814538821407,0.0009071494036207162,0.2648155495865847,0.0011810325463284446,0.2635655870786021,0.0032030966359942533
1.7805905905905905,0.26987649894248644,0.26936259227346343,0.0008375591765907694,0.26853353956588794,0.2692899429070187,0.0009421212748538706,0.2691196548190838,0.0012254747341967074,0.2678205306828799,0.003328865187181166
1.7955955955955956,0.2741787355753516,0.27364887477074545,0.0008654700463876246,0.2727858727076309,0.27357138308043205,0.0009782474453914564,0.27339589292622535,0.0012698136647843496,0.2720535845109748,0.003442960374413568
1.8106006006006006,0.2784552195046271,0.2779089638116669,0.0008950790992693797,0.2770110118336768,0.2778265439819551,0.001015043868165033,0.27764732932325936,0.0013133257495691003,0.2762605206161642,0.0035723053621258874
1.8256056056056056,0.2827068123267439,0.28214367219113307,0.0009245102206137478,0.28121002152107455,0.2820568226834614,0.0010519418376904372,0.2818731429180369,0.0013600403480584016,0.2804400832678364,0.0036935665466157337
1.8406106106106106,0.2883731816561606,0.2877935245393698,0.000953978229121082,0.2868234910995943,0.2877016210066745,0.0010900337940830183,0.2875126636365234,0.0014065210560703846,0.28603654637448395,0.003821007395905627
1.8556156156156156,0.295388377640019,0.2947917310311224,0.000985046532395448,0.29378389631315066,0.2946940704558637,0.0011302090271116505,0.29450144698633535,0.0014535177252418667,0.29297755604482073,0.003953647253644393
1.8706206206206206,0.30219024869955197,0.3015755992988311,0.0010174081659874337,0.3005254497430384,0.3014714230355747,0.001173136736520219,0.30127424402253306,0.00150679676970206,0.2996921023483025,0.004111177681546366
1.8856256256256256,0.30874598800734,0.3081117921546487,0.0010525232957018843,0.3070147156420954,0.30800030294245917,0.0012194884098337476,0.30779756876993625,0.0015620768005257417,0.30615509815842784,0.0042599343369723935
1.9006306306306306,0.3151038231729264,0.31444870303677996,0.0010886476667330918,0.31330195824892887,0.31432911706891165,0.0012683297877157972,0.31412227236848905,0.0016186409124236334,0.31241132712343284,0.004441234439345839
1.9156356356356357,0.32130689310165766,0.3206303972716018,0.0011257820007574328,0.3194303428364541,0.3205020266669411,0.0013187114979905019,0.32029101851667735,0.0016782300177091683,0.3184993324648777,0.0046233344354771255
1.9306406406406407,0.3273885197118198,0.32668996721582877,0.0011643970183261806,0.32543408481172476,0.32655233455992194,0.001371676025826334,0.32633668358184653,0.0017398866788948756,0.32447448826799447,0.0047951089894778115
1.9456456456456457,0.33337346514749544,0.3326524187709633,0.001203493413851628,0.3313394827179957,0.3325047491187896,0.0014262604922921516,0.33228449947723354,0.0018036581598934462,0.3303521555276611,0.004985877135360636
1.9606506506506507,0.33927978640236167,0.3385358118391837,0.0012440413677799373,0.3371640086177433,0.3383781077961367,0.0014818695614076905,0.3381535057685292,0.0018675770646030634,0.33614774674817166,0.005169892347702003
