r_cm,t_arrival_1D_ns,t_arrival_gold_loss_ns,t_arrival_ablation_ns,t_arrival_ablation_lam_eff_ns
0.014328657314629258,0.7636047504210984,0.8219766978268912,0.861322680608076,0.9420469736216753
0.014428857715430862,0.7636047504210984,0.8220405016985308,0.8613907177018724,0.9421168052523666
0.014529058116232466,0.7636047504210984,0.822104737062347,0.8614592274481746,0.9421871190955768
0.014629258517034067,0.7636047504210984,0.8221694036506286,0.8615282098172441,0.9422579150604682
0.014729458917835671,0.7636047504210984,0.8222345011940143,0.8615976647791694,0.9423291930556156
0.014829659318637275,0.7636047504210984,0.8223000294214948,0.8616675923038668,0.9424009529890083
0.014929859719438878,0.7636047504210984,0.8223659880604183,0.8617379923610821,0.9424731947680514
0.01503006012024048,0.7636047504210984,0.8224323768364933,0.8618088649203898,0.9425459182995651
0.015130260521042084,0.7636047504210984,0.8224991954737937,0.8618802099511945,0.9426191234897876
0.015230460921843688,0.7636047504210984,0.8225664436947625,0.8619520274227324,0.9426928102443742
0.015330661322645291,0.7636047504210984,0.822634121220216,0.8620243173040707,0.9427669784683996
0.015430861723446893,0.7636047504210984,0.8227022277693475,0.8620970795641085,0.9428416280663572
0.015531062124248497,0.7636047504210984,0.8227707630597326,0.8621703141715785,0.9429167589421618
0.0156312625250501,0.7636047504210984,0.822839726807332,0.8622440210950468,0.9429923709991492
0.015731462925851702,0.7636047504210984,0.8229091187264965,0.8623182003029138,0.943068464140078
0.015831663326653308,0.7636047504210984,0.8229789385299715,0.8623928517634153,0.9431450382671296
0.01593186372745491,0.7636047504210984,0.8230491859289003,0.8624679754446226,0.9432220932819091
0.01603206412825651,0.7636047504210984,0.8231198606328293,0.8625435713144439,0.9432996290854478
0.016132264529058117,0.7636047504210984,0.8231909623497121,0.8626196393406245,0.9433776455782026
0.01623246492985972,0.7636047504210984,0.8232624907859132,0.8626961794907478,0.9434561426600571
0.01633266533066132,0.7636047504210984,0.8233344456462129,0.8627731917322363,0.9435351202303228
0.016432865731462926,0.7636047504210984,0.8234068266338122,0.8628506760323522,0.9436145781877406
0.016533066132264528,0.7636047504210984,0.8234796334503355,0.8629286323581973,0.9436945164304804
0.016633266533066134,0.7636047504210984,0.8235528657958368,0.8630070606767152,0.9437749348561435
0.016733466933867736,0.7636047504210984,0.8236265233688032,0.8630859609546909,0.9438558333617629
0.016833667334669337,0.7636047504210984,0.8237006058661595,0.8631653331587528,0.9439372118438039
0.016933867735470943,0.7636047504210984,0.8237751129832727,0.863245177255372,0.9440190701981657
0.017034068136272545,0.7636047504210984,0.8238500444139564,0.8633254932108639,0.9441014083201821
0.017134268537074147,0.7636047504210984,0.8239253998504755,0.8634062809913893,0.9441842261046225
0.017234468937875752,0.7636047504210984,0.8240011789835504,0.8634875405629545,0.944267523445693
0.017334669338677354,0.7636047504210984,0.8240773815023621,0.8635692718914127,0.9443513002370372
0.01743486973947896,0.7636047504210984,0.8241540070945559,0.8636514749424639,0.9444355563717376
0.01753507014028056,0.7636047504210984,0.8242310554462472,0.8637341496816568,0.9445202917423157
0.017635270541082163,0.7636047504210984,0.8243085262420246,0.8638172960743888,0.944606952497118
0.01773547094188377,0.7636047504210984,0.8243864191649558,0.8639009140859077,0.9447039681263788
0.01783567134268537,0.7636047504210984,0.824464733896592,0.8639850036813111,0.9448014617327009
0.017935871743486972,0.7636047504210984,0.8245434701169719,0.8640695648255486,0.9448994321879262
0.018036072144288578,0.7636047504210984,0.8246226275046269,0.8641545974834223,0.9449978783598475
0.01813627254509018,0.7636047504210984,0.8247022057365856,0.8642401016195864,0.9450967991122424
0.018236472945891785,0.7636047504210984,0.8247817810991225,0.8643260771985506,0.9451961933049059
0.018336673346693387,0.7636047504210984,0.8248576074547375,0.8644125241846778,0.9452960597936849
0.01843687374749499,0.7636047504210984,0.8249338115470423,0.8644994425421877,0.9453963974305117
0.018537074148296594,0.7636047504210984,0.8250103927908313,0.8645868322351563,0.9454972050634382
0.018637274549098196,0.7636047504210984,0.8250873505985877,0.8646746932275162,0.9455984815366695
0.018737474949899798,0.7636047504210984,0.8251646843804956,0.8647669104577037,0.9457002256905975
0.018837675350701404,0.7636047504210984,0.8252423935444537,0.8648628096430854,0.9458024363618357
0.018937875751503006,0.7636047504210984,0.8253204774960874,0.8649591582519774,0.9459051123832529
0.01903807615230461,0.7636047504210984,0.8253989356387632,0.865055955363564,0.9460082525840069
0.019138276553106213,0.7636047504210984,0.8254777673735998,0.8651532000538762,0.9461118557895786
0.019238476953907815,0.7636047504210984,0.8255569720994831,0.8652508913958173,0.9462159208218068
0.01933867735470942,0.7636047504210984,0.8256365492130777,0.8653490284591863,0.9463204464989222
0.019438877755511022,0.7636047504210984,0.8257164981088405,0.8654476103107017,0.9464254316355807
0.019539078156312624,0.7636047504210984,0.8257968181790345,0.8655466360140253,0.9465308750428995
0.01963927855711423,0.7636047504210984,0.8258775088137412,0.8656461046297872,0.946636775528489
0.01973947895791583,0.7636047504210984,0.8259585694008736,0.8657460152156093,0.9467431318964896
0.019839679358717433,0.7636047504210984,0.8260399993261904,0.8658463668261289,0.9468499429476036
0.01993987975951904,0.7636047504210984,0.8261217979733083,0.8659471585130243,0.9469572074791318
0.02004008016032064,0.7636047504210984,0.8262039647237155,0.8660483893250376,0.9470649242850062
0.020140280561122246,0.7636047504210984,0.8262864989567854,0.8661500583079997,0.9471730921558259
0.020240480961923848,0.7636047504210984,0.8263694000497894,0.8662521645048545,0.9472817098788893
0.02034068136272545,0.7636047504210984,0.826452667377911,0.8663547069556831,0.9473907762382313
0.020440881763527055,0.7636047504210984,0.8265363003142583,0.8664576846977279,0.9475002900146563
0.020541082164328657,0.7636047504210984,0.8266202982298774,0.8665610967654175,0.947610249985772
0.02064128256513026,0.7636047504210984,0.826704660493767,0.8666649421903906,0.9477206549260256
0.020741482965931864,0.7636047504210984,0.8267893864728905,0.8667692200015208,0.9478315036067373
0.020841683366733466,0.7636047504210984,0.8268744755321903,0.8668739292249404,0.9479427947961345
0.02094188376753507,0.7636047504210984,0.8269599270346009,0.8669790688840661,0.9480545272593873
0.021042084168336674,0.7636047504210984,0.8270457403410626,0.8670846379996215,0.9481666997586427
0.021142284569138275,0.7636047504210984,0.8271319148105352,0.8671906355896638,0.9482793110530581
0.02124248496993988,0.7636047504210984,0.827218449800011,0.8672970606696071,0.9483923598988383
0.021342685370741483,0.7636047504210984,0.8273053446645292,0.8674039122522468,0.9485058450492674
0.021442885771543085,0.7636047504210984,0.8273925987571887,0.8675111893477846,0.9486156024487079
0.02154308617234469,0.7636047504210984,0.8274802114291623,0.867618890963853,0.9487147979084568
0.021643286573146292,0.7636047504210984,0.82756818202971,0.8677270161055401,0.9488145433285518
0.021743486973947897,0.7636047504210984,0.8276565099061929,0.8678355637754137,0.9489148400396687
0.0218436873747495,0.7636047504210984,0.8277451944040871,0.8679445329735465,0.9490156893813851
0.0219438877755511,0.7636047504210984,0.8278342348669963,0.8680539226975398,0.9491170927022229
0.022044088176352707,0.7636047504210984,0.8279236306366672,0.8681637319425496,0.9492190513596948
0.02214428857715431,0.7636047504210984,0.8280133810530019,0.86827395970131,0.9493215667203481
0.02224448897795591,0.7636047504210984,0.8281034854540725,0.8683846049641585,0.9494246401598102
0.022344689378757516,0.7636047504210984,0.828193943176134,0.8684956667190602,0.9495282730628344
0.022444889779559118,0.7636047504210984,0.828284753553639,0.8686071439516329,0.9496324668233461
0.02254509018036072,0.7636047504210984,0.8283759159192507,0.868719218401459,0.9497372228444888
0.022645290581162325,0.7636047504210984,0.828467429603858,0.8688336082715301,0.9498425425386712
0.022745490981963927,0.7636047504210984,0.8285592939365873,0.868948597626132,0.9499484273276148
0.022845691382765532,0.7636047504210984,0.8286515082448183,0.8690641877927631,0.9500548786424006
0.022945891783567134,0.7636047504210984,0.8287440718541969,0.8691803801072198,0.9501618979235181
0.023046092184368736,0.7636047504210984,0.8288407929030381,0.8692971759136358,0.9502694866209133
0.02314629258517034,0.7636047504210984,0.8289393670606682,0.8694145765645175,0.9503776461940366
0.023246492985971944,0.7636047504210984,0.829038432499454,0.869532583420783,0.950486378111894
0.023346693386773545,0.7636047504210984,0.829137990102183,0.8696511978518003,0.9505956838530948
0.02344689378757515,0.7636047504210984,0.8292380407567408,0.8697704212354251,0.9507055649059024
0.023547094188376753,0.7636047504210984,0.8293385853561315,0.8698902549580404,0.9508160227682856
0.023647294589178358,0.7636047504210984,0.8294396247984959,0.8700107004145946,0.9509270589479674
0.02374749498997996,0.7636047504210984,0.82954115998713,0.8701317590086409,0.9510386749624781
0.023847695390781562,0.7636047504210984,0.8296431918305051,0.8702534321523782,0.9511508723392061
0.023947895791583167,0.7636047504210984,0.8297457212422863,0.8703757212666892,0.9512636526154509
0.02404809619238477,0.7636047504210984,0.8298487491413522,0.870498627781182,0.951377017338474
0.02414829659318637,0.7636047504210984,0.8299522764518147,0.8706221531342302,0.9514909680655541
0.024248496993987977,0.7636047504210984,0.8300563041030377,0.8707462987730135,0.9516055063640383
0.02434869739478958,0.7636047504210984,0.8301608330296579,0.8708710661535591,0.9517206338113977
0.024448897795591184,0.7636047504210984,0.8302658641716046,0.8709964567407832,0.9518363519952808
0.024549098196392786,0.7636047504210984,0.830371398474119,0.8711224720085332,0.9519526625135685
0.024649298597194388,0.7636047504210984,0.8304774368877751,0.8712491134396284,0.9520695669744297
0.024749498997995993,0.7636047504210984,0.8305839803684999,0.8713763825259044,0.9521870669963758
0.024849699398797595,0.7636047504210984,0.8306910298775938,0.8715042807682544,0.9523051642083186
0.024949899799599197,0.7636047504210984,0.8307985863817513,0.8716328096766732,0.9524238602496251
0.025050100200400802,0.7636047504210984,0.8309066508530814,0.8717619707702995,0.9525431567701756
0.025150300601202404,0.7636047504210984,0.8310152242691292,0.8718917655774608,0.9526632788827392
0.02525050100200401,0.7636047504210984,0.8311243076128962,0.872022195635717,0.9527840060345052
0.02535070140280561,0.7636047504210984,0.8312339018728624,0.8721532624919053,0.9529052072016547
0.025450901803607213,0.7636047504210984,0.8313440080430061,0.8722849677021833,0.9530268823163567
0.02555110220440882,0.7636047504210984,0.8314546271228273,0.8724173128320766,0.953149031310586
0.02565130260521042,0.7636047504210984,0.8315657601173676,0.8725502994565223,0.9532716541161231
0.025751503006012023,0.7636047504210984,0.8316774080372336,0.8726839291599154,0.9533947506645547
0.025851703406813628,0.7636047504210984,0.8317895718986167,0.8728269005673887,0.9535183208872763
0.02595190380761523,0.7636047504210984,0.8319022527233179,0.8729716900211838,0.9536423647154902
0.026052104208416832,0.7636047504210984,0.8320154515387674,0.8731168604706382,0.9537668820802095
0.026152304609218437,0.7636047504210984,0.8321291693780486,0.8732624102063186,0.9538918729122569
0.02625250501002004,0.7636047504210984,0.8322434072799201,0.8734083375182531,0.9540173371422654
0.026352705410821645,0.7636047504210984,0.8323581662888382,0.8735546406959762,0.9541432747006813
0.026452905811623247,0.7636047504210984,0.8324734474549798,0.8737013180285769,0.9542696855177631
0.02655310621242485,0.7636047504210984,0.8325892518342662,0.8738483678047433,0.9543965695235826
0.026653306613226454,0.7636047504210984,0.832705580488385,0.8739957883128091,0.9545239266480269
0.026753507014028056,0.7636047504210984,0.8328169230545537,0.8741435778407995,0.9546517568207982
0.026853707414829658,0.7636047504210984,0.8329233559930448,0.8742917346764771,0.9547800599714148
0.026953907815631263,0.7636047504210984,0.833030126084329,0.8744402571073873,0.954908836029213
0.027054108216432865,0.7636047504210984,0.8331372327138681,0.874589143420903,0.9550380849233463
0.02715430861723447,0.7636047504210984,0.8332446752659598,0.8747383919042702,0.9551678065827883
0.027254509018036072,0.7636047504210984,0.8333524531237485,0.8748880008446531,0.9552980009363317
0.027354709418837674,0.7636047504210984,0.833460565669236,0.8750379685291785,0.9554286679125905
0.02745490981963928,0.7636047504210984,0.8335690122832908,0.8751882932449807,0.9555598074400002
0.02755511022044088,0.7636047504210984,0.8336777923456598,0.8753389732792458,0.9556914194468195
0.027655310621242483,0.7636047504210984,0.833786905234977,0.8754900069192557,0.9558235038611297
0.02775551102204409,0.7636047504210984,0.8338963503287762,0.8756413924524321,0.9559560606108378
0.02785571142284569,0.7636047504210984,0.8340061270034991,0.8757931281663811,0.9560890896236754
0.027955911823647296,0.7636047504210984,0.8341162346345069,0.8759452123489357,0.9562225908272008
0.028056112224448898,0.7636047504210984,0.8342266725960905,0.8760976432882001,0.9563565641487999
0.0281563126252505,0.7636047504210984,0.8343374402614806,0.8762504192725928,0.9564910095156859
0.028256513026052105,0.7636047504210984,0.8344485370028587,0.8764035385908895,0.9566391291399947
0.028356713426853707,0.7636047504210984,0.8345599621913663,0.8765569995322662,0.9568105576796079
0.02845691382765531,0.7636047504210984,0.8346717151971166,0.8767101668560011,0.9569823184983098
0.028557114228456915,0.7636047504210984,0.8347837953892042,0.8768575421645678,0.9571544093871531
0.028657314629258517,0.7636047504210984,0.8348962021357157,0.8770055340963726,0.9573268281393764
0.028757515030060122,0.7636047504210984,0.8350089348037395,0.877154143779361,0.9574995725504641
0.028857715430861724,0.7636047504210984,0.835121992759377,0.8773033723471134,0.9576726404182003
0.028957915831663326,0.7636047504210984,0.8352353753677525,0.8774532209388656,0.9578460295427267
0.02905811623246493,0.7636047504210984,0.8353490819930239,0.8776036906995295,0.9580197377265955
0.029158316633266533,0.7636047504210984,0.8354631119983925,0.8777547827797129,0.9581937627748283
0.029258517034068135,0.7636047504210984,0.8355774647461138,0.8779064983357419,0.958368102494967
0.02935871743486974,0.7636047504210984,0.8356921395975083,0.878058838529681,0.9585427546971304
0.029458917835671342,0.7636047504210984,0.8358071359129704,0.878211804529354,0.958717717194068
0.029559118236472944,0.7636047504210984,0.8359224530519803,0.8783653975083661,0.9588929878012137
0.02965931863727455,0.7636047504210984,0.836038090373114,0.878519618646124,0.959068564336737
0.02975951903807615,0.7636047504210984,0.8361540472340528,0.8786744691278594,0.9592444446215992
0.029859719438877757,0.7636047504210984,0.8362703229915949,0.8788299501446483,0.959420626479603
0.02995991983967936,0.7636047504210984,0.836386917001664,0.8789860628934343,0.9595971077374456
0.03006012024048096,0.7636047504210984,0.8365038286193224,0.8791428085770504,0.9597738862247699
0.030160320641282566,0.7636047504210984,0.8366210571987781,0.8793001884042406,0.9599509597742167
0.030260521042084168,0.7636047504210984,0.8367386020933978,0.8794582035896823,0.9601283262214744
0.03036072144288577,0.7636047504210984,0.8368680681708268,0.8796168553540084,0.9603059834053294
0.030460921843687375,0.7636047504210984,0.8370001827454377,0.8797761449238302,0.9604839291677174
0.030561122244488977,0.7636047504210984,0.8371328491859186,0.8799360735317593,0.9606658655918203
0.030661322645290583,0.7636047504210984,0.8372660687841478,0.8800966424164314,0.9608519284079976
0.030761523046092185,0.7636047504210984,0.8373998428387995,0.8802578528225279,0.9610387191596833
0.030861723446893786,0.7636047504210984,0.8375341726553744,0.8804197060008001,0.96122623911654
0.030961923847695392,0.7636047504210984,0.8376690595462309,0.8805822032080913,0.9614144895541913
