r_cm,t_arrival_1D_ns,t_arrival_gold_loss_ns,t_arrival_ablation_ns,t_arrival_ablation_lam_eff_ns
0.0,0.9433025229928185,1.050870802133546,1.1327002784759106,1.3128080269634699
0.0001002004008016032,0.9433025229928185,1.0508709691481115,1.1327005084547477,1.3128083403110475
0.0002004008016032064,0.9433025229928185,1.0508714701911974,1.1327011983897266,1.3128092803498481
0.0003006012024048096,0.9433025229928185,1.050872305260973,1.1327023482762515,1.3128108470680797
0.0004008016032064128,0.9433025229928185,1.050873474354387,1.132703958106663,1.312813040446088
0.000501002004008016,0.9433025229928185,1.0508749774671686,1.1327060278702379,1.3128158604563582
0.0006012024048096192,0.9433025229928185,1.0508768145938245,1.1327085575531892,1.3128193070635155
0.0007014028056112224,0.9433025229928185,1.0508789857276433,1.132711547138667,1.312823380224327
0.0008016032064128256,0.9433025229928185,1.0508814908606923,1.132714996606759,1.312828079887701
0.0009018036072144289,0.9433025229928185,1.0508843299838189,1.1327189059344895,1.312833405994692
0.001002004008016032,0.9433025229928185,1.0508875030866494,1.1327232750958212,1.3128393584784992
0.0011022044088176352,0.9433025229928185,1.0508910101575923,1.1327281040616548,1.3128459372644712
0.0012024048096192384,0.9433025229928185,1.0508948511838345,1.1327333927998309,1.3128531422701082
0.0013026052104208416,0.9433025229928185,1.0508990261513438,1.1327391412751284,1.312860973405062
0.0014028056112224449,0.9433025229928185,1.0509035350448686,1.132745349449267,1.3128694305711424
0.001503006012024048,0.9433025229928185,1.0509083778479378,1.132752017280907,1.312878513662319
0.0016032064128256513,0.9433025229928185,1.0509135545428612,1.1327591447256509,1.3128882225647227
0.0017034068136272545,0.9433025229928185,1.0509190651107296,1.132766731736043,1.3128985571566536
0.0018036072144288577,0.9433025229928185,1.0509249095314153,1.1327747782615711,1.312909517308582
0.001903807615230461,0.9433025229928185,1.0509310877835716,1.1327832842486674,1.3129211028831522
0.002004008016032064,0.9433025229928185,1.050937599844634,1.1327922496407095,1.3129333137351886
0.002104208416833667,0.9433025229928185,1.0509444456908192,1.1328016743780207,1.3129461497116997
0.0022044088176352704,0.9433025229928185,1.0509516252971274,1.1328115583978724,1.3129596106518842
0.0023046092184368736,0.9433025229928185,1.0509591386373398,1.1328219016344836,1.3129736963871343
0.002404809619238477,0.9433025229928185,1.0509669856840218,1.1328327040190245,1.3129884067410413
0.00250501002004008,0.9433025229928185,1.0509751664085207,1.1328439654796147,1.3130037415294034
0.0026052104208416833,0.9433025229928185,1.0509836807809683,1.1328556859413268,1.31301970056023
0.0027054108216432865,0.9433025229928185,1.050992528770279,1.1328678653261879,1.3130362836337486
0.0028056112224448897,0.9433025229928185,1.0510017103441525,1.1328805035531788,1.3130534905424096
0.002905811623246493,0.9433025229928185,1.051011225469072,1.1328936005382382,1.3130713210708975
0.003006012024048096,0.9433025229928185,1.0510210741103059,1.1329071561942623,1.3130897749961317
0.0031062124248496994,0.9433025229928185,1.0510312562319077,1.1329211704311073,1.3131088520872773
0.0032064128256513026,0.9433025229928185,1.051041771796717,1.1329356431555908,1.313128552105755
0.003306613226452906,0.9433025229928185,1.0510526207663586,1.1329505742714931,1.313148874805243
0.003406813627254509,0.9433025229928185,1.0510638031012445,1.1329659636795613,1.3131698199316877
0.0035070140280561123,0.9433025229928185,1.0510753187605735,1.1329818112775059,1.3131913872233152
0.0036072144288577155,0.9433025229928185,1.0510871677023306,1.13299811696001,1.3132135764106345
0.0037074148296593187,0.9433025229928185,1.0510993498832903,1.133014880618724,1.3132363872164479
0.003807615230460922,0.9433025229928185,1.0511118652590146,1.1330321021422725,1.3132598193558631
0.003907815631262525,0.9433025229928185,1.051124713783854,1.1330497814162543,1.3132838725362974
0.004008016032064128,0.9433025229928185,1.0511378954109487,1.133067918323245,1.3133085464574918
0.004108216432865732,0.9433025229928185,1.0511514100922286,1.1330865127427991,1.3133338408115167
0.004208416833667334,0.9433025229928185,1.0511652577784136,1.1331055645514523,1.3133597552827845
0.004308617234468938,0.9433025229928185,1.0511794384190158,1.133125073622723,1.3133862895480595
0.004408817635270541,0.9433025229928185,1.0511939519623368,1.1331450398271163,1.313413443276467
0.0045090180360721445,0.9433025229928185,1.0512087983554717,1.133165463032124,1.313441216129505
0.004609218436873747,0.9433025229928185,1.0512239775443075,1.1331863431022298,1.3134696077610557
0.004709418837675351,0.9433025229928185,1.0512394894735249,1.1332076798989092,1.3134986178173953
0.004809619238476954,0.9433025229928185,1.0512553340865978,1.1332294732806343,1.3135282459372053
0.004909819639278557,0.9433025229928185,1.051271511325795,1.133251723102874,1.3135584917515863
0.00501002004008016,0.9433025229928185,1.0512880211321807,1.133274429218099,1.313589354884068
0.005110220440881764,0.9433025229928185,1.0513048634456141,1.1332975914757828,1.3136208349506209
0.0052104208416833666,0.9433025229928185,1.0513220382047512,1.1333212097224057,1.313652931559671
0.00531062124248497,0.9433025229928185,1.0513395453470453,1.1333452838014564,1.3136856443121097
0.005410821643286573,0.9433025229928185,1.0513573848087467,1.1333698135534356,1.3137189728013077
0.005511022044088177,0.9433025229928185,1.0513755565249052,1.1333947988158595,1.3137529166131299
0.0056112224448897794,0.9433025229928185,1.0513940604293692,1.133420239423261,1.3137874753259455
0.005711422845691383,0.9433025229928185,1.0514128964547873,1.1334461352071947,1.3138226485106435
0.005811623246492986,0.9433025229928185,1.0514320645326085,1.133472485996238,1.3138584357306462
0.0059118236472945895,0.9433025229928185,1.0514515645930835,1.1334992916159967,1.3138948365419223
0.006012024048096192,0.9433025229928185,1.051471396565265,1.1335265518891056,1.313931850493003
0.006112224448897796,0.9433025229928185,1.051491560377009,1.1335542666352336,1.313969477124995
0.006212424849699399,0.9433025229928185,1.0515120559549749,1.1335824356710862,1.314007715971595
0.006312625250501002,0.9433025229928185,1.051532883224628,1.1336110588104087,1.314046566559106
0.006412825651302605,0.9433025229928185,1.0515540421102365,1.13364013586399,1.3140860284064497
0.006513026052104208,0.9433025229928185,1.0515755325348772,1.1336696666396664,1.3141261010251866
0.006613226452905812,0.9433025229928185,1.0515973544204331,1.1336996509423243,1.3141667839195272
0.006713426853707414,0.9433025229928185,1.0516195076875958,1.1337300885739034,1.3142080765863489
0.006813627254509018,0.9433025229928185,1.0516419922558646,1.1337609793334018,1.314249978515213
0.006913827655310621,0.9433025229928185,1.0516648080435491,1.1337923230168792,1.3142924891883823
0.0070140280561122245,0.9433025229928185,1.0516879549677702,1.1338241194174594,1.3143356080808322
0.007114228456913827,0.9433025229928185,1.05171143294446,1.1338563683253355,1.3143793346602748
0.007214428857715431,0.9433025229928185,1.0517352418883623,1.1338890695277728,1.31442366838717
0.007314629258517034,0.9433025229928185,1.051759381713036,1.1339222228091133,1.3144686087147446
0.007414829659318637,0.9433025229928185,1.0517838523308523,1.133955827950779,1.3145141550890114
0.00751503006012024,0.9433025229928185,1.0518086536529996,1.1339898847312768,1.3145603069487835
0.007615230460921844,0.9433025229928185,1.0518337855894815,1.134024392926202,1.3146070637256948
0.007715430861723447,0.9433025229928185,1.0518592480491202,1.1340593523082412,1.3146544248442171
0.00781563126252505,0.9433025229928185,1.0518850409395546,1.1340947626471787,1.3147023897216776
0.007915831663326654,0.9433025229928185,1.051911164167244,1.1341306237098996,1.3147509577682794
0.008016032064128256,0.9433025229928185,1.0519376176374684,1.1341669352603931,1.3148001283871171
0.00811623246492986,0.9433025229928185,1.051964401254328,1.1342036970597578,1.3148499009741985
0.008216432865731463,0.9433025229928185,1.0519915149207468,1.1342409088662073,1.3149002749184628
0.008316633266533067,0.9433025229928185,1.0520189585384714,1.1342785704350713,1.3149512496017985
0.008416833667334669,0.9433025229928185,1.0520467320080737,1.1343166815188026,1.3150028243990655
0.008517034068136272,0.9433025229928185,1.0520748352289513,1.1343552418669816,1.3150549986781124
0.008617234468937876,0.9433025229928185,1.0521032680993274,1.1343942512263188,1.3151077717997979
0.00871743486973948,0.9433025229928185,1.0521320305162558,1.1344337093406613,1.31516114311801
0.008817635270541082,0.9433025229928185,1.0521611223756167,1.1344736159509976,1.3152151119796875
0.008917835671342685,0.9433025229928185,1.052190543572122,1.1345139707954603,1.3152696777248392
0.009018036072144289,0.9433025229928185,1.0522202939993148,1.1345547736093329,1.3153248396865649
0.009118236472945893,0.9433025229928185,1.0522503735495703,1.134596024125053,1.3153805971910777
0.009218436873747494,0.9433025229928185,1.0522807821140983,1.1346377220722181,1.3154369495577234
0.009318637274549098,0.9433025229928185,1.0523115195829427,1.134679867177591,1.315493896099002
0.009418837675350702,0.9433025229928185,1.0523425858449842,1.134722459165103,1.3155514361205898
0.009519038076152305,0.9433025229928185,1.0523739807879406,1.13476549775586,1.315609568921363
0.009619238476953907,0.9433025229928185,1.0524057042983683,1.134808982668148,1.3156682937934143
0.009719438877755511,0.9433025229928185,1.0524374915120958,1.1348529136174366,1.3157276100220807
0.009819639278557115,0.9433025229928185,1.0524682609065552,1.1348972903163854,1.315787516885963
0.009919839679358717,0.9433025229928185,1.0524993410402759,1.1349421124748496,1.315848013656948
0.01002004008016032,0.9433025229928185,1.0525307317663024,1.134987379799883,1.315909099600232
