time_ns,front_position_mm,front_position_cm
0.14956893989154973,0.006269592476489029,0.0006269592476489029
0.45296427606076933,0.012539184952978058,0.0012539184952978057
0.7561224489795918,0.031347962382445145,0.0031347962382445144
1.0591836734693876,0.05015673981191223,0.005015673981191223
1.3622448979591835,0.07523510971786834,0.007523510971786834
1.665290795599855,0.10658307210031348,0.010658307210031349
1.9683673469387752,0.13793103448275865,0.013793103448275864
2.271285839511586,0.1755485893416928,0.01755485893416928
2.574470729668884,0.22570532915360503,0.022570532915360503
2.877547080139906,0.2758620689655173,0.027586206896551727
3.180612244897959,0.33855799373040757,0.03385579937304076
3.483639848882359,0.3949843260188088,0.03949843260188088
3.78673469387755,0.45141065830721006,0.04514106583072101
4.089795918367346,0.5078369905956113,0.05078369905956113
4.392834436159121,0.5705329153605017,0.05705329153605016
4.695918367346938,0.6269592476489029,0.06269592476489029
4.998979591836734,0.6896551724137931,0.06896551724137931
5.30204081632653,0.7523510971786834,0.07523510971786834
5.60507104062367,0.8150470219435737,0.08150470219435738
5.908163265306122,0.877742946708464,0.0877742946708464
6.211224489795917,0.9341692789968653,0.09341692789968653
6.5140912396636015,0.9905956112852665,0.09905956112852665
6.817194271622906,1.053291536050157,0.10532915360501569
7.120263495261904,1.115987460815047,0.1115987460815047
7.423421588296838,1.1849529780564263,0.11849529780564264
7.726530612244896,1.2476489028213167,0.12476489028213167
8.029495836898889,1.310344827586207,0.1310344827586207
8.33265306122449,1.3667711598746082,0.13667711598746082
8.635678745012113,1.4169278996865202,0.14169278996865203
8.93859571694349,1.4670846394984327,0.14670846394984327
9.241691685044954,1.510971786833856,0.1510971786833856
9.544897959183672,1.5548589341692791,0.15548589341692792
9.847959183673469,1.6050156739811914,0.16050156739811913
10.150751471521112,1.6489028213166146,0.16489028213166146
10.453824490094169,1.6990595611285266,0.16990595611285267
10.757142857142854,1.74294670846395,0.174294670846395
11.060204081632651,1.7868338557993733,0.17868338557993732
11.362990398323246,1.8307210031347965,0.18307210031347965
11.666151677941064,1.8746081504702194,0.18746081504702194
11.96938775510204,1.9184952978056427,0.19184952978056427
12.272249933486314,1.962382445141066,0.1962382445141066
12.575510204081631,1.993730407523511,0.1993730407523511
12.878444983553377,1.993730407523511,0.1993730407523511
13.181632653061223,1.993730407523511,0.1993730407523511
13.484674001485429,1.993730407523511,0.1993730407523511
13.787755102040816,1.993730407523511,0.1993730407523511
14.09081632653061,1.993730407523511,0.1993730407523511
14.393634826992288,1.993730407523511,0.1993730407523511
14.696938775510203,1.993730407523511,0.1993730407523511
14.999999999999998,1.993730407523511,0.1993730407523511
