index,x,y
0,0.12716049382716055,52.09790209790211
1,0.16172839506172826,56.293706293706265
2,0.191358024691358,60.48951048951048
3,0.22592592592592586,66.08391608391608
4,0.26543209876543206,71.67832167832168
5,0.2925925925925926,74.1258741258741
6,0.30246913580246904,77.27272727272725
7,0.3271604938271605,80.06993006993005
8,0.34938271604938254,82.16783216783216
9,0.3716049382716049,83.9160839160839
10,0.39382716049382716,86.01398601398601
11,0.4185185185185185,87.76223776223776
12,0.44074074074074077,89.86013986013985
13,0.47283950617283954,92.65734265734265
14,0.502469135802469,95.45454545454545
15,0.5395061728395062,98.95104895104893
16,0.5864197530864195,102.0979020979021
17,0.6506172839506174,107.34265734265732
18,0.7024691358024691,110.83916083916084
19,0.7740740740740739,114.68531468531467
20,0.8506172839506172,119.23076923076923
21,0.9271604938271605,123.77622377622377
22,1.0382716049382714,128.3216783216783
23,1.1148148148148147,130.06993006993005
24,1.1864197530864198,130.41958041958043
25,1.2407407407407407,131.11888111888112
26,1.3271604938271604,130.76923076923075
27,1.4407407407407409,129.02097902097898
28,1.5592592592592593,126.2237762237762
29,1.6703703703703705,122.72727272727272
30,1.7864197530864199,118.88111888111887
31,1.9,116.08391608391608
32,1.9814814814814818,113.98601398601397
