time_ns,E_marshak_hJ,E_foam_gold_loss_hJ,E_wall_gold_loss_hJ,E_foam_gold_loss_lam_eff_hJ,E_wall_gold_loss_lam_eff_hJ,E_foam_gold_loss_lam_eff_power_1_hJ,E_wall_gold_loss_lam_eff_power_1_hJ,E_foam_gold_loss_lam_eff_power_2_hJ,E_wall_gold_loss_lam_eff_power_2_hJ
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012992992992992993,3.466344519901506e-05,3.466344519901506e-05,0.0,3.466344519901506e-05,0.0,3.466344519901506e-05,0.0,3.466344519901506e-05,0.0
0.01598598598598599,0.0001012438788531401,0.00010023348827482853,2.020781156623176e-06,9.671826632494977e-05,3.696588789567251e-06,9.671826611498488e-05,3.696588887079024e-06,9.671826632494974e-05,3.696588789567256e-06
0.01897897897897898,0.00016151459112650023,0.0001587066048559827,3.7526047322025663e-06,0.00014929940683440894,5.942363044116246e-06,0.0001489621136771734,6.014154875807671e-06,0.0001492573494777585,5.951328855267649e-06
0.021971971971971975,0.0002211447475116403,0.0002170202682939761,5.143491832939504e-06,0.00020432954743645267,7.48824485830116e-06,0.00020286557770445861,7.693505904760283e-06,0.000204120916173398,7.51835013217326e-06
0.024964964964964968,0.00028225187830138547,0.000277039011755727,6.5464755021240744e-06,0.00026228086515541003,9.057153634694959e-06,0.00025915789584564825,9.385378969595215e-06,0.00026180640303697636,9.107315991789146e-06
0.02795795795795796,0.0003409228447493448,0.00033461957183466304,7.915492757782507e-06,0.0003176053413070249,1.0563778999788509e-05,0.0003126351269264622,1.1013560035721215e-05,0.0003168292396943747,1.0633953414387344e-05
0.030950950950950955,0.0004027977954194898,0.00039547621120934794,9.227265256792566e-06,0.0003765332502302573,1.1970255580290105e-05,0.00036944200815428887,1.2548762425327649e-05,0.00037538330727578427,1.2064571553217808e-05
0.03394394394394395,0.00046777797593846514,0.0004594803452803382,1.0553483656094387e-05,0.00043889001346005907,1.338101690659467e-05,0.0004293388011423624,1.4094990858153284e-05,0.0004372710884278427,1.3501736844161882e-05
0.03693693693693694,0.0005306352998309186,0.0005204589604096411,1.369414064617924e-05,0.0004985140204523468,1.6036013519257566e-05,0.00048639627766508954,1.6421794751296746e-05,0.0004963637844366918,1.613594172408494e-05
0.039929929929929935,0.0005919258539221583,0.0005792008318383132,1.656824860468026e-05,0.000556004600722432,1.8919929117800664e-05,0.0005410005247378597,1.9470225048262088e-05,0.0005532210351786469,1.9064225961313397e-05
0.04292292292292293,0.0006554169965468743,0.0006406795893261126,1.901210967492637e-05,0.000616150091456435,2.1386167618176407e-05,0.0005977587032540383,2.213343438967145e-05,0.0006126103290169168,2.1580066362044085e-05
0.04591591591591592,0.0007208469370304045,0.0007043442110762092,2.1547383260877603e-05,0.0006785994037262185,2.3972149505507916e-05,0.0006565782930521613,2.4954371580604785e-05,0.0006742214640398128,2.42240666588113e-05
0.048908908908908914,0.0007846722042871068,0.0007663218097038328,2.411083583183111e-05,0.0007393944934207671,2.65882458072026e-05,0.0007134697951085875,2.7817628610718872e-05,0.0007340899331375551,2.6902568701309743e-05
0.05190190190190191,0.0008471992319624229,0.0008270090182769136,2.6646845383436738e-05,0.0007989423004648295,2.9174940412375473e-05,0.0007688657944406552,3.065936179922844e-05,0.000792616479644475,2.955614031949431e-05
0.0548948948948949,0.0009108497855738226,0.0008880989103779637,3.072024203563255e-05,0.0008594888709915185,3.2283705472093784e-05,0.0008253499513075961,3.3465126829679306e-05,0.0008523324265985215,3.2172492562435835e-05
0.057887887887887894,0.0009755298016980886,0.0009496577205922797,3.456903450581072e-05,0.0009206266494794121,3.5998302577664106e-05,0.0008820474445298118,3.773335891745463e-05,0.0009119815951859357,3.7044839905384886e-05
