r_cm,t_arrival_ablation_lam_eff_ns
0.006406406406406407,2.926929400188944
0.0065065065065065065,2.9270065353404227
0.006606606606606607,2.9270848677212573
0.006706706706706707,2.927164397393126
0.0068068068068068074,2.927245124418649
0.006906906906906907,2.92732704886139
0.007007007007007007,2.9274101707858593
0.0071071071071071076,2.927494490257512
0.007207207207207207,2.9275800073427463
0.007307307307307308,2.9276667221089085
0.007407407407407408,2.9277546346242866
0.0075075075075075074,2.927843744958114
0.007607607607607608,2.927934053180572
0.007707707707707708,2.928025559362786
0.0078078078078078084,2.9281182635768284
0.007907907907907909,2.9282121658957165
0.008008008008008008,2.928307266393412
0.008108108108108109,2.9284035651448264
0.00820820820820821,2.928501062225812
0.008308308308308308,2.928599757713173
0.008408408408408409,2.9286996516846604
0.00850850850850851,2.9288007442189663
0.008608608608608608,2.9289030353957344
0.008708708708708709,2.9290065252955526
0.00880880880880881,2.929111213999961
0.00890890890890891,2.929217101591441
0.009009009009009009,2.9293241881534247
0.00910910910910911,2.9294324737702917
0.00920920920920921,2.9295419585273694
0.009309309309309309,2.92965423525146
0.00940940940940941,2.9297702582317147
0.00950950950950951,2.9298875229967654
0.009609609609609611,2.930006029575294
0.00970970970970971,2.9301257779962864
0.00980980980980981,2.9302467682890376
0.009909909909909911,2.9303690004831453
0.01001001001001001,2.930492474608516
0.01011011011011011,2.9306171906953633
0.010210210210210211,2.9307431487742
0.01031031031031031,2.9308703488758554
0.01041041041041041,2.930998791031456
0.010510510510510511,2.931128475272444
0.010610610610610612,2.9312594016305598
0.01071071071071071,2.9313915701378512
0.010810810810810811,2.9315249808266812
0.010910910910910912,2.9316596337297076
0.011011011011011011,2.9317955288799036
0.011111111111111112,2.931932666310549
0.011211211211211212,2.932071046055225
0.011311311311311311,2.932210668147823
0.011411411411411412,2.9323515326225458
0.011511511511511512,2.9324936395138943
0.011611611611611613,2.932636988856689
0.011711711711711712,2.9327815806860453
0.011811811811811812,2.9329274150373927
0.011911911911911913,2.93307449194647
0.012012012012012012,2.9332228114493195
0.012112112112112113,2.9333723735822934
0.012212212212212213,2.933523178382054
0.012312312312312312,2.938396387759207
0.012412412412412413,2.938526614992132
0.012512512512512513,2.938657887360892
0.012612612612612614,2.9387902046409264
0.012712712712712713,2.938923566605926
0.012812812812812813,2.9390579730278312
0.012912912912912914,2.9391934236768313
0.013013013013013013,2.9393299183213686
0.013113113113113114,2.9394674567281385
0.013213213213213214,2.939606038662093
0.013313313313313315,2.9397456638864394
0.013413413413413414,2.939886332162639
0.013513513513513514,2.940028043250419
0.013613613613613615,2.940170796907758
0.013713713713713714,2.9403145928909025
0.013813813813813814,2.9404594309543586
0.013913913913913915,2.9406053108508954
0.014014014014014014,2.9407522323315516
0.014114114114114115,2.9409001951456277
0.014214214214214215,2.9410491990406955
0.014314314314314316,2.941199243762593
0.014414414414414415,2.941350329055433
0.014514514514514515,2.941502454661597
0.014614614614614616,2.9416601009109264
0.014714714714714715,2.9418251137836555
0.014814814814814815,2.941991262545821
0.014914914914914916,2.9421585473925
0.015015015015015015,2.9423269685201263
0.015115115115115116,2.942496526126475
0.015215215215215216,2.9426672204106743
0.015315315315315317,2.9428390515732037
0.015415415415415416,2.9430120198158893
0.015515515515515516,2.9431861253419127
0.015615615615615617,2.943361368355805
0.015715715715715717,2.9435377490634473
0.015815815815815818,2.9437152676720775
0.015915915915915915,2.943893924390286
0.016016016016016016,2.9440737194280153
0.016116116116116116,2.944254652996563
0.016216216216216217,2.944436725308582
0.016316316316316318,2.944619936578081
0.01641641641641642,2.9448042870204247
0.01651651651651652,2.9449897768523345
0.016616616616616616,2.945176406291889
0.016716716716716717,2.945364175558525
0.016816816816816817,2.945553084873037
0.016916916916916918,2.945749152720002
0.01701701701701702,2.945947640049436
0.01711711711711712,2.9461473049067544
0.017217217217217216,2.946348147407256
0.017317317317317317,2.9465501676669383
0.017417417417417418,2.9467533658024787
0.017517517517517518,2.946957741931244
0.01761761761761762,2.94716329617129
0.01771771771771772,2.9473700286413655
0.01781781781781782,2.947577939460904
