r_cm,z_F_radial_cm
0.0,0.22516361529343148
0.0002004008016032064,0.2251634952889386
0.0004008016032064128,0.225163135275652
0.0006012024048096192,0.2251625352541472
0.0008016032064128256,0.22516169522538357
0.001002004008016032,0.2251606151907043
0.0012024048096192384,0.22515929515183622
0.0014028056112224449,0.22515773511088993
0.0016032064128256513,0.22515593507035972
0.0018036072144288577,0.22515389503312377
0.002004008016032064,0.2251516150024438
0.0022044088176352704,0.22514909498196536
0.002404809619238477,0.22514633497571762
0.0026052104208416833,0.22514333498811376
0.0028056112224448897,0.22514009502395016
0.003006012024048096,0.22513661508840732
0.0032064128256513026,0.22513289518704915
0.003406813627254509,0.22512893532582345
0.0036072144288577155,0.2251247355110616
0.003807615230460922,0.22512029574947848
0.004008016032064128,0.22511561604817287
0.004208416833667334,0.22511069641462694
0.004408817635270541,0.2251055368567067
0.004609218436873747,0.22510013738266152
0.004809619238476954,0.22509449800112455
0.00501002004008016,0.22508861872111235
0.0052104208416833666,0.22508249955202528
0.005410821643286573,0.22507614050364697
0.0056112224448897794,0.22506954158614462
0.005811623246492986,0.2250627028100691
0.006012024048096192,0.2250556241863545
0.006212424849699399,0.2250483057263187
0.006412825651302605,0.22504074744166264
0.006613226452905812,0.22503294934447102
0.006813627254509018,0.22502491144721182
0.0070140280561122245,0.2250166337627364
0.007214428857715431,0.22500811630427933
0.007414829659318637,0.2249993590854587
0.007615230460921844,0.2249903621202759
0.00781563126252505,0.22498112542311555
0.008016032064128256,0.22497164900874542
0.008216432865731463,0.2249619328923167
0.008416833667334669,0.2249519770893638
0.008617234468937876,0.22494178161580403
0.008817635270541082,0.22493134648793825
0.009018036072144289,0.22492067172244998
0.009218436873747494,0.22490975733640622
0.009418837675350702,0.2248986033472569
0.009619238476953907,0.22488720977283486
0.009819639278557115,0.22487557663135607
0.01002004008016032,0.22486370394141947
0.010220440881763528,0.22485159172200686
0.010420841683366733,0.22483923999248298
0.01062124248496994,0.2248266487725954
0.010821643286573146,0.22481381808247464
0.011022044088176353,0.2248007479426337
0.011222444889779559,0.2247874383739688
0.011422845691382766,0.22477388939775855
0.011623246492985972,0.22476010103566424
0.011823647294589179,0.22474607330972993
0.012024048096192385,0.2247318062423823
0.012224448897795592,0.2247172998564304
0.012424849699398798,0.2247025541750661
0.012625250501002005,0.22468756922186342
0.01282565130260521,0.22467234502077904
0.013026052104208416,0.2246568815961521
0.013226452905811623,0.2246411789727039
0.013426853707414829,0.2246252371755381
0.013627254509018036,0.2246090562301406
0.013827655310621242,0.22459263616237968
0.014028056112224449,0.22457597699850573
0.014228456913827655,0.22455907876515108
0.014428857715430862,0.22454194148933038
0.014629258517034067,0.22452456519844022
0.014829659318637275,0.22450694992025916
0.01503006012024048,0.2244890956829477
0.015230460921843688,0.22447100251504828
0.015430861723446893,0.22445267044548503
0.0156312625250501,0.22443409950356408
0.015831663326653308,0.22441528971897318
0.01603206412825651,0.22439624112178164
0.01623246492985972,0.2243769537424405
0.016432865731462926,0.2243574276117825
0.016633266533066134,0.22433766276102163
0.016833667334669337,0.22431765922175362
0.017034068136272545,0.22429741702595538
0.017234468937875752,0.2242769362059852
0.01743486973947896,0.2242562167945828
0.017635270541082163,0.22423525882486905
0.01783567134268537,0.22421406233034594
0.018036072144288578,0.22419262734489664
0.018236472945891785,0.22417095390278535
0.01843687374749499,0.22414904203865715
0.018637274549098196,0.2241268917875383
0.018837675350701404,0.22410450318483585
0.01903807615230461,0.2240818762663374
0.019238476953907815,0.22405901106821163
0.019438877755511022,0.2240359076270077
0.01963927855711423,0.22401256597965555
0.019839679358717433,0.22398898616346533
0.02004008016032064,0.22396516821612808
0.020240480961923848,0.223941112175715
0.020440881763527055,0.22391681808067776
0.02064128256513026,0.22389228596984823
0.020841683366733466,0.22386751588243844
0.021042084168336674,0.2238425078580408
0.02124248496993988,0.22381726193662743
0.021442885771543085,0.22379177815855078
0.021643286573146292,0.22376605656454301
0.0218436873747495,0.22374009719571622
0.022044088176352707,0.22371390009356237
0.02224448897795591,0.22368746529995293
0.022444889779559118,0.22366079285713916
0.022645290581162325,0.22363388280775176
0.022845691382765532,0.22360673519480112
0.023046092184368736,0.22357935006167676
0.023246492985971944,0.22355172745214774
0.02344689378757515,0.2235238674103623
0.023647294589178358,0.22349576998084777
0.023847695390781562,0.2234674352085108
0.02404809619238477,0.22343886313863673
0.024248496993987977,0.2234100538168901
0.024448897795591184,0.2233810072893142
0.024649298597194388,0.22335172360233116
0.024849699398797595,0.22332220280274162
0.025050100200400802,0.22329244493772504
0.02525050100200401,0.22326245005483927
0.025450901803607213,0.22323221820202063
0.02565130260521042,0.2232017494275838
0.025851703406813628,0.2231710437802217
0.026052104208416832,0.22314010130900552
0.02625250501002004,0.2231089220633844
0.026452905811623247,0.22307750609318552
0.026653306613226454,0.22304585344861408
0.026853707414829658,0.22301396418025293
0.027054108216432865,0.22298183833906288
0.027254509018036072,0.22294947597638226
0.02745490981963928,0.22291687714392697
0.027655310621242483,0.22288404189379016
0.02785571142284569,0.2228509702784428
0.028056112224448898,0.22281766235073283
0.028256513026052105,0.2227841181638854
0.02845691382765531,0.22275033777150277
0.028657314629258517,0.2227163212275643
0.028857715430861724,0.22268206858642606
0.02905811623246493,0.22264757990282094
0.029258517034068135,0.2226128552318589
0.029458917835671342,0.2225778946290259
0.02965931863727455,0.222542698150185
0.029859719438877757,0.22250726585157515
0.03006012024048096,0.222471597789812
0.030260521042084168,0.22243569402188718
0.030460921843687375,0.22239955460516858
0.030661322645290583,0.22236317959739996
0.030861723446893786,0.2223265690567011
0.031062124248496994,0.2222897230415675
0.0312625250501002,0.22225264161087036
0.031462925851703405,0.22221532482385653
0.031663326653306616,0.22217777274014822
0.03186372745490982,0.22213998541974322
0.03206412825651302,0.2221019629230144
0.032264529058116234,0.22206370531070985
0.03246492985971944,0.2220252126439528
0.03266533066132264,0.2219864849842414
0.03286573146292585,0.22194752239344856
0.033066132264529056,0.22190832493382193
0.03326653306613227,0.22186889266798385
0.03346693386773547,0.22182922565893123
0.033667334669338675,0.22178932397003515
0.033867735470941886,0.22174918766504126
0.03406813627254509,0.22170881680806903
0.03426853707414829,0.2216682114636124
0.034468937875751504,0.22162737169653887
0.03466933867735471,0.22158629757209006
0.03486973947895792,0.22154498915588108
0.03507014028056112,0.2215034465139008
0.035270541082164326,0.2214616697125115
0.03547094188376754,0.22141965881844877
0.03567134268537074,0.22137741389882157
0.035871743486973945,0.22133493502111187
0.036072144288577156,0.22129222225317463
0.03627254509018036,0.22124927566323785
0.03647294589178357,0.22120609531990204
0.036673346693386774,0.22116268129214067
0.03687374749498998,0.22111903364929933
0.03707414829659319,0.22107515246109638
0.03727454909819639,0.22103103779762223
0.037474949899799596,0.22098668972933957
0.03767535070140281,0.22094210832708297
0.03787575150300601,0.2208972936620589
0.03807615230460922,0.22085224580584573
0.038276553106212426,0.2208069648303934
0.03847695390781563,0.22076145080802342
0.03867735470941884,0.22071570381142847
0.038877755511022044,0.2206697239136728
0.03907815631262525,0.22062351118819148
0.03927855711422846,0.2205770657087908
0.03947895791583166,0.22053038754964782
0.039679358717434866,0.2204834767853104
0.03987975951903808,0.2204363334906969
0.04008016032064128,0.2203889577410962
0.04028056112224449,0.2203413496121675
0.040480961923847696,0.22029350917994023
0.0406813627254509,0.2202454365208139
0.04088176352705411,0.2201971317115578
0.041082164328657314,0.22014859482931123
0.04128256513026052,0.22009982595158306
0.04148296593186373,0.22005082515625154
0.04168336673346693,0.22000159252156448
0.04188376753507014,0.21995212812613885
0.04208416833667335,0.21990243204896076
0.04228456913827655,0.21985250436938525
0.04248496993987976,0.21980234516713618
0.042685370741482966,0.21975195452230611
0.04288577154308617,0.21970133251535617
0.04308617234468938,0.21965047922711572
0.043286573146292584,0.2195993947387826
0.043486973947895795,0.2195480791319226
0.043687374749499,0.21949653248846948
0.0438877755511022,0.2194447548907249
0.04408817635270541,0.21939274642135806
0.04428857715430862,0.21934050716340586
0.04448897795591182,0.21928803720027243
0.04468937875751503,0.21923533661572908
0.044889779559118236,0.21918240549391452
0.04509018036072144,0.21912924391933386
0.04529058116232465,0.21907585197685955
0.045490981963927854,0.2190222297517303
0.045691382765531065,0.2189683773295514
0.04589178356713427,0.21891429479629446
0.04609218436873747,0.21885998223829725
0.04629258517034068,0.21880543974226363
0.04649298597194389,0.21875066739526325
0.04669338677354709,0.21869566528473147
0.0468937875751503,0.2186404334984693
0.047094188376753505,0.21858497212464306
0.047294589178356716,0.21852928125178428
0.04749498997995992,0.21847336096878966
0.047695390781563124,0.21841721136492073
0.047895791583166335,0.21836083252980404
0.04809619238476954,0.21830422455343038
0.04829659318637274,0.21824738752615525
0.04849699398797595,0.21819032153869838
0.04869739478957916,0.2181330266821436
0.04889779559118237,0.21807550304793868
0.04909819639278557,0.2180177507278953
0.049298597194388775,0.21795976981418883
0.049498997995991986,0.21790156039935774
0.04969939879759519,0.2178431225763043
0.049899799599198394,0.21778445643829367
0.050100200400801605,0.217725562078954
0.05030060120240481,0.2176664395922763
0.05050100200400802,0.2176070890726143
0.05070140280561122,0.21754751061468408
0.05090180360721443,0.21748770431356407
0.05110220440881764,0.21742767026469495
0.05130260521042084,0.2173674085638792
0.051503006012024045,0.21730691930728135
0.051703406813627256,0.2172462025914274
0.05190380761523046,0.21718525851320472
0.052104208416833664,0.21712408716986217
0.052304609218436875,0.21706268865900966
0.05250501002004008,0.21700106307861808
0.05270541082164329,0.21693921052701898
0.05290581162324649,0.2168771311029047
0.0531062124248497,0.21681482490532772
0.05330661322645291,0.21675229203370106
0.05350701402805611,0.21668953258779763
0.053707414829659315,0.2166265466677504
0.053907815631262526,0.21656333437405184
0.05410821643286573,0.21649989580755413
0.05430861723446894,0.21643623106946874
0.054509018036072145,0.21637234026136634
0.05470941883767535,0.21630822348517653
0.05490981963927856,0.21624388084318785
0.05511022044088176,0.21617931243804744
0.05531062124248497,0.2161145183727608
0.05551102204408818,0.21604949875069182
0.05571142284569138,0.2159842536755624
0.05591182364729459,0.21591878325145245
0.056112224448897796,0.21585308758279945
0.056312625250501,0.21578716677439858
0.05651302605210421,0.21572102093140222
0.056713426853707415,0.21565465015931992
0.05691382765531062,0.21558805456401844
0.05711422845691383,0.21552123425172098
0.05731462925851703,0.21545418932900764
0.057515030060120244,0.2153869199028146
0.05771543086172345,0.2153194260804347
0.05791583166332665,0.2152517079695164
0.05811623246492986,0.21518376567806421
0.058316633266533066,0.21511559931443835
0.05851703406813627,0.21504720898735424
0.05871743486973948,0.2149785948058827
0.058917835671342685,0.21490975687944977
0.05911823647294589,0.21484069531783612
0.0593186372745491,0.21477141023117718
0.0595190380761523,0.21470190172996304
0.059719438877755514,0.21463216992503775
0.05991983967935872,0.21456221492759972
0.06012024048096192,0.21449203684920115
0.06032064128256513,0.21442163580174795
0.060521042084168336,0.2143510118974995
0.06072144288577154,0.21428016524906845
0.06092184368737475,0.2142090959694207
0.061122244488977955,0.21413780417187486
0.061322645290581165,0.21406628997010238
0.06152304609218437,0.2139945534781272
0.06172344689378757,0.21392259481032536
0.061923847695390784,0.21385041408142533
0.06212424849699399,0.21377801140650707
0.06232464929859719,0.2137053869010026
0.0625250501002004,0.21363254068069518
0.0627254509018036,0.21355947286171936
0.06292585170340681,0.2134861835605609
0.06312625250501001,0.2134126728940561
0.06332665330661323,0.21333894097939238
0.06352705410821644,0.21326498793410728
0.06372745490981964,0.21319081387608863
0.06392785571142284,0.2131164189235743
0.06412825651302605,0.21304180319515204
0.06432865731462926,0.21296696680975913
0.06452905811623247,0.21289190988668227
0.06472945891783567,0.21281663254555735
0.06492985971943888,0.21274113490636926
0.06513026052104208,0.21266541708945158
0.06533066132264528,0.21258947921548646
0.0655310621242485,0.2125133214055044
0.0657314629258517,0.21243694378088404
0.06593186372745491,0.2123603464633519
0.06613226452905811,0.21228352957498214
0.06633266533066132,0.21220649323819654
0.06653306613226453,0.21212923757576388
0.06673346693386774,0.2120517627108002
0.06693386773547094,0.21197406876676828
0.06713426853707415,0.21189615586747743
0.06733466933867735,0.2118180241370834
0.06753507014028057,0.21173967370008823
0.06773547094188377,0.21166110468133956
0.06793587174348698,0.21158231720603116
0.06813627254509018,0.21150331139970197
0.06833667334669338,0.21142408738823626
0.06853707414829659,0.21134464529786345
0.0687374749498998,0.2112649852551578
0.06893787575150301,0.21118510738703802
0.06913827655310621,0.21110501182076727
0.06933867735470942,0.21102469868395296
0.06953907815631262,0.2109441681045462
0.06973947895791584,0.210863420210842
0.06993987975951904,0.2107824551314788
0.07014028056112225,0.21070127299543806
0.07034068136272545,0.2106198739320446
0.07054108216432865,0.21053825807096588
0.07074148296593186,0.21045642554221175
0.07094188376753507,0.2103743764761345
0.07114228456913828,0.21029211100342865
0.07134268537074148,0.21020962925513034
0.07154308617234469,0.2101269313626176
0.07174348697394789,0.21004401745760953
0.07194388777555111,0.2099608876721666
0.07214428857715431,0.2098775421386902
0.07234468937875752,0.20979398098992239
0.07254509018036072,0.20971020435894558
0.07274549098196392,0.20962621237918255
0.07294589178356714,0.209542005184396
0.07314629258517034,0.20945758290868835
0.07334669338677355,0.20937294568650167
0.07354709418837675,0.20928809365261689
0.07374749498997996,0.20920302694215462
