time_ns,front_position (HR),front_position (marshak),front_position (gold_loss),front_position (ablation_const_rho),front_position (ablation_varying_rho),front_position (ablation_varying_rho_lam_eff)
0.1497897897897898,0.003835027959118137,0.001648331684875558,0.0016372920289369974,0.001632181671035357,0.0015962468871477187,0.0015828710267218411
0.1537837837837838,0.0040340166281648444,0.0017147336535349499,0.001703468168149377,0.0016978620561097807,0.0016607980017936683,0.00164645395886474
0.1577777777777778,0.004247649887958287,0.0017912632738505546,0.001779795564135904,0.0017735455994149542,0.0017351406005020732,0.0017197637015906031
0.1617717717717718,0.004475990235206923,0.0018960324801508134,0.0018843739395781494,0.0018772041119121713,0.0018372232312927521,0.0018204867611456956
0.1657657657657658,0.004718995376011066,0.00200632176335673,0.0019943755150142574,0.001986314021586248,0.0019447176572205446,0.0019263712368598166
0.16975975975975977,0.004977979338161138,0.002114411627157492,0.002102094072390419,0.002093220015174489,0.0020499681361892488,0.0020299323040261262
0.17375375375375376,0.005253146935555128,0.0022048269554713496,0.002193827359931192,0.0021843047242648553,0.0021377187728180546,0.002116118554739122
0.17774774774774776,0.005544716210610295,0.0023049519151437585,0.002292827444593482,0.002282427344567043,0.0022345966617288377,0.002211625872529058
0.18174174174174176,0.0058620629017540355,0.0024371175411325705,0.002420443036039877,0.0024087544967962044,0.002366572747357291,0.002337852213376091
0.18573573573573576,0.006189293948048113,0.0025757796526207095,0.0025555992336004957,0.0025426144907420654,0.002498685215745091,0.00247419303497142
0.18972972972972976,0.0065173080718134045,0.002712012750101485,0.0026891778411710717,0.002674990284894822,0.002628014001685454,0.002601205120871769
0.19372372372372373,0.0068468454888953485,0.0028303685071690166,0.0028051166220289065,0.002789933662005207,0.002740263721687643,0.0027100598469206342
0.19771771771771773,0.007178542610394458,0.002956215070985402,0.002928777453939535,0.002912356812421888,0.0028600824722015716,0.002826732172650312
0.20171171171171173,0.007512954299624665,0.0031122197281298666,0.003082941767219843,0.0030648120284136565,0.0030098352321380646,0.00297317934495532
0.20570570570570573,0.007850570390306061,0.003275148554143853,0.003244129179503086,0.003224273699844938,0.0031666156398734674,0.003126396669359782
0.20969969969969973,0.008199643937314607,0.0034361088359711753,0.00340330943186369,0.0033818322446005473,0.003321476023513665,0.0032775644411184995
0.2136936936936937,0.008547323219203507,0.003594103967535174,0.0035623643341894224,0.0035393106125760298,0.0034731712818252105,0.0034257317991420555
0.2176876876876877,0.00889312692076252,0.003749544626358985,0.0037166012404456737,0.003692011993400062,0.003627691416504454,0.003571325399741742
0.2216816816816817,0.009237645814239104,0.0038900137466804634,0.003850315113835255,0.003824407697091079,0.0037596921333131195,0.0037016290802629184
0.2256756756756757,0.009581394483968211,0.0040321801745638215,0.003986111605768435,0.003958709191333876,0.0038919304424743155,0.003839568160677851
0.2296696696696697,0.009924825293844242,0.004195855796219983,0.004144840013743529,0.004115472947441478,0.004045924856087728,0.003990162975687974
0.2336636636636637,0.01026408419633054,0.004366744889770783,0.004311676513006883,0.004280241717096299,0.004207762565585537,0.004146235366666586
0.23765765765765767,0.01058440553170385,0.004537659190976164,0.0044789096057439096,0.004445465172637791,0.004370004928089199,0.0043026099810019435
0.24165165165165167,0.010920865138823168,0.00468904584838897,0.004630100772435593,0.004591559009994416,0.004513147080868238,0.004440296787452168
0.24564564564564567,0.011273587247127024,0.004841838303544266,0.004780266794209143,0.004742495561813566,0.004656911777826938,0.004579376936575902
0.24963963963963967,0.011646054798378738,0.005023370738767892,0.004953414939721836,0.004919470123423821,0.004835697517264365,0.0047462258173359
0.25363363363363367,0.01205102786382345,0.005215921775305317,0.0051380778550417444,0.005101275847760372,0.005016800583278862,0.004922771086486416
0.25762762762762764,0.012459270873316757,0.005409844080610645,0.005325229169305433,0.005284673549610202,0.005197636652643185,0.005108317741770885
0.26162162162162167,0.012871078435745874,0.005602188113217379,0.005511557351632585,0.005467616404171491,0.005377312391207867,0.005282908159378252
0.26561561561561564,0.013286723513324777,0.005771760532566474,0.005679421958207329,0.0056328134929172335,0.0055350534412117415,0.005433250797639537
0.2696096096096096,0.013706460341772439,0.00594101811112131,0.005844716121866825,0.00579547487984048,0.005691839100393946,0.005583165406845344
0.27360360360360364,0.014130526870229733,0.006141778998731788,0.006035152053506811,0.005982606664038473,0.00588751434177367,0.005763806227884098
0.2775975975975976,0.014559498022642324,0.006356068808702824,0.00623947083075795,0.006183404500614944,0.006087413604620639,0.005956839371712383
0.28159159159159164,0.014993596452808369,0.006573214157744764,0.006447796844537996,0.006388276899141366,0.00628821007613698,0.006161351961320918
0.2855855855855856,0.015432214519020769,0.006774827791117642,0.0066458505494440025,0.006583277429465131,0.006473927751550218,0.00634060511271489
0.2895795795795796,0.015875553014021992,0.006974744642909837,0.006840252684709725,0.006774633308685612,0.006657581596039969,0.0065156499585377866
0.2935735735735736,0.016323802645575897,0.0071952367476518396,0.007048198848058099,0.006979009909373703,0.006870459076331532,0.006710491031117212
0.2975675675675676,0.016777145158496102,0.007424710449576188,0.007265317217626988,0.007192326497549195,0.007082651066319598,0.006913506259527038
0.3015615615615616,0.01723575430552541,0.0076560104140205995,0.007490679509302456,0.007408706997907028,0.007294538662402151,0.007128048094647851
0.3055555555555556,0.017699796691227527,0.007886344818962901,0.0077140455778516945,0.007630462571599518,0.0075051008265193874,0.007331325981025867
0.30954954954954955,0.018169432508624333,0.008093013599672598,0.007905570359874105,0.007827381161861926,0.007702136158082057,0.0075090825351435825
0.3135435435435436,0.01864481618479255,0.008295774670823342,0.008092646893672025,0.008012126033475571,0.007885098569375892,0.007682690446475537
0.31753753753753755,0.019126096948818002,0.008527821230135905,0.008310885405546592,0.008225303771758966,0.008094293454241362,0.007884711554155932
0.3215315315315316,0.01962177476291349,0.008774559064334973,0.008551150230852168,0.008459955375084448,0.008317730170582733,0.008099693078366594
0.32552552552552555,0.020121273707987615,0.009026066047690781,0.008795047279236325,0.00869849737941308,0.008556348111962368,0.008330801368480053
0.3295195195195195,0.020623229690041923,0.009260426633314495,0.00901290724419802,0.008911864566126054,0.00876789336440925,0.008533967527756934
0.33351351351351355,0.021127853850899665,0.009491250024552344,0.009232337446878182,0.009120988039722175,0.008973108328188668,0.008730328950399902
0.3375075075075075,0.02163534476446054,0.009744564085629865,0.009473830001377722,0.009359505010476105,0.009199651750471528,0.008946417475885394
0.34150150150150155,0.022143267464998416,0.010009289712746432,0.00971906871104736,0.00960873352221438,0.009448757013856193,0.009185498498898811
0.3454954954954955,0.022650962401097867,0.010277750681857354,0.009967943179883176,0.009853365541756174,0.009691181113470459,0.009416703356019684
0.34948948948948955,0.023164664335263763,0.010546393686400361,0.010224894696502243,0.010097749658812426,0.009931279424410421,0.009644937974246313
0.3534834834834835,0.02368448625171905,0.010813736060431298,0.010480261199666734,0.010348644498678224,0.010169147369796298,0.009870026757204742
0.3574774774774775,0.0242105387317209,0.01104645705043247,0.010691346127793665,0.010564709771723215,0.010385324850420118,0.010074896696546794
0.3614714714714715,0.02474293014821568,0.011270341657854463,0.010892395182287202,0.010762582952414486,0.010581340124408893,0.010259384384132954
0.3654654654654655,0.025281766842525918,0.011534397263464717,0.011142654477022491,0.01100590787725595,0.01081334492248551,0.01047876489233841
0.3694594594594595,0.025827153285062836,0.011821404713325457,0.01141611218896183,0.011271452312530173,0.011066709547737133,0.010718015520851432
0.3734534534534535,0.026381902375329374,0.012118217450295812,0.011690354671950301,0.011537961648288731,0.011342985044643752,0.010980064139733178
0.37744744744744746,0.026947295946767664,0.012418165361906758,0.011974256145484976,0.01181433644456874,0.011610962751200675,0.011232702129492851
0.3814414414414415,0.027516982354240604,0.012718174429108074,0.012257761237062705,0.012090637033266715,0.01187473913221717,0.011481826867177343
0.38543543543543546,0.028091098727390483,0.013016873929301363,0.012530647189341475,0.012356678438113663,0.01215039098222795,0.011727215246824536
0.3894294294294295,0.028669777128270874,0.013284974848541308,0.01277888282291055,0.01259170972209079,0.012384413162313212,0.011958296867472865
0.39342342342342346,0.0292531449697449,0.01354304052021941,0.013016239403923303,0.012825057627402641,0.012603347196061761,0.012167122332381531
0.39741741741741743,0.02984132539172081,0.013833505083970915,0.01327763866861858,0.013090213158731068,0.012866854200721483,0.012402894473141206
0.40141141141141146,0.030437473167318034,0.014143370762139375,0.01356656243659812,0.013365332432623408,0.013137840291237038,0.012654188189782957
0.40540540540540543,0.031064694042634036,0.014462204397000019,0.013864621539914837,0.013656473871050404,0.013413177041317363,0.012929776501770407
0.40939939939939946,0.03168805353975175,0.014784333464826042,0.014156231109692064,0.01395075191026526,0.01370585614293042,0.013195382843926344
0.4133933933933934,0.03230788949026357,0.015106894251143196,0.014455788361855328,0.01423566760012063,0.013987040364232086,0.01345507720137392
0.4173873873873874,0.03292451424206848,0.01541325202583558,0.014738780775746889,0.014511830137680048,0.01424739753376487,0.013714731442438857
0.4213813813813814,0.03353821733876109,0.015712751736287407,0.015004600655756298,0.014781024917366738,0.014515462514571567,0.013954462616429745
0.4253753753753754,0.034149267849040064,0.016027319449557757,0.015293706597048368,0.015055118915095481,0.014786022551321916,0.014204323086207027
0.4293693693693694,0.03472940527662188,0.016350909165076904,0.015592677391149782,0.015345856634262493,0.015060217870188807,0.014459077220258788
0.4333633633633634,0.03525972255148756,0.01667852202355322,0.01588580349064107,0.015641012530048386,0.015353914452874333,0.014735602651228757
0.43735735735735737,0.035810466591609545,0.01698311641589229,0.016162879617176086,0.015903197979224442,0.015612774649459794,0.01497697620338923
0.4413513513513514,0.03638531415233548,0.017278317933871225,0.016430221800615104,0.016163215054588096,0.0158560639469673,0.015201835192922949
0.44534534534534537,0.03701683765767291,0.017598347489429966,0.01672192716491501,0.01644775237852682,0.01613913303049426,0.015467109452782629
0.4493393393393394,0.03765743073244137,0.017934241172120422,0.017028321864425523,0.016746912108574333,0.016425265995944228,0.015733617874189983
0.45333333333333337,0.038307151158601116,0.01827831112988568,0.017332171235811773,0.01705236406758233,0.016713337950629237,0.01600316363880788
0.4573273273273274,0.03896605739483832,0.018582675070519857,0.01760273976603101,0.017307162334599443,0.01697921298650942,0.01623011194578
0.46132132132132136,0.039634208564309575,0.018872042140342077,0.0178574355368051,0.017553997334857744,0.01721629318208644,0.01646178281120903
0.46531531531531534,0.040311664442520184,0.01920772661184724,0.018149353754571832,0.01784631338766183,0.017491219670317033,0.016722833758914323
0.46930930930930936,0.04099848544535821,0.0195737883829375,0.018481857853666815,0.01815823605781514,0.017812995061299675,0.017004334581980765
0.47330330330330334,0.041700307501066555,0.01995628217484185,0.01883163633600042,0.01849519912691757,0.018137180244099334,0.017319615153278154
0.47729729729729736,0.04247916945792186,0.020346815732348117,0.019188016657244043,0.018840632000701126,0.018462348504710086,0.01762674647290803
0.48129129129129133,0.04324822745194759,0.020740650025368904,0.019545541003926584,0.019188050747725467,0.018809101551478837,0.017928039839164613
0.4852852852852853,0.04400801942087296,0.02113515650414178,0.01989155201740627,0.019534348786209764,0.019139994033116992,0.018249541190838034
0.48927927927927933,0.0447590408924327,0.021519875770697923,0.02023645936862972,0.019859051129995458,0.01947637882444136,0.018546466239760723
0.4932732732732733,0.04550174950997549,0.021899181078014574,0.020576699042253205,0.0201871894531851,0.01979219260397944,0.018829073874696452
0.49726726726726733,0.04623656895691695,0.022285520828737835,0.020923466290522767,0.020523279705125068,0.02010670772760535,0.01913898455797456
0.5012612612612612,0.04696389237473745,0.022675936898007776,0.02127316799944092,0.020862750820435136,0.020444826795436924,0.01943763966517924
0.5052552552552553,0.047653480262659684,0.023067856137178155,0.02162310849784041,0.02120238708632883,0.020767422557073638,0.019728124328445916
0.5092492492492493,0.04831871271027228,0.023459700289587004,0.02197157971986941,0.02152993068501531,0.02110637963762971,0.020040201039281138
0.5132432432432433,0.04898858838423344,0.023831694116227462,0.022287029543851873,0.021846967345218543,0.021410861253779737,0.020318362258622914
0.5172372372372372,0.049663164371432006,0.024193159177499455,0.02260077457740184,0.02215448046059273,0.02169571840174895,0.020576166769017343
0.5212312312312313,0.05034443044050392,0.024570286162570343,0.022932442506402754,0.022476634324596657,0.022016040524894594,0.02087090214297948
0.5252252252252253,0.05106197158154261,0.02495811281471537,0.023275230850117578,0.02280810099375087,0.022332833343262106,0.021160383224321566
0.5292192192192192,0.05177751962981448,0.02535193094675871,0.02362315626735008,0.023133083264172842,0.02264640518990303,0.021444658353156523
0.5332132132132132,0.05249124074540413,0.025748673175716538,0.023961460720323624,0.02347034453086371,0.022984773601288106,0.021754781394500405
0.5372072072072073,0.05320329266406746,0.02614641660991203,0.024310529180853097,0.023810143207884556,0.02330558946538947,0.022050241383441263
0.5412012012012013,0.05391382531072019,0.026543964001231074,0.024661121782215783,0.024149390429180146,0.023644784204475352,0.02233403218323906
0.5451951951951952,0.05462298135697145,0.02691069185343324,0.02497889522250288,0.024456912340955917,0.023938383269484064,0.02261294268359305
0.5491891891891892,0.055330896728799144,0.02726045656304679,0.025277183553871804,0.02473410779640461,0.024204033897662423,0.02285993614641658
0.5531831831831833,0.056037701069695,0.027634341131236057,0.025599497954911066,0.025043983793463773,0.02451498058072749,0.02311726074596504
0.5571771771771772,0.05674351816394872,0.028025836967723847,0.025939098134454806,0.025372741633437727,0.024823446707018675,0.023415736445069217
0.5611711711711712,0.057448466324173414,0.028428317389492665,0.026276938376509323,0.025712031094935906,0.02516193963496711,0.023708316721504072
0.5651651651651652,0.05815265874668553,0.02883724865779024,0.026631443384473187,0.026056474368000064,0.025490443048060727,0.02399408030978178
0.5691591591591592,0.05884315095394879,0.029249648751714683,0.026991257696933883,0.026391018247622303,0.025810652386030666,0.024308547802975474
0.5731531531531532,0.059524137964572434,0.029663571879549332,0.027352344698684857,0.026736781879113606,0.026156355548708887,0.024608103224842477
0.5771471471471472,0.06020880585456345,0.030077752223570706,0.02771266925694416,0.027084577319936354,0.026481732067523578,0.02489446043401149
0.5811411411411412,0.06089719684527476,0.030491368293380876,0.02807129263237729,0.027431653368161203,0.026827527415993892,0.025206982104557414
0.5851351351351352,0.0615893525497578,0.030872308546038025,0.028394067591673955,0.02774541061325925,0.027125439145690284,0.02547280384570402
0.5891291291291292,0.06228531399924203,0.03123400122463218,0.02868226611418042,0.028025874148854654,0.02739124895893347,0.02570625146076068
0.5931231231231232,0.06298512166823672,0.03161922361711067,0.02900544507518756,0.028338710708218615,0.02770414810786465,0.025988727002366728
0.5971171171171171,0.06368881549834218,0.03202228278938325,0.02934975992338759,0.028670808439728118,0.02801264528996683,0.026271362781384498
0.6011111111111112,0.0644132424062582,0.03243703468797622,0.029706485935065665,0.029014276839943433,0.02835432670941854,0.026550072447737494
0.6051051051051052,0.06515401889056253,0.032859110297047314,0.030069838464203958,0.029363858620442652,0.028686183602777717,0.02686363749469505
0.6090990990990991,0.06589362231448254,0.03328551405478916,0.030436470448495984,0.029716472011331575,0.029008417415440035,0.027164184336451087
0.6130930930930931,0.06663215747604821,0.0337142071107986,0.030804074567062786,0.03006996017287677,0.029359429423819416,0.02745125133605379
0.6170870870870871,0.06736972498935352,0.03414380577874043,0.031158092109098808,0.030410087429943753,0.029688550743982828,0.027768406348747752
0.6210810810810812,0.0681064215291543,0.034573372735360326,0.03152257089464119,0.030760302622708163,0.030041186044001952,0.028059959071417083
0.6250750750750751,0.06884234005749337,0.03496903785784636,0.03185328226330587,0.031079105039424782,0.030344256835617513,0.028345396117207922
0.6290690690690691,0.06957757003393732,0.035343759171199605,0.03216144588798689,0.031376536932803706,0.030611456994975948,0.028592263493152536
0.6330630630630631,0.07031219761084474,0.035741867486968754,0.03249345197541083,0.031695403932592035,0.030928111180365495,0.028843430084952538
0.6370570570570571,0.07104630581494567,0.03615820435736194,0.032844265381251986,0.032031214465309064,0.031238318744828308,0.02914111736126057
0.6410510510510511,0.07177997471638276,0.036586947449197015,0.03320694344535535,0.032377835357807874,0.031584980578890386,0.029432707732693363
0.6450450450450451,0.07251328158625307,0.037023832628076646,0.03356304037939551,0.032717625971599586,0.0319218566746265,0.029714664672437937
0.649039039039039,0.07324630104359006,0.0374658418423326,0.03393514884642206,0.033072769615811806,0.03224750343262679,0.030032293299695503
0.6530330330330331,0.07399261689128658,0.037910853676663185,0.034326569510270126,0.03343296114648924,0.032605308507763164,0.03033512117371132
0.6570270270270271,0.07474123695572266,0.03835738128590545,0.03470749382743388,0.033794785886754164,0.03293938190038115,0.030621580786015918
0.6610210210210211,0.07548734700936434,0.038804384348469105,0.03507044861428326,0.03415643774394247,0.03330017903546027,0.03094078326943271
0.665015015015015,0.07623105237077614,0.03923973585503982,0.03543071391092028,0.03450571944763966,0.0336228032987307,0.031231881298111757
0.6690090090090091,0.07697245421072371,0.0396671233262441,0.03578436195544034,0.03484582659582089,0.03396330648178735,0.0314970476411776
0.6730030030030031,0.07771164978194434,0.04010126431076972,0.036145426499736476,0.03517729568245145,0.034291899203353134,0.031801737834277796
0.676996996996997,0.07845363980788707,0.040540467241818076,0.0365115191355824,0.03552428738449064,0.03460733026403416,0.032093748584735224
0.680990990990991,0.07919463115240094,0.04098284663917357,0.03688038036689291,0.03587676116656897,0.03495680137934897,0.03236937910759469
0.6849849849849851,0.07993286776757248,0.041427007309685224,0.03725026269732134,0.036231385035647594,0.035281275979102536,0.032681059553247495
0.6889789789789791,0.08066844789807175,0.041871942657009546,0.03760551440931554,0.036586343897101144,0.03563463235394366,0.03297598229257474
0.692972972972973,0.0814014660648589,0.042316928612184654,0.03797199367974785,0.03694065369959783,0.03597032786306877,0.033250741970779936
0.696966966966967,0.08213201326230611,0.04276144522317286,0.03834076224855317,0.037293626373889784,0.03628650125896739,0.03356058581159784
0.700960960960961,0.08286017714216186,0.043205120054711534,0.038709331479674376,0.03763047533459088,0.03663463681310904,0.033852271048711476
0.704954954954955,0.08358604218541343,0.04362411340120337,0.039051287730240206,0.03795368871890527,0.03693144041639496,0.03410030646433889
0.708948948948949,0.08430968986300404,0.04402606921103835,0.0393741865568863,0.03826215081936898,0.03724124211550215,0.03436898377472748
0.712942942942943,0.08503119878627316,0.04444147397669855,0.03971058421097403,0.03858385325418868,0.03754543990457049,0.03463225902468511
0.7169369369369369,0.08575064484791088,0.044867868694665726,0.04005828790553557,0.03891585533269969,0.037839492505944435,0.03488372240993178
0.720930930930931,0.08646810135414461,0.04530213758097107,0.04041351343739081,0.039240159977518105,0.03817491064436733,0.03517960074885018
0.724924924924925,0.08718363914881463,0.045741875154926115,0.04075847774205516,0.03958056972817007,0.03848624864292391,0.03546255952861371
0.728918918918919,0.08789732672993693,0.046185275448113475,0.041118477098814894,0.039927020137147204,0.03883204234099979,0.035725947769556204
0.7329129129129129,0.08859133262433647,0.04663098788572245,0.041483583432874574,0.040276230839485276,0.03916184373657992,0.036029628935601785
0.736906906906907,0.0892788827932708,0.04707800406017007,0.041850665400235965,0.04062636779210577,0.03947102316519242,0.03631653688714946
0.740900900900901,0.08996743011461451,0.047513517756285366,0.04220509796127448,0.040964561829654814,0.03980484665558077,0.0365692603754458
0.7448948948948949,0.0906570033886083,0.04794070450741532,0.04254984782708747,0.04129343142481026,0.04010001581669412,0.03685357220118255
0.7488888888888889,0.0913544963558039,0.04837462437926191,0.042900962519823546,0.04161259761195769,0.04043380230041042,0.0371259622880556
0.752882882882883,0.09207649183646549,0.048813918680833,0.04325720762701461,0.04194769054788986,0.04075432803241987,0.03737871486608846
0.7568768768768769,0.09279632176578617,0.049256948175960526,0.04361659080266111,0.042288916985913035,0.041055103309529384,0.03767510330035355
0.7608708708708709,0.09351405243814016,0.04970243707536722,0.04396207289147241,0.04263313327538846,0.04139511980560323,0.03795567566267447
0.7648648648648649,0.09422974804298832,0.050137154301193684,0.044307254562005766,0.04296656128367632,0.041693095907928204,0.03820106383273312
0.768858858858859,0.09494347075859388,0.0505639957989589,0.044646637279623716,0.04327610834289146,0.04201743884237999,0.03848043457094388
0.7728528528528529,0.09565528084046544,0.050998027497478934,0.044994538229502654,0.0436033556269808,0.04232981900632133,0.038748094075064396
0.7768468468468469,0.09636523670488446,0.051437866027060984,0.04534870569593527,0.04393883962300382,0.042622940477953675,0.038994739399855635
0.7808408408408409,0.09707068432792634,0.051881852053928174,0.045706959898743925,0.04427903182721459,0.04295827693774664,0.03928729939321452
0.7848348348348348,0.09776442080527903,0.052328679242671663,0.04606753125901293,0.044621768664028436,0.043263009714435176,0.03956418631485175
0.7888288288288289,0.09845772026551007,0.05277734039004161,0.04641320076985749,0.04496573412403727,0.043604967303080694,0.03981552316216951
0.7928228228228229,0.09915061879176733,0.0532270605901132,0.04677143224221595,0.04530993148993933,0.043929343092687805,0.040111010565846615
0.7968168168168169,0.09984315158642917,0.053677244186191395,0.04713308091098155,0.04563802538066514,0.044228074484038885,0.04038871107873314
0.8008108108108108,0.10053535300327786,0.05412743370230566,0.04749561119377576,0.045976971809281716,0.04456674043150758,0.04063835396073782
0.8048048048048049,0.10122725657818739,0.05455208687988427,0.0478305514538443,0.04629371353529713,0.044846955683442186,0.04090936581857637
0.8087987987987989,0.10191889505840836,0.05495786183871766,0.048144462399539824,0.04659232053656067,0.045146087156527875,0.04114501918396198
0.8127927927927928,0.10261030043052795,0.05537627010014108,0.04847129855681657,0.046902510293412324,0.04543777411957394,0.04136293151965743
0.8167867867867868,0.10330150394717635,0.05580553050511255,0.04880953743567279,0.047206764951257196,0.045711962469786996,0.041635651489038354
0.8207807807807809,0.10399253615254818,0.056243083628838016,0.04915594305671233,0.047530099063285924,0.04603496360356916,0.0418973365964884
0.8247747747747748,0.10468342690680192,0.05668685429601588,0.04949162429635825,0.04786207755307818,0.04634639074941267,0.042155684963461344
0.8287687687687688,0.10537420540939707,0.05713520246880713,0.04984366939977183,0.04819920404180133,0.04663445432714931,0.042391419326123246
0.8327627627627628,0.10608661650161844,0.057586836446770234,0.050202029615068686,0.048539338594518526,0.04696856507570874,0.042679067881454945
0.8367567567567569,0.10679838179780829,0.05804074050127361,0.050563582352766825,0.04888115340225011,0.04726812295783755,0.042951329105107634
0.8407507507507508,0.10750809033726809,0.0584961167561357,0.050926592024785,0.04922362246508054,0.04760892637442,0.04319419497638024
0.8447447447447448,0.10821579244047147,0.05895233895132183,0.051290054424978505,0.04954979269195782,0.04793167878834313,0.04348628218819155
0.8487387387387388,0.10892153703491891,0.05940891586953012,0.05165322041261446,0.04988729189980193,0.048224887341450244,0.043760395207141506
0.8527327327327328,0.1096253717090136,0.05986546251491285,0.052015631438550855,0.0502274909932833,0.0485621315857477,0.044002324689334786
0.8567267267267268,0.11032734276329872,0.06032167745419748,0.05237691841687917,0.0505682179536614,0.04886069995854825,0.04429312205036229
0.8607207207207208,0.11102749525921231,0.06077732502568798,0.05271992593361206,0.05090846421505445,0.04920002307948921,0.04456498425431563
0.8647147147147147,0.11172587306550466,0.061232221377332946,0.05307380379852387,0.051231249887374444,0.04951973842157385,0.044802977791173954
0.8687087087087088,0.11242251890245383,0.0616862235086183,0.05342989865803305,0.05156445808561524,0.04980715517054283,0.045090276627846516
