time_ns,foam_energy_hJ,gold_energy_hJ
0.0131,0.005552850279423856,0.0003625487758291407
0.03933756089026805,0.006539297464310957,0.0003625487540691498
0.0657184851485938,0.007525466215698405,0.0003625487540603626
0.09250204081632653,0.008602351027372437,0.0003625487554277562
0.11896938775510202,0.009928220399763084,0.0003625487928988676
0.14543673469387755,0.011590471277985227,0.00036254939525703325
0.17175053275458965,0.013733246633639713,0.0003625556807775001
0.1983714285714286,0.015980549599772506,0.0003626072587469644
0.2248387755102041,0.01867223347257738,0.0003629003277200595
0.25130440149882405,0.021616554199197953,0.00037435732162213975
0.27775445877416605,0.024747718633009244,0.0004772983949457309
0.3042408163265306,0.027982972978102767,0.000906844416469906
0.33070816326530605,0.03130912332170449,0.0014832178976922393
0.3571645664726826,0.03483876840911586,0.002101643709738585
0.3836428571428572,0.03848844893352839,0.0027027556354338868
0.41002370115030534,0.0422100232449201,0.003294572338454944
0.4365775510204082,0.04582885774393365,0.004121089776708079
0.4630448979591837,0.04939020165246787,0.005311891240399126
0.48944243656741765,0.052918238778742896,0.006598651105825032
0.5159795918367347,0.05647811141086313,0.007886170691186908
0.5422147149730419,0.06029539485877781,0.009196576037098836
0.5688794083007758,0.06413377926641697,0.010509132910723673
0.5953667519332455,0.06772175965082405,0.0121916419412646
0.6217765413838989,0.07129236988465072,0.014130262814875345
0.6483148668034941,0.07476038637556316,0.016229662055264625
0.6747836734693877,0.07829727871886008,0.018241015032792986
0.7012510204081632,0.08200455125971218,0.02026560077037519
0.7277124493309446,0.08574204764822932,0.022468581648368676
0.7541853457793547,0.08926577856823113,0.02486445661489754
0.7805773168034719,0.0928257884947026,0.027624285884607164
0.8071204081632652,0.09668966876356427,0.03066957126950475
0.8335816189822283,0.10060020428711097,0.033691755958069454
0.8600551020408163,0.10455605595117774,0.03676638420232231
0.8864248750808563,0.1083510729941437,0.04001882390868418
0.9129897959183675,0.1119704362177136,0.04358426147706826
0.9394571428571427,0.11552434534984854,0.047331914136970264
0.9658097709762731,0.11921925774550575,0.051221851097010045
0.9923248785088661,0.12308501099106002,0.055333944626275056
1.0188067097713718,0.1270533850620934,0.05960031142608386
1.045326530612245,0.13076172697275992,0.06377692519601691
1.071721004388749,0.13411673852777029,0.06805957074205121
1.0982612244897958,0.13736038108881243,0.07271764223486732
1.1246968080921462,0.14032180312910475,0.07743281769333014
1.151187988936935,0.14299168950096694,0.08190881973970317
1.1776632653061223,0.1455013405314239,0.08599581731757727
1.2040987771810325,0.14786916252383067,0.08983659189646515
1.2305655345403752,0.1499586583856641,0.093580651188267
1.2570653061224488,0.15171905088779514,0.097394031383735
1.2835296333222228,0.15303481898785773,0.10108211200660504
1.31,0.15377752026398767,0.1043979640681808
