time_ns,foam_energy_hJ,gold_energy_hJ
0.0131,0.0005168999232140431,0.0
0.039533256675465187,0.0011842986932915072,0.0
0.06603469387755102,0.002161284090492686,0.0
0.09250204081632653,0.003357758507948846,0.0
0.11893453180854283,0.00492271371891456,0.0
0.14542671156152492,0.006860397249353856,0.0
0.17187997854064097,0.009158451755838739,0.0
0.19834287401276998,0.011800938567404235,0.0
0.2248387755102041,0.014713237526157111,0.0
0.2513061224489796,0.017826584158742255,0.0
0.2777734693877551,0.021234663536436257,0.0
0.3042339078129757,0.024957346298967127,0.0
0.33069649697272885,0.028850227582848092,0.0
0.35717551020408167,0.03291536882139969,0.0
0.3836365928064744,0.037005367156676086,0.0
0.41010115402097785,0.04109966291929588,0.0
0.4365775510204082,0.04524854042845598,0.0
0.4630448979591837,0.04945741407994781,0.0
0.4895122448979592,0.05364393502354003,0.0
0.5159795918367347,0.05769732649109232,0.0
0.5424178318549261,0.06185591588946263,0.0
0.5689142857142857,0.06608545152722926,0.0
0.5953816326530612,0.07028885983762728,0.0
0.6218189282653163,0.07449847846841748,0.0
0.6482899087227125,0.07850203431509611,0.0
0.6747836734693877,0.08240309753050008,0.0
0.7012202242005993,0.0863607206923439,0.0
0.7277183673469387,0.09043596785520791,0.0
0.7541763326247023,0.09451962129607873,0.0
0.7806205984031995,0.09862774016781033,0.0
0.8070974875913558,0.1029479013444104,0.0
0.8335856042549307,0.10725396225979016,0.0
0.8600551020408163,0.11149501550055005,0.0
0.8865224489795919,0.11564015376862419,0.0
0.9129897959183675,0.11978539534967307,0.0
0.9394397519084938,0.12382294417623682,0.0
0.9659051056418527,0.1279063870073944,0.0
0.9923918367346938,0.13204662616770338,0.0
1.0188591836734695,0.13625620162236318,0.0
1.0452990141962135,0.14021324639114618,0.0
1.0717938775510203,0.14394782965955344,0.0
1.0982533952604503,0.14748832336103532,0.0
1.1247285714285715,0.15060183541996985,0.0
1.1511670557642266,0.1532342465003028,0.0
1.1776371052271193,0.1554534788948905,0.0
1.204130612244898,0.15745441347374864,0.0
1.2305685008716738,0.15924942669461264,0.0
1.2570653061224488,0.16072622370036763,0.0
1.2835178543957007,0.16161480061389988,0.0
1.31,0.16177122919560744,0.0
