time_ns,foam_energy_hJ,gold_energy_hJ
0.14956893989525108,0.0068962798607324904,0.003592368714290567
0.4530612244897959,0.022503501721954432,0.003625054468366667
0.7560822278916641,0.049012970415521925,0.003740662601116601
1.0591836734693876,0.0900794599026417,0.004010795449404239
1.3622448979591835,0.14985738204002697,0.004604822077561988
1.6653061224489794,0.2329987117174337,0.005782173362620594
1.9683581053228476,0.33646674060701526,0.007765225647724027
2.2714285714285714,0.4755278173184271,0.0112037980187212
2.5744255073064903,0.6658796632269925,0.017227947419484156
2.877485896303246,0.8831999237090457,0.02613005501900937
3.18059517853931,1.1114502984643642,0.03832054300598468
3.4836156596613876,1.3525883910194445,0.053549989867848063
3.78673469387755,1.6060762348314794,0.07188882739106346
4.089795918367346,1.8468314400131403,0.09289173436080589
4.392857142857142,2.1537552000769535,0.12012245615401963
4.695918367346938,2.4241289648995608,0.1501477289664859
4.998899675492217,2.7619553279449454,0.18730317011459152
5.30204081632653,3.072308688482795,0.22836915255605283
5.605102040816326,3.3830727545703163,0.273842260701115
5.908163265306122,3.6899631773938144,0.32277310348753174
6.211224489795917,4.036225703049898,0.3778479809527291
6.514285714285713,4.4546678844362395,0.4447286770555557
6.817294757828836,4.886998340082798,0.5240998005930827
7.120408163265305,5.322661690105064,0.613652870878607
7.423383557252033,5.691438521822267,0.7052240073258697
7.726530612244896,6.019194798739731,0.7940177550570603
8.029591836734692,6.308450587561853,0.8808834900838541
8.33265306122449,6.586614955792423,0.9663250358234367
8.635647727411012,6.887170627909258,1.0535187413405924
8.938775510204081,7.215220472388762,1.148950148202448
9.241836734693877,7.601274603034313,1.2534648149117702
9.544897959183672,7.986132169619466,1.369945373450411
9.847880512741,8.356380631699992,1.491176453448892
10.151020408163264,8.692835835843924,1.6153512035609678
10.454081632653061,9.005158438649095,1.7366767419724705
10.757081326034282,9.361208587109296,1.865497460531509
11.060054864268318,9.716958465596845,2.0018120933874757
11.363139912976553,10.051980260753886,2.1405304744757814
11.666326530612244,10.349448994334756,2.28016611015353
11.96938775510204,10.502872885087609,2.413170858603665
12.272448979591834,10.403104470236977,2.5218859473958384
12.574873903936078,10.171023438487461,2.5985003450500246
12.878571428571426,9.925539301892636,2.654552050281028
13.181632653061223,9.687319815010007,2.694247374112267
13.48259520745424,9.464896392338032,2.7252581731911736
13.78385209521686,9.275799535148403,2.7493235529673967
14.09081632653061,9.080002073520317,2.7680173178760756
14.389207038940965,8.895644769713666,2.7817483968327354
14.696938775510203,8.719971796470684,2.7912481646675893
14.993514191068307,8.528843842742939,2.7953375439734267
